index,strategy,open_long,close_long,open_short,close_short,ann_ret,ann_vol,sharpe,max_drawdown,calmar,daily_win_rate,trade_win_rate,n_trades,trade_segments,long_days,flat_days,short_days,total_return
中证1000,四阈值单指数最优,0.5,-0.05,-0.45,-0.4,0.36687215767838355,0.21245376319410533,1.7268329454969271,-0.27525750363672274,1.3328325398263121,0.34097035040431267,0.7449664429530202,297,149,1063,1098,807,43.08050154421638
中证1000,买入持有,,,,,0.052488102838427864,0.26924448246227584,0.19494588100159874,-0.7234872372733578,0.07254876124179105,0.5444743935309974,,1,1,2968,0,0,0.8584267674228339
中证500,四阈值单指数最优,0.5,-0.05,-0.45,-0.4,0.3022579955066844,0.19413634549272846,1.556936671180955,-0.23233059601884343,1.3009823100620352,0.33456873315363883,0.7181208053691275,297,149,1063,1098,807,23.517298972996702
中证500,买入持有,,,,,0.0676857601733083,0.24814190002880127,0.2727703792283857,-0.6519574332360291,0.10381929359612643,0.5326819407008087,,1,1,2968,0,0,1.2109152051886722
沪深300,四阈值单指数最优,0.5,0.15,-0.5,-0.45,0.1554148520143641,0.15642928435700354,0.9935150739402203,-0.27514557895731817,0.5648458994083011,0.28672506738544473,0.559748427672956,319,159,914,1345,709,4.754735937087172
沪深300,买入持有,,,,,0.06967550597917538,0.21156323859825182,0.3293365446701529,-0.46696135102286174,0.14921043428230996,0.5175202156334232,,1,1,2968,0,0,1.2613495866286835
中证1000,四阈值统一阈值,0.5,-0.05,-0.45,-0.4,0.36687215767838355,0.21245376319410533,1.7268329454969271,-0.27525750363672274,1.3328325398263121,0.34097035040431267,0.7449664429530202,297,149,1063,1098,807,43.08050154421638
中证500,四阈值统一阈值,0.5,-0.05,-0.45,-0.4,0.3022579955066844,0.19413634549272846,1.556936671180955,-0.23233059601884343,1.3009823100620352,0.33456873315363883,0.7181208053691275,297,149,1063,1098,807,23.517298972996702
沪深300,四阈值统一阈值,0.5,-0.05,-0.45,-0.4,0.1515186146780665,0.16622722835194467,0.9115150158027278,-0.42332874437594736,0.3579218673218814,0.32681940700808626,0.5704697986577181,297,149,1063,1098,807,4.524003565218445
