index,series,ann_ret,ann_vol,sharpe,max_drawdown,total_return
中证1000,Configured factor_value,0.46378201834054256,0.25545881661930886,1.81548644309146,-0.27672319328810824,100.07144697137797
中证1000,40D raw_signal_20,0.36687215767838355,0.2124537631941053,1.7268329454969273,-0.27525750363672274,43.08050154421638
中证1000,Buy & hold,0.052488102838427864,0.2692444824622759,0.1949458810015987,-0.7234872372733578,0.8584267674228339
中证500,Configured factor_value,0.2660740438767799,0.16182281118850986,1.6442307603149113,-0.24365712653438554,16.426849296650705
中证500,40D raw_signal_20,0.3022579955066844,0.19413634549272848,1.5569366711809547,-0.23233059601884343,23.517298972996702
中证500,Buy & hold,0.0676857601733083,0.24814190002880127,0.2727703792283857,-0.6519574332360291,1.2109152051886722
沪深300,Configured factor_value,0.12568024487009666,0.10259008810182361,1.2250720044743055,-0.11884681233143124,3.1962034753825916
沪深300,40D raw_signal_20,0.1554148520143641,0.1564292843570036,0.9935150739402199,-0.27514557895731817,4.754735937087172
沪深300,Buy & hold,0.06967550597917538,0.21156323859825182,0.3293365446701529,-0.46696135102286174,1.2613495866286835
