date,symbol,open,high,low,close,volume,open_interest
2017-06-02,IC03.CFE,5464.2,5581.8,5425.2,5549.8,368,2055
2017-06-05,IC00.CFE,5779.4,5824.8,5761.8,5775.0,13961,25454
2017-06-05,IC01.CFE,5768.0,5789.2,5720.8,5734.4,1463,2993
2017-06-05,IC02.CFE,5700.2,5723.8,5657.4,5665.8,993,6921
2017-06-05,IC03.CFE,5587.8,5640.2,5572.8,5575.4,374,2119
2017-06-06,IC00.CFE,5773.0,5834.8,5767.2,5807.2,13789,25042
2017-06-06,IC01.CFE,5734.4,5793.0,5727.6,5767.4,1320,3398
2017-06-06,IC02.CFE,5665.8,5724.0,5660.2,5686.8,878,7007
2017-06-06,IC03.CFE,5577.0,5628.0,5560.4,5595.8,214,2128
2017-06-07,IC00.CFE,5810.2,5956.4,5810.2,5952.0,17251,23475
2017-06-07,IC01.CFE,5798.8,5916.6,5751.0,5913.8,2643,4764
2017-06-07,IC02.CFE,5700.0,5849.0,5693.2,5832.2,1075,6919
2017-06-07,IC03.CFE,5610.0,5759.8,5608.0,5738.0,415,2139
2017-06-08,IC00.CFE,5949.0,5958.2,5914.8,5940.0,12267,21822
2017-06-08,IC01.CFE,5907.8,5916.0,5872.4,5893.4,1809,5279
2017-06-08,IC02.CFE,5832.2,5849.8,5800.6,5820.8,745,6965
2017-06-08,IC03.CFE,5740.0,5743.0,5702.4,5730.0,189,2124
2017-06-09,IC00.CFE,5930.6,5974.4,5900.2,5964.4,13901,20987
2017-06-09,IC01.CFE,5890.2,5928.8,5853.6,5920.0,2337,6308
2017-06-09,IC02.CFE,5820.8,5870.0,5780.8,5850.0,1018,7270
2017-06-09,IC03.CFE,5720.8,5756.6,5688.0,5748.2,291,2197
2017-06-12,IC00.CFE,5935.0,5938.0,5876.6,5882.2,13912,18212
2017-06-12,IC01.CFE,5919.0,5919.0,5836.2,5840.2,3663,7992
2017-06-12,IC02.CFE,5818.0,5818.0,5760.0,5762.0,959,7436
2017-06-12,IC03.CFE,5730.0,5730.0,5666.4,5666.8,271,2241
2017-06-13,IC00.CFE,5882.2,5992.0,5880.4,5955.4,14417,15866
2017-06-13,IC01.CFE,5840.2,5950.0,5840.0,5913.2,5009,10396
2017-06-13,IC02.CFE,5774.2,5873.4,5770.4,5838.6,1156,7699
2017-06-13,IC03.CFE,5684.2,5781.0,5681.6,5743.0,289,2266
2017-06-14,IC00.CFE,5963.0,5987.8,5948.2,5956.6,11214,11624
2017-06-14,IC01.CFE,5925.0,5944.6,5905.8,5918.8,5635,13423
2017-06-14,IC02.CFE,5838.6,5868.4,5827.6,5832.0,914,7974
2017-06-14,IC03.CFE,5743.0,5793.6,5729.4,5740.6,222,2296
2017-06-15,IC00.CFE,5959.0,6029.8,5955.8,6008.4,9639,5772
2017-06-15,IC01.CFE,5915.0,5988.6,5915.0,5964.2,10467,19743
2017-06-15,IC02.CFE,5839.0,5918.8,5838.2,5892.0,1186,8365
2017-06-15,IC03.CFE,5758.0,5810.4,5757.6,5790.0,419,2383
2017-06-16,IC00.CFE,6010.8,6029.2,5996.8,6015.0,4904,0
2017-06-16,IC01.CFE,5969.0,5980.0,5945.4,5957.6,10300,21593
2017-06-16,IC02.CFE,5904.0,5904.8,5870.2,5878.6,842,8557
2017-06-16,IC03.CFE,5798.0,5801.8,5768.0,5774.6,287,2444
2017-06-19,IC00.CFE,5958.4,6023.2,5951.0,6006.0,13114,23196
2017-06-19,IC01.CFE,5930.8,5982.6,5918.6,5968.2,156,154
2017-06-19,IC02.CFE,5889.8,5948.6,5876.2,5927.4,885,8469
2017-06-19,IC03.CFE,5787.2,5837.6,5774.4,5823.6,233,2454
2017-06-20,IC00.CFE,6016.0,6063.4,6007.6,6029.4,11596,23033
2017-06-20,IC01.CFE,5987.2,6017.2,5971.0,5981.6,103,157
2017-06-20,IC02.CFE,5939.8,5976.0,5925.0,5944.6,1014,8484
2017-06-20,IC03.CFE,5844.8,5878.0,5825.2,5840.2,215,2446
2017-06-21,IC00.CFE,6029.2,6038.2,5977.0,6034.0,12909,22850
2017-06-21,IC01.CFE,6000.0,6014.0,5941.6,5989.0,102,170
2017-06-21,IC02.CFE,5955.0,5956.0,5894.6,5950.8,842,8448
2017-06-21,IC03.CFE,5844.0,5855.2,5790.0,5850.4,192,2394
2017-06-22,IC00.CFE,6029.8,6067.0,5936.0,5944.8,13635,22556
2017-06-22,IC01.CFE,5997.6,6024.6,5902.2,5908.4,314,361
2017-06-22,IC02.CFE,5948.8,5980.8,5859.4,5868.4,1187,8672
2017-06-22,IC03.CFE,5850.0,5880.0,5768.8,5771.2,196,2398
2017-06-23,IC00.CFE,5950.2,5975.8,5861.2,5953.2,15863,22956
2017-06-23,IC01.CFE,5908.4,5934.8,5828.0,5911.0,385,371
2017-06-23,IC02.CFE,5867.4,5896.0,5783.0,5870.0,1228,8607
2017-06-23,IC03.CFE,5772.0,5798.6,5683.0,5776.0,168,2406
2017-06-26,IC00.CFE,5978.6,6093.0,5957.4,6085.8,15279,22701
2017-06-26,IC01.CFE,5936.6,6055.0,5915.8,6050.4,381,488
2017-06-26,IC02.CFE,5880.0,6013.6,5875.8,6008.8,1240,8693
2017-06-26,IC03.CFE,5789.0,5918.0,5778.8,5901.6,344,2377
2017-06-27,IC00.CFE,6088.2,6099.6,6043.2,6061.0,11615,22219
2017-06-27,IC01.CFE,6048.2,6060.0,6007.6,6031.2,254,491
2017-06-27,IC02.CFE,6012.0,6020.0,5971.2,5990.4,1129,8597
2017-06-27,IC03.CFE,5896.4,5910.8,5868.0,5887.0,122,2357
2017-06-28,IC00.CFE,6055.0,6078.6,6026.4,6048.0,10632,21961
2017-06-28,IC01.CFE,6013.4,6037.2,5992.6,6007.8,268,561
2017-06-28,IC02.CFE,5977.8,6002.8,5955.0,5977.6,716,8588
2017-06-28,IC03.CFE,5875.0,5893.4,5848.0,5868.0,151,2339
2017-06-29,IC00.CFE,6064.8,6113.4,6056.0,6074.4,12074,22200
2017-06-29,IC01.CFE,6026.0,6077.4,6015.0,6035.4,338,631
2017-06-29,IC02.CFE,5980.0,6033.0,5977.4,5993.6,1239,8659
2017-06-29,IC03.CFE,5883.6,5920.0,5873.4,5884.0,186,2364
2017-06-30,IC00.CFE,6056.0,6115.8,6043.2,6097.2,10787,21126
2017-06-30,IC01.CFE,6019.2,6072.8,6004.0,6052.8,291,709
2017-06-30,IC02.CFE,5985.0,6038.4,5968.6,6013.0,843,8547
2017-06-30,IC03.CFE,5865.2,5927.4,5855.2,5900.0,170,2349
2017-07-03,IC00.CFE,6102.8,6152.4,6086.0,6146.0,10519,20976
2017-07-03,IC01.CFE,6066.4,6107.4,6044.6,6100.0,400,869
2017-07-03,IC02.CFE,6006.0,6066.6,6003.8,6059.0,951,8621
2017-07-03,IC03.CFE,5910.0,5951.0,5889.6,5943.0,229,2340
2017-07-04,IC00.CFE,6147.2,6147.6,6090.8,6119.0,10580,20658
2017-07-04,IC01.CFE,6094.0,6101.0,6017.4,6074.6,411,1048
2017-07-04,IC02.CFE,6055.0,6059.2,6006.2,6033.2,1025,8730
2017-07-04,IC03.CFE,5941.0,5944.0,5890.2,5912.2,146,2335
2017-07-05,IC00.CFE,6114.0,6170.8,6100.8,6161.4,10359,20700
2017-07-05,IC01.CFE,6068.8,6124.2,6060.0,6120.6,535,1259
2017-07-05,IC02.CFE,6030.2,6084.2,6013.0,6076.0,853,8844
2017-07-05,IC03.CFE,5919.2,5960.2,5902.0,5957.0,172,2348
2017-07-06,IC00.CFE,6162.2,6187.2,6106.6,6146.4,11767,20489
2017-07-06,IC01.CFE,6115.2,6142.6,6060.8,6106.6,504,1356
2017-07-06,IC02.CFE,6081.0,6099.0,6021.6,6061.4,909,8866
2017-07-06,IC03.CFE,5959.2,5972.6,5908.0,5946.8,201,2372
2017-07-07,IC00.CFE,6137.4,6208.2,6133.6,6183.2,9324,20019
2017-07-07,IC01.CFE,6099.2,6156.2,6092.6,6137.2,420,1507
2017-07-07,IC02.CFE,6055.0,6119.8,6049.6,6104.0,803,8942
2017-07-07,IC03.CFE,5933.0,5997.4,5930.2,5997.4,145,2353
2017-07-10,IC00.CFE,6177.6,6209.6,6144.2,6165.0,10530,19791
2017-07-10,IC01.CFE,6139.0,6162.4,6095.8,6116.2,827,1903
2017-07-10,IC02.CFE,6104.0,6125.6,6057.6,6073.8,830,8990
2017-07-10,IC03.CFE,5980.0,5999.8,5940.0,5955.2,197,2380
2017-07-11,IC00.CFE,6173.0,6173.0,6092.2,6108.4,11885,19294
2017-07-11,IC01.CFE,6114.4,6119.6,6048.2,6058.8,970,2262
2017-07-11,IC02.CFE,6073.2,6080.2,6000.0,6009.6,1170,9012
2017-07-11,IC03.CFE,5958.8,5958.8,5888.0,5895.8,227,2350
2017-07-12,IC00.CFE,6117.4,6123.8,6013.8,6085.4,14774,19690
2017-07-12,IC01.CFE,6070.0,6077.0,5961.4,6041.2,1360,2612
2017-07-12,IC02.CFE,6024.2,6025.0,5917.6,5975.2,1830,9162
2017-07-12,IC03.CFE,5900.2,5908.4,5810.0,5865.4,272,2394
2017-07-13,IC00.CFE,6100.0,6152.6,6080.4,6108.2,13115,18118
2017-07-13,IC01.CFE,6049.4,6097.0,6029.2,6060.8,1249,3064
2017-07-13,IC02.CFE,5990.0,6044.0,5975.4,6004.4,1177,9130
2017-07-13,IC03.CFE,5875.0,5918.4,5854.0,5888.2,223,2370
2017-07-14,IC00.CFE,6101.4,6125.0,6065.4,6093.4,10337,17244
2017-07-14,IC01.CFE,6065.0,6073.2,6015.0,6042.6,1067,3344
2017-07-14,IC02.CFE,6001.4,6019.6,5966.6,5987.0,808,9199
2017-07-14,IC03.CFE,5887.2,5897.4,5847.8,5871.2,188,2402
2017-07-17,IC00.CFE,6080.8,6090.0,5821.2,5825.6,14069,16617
2017-07-17,IC01.CFE,6050.0,6050.0,5778.6,5782.4,2777,4842
2017-07-17,IC02.CFE,5985.0,5985.0,5725.0,5729.6,1528,9533
2017-07-17,IC03.CFE,5852.0,5864.2,5638.8,5647.4,509,2513
2017-07-18,IC00.CFE,5825.0,5903.6,5818.0,5899.0,13280,13912
2017-07-18,IC01.CFE,5820.0,5851.8,5770.6,5846.6,4338,6815
2017-07-18,IC02.CFE,5729.6,5796.0,5715.0,5790.8,1667,9882
2017-07-18,IC03.CFE,5647.2,5692.4,5625.4,5685.8,392,2495
2017-07-19,IC00.CFE,5898.8,6045.0,5883.0,6033.2,12040,10429
2017-07-19,IC01.CFE,5846.6,5993.0,5830.4,5976.0,5673,9238
2017-07-19,IC02.CFE,5790.0,5933.0,5774.4,5921.2,1797,10174
2017-07-19,IC03.CFE,5685.8,5814.0,5671.8,5806.0,493,2637
2017-07-20,IC00.CFE,6038.2,6099.2,6033.4,6074.0,7763,5224
2017-07-20,IC01.CFE,5986.0,6049.8,5979.6,6013.6,8084,13451
2017-07-20,IC02.CFE,5924.8,5991.0,5921.4,5961.4,1444,10276
2017-07-20,IC03.CFE,5801.0,5876.0,5801.0,5835.0,420,2649
2017-07-21,IC00.CFE,6070.2,6129.8,6058.0,6123.0,4391,0
2017-07-21,IC01.CFE,6017.0,6061.8,6001.0,6041.2,10257,16405
2017-07-21,IC02.CFE,5958.6,6005.4,5949.4,5985.0,1126,10277
2017-07-21,IC03.CFE,5831.0,5877.0,5830.4,5862.0,241,2676
2017-07-24,IC00.CFE,6044.2,6117.2,6031.0,6083.8,12208,18295
2017-07-24,IC01.CFE,5980.4,6057.0,5972.0,6024.2,1387,10419
2017-07-24,IC02.CFE,5862.0,5926.2,5854.2,5894.8,388,2657
2017-07-24,IC03.CFE,5800.0,5824.6,5755.0,5796.6,100,95
2017-07-25,IC00.CFE,6085.4,6097.4,6023.8,6081.2,12117,18202
2017-07-25,IC01.CFE,6024.2,6039.6,5966.8,6021.8,1292,10258
2017-07-25,IC02.CFE,5898.2,5905.4,5844.2,5887.0,385,2717
2017-07-25,IC03.CFE,5797.4,5820.2,5747.8,5787.8,164,177
2017-07-26,IC00.CFE,6099.0,6099.8,6033.4,6070.0,11368,18417
2017-07-26,IC01.CFE,6030.0,6039.4,5976.2,6010.0,1123,10274
2017-07-26,IC02.CFE,5882.0,5909.8,5835.6,5862.0,250,2707
2017-07-26,IC03.CFE,5789.0,5798.0,5715.0,5754.6,90,202
2017-07-27,IC00.CFE,6065.6,6148.8,6014.8,6129.4,13550,19140
2017-07-27,IC01.CFE,6010.4,6092.8,5955.8,6075.0,1669,10574
2017-07-27,IC02.CFE,5863.8,5944.8,5822.6,5923.0,532,2738
2017-07-27,IC03.CFE,5741.6,5835.0,5710.0,5819.8,98,199
2017-07-28,IC00.CFE,6120.0,6195.0,6115.2,6185.2,11414,18718
2017-07-28,IC01.CFE,6065.2,6145.0,6064.0,6135.6,1523,10331
2017-07-28,IC02.CFE,5910.0,5997.4,5910.0,5988.0,476,2761
2017-07-28,IC03.CFE,5814.0,5885.0,5806.6,5883.0,78,224
2017-07-31,IC00.CFE,6181.2,6277.2,6155.6,6265.6,10639,18873
2017-07-31,IC01.CFE,6133.0,6227.6,6105.0,6215.0,1609,10110
2017-07-31,IC02.CFE,5986.6,6098.8,5965.8,6079.2,320,2773
2017-07-31,IC03.CFE,5874.0,5984.4,5862.8,5975.2,121,278
2017-08-01,IC00.CFE,6266.2,6272.0,6223.4,6247.6,9877,18489
2017-08-01,IC01.CFE,6215.0,6224.8,6177.2,6193.8,1465,10108
2017-08-01,IC02.CFE,6076.0,6088.0,6052.0,6066.4,330,2785
2017-08-01,IC03.CFE,5975.2,5981.8,5949.8,5962.6,90,263
2017-08-02,IC00.CFE,6258.0,6288.8,6205.0,6225.4,11432,19012
2017-08-02,IC01.CFE,6214.8,6243.0,6160.2,6183.0,1511,10109
2017-08-02,IC02.CFE,6074.0,6108.6,6031.6,6039.4,436,2919
2017-08-02,IC03.CFE,5969.6,5998.0,5931.2,5939.8,129,347
2017-08-03,IC00.CFE,6215.6,6280.0,6208.0,6233.8,11448,18643
2017-08-03,IC01.CFE,6179.2,6232.0,6161.2,6191.2,1355,10169
2017-08-03,IC02.CFE,6039.4,6095.8,6031.0,6061.4,486,3008
2017-08-03,IC03.CFE,5944.8,5989.4,5929.8,5955.2,105,344
2017-08-04,IC00.CFE,6235.4,6279.6,6180.2,6185.2,11656,18578
2017-08-04,IC01.CFE,6189.6,6239.8,6135.6,6143.6,1417,10166
2017-08-04,IC02.CFE,6071.0,6103.2,6009.0,6018.8,372,3008
2017-08-04,IC03.CFE,5955.2,5997.0,5902.0,5913.6,146,376
2017-08-07,IC00.CFE,6205.0,6284.0,6191.8,6280.0,10457,17867
2017-08-07,IC01.CFE,6156.0,6234.6,6149.8,6230.0,1177,10158
2017-08-07,IC02.CFE,6036.0,6100.8,6023.4,6100.8,230,3020
2017-08-07,IC03.CFE,5913.6,5993.0,5913.6,5993.0,85,387
2017-08-08,IC00.CFE,6280.0,6306.6,6253.6,6272.2,10318,17757
2017-08-08,IC01.CFE,6242.8,6258.8,6207.4,6226.0,1277,10430
2017-08-08,IC02.CFE,6105.8,6132.0,6077.8,6093.6,332,3151
2017-08-08,IC03.CFE,6003.2,6021.6,5969.2,5991.4,102,425
2017-08-09,IC00.CFE,6270.0,6333.0,6265.0,6317.4,9116,17147
2017-08-09,IC01.CFE,6221.0,6282.8,6217.6,6267.4,1249,10508
2017-08-09,IC02.CFE,6098.8,6146.0,6088.4,6127.4,305,3195
2017-08-09,IC03.CFE,5998.6,6035.0,5984.2,6032.0,97,424
2017-08-10,IC00.CFE,6296.0,6323.2,6213.6,6251.0,11676,17145
2017-08-10,IC01.CFE,6250.0,6272.2,6161.0,6199.0,1865,10850
2017-08-10,IC02.CFE,6112.8,6138.2,6044.4,6063.6,431,3332
2017-08-10,IC03.CFE,6023.0,6032.0,5944.6,5963.0,162,550
2017-08-11,IC00.CFE,6231.2,6268.2,6118.2,6139.2,13899,17142
2017-08-11,IC01.CFE,6168.6,6221.0,6075.0,6099.2,2646,11382
2017-08-11,IC02.CFE,6033.6,6075.6,5941.0,5957.6,321,3360
2017-08-11,IC03.CFE,5930.8,5966.4,5840.2,5858.6,132,562
2017-08-14,IC00.CFE,6159.0,6288.2,6155.0,6286.4,11498,14644
2017-08-14,IC01.CFE,6110.0,6238.4,6110.0,6238.0,3438,12369
2017-08-14,IC02.CFE,5977.4,6103.0,5972.4,6102.6,401,3438
2017-08-14,IC03.CFE,5876.4,5987.6,5876.4,5985.0,162,597
2017-08-15,IC00.CFE,6283.2,6311.8,6265.8,6292.8,9847,12594
2017-08-15,IC01.CFE,6237.8,6261.2,6217.0,6243.2,4075,14326
2017-08-15,IC02.CFE,6108.6,6124.4,6085.0,6116.4,370,3488
2017-08-15,IC03.CFE,5989.8,6003.0,5972.0,5997.0,126,630
2017-08-16,IC00.CFE,6290.0,6321.6,6254.6,6309.6,9824,9604
