signal,kou_jing,window,seg,ann,sharpe,maxdd,calmar,turnover,hit,n_obs,pvalue
hybrid20,500,full,full,0.25268632108278893,1.265076367808461,-0.21149518457350702,1.1947615809425938,27.22222222222222,0.4988188976377953,3240,0.007984031936127744
hybrid20,500,full,long,0.21154717632568604,1.3303796001250625,-0.17402386075083676,1.215621670574096,11.94753086419753,0.5428945645055665,3240,0.013972055888223553
hybrid20,500,full,short,0.0411391447571029,0.3394774845725484,-0.3170714236972363,0.12974724835621154,15.274691358024691,0.42441860465116277,3240,0.001996007984031936
hybrid20,500,2014-2020,full,0.3213315873537209,1.5117032427544714,-0.2114951845735068,1.5193328774917787,26.408904510837726,0.5066354410616706,1707,0.011976047904191617
hybrid20,500,2014-2020,long,0.27365061131464813,1.640607019037536,-0.12497574061932448,2.189629843028389,11.482132396016404,0.5586666666666666,1707,0.027944111776447105
hybrid20,500,2014-2020,short,0.0476809760390728,0.3606988191991673,-0.2748136876149213,0.1735029155676011,14.926772114821324,0.4267161410018553,1707,0.013972055888223553
hybrid20,500,2021-2023,full,0.13234076757113306,0.961557109087338,-0.11007807938667935,1.2022445186952246,24.264099037138926,0.49733570159857904,727,0.03792415169660679
hybrid20,500,2021-2023,long,0.1190449242755561,1.10265515445925,-0.08245444153361303,1.4437660611287597,10.447042640990372,0.5391061452513967,727,0.01996007984031936
hybrid20,500,2021-2023,short,0.013295843295576941,0.15557906912367658,-0.15093367510638922,0.08809063508329104,13.817056396148555,0.41626794258373206,727,0.27944111776447106
hybrid20,500,2024-2026,full,0.32339182705514047,1.4801233882534226,-0.15758020213143298,2.052236402041222,29.060955518945633,0.4881422924901186,607,0.059880239520958084
hybrid20,500,2024-2026,long,0.24463910314973417,1.4024005999710532,-0.13026540971392886,1.8780050950361822,12.512355848434925,0.5170068027210885,607,0.1217564870259481
hybrid20,500,2024-2026,short,0.07875272390540626,0.5961092653660427,-0.171244328483373,0.45988515125073337,16.548599670510708,0.4398148148148148,607,0.03592814371257485
hybrid20,1000,full,full,0.2727751375821818,1.2553294253644949,-0.2428705378649556,1.1231297957344426,27.22222222222222,0.511023622047244,3240,0.007984031936127744
hybrid20,1000,full,long,0.19146669957696294,1.1134623960745627,-0.19030627032277803,1.0060976932195493,11.94753086419753,0.5520628683693517,3240,0.011976047904191617
hybrid20,1000,full,short,0.08130843800521886,0.6097980052169069,-0.25688014236302636,0.31652286259757956,15.274691358024691,0.44089147286821706,3240,0.001996007984031936
hybrid20,1000,2014-2020,full,0.3504822696829475,1.539249715171117,-0.2428705378649555,1.4430826923841535,26.408904510837726,0.5160031225604996,1707,0.011976047904191617
hybrid20,1000,2014-2020,long,0.22147534450230671,1.2355989583542686,-0.1903062703227777,1.1637837477801614,11.482132396016404,0.5533333333333333,1707,0.015968063872255488
hybrid20,1000,2014-2020,short,0.12900692518064075,0.9131802139615192,-0.19984138379185212,0.6455465966699365,14.926772114821324,0.45640074211502785,1707,0.005988023952095809
hybrid20,1000,2021-2023,full,0.17608163351228506,1.0893219610753555,-0.13034085501804005,1.3509320119767068,24.264099037138926,0.5097690941385435,727,0.03792415169660679
hybrid20,1000,2021-2023,long,0.14096590195947017,1.1189616512502087,-0.08620685299389319,1.6352052889514024,10.447042640990372,0.5502793296089385,727,0.017964071856287425
hybrid20,1000,2021-2023,short,0.03511573155281486,0.34594994318756417,-0.11411219977360532,0.3077298625605611,13.817056396148555,0.430622009569378,727,0.2155688622754491
hybrid20,1000,2024-2026,full,0.3019245119037785,1.2574899075618147,-0.18375329125596152,1.6430971649003492,29.060955518945633,0.5059288537549407,607,0.07984031936127745
hybrid20,1000,2024-2026,long,0.24072515932623728,1.2909174576737346,-0.1371928031149494,1.7546485957032414,12.512355848434925,0.5544217687074829,607,0.13972055888223553
hybrid20,1000,2024-2026,short,0.06119935257754128,0.4037016532457418,-0.1999185128131642,0.3061214877820531,16.548599670510708,0.4305555555555556,607,0.05389221556886228
hybrid20,blend,full,full,0.26273072933248537,1.2698603784618923,-0.2270982048955782,1.156903593550162,27.22222222222222,0.502755905511811,3240,0.007984031936127744
hybrid20,blend,full,long,0.20150693795132452,1.2268677115383255,-0.15787509151695178,1.2763694134086236,11.94753086419753,0.550098231827112,3240,0.011976047904191617
hybrid20,blend,full,short,0.06122379138116088,0.48501076896079487,-0.2542139055534104,0.2408357294534297,15.274691358024691,0.42344961240310075,3240,0.001996007984031936
hybrid20,blend,2014-2020,full,0.33590692851833426,1.5352469023283868,-0.2270982048955783,1.4791263042910758,26.408904510837726,0.5081967213114754,1707,0.011976047904191617
hybrid20,blend,2014-2020,long,0.24756297790847748,1.4398240745223292,-0.15043603581585652,1.6456361440653133,11.482132396016404,0.5573333333333333,1707,0.017964071856287425
hybrid20,blend,2014-2020,short,0.08834395060985677,0.6496159470561003,-0.23405330797092516,0.37745226237448065,14.926772114821324,0.4322820037105751,1707,0.005988023952095809
hybrid20,blend,2021-2023,full,0.1542112005417091,1.0470996078647294,-0.11521778189280063,1.3384322975874348,24.264099037138926,0.49733570159857904,727,0.031936127744510975
hybrid20,blend,2021-2023,long,0.13000541311751315,1.1280754416233654,-0.08412007673764776,1.5454742572688298,10.447042640990372,0.5363128491620112,727,0.01996007984031936
hybrid20,blend,2021-2023,short,0.024205787424195907,0.26350360747933216,-0.13124143700500623,0.1844370800608696,13.817056396148555,0.42105263157894735,727,0.22554890219560877
hybrid20,blend,2024-2026,full,0.31265816947945946,1.3745324221724649,-0.17055766164737884,1.8331522985221722,29.060955518945633,0.5039525691699605,607,0.0658682634730539
hybrid20,blend,2024-2026,long,0.24268213123798577,1.3546726918469654,-0.13124422863837026,1.8490880228087665,12.512355848434925,0.5578231292517006,607,0.1377245508982036
hybrid20,blend,2024-2026,short,0.06997603824147378,0.49763109231520414,-0.18302829328223014,0.38232361230386674,16.548599670510708,0.4212962962962963,607,0.05189620758483034
citic40d,500,full,full,0.17504482398699803,0.7178169504456041,-0.4253185726802564,0.41156167454411224,44.46296296296297,0.5137388082741587,3240,0.00998003992015968
citic40d,500,full,long,0.2050598157073157,1.272772246217364,-0.23623290533571728,0.8680408659238196,22.231481481481485,0.5216907675194661,3240,0.00998003992015968
citic40d,500,full,short,-0.03001499172031772,-0.16411418786419213,-0.6548801084569174,-0.045832804100649084,22.231481481481485,0.4215686274509804,3240,0.00998003992015968
citic40d,500,2014-2020,full,0.1368983843701583,0.5072551892246421,-0.42531857268025564,0.321872575437883,46.789689513766845,0.5041031652989449,1707,0.13572854291417166
citic40d,500,2014-2020,long,0.2294916466444722,1.3262101659814989,-0.2362329053357175,0.9714635068232128,23.394844756883423,0.5209643605870021,1707,0.11377245508982035
citic40d,500,2014-2020,short,-0.09259326227431394,-0.44811095531713835,-0.5611248251553935,-0.16501366206471418,23.394844756883423,0.4,1707,0.12574850299401197
citic40d,500,2021-2023,full,0.11723841659221027,0.6902595264255412,-0.16559480165757,0.7079836771364666,42.46217331499312,0.522038567493113,727,0.08982035928143713
citic40d,500,2021-2023,long,0.0670531715963857,0.5665365281605372,-0.13557980992303031,0.49456605400503434,21.23108665749656,0.5135802469135803,727,0.09780439121756487
citic40d,500,2021-2023,short,0.05018524499582453,0.4116304453823033,-0.1895362735448668,0.2647791056414578,21.23108665749656,0.4505208333333333,727,0.09181636726546906
citic40d,500,2024-2026,full,0.32268710233315073,1.300778868228252,-0.2237027155876602,1.4424818289999815,39.55518945634267,0.5264026402640264,607,0.07784431137724551
citic40d,500,2024-2026,long,0.30541850696691375,1.7306387435972024,-0.12933287863332776,2.3614916036378277,19.777594728171334,0.5208333333333334,607,0.04790419161676647
citic40d,500,2024-2026,short,0.017268595366236972,0.09894263728260418,-0.24487998022888458,0.07051860813650977,19.777594728171334,0.4528301886792453,607,0.08183632734530938
citic40d,1000,full,full,0.21986809677320104,0.830132876847095,-0.41825022729798256,0.5256855404326078,44.46296296296297,0.5220747144180302,3240,0.00998003992015968
citic40d,1000,full,long,0.16926821194529063,0.9650882542649938,-0.306585626532898,0.55210746132982,22.231481481481485,0.5261401557285873,3240,0.00998003992015968
citic40d,1000,full,short,0.050599884827910425,0.2547436913156316,-0.5323520227740248,0.0950496713889435,22.231481481481485,0.43194925028835063,3240,0.00998003992015968
citic40d,1000,2014-2020,full,0.21411536925325106,0.7437923680804547,-0.41825022729798234,0.51193126812267,46.789689513766845,0.5117233294255569,1707,0.06986027944111776
citic40d,1000,2014-2020,long,0.15537868536533503,0.8405955256050411,-0.3065856265328972,0.5068035547604597,23.394844756883423,0.510482180293501,1707,0.05788423153692615
citic40d,1000,2014-2020,short,0.05873668388791601,0.26598500561913324,-0.5103862078375085,0.11508281960984335,23.394844756883423,0.4240437158469945,1707,0.08383233532934131
citic40d,1000,2021-2023,full,0.157440476078334,0.789824329498099,-0.21204987544495357,0.7424690806725056,42.46217331499312,0.5358126721763086,727,0.07584830339321358
citic40d,1000,2021-2023,long,0.07685584842924935,0.5573129122251774,-0.14073944360761648,0.5460860613000895,21.23108665749656,0.5333333333333333,727,0.0658682634730539
citic40d,1000,2021-2023,short,0.08058462764908464,0.5592209101764376,-0.1673902325891805,0.4814177410629474,21.23108665749656,0.453125,727,0.07784431137724551
citic40d,1000,2024-2026,full,0.30529627670807064,1.1105733213938214,-0.24875735366476048,1.2272854338187935,39.55518945634267,0.523102310231023,607,0.11776447105788423
citic40d,1000,2024-2026,long,0.29510704378295705,1.5177834904070417,-0.1579305849592212,1.8685870368881101,19.777594728171334,0.5386904761904762,607,0.08782435129740519
citic40d,1000,2024-2026,short,0.010189232925113567,0.05240178943339083,-0.2901754881139056,0.03511403734113435,19.777594728171334,0.4308176100628931,607,0.11976047904191617
citic40d,blend,full,full,0.19745646038009948,0.782954803064753,-0.41931259837728374,0.47090514605152556,44.46296296296297,0.5189873417721519,3240,0.00998003992015968
