spot,fut,pair,window,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
500｜中证500,500｜中证500,现货500+期货500,holdout,0.31250205566964856,1.7704508065437756,-0.16856956720056626,1.8538462241991138,11.206624605678233,0.5508982035928144,634
500｜中证500,1000｜中证1000,现货500+期货1000,full,0.23463678929626422,1.4306290241882729,-0.17355311187349864,1.3519595630603785,10.620925684485005,0.5503826530612245,3068
500｜中证500,1000｜中证1000,现货500+期货1000,train,0.25107481216648414,1.4586299149825959,-0.15156597739136457,1.6565380733050257,11.338605741066198,0.5492289442467378,1707
500｜中证500,1000｜中证1000,现货500+期货1000,val,0.10728825840431319,0.9030961576906031,-0.13220947102398262,0.8115020623965075,8.76203576341128,0.5333333333333333,727
500｜中证500,1000｜中证1000,现货500+期货1000,holdout,0.3281708370422041,1.779228711633103,-0.17355311187349876,1.8908957235028132,11.206624605678233,0.5718562874251497,634
500｜中证500,300｜沪深300,现货500+期货300,full,0.1762835056216717,1.2778551573150554,-0.20664813271519988,0.8530612075001114,10.624388653407237,0.5318877551020408,3067
500｜中证500,300｜沪深300,现货500+期货300,train,0.21205138199839368,1.4721026739076504,-0.11950588577769206,1.7744011570514373,11.34525205158265,0.5492289442467378,1706
500｜中证500,300｜沪深300,现货500+期货300,val,0.04125665349377178,0.3726034334886083,-0.13649223866244764,0.30226373234159937,8.76203576341128,0.49230769230769234,727
500｜中证500,300｜沪深300,现货500+期货300,holdout,0.22939031046510003,1.5449132375696841,-0.1595507761632251,1.4377260705421266,11.206624605678233,0.5329341317365269,634
300｜沪深300,500｜中证500,现货300+期货500,full,0.21063767255062002,1.4732333900269798,-0.1891765837247691,1.1134447424902991,10.624388653407237,0.545280612244898,3067
300｜沪深300,500｜中证500,现货300+期货500,train,0.25072184419252647,1.6738714164873032,-0.11941282744924298,2.09962237347656,11.34525205158265,0.5634638196915777,1706
300｜沪深300,500｜中证500,现货300+期货500,val,0.06281741034539971,0.5744851147496051,-0.13409676684418104,0.4684483587765606,8.76203576341128,0.5205128205128206,727
300｜沪深300,500｜中证500,现货300+期货500,holdout,0.2660434801340533,1.6945874809635975,-0.16004670304594615,1.6622865393089519,11.206624605678233,0.5269461077844312,634
300｜沪深300,1000｜中证1000,现货300+期货1000,full,0.1978963447656802,1.3341502555894655,-0.16455525121740333,1.2026133672527293,10.624388653407237,0.5414540816326531,3067
300｜沪深300,1000｜中证1000,现货300+期货1000,train,0.21424216158948964,1.3897771474813256,-0.14376894584660216,1.4901838524856448,11.34525205158265,0.5432977461447213,1706
300｜沪深300,1000｜中证1000,现货300+期货1000,val,0.08025102350828327,0.6937524518325489,-0.13394197010515807,0.5991477013909684,8.76203576341128,0.5282051282051282,727
300｜沪深300,1000｜中证1000,现货300+期货1000,holdout,0.28171226150660883,1.7144310899557282,-0.16455525121740333,1.7119615413209919,11.206624605678233,0.5508982035928144,634
300｜沪深300,300｜沪深300,现货300+期货300,full,0.13946655741019554,1.042564303558964,-0.22001696087675926,0.6338900276343541,10.624388653407237,0.5235969387755102,3067
300｜沪深300,300｜沪深300,现货300+期货300,train,0.17507155978472477,1.2620549236022098,-0.12192047806143802,1.4359487640501452,11.34525205158265,0.5432977461447213,1706
300｜沪深300,300｜沪深300,现货300+期货300,val,0.014219418597741852,0.11892373090341068,-0.17140383601668907,0.08295857857205337,8.76203576341128,0.4794871794871795,727
300｜沪深300,300｜沪深300,现货300+期货300,holdout,0.18293173492950474,1.3520034710587894,-0.15142827639099699,1.2080421126709777,11.206624605678233,0.5239520958083832,634
div｜中证红利,500｜中证500,现货div+期货500,full,0.20403058020616768,1.4908116864595098,-0.1427064330965826,1.4297223732589643,10.620925684485005,0.5516581632653061,3068
div｜中证红利,500｜中证500,现货div+期货500,train,0.25481904061610494,1.697456992905276,-0.12266236420952126,2.077401999042225,11.338605741066198,0.5634638196915777,1707
div｜中证红利,500｜中证500,现货div+期货500,val,0.062420748237585484,0.6296437347100117,-0.12776222738865517,0.48856966188997597,8.76203576341128,0.5307692307692308,727
div｜中证红利,500｜中证500,现货div+期货500,holdout,0.2245764546536751,1.6483146674374214,-0.12702212125134638,1.7680105830486963,11.206624605678233,0.5449101796407185,634
div｜中证红利,1000｜中证1000,现货div+期货1000,full,0.19129340539638592,1.3434883620060794,-0.1411665532718609,1.355090146799787,10.620925684485005,0.5542091836734694,3068
div｜中证红利,1000｜中证1000,现货div+期货1000,train,0.2183607286531402,1.4091727609293854,-0.1411665532718609,1.5468304891783926,11.338605741066198,0.5527876631079478,1707
div｜中证红利,1000｜中证1000,现货div+期货1000,val,0.07985436140046902,0.7585724799906857,-0.12515821882239897,0.6380273077694029,8.76203576341128,0.5384615384615384,727
div｜中证红利,1000｜中证1000,现货div+期货1000,holdout,0.24024523602623066,1.671813527044292,-0.1334692275850552,1.8000046930153313,11.206624605678233,0.5748502994011976,634
div｜中证红利,300｜沪深300,现货div+期货300,full,0.13292598954575824,1.0644013476669578,-0.1753652437521619,0.7579950661923539,10.624388653407237,0.5293367346938775,3067
div｜中证红利,300｜沪深300,现货div+期货300,train,0.17931812258615562,1.3153452297155905,-0.12633249272503722,1.4194141088978722,11.34525205158265,0.5397390272835113,1706
div｜中证红利,300｜沪深300,现货div+期货300,val,0.013822756489927625,0.13598599588901575,-0.15736955498456973,0.08783628123802575,8.76203576341128,0.49743589743589745,727
div｜中证红利,300｜沪深300,现货div+期货300,holdout,0.14146470944912656,1.21684637491148,-0.12383583837822176,1.1423567789565277,11.206624605678233,0.5389221556886228,634
,,现役 blend(含carry),full,0.2618500313886342,1.6113163529248231,-0.166666862423816,1.5710983430094074,10.620925684485005,0.5605867346938775,3068
,,现役 blend(含carry),train,0.29105636828351,1.7053473108535933,-0.1348188666457083,2.1588697155300944,11.338605741066198,0.5634638196915777,1707
,,现役 blend(含carry),val,0.11722551300644438,1.000930606530241,-0.1312448943202561,0.8931815108967024,8.76203576341128,0.5384615384615384,727
,,现役 blend(含carry),holdout,0.34080373565812466,1.8640061651207929,-0.16666686242381534,2.044820012219937,11.206624605678233,0.5778443113772455,634
