signal,kou_jing,window,leg,reading,start,end,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
equal_weight,500,2021-2023,longflat,iii_fut_open_entry,2021-01-04,2023-12-29,0.1026975020373748,0.9284390166181534,-0.1314400358158464,0.7813258829391888,8.42503438789546,0.5487179487179488,727
equal_weight,500,2021-2023,longflat,iv_fut_open_both,2021-01-04,2023-12-29,0.1026975020373748,0.9284390166181534,-0.1314400358158464,0.7813258829391888,8.42503438789546,0.5487179487179488,727
equal_weight,500,2024-2026,symmetric,i_spot_close,2024-01-02,2026-04-29,0.4495963307761654,1.8370358381661152,-0.2452397508542189,1.8332930498018034,22.07207207207207,0.5451263537906137,555
equal_weight,500,2024-2026,symmetric,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.49378296421778084,2.016650133220359,-0.23274984257105535,2.121517929994026,22.07207207207207,0.5595667870036101,555
equal_weight,500,2024-2026,symmetric,ii_fut_close,2024-01-02,2026-04-29,0.48651685290424557,1.8330952259353341,-0.27621620213730413,1.7613624730905655,22.07207207207207,0.555956678700361,555
equal_weight,500,2024-2026,symmetric,iii_fut_open_entry,2024-01-02,2026-04-29,0.48540581182487513,1.8274960405690583,-0.27911533195142035,1.739086880076367,22.07207207207207,0.555956678700361,555
equal_weight,500,2024-2026,symmetric,iv_fut_open_both,2024-01-02,2026-04-29,0.477630175410435,1.8005501748409367,-0.2816148657652603,1.696040349690073,22.07207207207207,0.555956678700361,555
equal_weight,500,2024-2026,short_seg,i_spot_close,2024-01-02,2026-04-29,0.06164963693732411,0.3723191942318228,-0.22010099394936466,0.2800970401410678,11.036036036036036,0.4833948339483395,555
equal_weight,500,2024-2026,short_seg,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.10583627037893965,0.6368946811285958,-0.1971799200994543,0.5367497376282412,11.036036036036036,0.5129151291512916,555
equal_weight,500,2024-2026,short_seg,ii_fut_close,2024-01-02,2026-04-29,0.09857015906540435,0.5051369444385734,-0.2385063446252661,0.41328107736620084,11.036036036036036,0.5055350553505535,555
equal_weight,500,2024-2026,short_seg,iii_fut_open_entry,2024-01-02,2026-04-29,0.09745911798603399,0.4987540314292479,-0.24130303376058604,0.40388683253245017,11.036036036036036,0.5055350553505535,555
equal_weight,500,2024-2026,short_seg,iv_fut_open_both,2024-01-02,2026-04-29,0.08968348157159378,0.45812834522592694,-0.24523315828704884,0.36570699573431265,11.036036036036036,0.5313653136531366,555
equal_weight,500,2024-2026,longflat,i_spot_close,2024-01-02,2026-04-29,0.38794669383884123,2.1465115466169857,-0.16292553423965028,2.38112887368657,11.036036036036036,0.5551948051948052,555
equal_weight,500,2024-2026,longflat,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.38794669383884123,2.1465115466169857,-0.16292553423965028,2.38112887368657,11.036036036036036,0.5551948051948052,555
equal_weight,500,2024-2026,longflat,ii_fut_close,2024-01-02,2026-04-29,0.38794669383884123,2.1465115466169857,-0.16292553423965028,2.38112887368657,11.036036036036036,0.5551948051948052,555
equal_weight,500,2024-2026,longflat,iii_fut_open_entry,2024-01-02,2026-04-29,0.38794669383884123,2.1465115466169857,-0.16292553423965028,2.38112887368657,11.036036036036036,0.5551948051948052,555
equal_weight,500,2024-2026,longflat,iv_fut_open_both,2024-01-02,2026-04-29,0.38794669383884123,2.1465115466169857,-0.16292553423965028,2.38112887368657,11.036036036036036,0.5551948051948052,555
equal_weight,1000,full,symmetric,i_spot_close,2022-07-25,2026-04-29,0.40724317513434566,1.7056383573849825,-0.25943482258268635,1.5697321241621303,20.011037527593817,0.5392265193370166,906
equal_weight,1000,full,symmetric,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.4569646816022931,1.913157672268207,-0.2337505908693409,1.954924177529552,20.011037527593817,0.5469613259668509,906
equal_weight,1000,full,symmetric,ii_fut_close,2022-07-25,2026-04-29,0.4197271945530739,1.644844806395812,-0.30492553242935105,1.3764908146887356,20.011037527593817,0.5458563535911602,906
equal_weight,1000,full,symmetric,iii_fut_open_entry,2022-07-25,2026-04-29,0.42089923854114447,1.6490679402339476,-0.3085442888964077,1.3641452902810312,20.011037527593817,0.549171270718232,906
equal_weight,1000,full,symmetric,iv_fut_open_both,2022-07-25,2026-04-29,0.42088504333257637,1.650222043461134,-0.30165753987940525,1.3952412510585186,20.011037527593817,0.5480662983425414,906
equal_weight,1000,full,short_seg,i_spot_close,2022-07-25,2026-04-29,0.11334612992594237,0.6726471193054604,-0.28734283216822076,0.3944630498372254,10.005518763796909,0.4713656387665198,906
equal_weight,1000,full,short_seg,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.1630676363938899,0.9649301732327787,-0.2547852071595208,0.6400200318215233,10.005518763796909,0.486784140969163,906
equal_weight,1000,full,short_seg,ii_fut_close,2022-07-25,2026-04-29,0.1258301493446706,0.6583212360099759,-0.3197714310235682,0.39350028531909875,10.005518763796909,0.486784140969163,906
equal_weight,1000,full,short_seg,iii_fut_open_entry,2022-07-25,2026-04-29,0.1270021933327413,0.6641598894711982,-0.3252506143431174,0.39047487608666764,10.005518763796909,0.4911894273127753,906
