date,n_full,sum_sd,sum_var,ew_ret_full
2016-02-03,2524,111.93271084714749,6.029409993279655,0.006498147866505394
2016-02-04,2520,111.4538356708663,5.989473981112315,0.02536933599601378
2016-02-05,2524,111.17493188138396,5.954123645700942,-0.010082449926902723
2016-02-15,2525,110.6869462099501,5.907604575539723,-0.00027920090060187396
2016-02-16,2528,111.77874156789505,6.068065436953792,0.047483462248200756
2016-02-17,2532,111.60368171989761,5.96989501074079,0.016559002716836618
2016-02-18,2533,111.3214433657416,5.940941891317441,-0.0012414595038545918
2016-02-19,2529,110.49658701300967,5.871800703839546,0.006093540206863676
2016-02-22,2517,109.9152829856513,5.835885691641924,0.024854915009687003
2016-02-23,2517,109.65721604550839,5.811417292146457,-0.005190959384855338
2016-02-24,2510,109.12555925338681,5.775489895202753,0.00497327915003521
2016-02-25,2505,111.89333039406849,6.018622591781001,-0.08746277473315334
2016-02-26,2506,111.92665312250885,6.01558158248437,-0.0011280702448310065
2016-02-29,2502,111.79006223281222,6.025203953155966,-0.06611291368897695
2016-03-01,2507,111.80537992060671,6.012216056592837,0.025656350467038704
2016-03-02,2510,113.19731750776882,6.123591852325808,0.0562591654527819
2016-03-03,2506,112.60257058352238,6.076073789656255,0.0029861558878336272
2016-03-04,2508,112.9648831227447,6.107330510052137,-0.03659832834119505
2016-03-07,2503,112.93916373661449,6.112562810514334,0.0278274808806737
2016-03-08,2503,112.81482742335525,6.099298334767076,0.008909901709213212
2016-03-09,2509,113.15369409432422,6.1279051918117,-0.025122522307020983
2016-03-10,2521,113.5209961756105,6.1343451871762955,-0.018650641663462225
2016-03-11,2527,113.45012440211488,6.109724429099422,-0.0010988907760833987
2016-03-14,2525,113.99445484072547,6.1616164560249125,0.04118602486108546
2016-03-15,2527,113.63531567320571,6.125625839144817,-0.007811918026929875
2016-03-16,2531,113.56115315239553,6.107729275563664,-0.010231805001038914
2016-03-17,2529,114.27742714921537,6.223814957649258,0.03833778701760133
2016-03-18,2524,114.15089138944414,6.174662883459027,0.04084826490649849
2016-03-21,2516,113.19684599106955,5.27407914251792,0.030044730274214483
2016-03-22,2520,113.34288611359096,5.290579551063243,-0.0024794103624124954
2016-03-23,2525,113.43873421807122,5.285238896794092,0.011923001650043466
2016-03-24,2513,112.69660812566774,5.237159828655057,-0.01596278323541562
2016-03-25,2514,112.59222144656377,5.221761959938101,0.009054922945588802
2016-03-28,2504,111.92523684488634,5.179824311561447,-0.0056017045058786834
2016-03-29,2503,111.64525680929752,5.156265503139538,-0.022037880591137784
2016-03-30,2499,112.09807839735404,5.204464113216326,0.041517534693314005
2016-03-31,2511,112.71673888349555,5.241981344190493,0.005007803854759065
2016-04-01,2501,111.92351153336858,5.180665311241653,-0.003700652357664869
2016-04-05,2494,108.78783438635521,4.927055472534263,0.03070929127308514
2016-04-06,2489,107.82124592103965,4.8477829998452755,0.007032105313763567
2016-04-07,2491,107.44051397670228,4.808627618638131,-0.016838929016945718
2016-04-08,2496,103.95701360338904,4.516202860379313,-0.008230476371196208
2016-04-11,2485,103.24081703505671,4.474660079649306,0.02521721642820383
2016-04-12,2490,100.48293802002163,4.245848472558065,-0.007185034841686066
2016-04-13,2492,99.99725499387544,4.200066026735567,0.01619474041361358
2016-04-14,2496,99.04179237861945,4.114714793616079,0.013369112092831714
2016-04-15,2489,97.85740557656227,4.030879357207682,0.0010275343207327419
2016-04-18,2490,96.7878866437142,3.945842307521777,-0.015517337571478839
2016-04-19,2495,96.4840087974086,3.911020094035284,0.005070010503228807
2016-04-20,2489,97.06108526538752,3.9676836009422303,-0.05161589576521858
2016-04-21,2492,97.04734781863056,3.9627369909514214,-0.012683986257681803
2016-04-22,2492,95.96165459972295,3.8756044382825445,0.009888286957301226
2016-04-25,2492,95.59607145330708,3.8436253478747084,-0.004245397888933693
2016-04-26,2490,95.30647553093273,3.822680299545512,0.01441435946132046
2016-04-27,2498,91.9319479120632,3.5693708690814634,-0.0024732826123911155
2016-04-28,2496,91.06123478725736,3.5025858220535926,-0.002778205031564008
2016-04-29,2495,89.09242267007437,3.3559462145137204,-0.00020893526631829269
2016-05-03,2503,88.9110021324444,3.3344202492928994,0.032495001596301365
2016-05-04,2512,88.77156256250687,3.3137808202311336,0.0015567974123989437
2016-05-05,2510,87.70947567696776,3.2366731795253183,0.007815925413145708
2016-05-06,2513,89.03347890578186,3.3291056368029217,-0.04341482191361291
2016-05-09,2512,90.10620685513379,3.407993539045267,-0.046269574924218966
2016-05-10,2513,89.94957803577634,3.3940254077034333,-0.00234502629734729
2016-05-11,2515,89.83505509374486,3.380736232680403,-0.008416731462940735
2016-05-12,2510,88.44470536737919,3.2867841442235144,-0.004430030117416492
2016-05-13,2509,88.11392548249863,3.264565601145987,-0.003045131781699259
2016-05-16,2512,88.2098112039838,3.2641592510420447,0.020877713899957694
2016-05-17,2514,88.14574791872876,3.256345629232937,-0.0007762801255386443
2016-05-18,2514,88.46016292101245,3.281963651080404,-0.03446303794104427
2016-05-19,2510,88.05033917658562,3.256993686257229,0.006637303036460359
2016-05-20,2513,87.94686593378763,3.245997215009465,0.013454673662983356
2016-05-23,2508,83.64548430304151,2.977865890843953,0.01785926816771085
2016-05-24,2512,83.28926943178581,2.947369800351062,-0.010353104526577134
2016-05-25,2513,80.29995654121743,2.7499808189122814,-0.002309916167194985
2016-05-26,2515,79.52091844088588,2.6971072823934077,0.005167873330740164
2016-05-27,2515,77.56819182311362,2.587537998149635,0.0006352751690582167
2016-05-30,2518,77.28865423745569,2.565471831461187,-0.004929384081509866
2016-05-31,2518,77.2503708209081,2.5611986021124804,0.04529854689947178
2016-06-01,2516,76.5600494957888,2.520572095029278,0.008195382657318175
2016-06-02,2518,76.39172301996614,2.5102019302581513,0.01215515375183447
2016-06-03,2524,75.897655652309,2.4747656691650954,0.004430076467474833
2016-06-06,2522,75.46913412858684,2.4515473670107277,0.0030867359675554886
2016-06-07,2533,75.69473859314557,2.4533384524568347,0.003359294126578303
2016-06-08,2534,74.92376200647645,2.41087003726004,-0.003404482599386499
2016-06-13,2530,76.98507386484243,2.5472807148481396,-0.05371124839373939
2016-06-14,2531,76.89944644581875,2.539918671373045,0.0039007076802522905
2016-06-15,2537,77.01550350232574,2.542004516121359,0.03612147277586365
2016-06-16,2535,75.96954107906218,2.4780930000914556,-0.0003473575014634189
2016-06-17,2534,75.3789640607156,2.446635192424488,0.008666394817128591
2016-06-20,2530,75.21624604435408,2.4388914915800606,0.0036881621634771706
2016-06-21,2534,75.32337840260105,2.4444468534241763,-0.011131953464393843
2016-06-22,2541,75.36922294009825,2.4425579617922812,0.018777077950021166
2016-06-23,2544,75.32722696917021,2.4398273469361893,-0.003491527797277821
2016-06-24,2548,75.42549249101707,2.441116242997488,-0.010067447691099386
2016-06-27,2543,75.15575756540231,2.426649002671583,0.026167024071864227
2016-06-28,2549,74.54268616885575,2.3922236558822787,0.01251529104195248
2016-06-29,2548,74.20488933098797,2.3668428965616353,0.003450746489611282
2016-06-30,2551,74.22329747321747,2.3688341595477738,0.00024027518975992365
2016-07-01,2558,73.76267910009992,2.337318977351302,-0.0015873174590025057
2016-07-04,2558,73.89181064728612,2.339176446091302,0.02058149197900897
2016-07-05,2565,73.76718560050816,2.3256605769174192,0.006402651532027548
2016-07-06,2565,73.61077887736307,2.314015537130866,0.0060277096384353185
2016-07-07,2567,73.28964486548568,2.297333629893841,0.0016303087287750221
2016-07-08,2566,73.01191945045798,2.279286975368888,-0.0019207714599493752
2016-07-11,2562,72.8370130304189,2.2740630373644666,-0.005162331590749704
2016-07-12,2570,73.28831313030487,2.2917762655424156,0.011728063259348493
2016-07-13,2566,73.12057918219485,2.2828470542915635,0.007749760206027929
2016-07-14,2570,72.83338204313637,2.261228949530309,0.0021169201149430408
2016-07-15,2573,72.80206022985323,2.2553803121939353,-0.0039332585068802065
2016-07-18,2578,70.8445566026495,2.1503396638942123,-0.005188433627465363
2016-07-19,2580,70.54930244083798,2.128650395768214,0.005356320994225658
2016-07-20,2581,70.45931571730067,2.1280170908533975,0.0011528597259001688
2016-07-21,2582,70.24070284763839,2.1121180056775866,0.0015232428275470966
2016-07-22,2585,70.29437714966598,2.1145436018390726,-0.009764996274717145
2016-07-25,2587,70.38877956101828,2.1214653261032903,0.0018549677100161627
2016-07-26,2594,70.47570563088264,2.115779416447101,0.01347783781558661
2016-07-27,2600,72.84353814259617,2.2506291960227984,-0.04809209483467437
2016-07-28,2606,72.51701676882745,2.228798588270954,-0.0010491735803052106
2016-07-29,2608,72.5932753810636,2.230053170643012,-0.00726462890741188
2016-08-01,2612,73.00919194866843,2.250267088957541,-0.016975287674476064
2016-08-02,2618,71.56501197661322,2.164565949545289,0.010452594092045442
2016-08-03,2616,69.55016293505423,2.0621986575660936,0.005889080264465179
2016-08-04,2617,69.32964278642665,2.0472217758972358,0.006637295653669709
2016-08-05,2619,69.00597714967067,2.0253757147219167,-0.0053644315158521945
2016-08-08,2623,69.05332955158839,2.023377473308875,0.012099006471606177
2016-08-09,2627,69.05051716691288,2.0213241563644515,0.010961167711147078
2016-08-10,2631,68.70920398281773,1.997580270273949,-0.0026635622081184213
2016-08-11,2632,68.73202924186882,1.9944014025048777,-0.015923603514489872
2016-08-12,2637,67.75610394771446,1.9417222458950052,0.01159686906169792
2016-08-15,2633,67.94526130735242,1.9493340228991483,0.024016576630956233
2016-08-16,2635,67.8551925967773,1.9412871104922274,0.007402888325431793
2016-08-17,2638,67.69856657019572,1.930262099790217,0.0045566366760954385
2016-08-18,2640,67.57727191990517,1.9235375349933643,0.0004977880423699685
2016-08-19,2640,67.5428579691415,1.9200011862477324,0.002289704805200691
2016-08-22,2642,67.87189944075445,1.9341792999229444,-0.012432887549257693
2016-08-23,2643,67.86533400889935,1.935154878818322,0.0029371168550275145
2016-08-24,2644,67.69749016162126,1.9197299025531596,0.003435279116692681
2016-08-25,2635,66.04047803093128,1.8444078823661776,-0.006543256168318641
2016-08-26,2634,65.98188565000005,1.842149680297293,0.004323717544439589
2016-08-29,2628,65.7253399664673,1.8306956415742988,0.0033332353489433243
2016-08-30,2634,65.64478717015518,1.820110919255496,0.0003532800285097159
2016-08-31,2634,65.49635428812137,1.8151617124705683,0.0014926310681545856
2016-09-01,2642,65.66284734609292,1.8175328964525204,-0.00765683353898967
2016-09-02,2639,65.3805785347026,1.7999617019157537,-0.003502053935787571
2016-09-05,2646,62.57267900052436,1.667084118621544,0.005435392571211204
2016-09-06,2647,62.578211231911695,1.664670449567038,0.01574248446046797
2016-09-07,2643,61.35885987919836,1.6061400955858223,0.0004963825369941116
2016-09-08,2643,60.925884439175896,1.58318832639404,0.0049642170637671755
2016-09-09,2638,60.59475668439167,1.5675407569565667,-0.006834876890010854
2016-09-12,2630,61.18278686198259,1.5952512917887904,-0.031584150302967275
2016-09-13,2630,60.99959185765621,1.5890985228085417,0.00862309726096392
2016-09-14,2623,60.2860940672262,1.552449370217613,-0.004615020383634082
2016-09-19,2621,60.24284077456411,1.5560826078651173,0.012787853354722658
2016-09-20,2628,59.941785825286544,1.5349093687998485,0.00045646232741335097
2016-09-21,2626,59.13859678719781,1.5023015447166614,0.0027883217038601076
2016-09-22,2629,58.92382389195287,1.494089498241297,0.0060703554430783895
2016-09-23,2626,58.68350084878655,1.4797109008866491,-0.003356906838494166
2016-09-26,2631,59.26835906889328,1.5047046522018033,-0.02343796697424733
2016-09-27,2635,59.354326606488904,1.5043965913123167,0.008202733016275023
2016-09-28,2642,59.07124542029521,1.4944385726835234,-0.0017470285900756711
2016-09-29,2642,58.7977421296054,1.4772610610494634,0.004143591217957254
2016-09-30,2646,58.60539828892156,1.4674724315396972,0.005454158756207388
2016-10-10,2646,58.98890750659276,1.4836442576904192,0.021966516051796708
2016-10-11,2645,58.67912722778122,1.465511539531437,0.007579689780374015
2016-10-12,2661,58.87150966727568,1.472739155934545,0.0017857767810732837
2016-10-13,2659,58.29322653201139,1.4433401151994651,0.002427311402836474
2016-10-14,2663,58.13104385067684,1.433203313330877,-0.0007817277353910561
2016-10-17,2665,58.27452251300862,1.4387044466741892,-0.00948607337180962
2016-10-18,2660,58.202425780293545,1.434261414631087,0.01683459207601624
2016-10-19,2661,57.96602597536522,1.4249606278866733,0.00041866500925685595
2016-10-20,2660,57.82821613703732,1.417947833545067,0.0031472098869635002
2016-10-21,2661,57.76476841258953,1.4132945727282797,-0.003905677472200742
2016-10-24,2668,57.92730293826707,1.4153863474846529,0.009520489413434467
2016-10-25,2671,57.78218901054244,1.4059469405683083,0.004977119680525378
2016-10-26,2679,57.96970248217397,1.4178932643940627,-0.004012215498958378
2016-10-27,2678,57.59559673101771,1.3943757968410964,0.00015361880873913822
2016-10-28,2680,54.87898838224271,1.2907938486700723,-0.010083388221334652
2016-10-31,2680,54.629494822481405,1.2794662346763845,1.7678534971972313e-05
2016-11-01,2683,54.69694236950734,1.285804243321129,0.012862028322293032
2016-11-02,2680,54.107212405310484,1.2671419660955459,-0.005574262601721089
2016-11-03,2688,54.177032991207305,1.2631335141943902,0.007731634157796077
2016-11-04,2690,54.19701567895249,1.2645458014287265,-0.0010275365106204453
2016-11-07,2688,54.25866126502896,1.2706285738912253,0.0015076097012671013
2016-11-08,2688,54.201870960154814,1.2698329171445888,0.0068404463726446825
2016-11-09,2690,54.27391009185235,1.2774164124560128,-0.006812563358698345
2016-11-10,2690,54.34505242318625,1.2722234038532905,0.01647661253781999
2016-11-11,2687,54.374660103904716,1.270402685947295,0.006165834462048681
2016-11-14,2688,54.374903797302416,1.2807184715337183,0.004503708005835448
2016-11-15,2684,54.19095820660806,1.269411990899621,0.004960528317569741
2016-11-16,2685,53.68456490102838,1.2511710276146057,0.0004785135931390064
2016-11-17,2675,53.42680132940583,1.24357186418375,-0.002993447890701918
2016-11-18,2675,53.4952440420627,1.2472933746578196,-0.0018477805937116257
2016-11-21,2675,53.48597714223298,1.2443862190589494,0.0057854329411243955
2016-11-22,2680,53.55169671109492,1.2432111131114199,0.010180882538882203
2016-11-23,2685,53.3733644871302,1.2364834551347772,-0.006594450977836352
2016-11-24,2685,53.47549783834618,1.2366820378370873,-0.0051795443165586095
2016-11-25,2682,53.38009421903444,1.231618939821968,0.0021434648682917834
2016-11-28,2683,53.46177395455439,1.2428146951167955,-0.0010897266081155163
2016-11-29,2685,53.70066443563627,1.2445945656527573,-0.011680866340724462
2016-11-30,2694,53.92270492643572,1.2506074371143967,-0.0035797419949886292
2016-12-01,2692,53.86196919530768,1.2480852119856949,0.005681578144727011
2016-12-02,2696,54.50558529192891,1.270718925757213,-0.01907223053445962
2016-12-05,2700,54.84692109673689,1.2838148594521153,-0.006391806991925671
2016-12-06,2704,54.89527240213317,1.2882256728088202,0.0025712552845974313
2016-12-07,2703,54.78677649352193,1.276574512376743,0.012212255414654611
2016-12-08,2704,54.47459726877075,1.2633824441337564,-0.0062933938326614125
2016-12-09,2703,54.46806657081962,1.267749065836299,-0.0031406890018790784
2016-12-12,2701,58.15384754491023,1.4194860090322354,-0.05394912386898304
2016-12-13,2704,58.26566600489655,1.4211742810299541,0.004952268990462208
2016-12-14,2714,57.59943437266064,1.3993131085362027,-0.005137219060258297
2016-12-15,2707,57.46032070881455,1.392856302439155,0.010236001165179868
2016-12-16,2707,57.57327446380142,1.3960135758122407,0.011063511349443842
2016-12-19,2706,57.57081939779384,1.4007037496881032,-0.00012951152360921668
2016-12-20,2711,57.70551455411224,1.4001425203304096,-0.0006883499534894588
2016-12-21,2711,57.75498909168582,1.4015926799134055,0.009518013484671621
2016-12-22,2708,57.798249421866764,1.4064087757873012,-0.0003191611905988545
2016-12-23,2711,58.02312598091023,1.4149994345798378,-0.013694987080495512
2016-12-26,2716,57.45132531970375,1.3894578919432696,0.005058873352365963
2016-12-27,2725,57.68986815663388,1.4053738726900376,0.0024250233152439547
2016-12-28,2723,57.561144185190564,1.3956951811209526,-0.0034830747644567514
2016-12-29,2723,57.61636907089811,1.4034234395267313,-0.0030273292352188757
2016-12-30,2734,57.83889629772896,1.4048170501593018,0.0007660541182780446
2017-01-03,2731,57.17740350711668,1.377430814645318,0.010664924122957426
2017-01-04,2741,57.69016099554292,1.404381104189428,0.01232908988787469
2017-01-05,2737,57.51816581954674,1.3936647726699334,0.0005019935872381159
2017-01-06,2741,57.72919385561321,1.4038715352169142,-0.00803499770699707
2017-01-09,2741,57.80468847920417,1.4066764430541676,0.005107264815848758
2017-01-10,2744,57.86931840856714,1.4159113351467152,-0.0029969273981492483
2017-01-11,2743,57.666199493787516,1.403119892358225,-0.012117817691342611
2017-01-12,2745,57.746787013096466,1.4034598727512824,-0.00990203062565971
2017-01-13,2749,58.408215960108095,1.4398914645924163,-0.018185981426376476
2017-01-16,2742,60.5420907831245,1.5325350597053806,-0.04141296926950499
2017-01-17,2747,60.86369077151318,1.5539263635630245,0.01172823442572501
2017-01-18,2752,60.922200889952904,1.5507970411666347,-0.004606736939454723
2017-01-19,2748,60.736245598838934,1.5434605939107582,-0.00419256967972472
2017-01-20,2755,61.217344997360364,1.560419442847672,0.016909661111661645
2017-01-23,2758,61.176177486996316,1.5529283754113266,0.010197831455723779
2017-01-24,2761,61.265287951003224,1.5631051724482448,-0.0038145409950027455
2017-01-25,2762,60.94237834676387,1.539468512530506,0.003425904443466696
2017-01-26,2761,60.71943928914017,1.5278957229312133,0.006370799604361022
2017-02-03,2756,60.418936114760584,1.5160044997881303,-0.0034262624112511896
2017-02-06,2755,60.420154686692754,1.5149505354963275,0.012073104310730167
2017-02-07,2755,60.2727251393889,1.506739350349882,0.0009425758230107182
2017-02-08,2759,60.36859980579062,1.5116833084421113,0.008161401848688342
2017-02-09,2756,60.24874212850792,1.5071577390520288,0.008724894228096084
2017-02-10,2759,60.12787777300711,1.5042026699272582,-0.0019111016909866196
2017-02-13,2756,59.82134370498984,1.4878955812769281,0.007093472376381266
2017-02-14,2757,59.514709003316156,1.4715875001960323,-0.0006417794544502228
2017-02-15,2762,59.73081597439577,1.4801226274812325,-0.008937270361882212
2017-02-16,2763,59.78460986199091,1.4810689095482172,0.007009445531954344
2017-02-17,2766,60.062158063455676,1.4962418105251098,-0.009718727013742198
2017-02-20,2747,59.63739351400398,1.4779651642853995,0.00857910481910552
2017-02-21,2756,59.93335021771653,1.4913588864656504,0.009927487715095556
2017-02-22,2755,59.65886895856459,1.4698420988934557,0.0043684795658764175
2017-02-23,2760,59.89633151795926,1.4849617819656855,-0.00072888988465388
2017-02-24,2762,59.753938595084904,1.4739704737288184,0.003987580399737578
2017-02-27,2762,59.66406333256732,1.4641267992900662,-0.007761247385581845
2017-02-28,2764,59.64692031858665,1.466828832932305,0.004625418232032498
2017-03-01,2767,59.427750534620884,1.4529038877482738,0.0034749123659676005
2017-03-02,2772,59.462820077903345,1.4532876531707435,-0.0069446542492132505
2017-03-03,2773,59.37504951628352,1.4467596743190312,0.002223966311755159
2017-03-06,2771,58.97114942835717,1.427011556494489,0.012710868271698204
2017-03-07,2777,58.88429698085915,1.4258461826481457,0.0032561448315043457
2017-03-08,2776,58.73536576228536,1.4138052852665592,-0.004152549124329958
2017-03-09,2779,58.794928721176326,1.4186639953991904,-0.007178543662218941
2017-03-10,2784,58.88526657698803,1.4241352417563629,0.0006405145404175111
2017-03-13,2779,58.72083818694812,1.41038326858371,0.007680133628807546
2017-03-14,2783,55.1762563466505,1.2767774593708898,-0.001560644480427664
2017-03-15,2784,54.86437783298169,1.255546627155112,-0.0009563861485426677
2017-03-16,2782,54.53602238914904,1.240859452965025,0.011480487861928384
2017-03-17,2789,54.69624962664372,1.2461100096870463,-0.008535891895162413
2017-03-20,2779,54.23765415542802,1.2269709889113505,0.0044822625162765075
2017-03-21,2787,54.31865013513615,1.231842283619428,0.0022319322800942614
2017-03-22,2792,54.40748912378087,1.228804804347326,-0.005262658145756778
2017-03-23,2796,54.35954524869482,1.2225710173215396,0.0004347338069263295
2017-03-24,2800,54.457441376118766,1.229135072943389,0.0031159845545479436
2017-03-27,2797,54.00591345996143,1.2054202132403038,-0.0029750435215150197
2017-03-28,2796,53.79167875250502,1.19587904200808,-0.0036262851041789965
2017-03-29,2812,54.70981512427957,1.2421572857460779,-0.00991578667793125
2017-03-30,2815,55.711629233795634,1.2798703245501961,-0.023897973063668365
2017-03-31,2814,55.85285196108774,1.2831678851668356,0.001894887418914615
2017-04-05,2811,56.71096520485375,1.3212284714130627,0.02175719945288392
2017-04-06,2808,56.627257616774706,1.3184949351699733,0.003892610372302822
2017-04-07,2814,56.88096157507058,1.3333905479691823,-0.00029042838440561977
2017-04-10,2809,57.470618287181104,1.363291434313226,-0.013217943215605455
2017-04-11,2806,57.5230641848097,1.3605434747200453,0.00916700866132766
2017-04-12,2826,58.45249636686239,1.4025308443508193,-0.009518794675257177
2017-04-13,2817,58.091256874283836,1.3850735522867677,0.0036529844753238525
2017-04-14,2816,58.24706388413454,1.3918545952260124,-0.015529342785720747
2017-04-17,2834,59.51043858321326,1.451681507367164,-0.019348330054102726
2017-04-18,2835,59.303754172577115,1.4382887552660253,-0.011439865769889696
2017-04-19,2843,57.73699823973618,1.3846411314723042,-0.012051238737946368
2017-04-20,2832,57.364941337350345,1.3693417656457363,-0.005490836913299595
2017-04-21,2836,57.64665987861069,1.385090119560517,-0.00513991243913216
2017-04-24,2835,59.41776900735287,1.465265045989736,-0.032117903579119186
2017-04-25,2842,59.4166947821876,1.4596467690023698,0.004257863973951175
2017-04-26,2844,59.41685195363819,1.4545344876399637,0.004109436029022783
2017-04-27,2844,59.81388486665449,1.4823387348504056,0.007483557795543173
2017-04-28,2844,59.92958830365264,1.4845941030881784,0.0063285826891738
2017-05-02,2829,59.71214945044982,1.4749951287411647,0.00021574369547475308
2017-05-03,2845,60.22872595218314,1.4952144492803914,-0.000632742991012014
2017-05-04,2844,60.00076260893354,1.4851507349528688,-0.003537932286878693
2017-05-05,2848,60.56165634672396,1.5145091956621346,-0.01378150744210874
2017-05-08,2850,61.33436493589429,1.5506762971111798,-0.02139347429615273
2017-05-09,2855,61.563310325643705,1.5561325100552246,0.007538082375302985
2017-05-10,2854,62.22984531270317,1.5943814787917212,-0.019165822663378747
2017-05-11,2861,62.6200624480221,1.6045021017798644,-0.006707271972968859
2017-05-12,2855,62.655505046337254,1.6096619862869879,-0.0012179051577049728
2017-05-15,2852,62.51569835309757,1.5972635074147898,0.0032267781432376466
2017-05-16,2845,63.05011218531898,1.6295238372756686,0.02287967221885645
2017-05-17,2852,63.264987867148996,1.6435193891576607,0.004571512449506339
2017-05-18,2857,63.17560321474384,1.6349894370014724,-0.006681312532305518
2017-05-19,2864,63.18512101437942,1.6288382218709982,-0.001174749082312382
2017-05-22,2864,63.86385803611245,1.6619127955256408,-0.02280546095726977
2017-05-23,2865,65.17269685211254,1.724593830696151,-0.03371860521971691
2017-05-24,2867,65.34150660732342,1.7299995517500777,0.00549140287151304
2017-05-25,2863,65.50853311661646,1.7399527438594486,0.008775449456181342
2017-05-26,2864,65.52339851166792,1.7391571781655113,0.0011260563662316289
2017-05-31,2863,65.50521758922685,1.7376436328925755,-0.0021439918264145904
2017-06-01,2858,66.4086798961504,1.7866551466630063,-0.0303795312736767
2017-06-02,2858,66.99131124794826,1.826646644486436,0.013573799544128016
2017-06-05,2853,66.82065032901698,1.816816187824799,0.009866350610003806
2017-06-06,2853,66.82967010935796,1.8144564201500921,0.0053059949553697725
2017-06-07,2856,67.63405846270126,1.849671144152409,0.024940113993013182
2017-06-08,2859,67.88235731611542,1.868512773584123,-2.7113935263680446e-05
2017-06-09,2866,68.1365848809051,1.8752773283234128,0.001385956374452604
2017-06-12,2870,68.60625475154382,1.901990098451885,-0.017856858466011587
2017-06-13,2871,69.07002933963797,1.9229486495550574,0.017151821134143798
2017-06-14,2878,69.42164414894876,1.9378396599172063,0.000906770634201868
2017-06-15,2881,69.7698539347828,1.9578359964404055,0.014062390427193682
2017-06-16,2891,69.92945113750994,1.959164494071426,-0.002284304995117229
2017-06-19,2891,69.97366567753255,1.9592324020861356,0.007067482590291995
2017-06-20,2896,69.95144466315014,1.9494831279303062,0.00029678520817408554
2017-06-21,2903,70.0253330444629,1.9492316301491819,0.0007805930076142905
2017-06-22,2900,70.25286062390974,1.9665930101035256,-0.018766345134935015
2017-06-23,2907,70.34794815022319,1.961980992765104,0.0009840226550974615
2017-06-26,2906,70.53420482093483,1.968748795073906,0.013287295176761643
2017-06-27,2908,70.47941343486316,1.9628932316003829,0.002275124066812164
2017-06-28,2910,70.28195289081242,1.9501085184775149,-0.008205391749104346
2017-06-29,2912,69.584632514176,1.9122833636831564,0.004967110718633801
2017-06-30,2909,69.26919957416851,1.8916922894751655,0.002312821705277869
2017-07-03,2910,68.8931469324964,1.8745593976675798,0.009038867773803578
2017-07-04,2918,68.98615058004589,1.872742654553838,-0.002443541532859323
2017-07-05,2923,69.05768083001226,1.8656318200203486,0.008753856202877632
2017-07-06,2919,68.11060349855374,1.8120520355033491,0.0016575900796450456
2017-07-07,2921,67.95213841606939,1.8020927820306996,0.005713277576793669
2017-07-10,2922,67.71471109085374,1.7858918012871865,-0.006843187034023136
2017-07-11,2926,68.01105043663257,1.801634391590032,-0.013282586736515917
2017-07-12,2929,67.91936855252077,1.7952458908895776,-0.0014036240230464693
2017-07-13,2927,67.13452568195247,1.7499078735060816,0.0003577386937414111
2017-07-14,2931,66.86066668110828,1.7265173347548062,-0.005710771279919971
2017-07-17,2932,70.43857846774502,1.9117699323791397,-0.05737876795304752
2017-07-18,2925,70.51187456811236,1.9226603838516847,0.00913724235786851
2017-07-19,2924,70.66609395657926,1.9141908814796702,0.014770643841992417
2017-07-20,2927,69.71625131796512,1.8729819104561283,0.004667098010631898
2017-07-21,2936,69.91341576234576,1.876701053223661,-0.0008717664865626945
2017-07-24,2942,70.06116101632466,1.876798807958655,0.006782873663158869
2017-07-25,2941,69.66824712656353,1.849564485849918,-0.001987321148399157
2017-07-26,2943,69.6119011168296,1.8447253196152,-0.00039189376736663246
2017-07-27,2956,70.4278879245923,1.884532878503589,0.015963914971434293
2017-07-28,2954,70.14369243595924,1.8605409997363431,-0.0013818953773407166
2017-07-31,2955,70.31114091686526,1.8720007612394551,0.007195517460262449
2017-08-01,2958,69.97692966294916,1.8456097526484667,0.0009756387826810209
2017-08-02,2968,69.77633804720674,1.8342309729311344,-0.009822839027017617
2017-08-03,2972,69.78430286399642,1.8304950614536757,0.005107759285197033
2017-08-04,2971,69.42857269004958,1.817041691806487,-0.0046587160336473525
2017-08-07,2974,69.1744299867916,1.7969679456004417,0.008041546293019852
2017-08-08,2978,69.27996127884438,1.80156876940526,0.003228239204122309
2017-08-09,2985,69.37858625947032,1.8016947598401762,0.0028227567618606
2017-08-10,2992,69.10459785941488,1.7818125679388923,-0.0092752080717269
2017-08-11,2991,69.45758641117673,1.7934460989409509,-0.01600379354017222
2017-08-14,2999,70.07502094927453,1.825290532736043,0.019936099252158
2017-08-15,3000,69.9422843334954,1.8119916568464243,0.004496734064732584
2017-08-16,3004,69.20297717514791,1.7725890075758133,0.0070075937456198405
2017-08-17,2999,67.43672886256884,1.6882669911471893,0.00874293740012363
2017-08-18,3004,67.42016951085928,1.684764307567723,-0.0039561157643990905
2017-08-21,3009,67.38718463569062,1.6812191852026566,0.008892237084913778
2017-08-22,3006,67.30908252660223,1.6797792872151038,-0.0058870314483172375
2017-08-23,3012,67.44572506682853,1.6837887679140742,-0.00436513469196283
2017-08-24,3013,66.05813292222045,1.6159250286422178,-0.006704359829057621
2017-08-25,3018,65.77816354956967,1.5971594174112946,0.012294115533511639
2017-08-28,3025,66.03968989016292,1.6067639551577235,0.014031543405331335
2017-08-29,3025,66.07570877077646,1.6097901884357086,-0.0005926363368459465
2017-08-30,3026,65.4940678955791,1.5842104380461262,0.001767096324089989
