signal,kou_jing,window,leg,pair,sharpe_hi,sharpe_lo,d_ann,d_maxdd,diff_sharpe,ci_lo,ci_hi,p_value,boot_mean,boot_sd,block,n_boot,seed,n_obs,ci_excludes_zero
equal_weight,1000,2024-2026,longflat,ii_fut_close−i_spot_close,2.061876858463014,2.061876858463014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,1000,2024-2026,longflat,iii_fut_open_entry−ii_fut_close,2.061876858463014,2.061876858463014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,1000,2024-2026,longflat,iv_fut_open_both−iii_fut_open_entry,2.061876858463014,2.061876858463014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,1000,2024-2026,longflat,iii_fut_open_entry−i_spot_close,2.061876858463014,2.061876858463014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,555,False
equal_weight,blend,full,symmetric,ii_fut_close−i_spot_close,1.6434675292093428,1.6885099125257648,0.014467022672903507,-0.03734238899308007,-0.04504238331642196,-0.23355050713516692,0.13849656877004976,0.665033496650335,-0.03475481015505379,0.09728603161593802,20,10000,0,906,False
equal_weight,blend,full,symmetric,iii_fut_open_entry−ii_fut_close,1.6438213277596478,1.6434675292093428,0.0002782131063623905,-0.0033758204467226882,0.00035379855030504004,-0.027758241953558242,0.02354018176728604,0.9756024397560243,-0.001512019933203933,0.012817529373939335,20,10000,0,906,False
equal_weight,blend,full,symmetric,iv_fut_open_both−iii_fut_open_entry,1.6400412734753724,1.6438213277596478,-0.0012754812693603346,0.0009330722835863003,-0.0037800542842754137,-0.04459036327473615,0.03205960402108324,0.8421157884211579,-0.0034467108375899314,0.01955839289465427,20,10000,0,906,False
equal_weight,blend,full,symmetric,iii_fut_open_entry−i_spot_close,1.6438213277596478,1.6885099125257648,0.014745235779265897,-0.040718209439802755,-0.04468858476611692,-0.23452342948686938,0.13309799931996888,0.6644335566443356,-0.03626683008825773,0.096335348770019,20,10000,0,906,False
equal_weight,blend,full,short_seg,ii_fut_close−i_spot_close,0.644463649874758,0.6378274577551537,0.014467022672903479,-0.025229304305272482,0.006636192119604312,-0.18196211747420507,0.2232710348134461,0.9466053394660534,0.01792959891701807,0.10386701458970451,20,10000,0,906,False
equal_weight,blend,full,short_seg,iii_fut_open_entry−ii_fut_close,0.6454548023305283,0.644463649874758,0.000278213106362446,-0.004377614799507046,0.0009911524557703055,-0.03693864253241004,0.032481911780538046,0.9504049595040496,-0.0015783299533919236,0.01729956148683235,20,10000,0,906,False
equal_weight,blend,full,short_seg,iv_fut_open_both−iii_fut_open_entry,0.6374411379086714,0.6454548023305283,-0.0012754812693603207,0.00576711778978356,-0.008013664421856914,-0.06480755326115888,0.042273352220402356,0.7577242275772422,-0.00781122548678139,0.027135104188852146,20,10000,0,906,False
equal_weight,blend,full,short_seg,iii_fut_open_entry−i_spot_close,0.6454548023305283,0.6378274577551537,0.014745235779265925,-0.029606919104779528,0.007627344575374617,-0.1847292991249093,0.21662773623012954,0.9377062293770623,0.01635126896362615,0.10262997480886293,20,10000,0,906,False
equal_weight,blend,full,longflat,ii_fut_close−i_spot_close,1.7258918293981569,1.7258918293981569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,906,False
equal_weight,blend,full,longflat,iii_fut_open_entry−ii_fut_close,1.7258918293981569,1.7258918293981569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,906,False
equal_weight,blend,full,longflat,iv_fut_open_both−iii_fut_open_entry,1.7258918293981569,1.7258918293981569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,906,False
equal_weight,blend,full,longflat,iii_fut_open_entry−i_spot_close,1.7258918293981569,1.7258918293981569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,906,False
equal_weight,blend,2021-2023,symmetric,ii_fut_close−i_spot_close,1.3871481151242457,1.4828703592587564,-0.01738569513190852,0.00024243487081154758,-0.09572224413451069,-0.19325374855862115,0.06213846975949169,0.19238076192380762,-0.06286637465673278,0.0650737377565468,20,10000,0,351,False
equal_weight,blend,2021-2023,symmetric,iii_fut_open_entry−ii_fut_close,1.3896204892121315,1.3871481151242457,0.00046629415566445953,3.3306690738754696e-16,0.002472374087885809,-0.044922474058034026,0.029993476343848108,0.9083091690830917,-0.006452593592526752,0.01908702724930576,20,10000,0,351,False
equal_weight,blend,2021-2023,symmetric,iv_fut_open_both−iii_fut_open_entry,1.4210956896711942,1.3896204892121315,0.004944118988530116,-0.0022105317248217737,0.0314752004590626,-0.01970578739765881,0.09055334096069087,0.25607439256074394,0.03206594944169367,0.028002309242314206,20,10000,0,351,False
equal_weight,blend,2021-2023,symmetric,iii_fut_open_entry−i_spot_close,1.3896204892121315,1.4828703592587564,-0.01691940097624406,0.00024243487081188064,-0.09324987004662488,-0.20017631817757445,0.061423681816814325,0.18708129187081293,-0.06931896824925954,0.06683789082540276,20,10000,0,351,False
equal_weight,blend,2021-2023,short_seg,ii_fut_close−i_spot_close,1.1021470806497469,1.2280599114994653,-0.017385695131908505,0.0002569728476559119,-0.12591283084971838,-0.2501562418585715,0.09751321519544193,0.21427857214278573,-0.07826843715768998,0.08930963954085733,20,10000,0,351,False
equal_weight,blend,2021-2023,short_seg,iii_fut_open_entry−ii_fut_close,1.1054398188642414,1.1021470806497469,0.0004662941556644734,-0.0017380693534807534,0.003292738214494495,-0.06618688094072431,0.042637748215394775,0.9126087391260874,-0.009806208732732979,0.027548385508572314,20,10000,0,351,False
equal_weight,blend,2021-2023,short_seg,iv_fut_open_both−iii_fut_open_entry,1.1485502812273403,1.1054398188642414,0.004944118988530061,0.0006847726924393838,0.0431104623630989,-0.028129225404702383,0.13080393455770326,0.2783721627837216,0.046126195492586314,0.04029678322741321,20,10000,0,351,False
