date,N1,share_000300,share_000905,share_000852,N2,n_market
2017-04-12,0.16205810290514525,0.25925925925925924,0.18674698795180722,0.12207527975584945,-0.10484812540543093,2857
2017-04-13,0.1641582079103955,0.2558922558922559,0.18875502008032127,0.12614445574771108,-0.09844251797823972,2857
2017-04-14,0.1648005598320504,0.25252525252525254,0.19076305220883535,0.12614445574771108,-0.09407149854697933,2858
2017-04-17,0.15984610003497726,0.24915824915824916,0.18674698795180722,0.12207527975584945,-0.09474711530442084,2859
2017-04-18,0.1583916083916084,0.24915824915824916,0.18875502008032127,0.1190233977619532,-0.09526904023711194,2860
2017-04-19,0.156993006993007,0.25252525252525254,0.19076305220883535,0.11800610376398779,-0.09814067453884096,2860
2017-04-20,0.15379238028661307,0.24915824915824916,0.18473895582329317,0.11698880976602238,-0.09829436636359137,2861
2017-04-21,0.15204473960153791,0.24579124579124578,0.18473895582329317,0.11597151576805696,-0.09543600999557073,2861
2017-04-24,0.14750087382034255,0.24579124579124578,0.18072289156626506,0.11291963377416073,-0.09896998312103289,2861
2017-04-25,0.13941299790356393,0.22895622895622897,0.1706827309236948,0.10681586978636826,-0.09020692860119744,2862
2017-04-26,0.13761788333915473,0.2356902356902357,0.16432865731462926,0.10478128179043744,-0.10113526613770235,2863
2017-04-27,0.1379671673070206,0.23905723905723905,0.16633266533066132,0.10478128179043744,-0.10350026549668967,2863
2017-04-28,0.13517289556409362,0.23905723905723905,0.16432865731462926,0.10274669379450661,-0.10551956350267111,2863
2017-05-02,0.1319371727748691,0.24242424242424243,0.1623246492985972,0.09969481180061038,-0.11141451187463863,2865
2017-05-03,0.13298429319371727,0.24242424242424243,0.16432865731462926,0.10071210579857579,-0.10990386086763992,2865
2017-05-04,0.12835716777118938,0.23905723905723905,0.156312625250501,0.09857723577235772,-0.1116123085458097,2867
2017-05-05,0.12412831241283125,0.2356902356902357,0.15030060120240482,0.09451219512195122,-0.11328383752805768,2868
2017-05-08,0.12129661903102126,0.23905723905723905,0.14428857715430862,0.08841463414634146,-0.12270563340691401,2869
2017-05-09,0.11571976298361798,0.22895622895622897,0.14228456913827656,0.08434959349593496,-0.11563914763912321,2869
2017-05-10,0.09062391077030324,0.1919191919191919,0.10220440881763528,0.06707317073170732,-0.10728040214452061,2869
2017-05-11,0.08188153310104529,0.1750841750841751,0.09418837675350701,0.057926829268292686,-0.09902657207327524,2870
2017-05-12,0.06861720654824104,0.16161616161616163,0.08016032064128256,0.04467005076142132,-0.0992009759148097,2871
2017-05-15,0.06613296206056388,0.16161616161616163,0.078,0.04259634888438134,-0.10131798717397096,2873
2017-05-16,0.06889352818371608,0.16161616161616163,0.084,0.0436105476673428,-0.09781088778249022,2874
2017-05-17,0.0685455810716771,0.16161616161616163,0.084,0.04158215010141988,-0.09882508656545169,2874
2017-05-18,0.06817391304347827,0.16161616161616163,0.084,0.04158215010141988,-0.09882508656545169,2875
2017-05-19,0.06156521739130435,0.1414141414141414,0.07,0.037525354969574036,-0.08765146392935438,2875
2017-05-22,0.05910987482614743,0.13804713804713806,0.07,0.033468559837728194,-0.08631285812827395,2876
2017-05-23,0.059805285118219746,0.1414141414141414,0.07,0.034482758620689655,-0.08917276210379657,2876
2017-05-24,0.05943691345151199,0.13758389261744966,0.066,0.036511156186612576,-0.08632831452414337,2877
2017-05-25,0.06045865184155664,0.14093959731543623,0.072,0.03546099290780142,-0.08720910086153552,2878
2017-05-26,0.06011118832522585,0.1476510067114094,0.066,0.03546099290780142,-0.0969205102575087,2878
2017-05-31,0.06045865184155664,0.1610738255033557,0.066,0.034447821681864235,-0.11084991466242358,2878
2017-06-01,0.0562695380340396,0.1644295302013423,0.064,0.027327935222672066,-0.11876556259000626,2879
2017-06-02,0.05486111111111111,0.1644295302013423,0.062,0.025303643724696356,-0.12077770833899412,2880
2017-06-05,0.05206525511975009,0.1644295302013423,0.056,0.022244691607684528,-0.12530718439750002,2881
2017-06-06,0.05065926439972242,0.1610738255033557,0.056,0.020222446916076844,-0.12296260204531727,2882
2017-06-07,0.053069719042663895,0.1644295302013423,0.062,0.022222222222222223,-0.12231841909023118,2883
2017-06-08,0.05619146722164412,0.174496644295302,0.068,0.024242424242424242,-0.1283754321740899,2883
2017-06-09,0.05788561525129983,0.17785234899328858,0.07,0.025252525252525252,-0.13022608636702596,2885
2017-06-12,0.06031195840554593,0.18791946308724833,0.072,0.025252525252525252,-0.1392932004609857,2885
2017-06-13,0.06169844020797227,0.19463087248322147,0.078,0.026262626262626262,-0.14249955935190833,2885
2017-06-14,0.060984060984060985,0.19463087248322147,0.078,0.026236125126135216,-0.14251280992015386,2886
2017-06-15,0.05576723242119848,0.18456375838926176,0.072,0.024193548387096774,-0.13646698419571338,2887
2017-06-16,0.054728091444405956,0.18791946308724833,0.07,0.023185483870967742,-0.14132672115176445,2887
2017-06-19,0.05678670360110803,0.19063545150501673,0.072,0.024193548387096774,-0.14253867731146835,2888
2017-06-20,0.056055363321799306,0.19732441471571907,0.068,0.023185483870967742,-0.1517316727802352,2890
2017-06-21,0.05778546712802768,0.20066889632107024,0.074,0.024193548387096774,-0.15157212212752186,2890
2017-06-22,0.05705394190871369,0.1939799331103679,0.076,0.025201612903225805,-0.14337912665875502,2892
2017-06-23,0.059474412171507604,0.20735785953177258,0.08,0.025201612903225805,-0.1547570530801597,2892
2017-06-26,0.06533010715520221,0.22408026755852842,0.1,0.028225806451612902,-0.15996736433272196,2893
2017-06-27,0.06809540269616315,0.23076923076923078,0.102,0.028225806451612902,-0.16565632754342435,2893
2017-06-28,0.06913238852402351,0.23745819397993312,0.102,0.028225806451612902,-0.1723452907541267,2893
2017-06-29,0.06809540269616315,0.21739130434782608,0.104,0.03024193548387097,-0.1502703366058906,2893
2017-06-30,0.06841741534208708,0.23591549295774647,0.1134020618556701,0.03423236514522822,-0.16209827945729732,2894
2017-07-03,0.07014512785072564,0.23591549295774647,0.11752577319587629,0.03734439834024896,-0.15848040718968384,2894
2017-07-04,0.07012089810017272,0.23943661971830985,0.1134020618556701,0.0383419689119171,-0.16356460433451625,2895
2017-07-05,0.07012089810017272,0.24295774647887325,0.1134020618556701,0.039378238341968914,-0.16656759638005375,2895
2017-07-06,0.07184801381692574,0.24647887323943662,0.1154639175257732,0.04248704663212435,-0.16750339116048785,2895
2017-07-07,0.07216850828729282,0.24295774647887325,0.11958762886597939,0.04033092037228542,-0.16299847185974084,2896
2017-07-10,0.0738950276243094,0.23943661971830985,0.12783505154639174,0.04136504653567735,-0.1548365706772753,2896
2017-07-11,0.07251381215469613,0.22887323943661972,0.12577319587628866,0.04033092037228542,-0.14582118131233268,2896
2017-07-12,0.0738950276243094,0.23591549295774647,0.12577319587628866,0.04136504653567735,-0.15234637175176347,2896
2017-07-13,0.07660455486542443,0.24647887323943662,0.12783505154639174,0.04442148760330578,-0.16035060366458787,2898
2017-07-14,0.07729468599033816,0.2535211267605634,0.12783505154639174,0.04442148760330578,-0.16739285718571462,2898
2017-07-17,0.07657813038978958,0.2535211267605634,0.12783505154639174,0.04442148760330578,-0.16739285718571462,2899
2017-07-18,0.07655172413793103,0.2605633802816901,0.12989690721649486,0.04437564499484004,-0.1734271041760227,2900
2017-07-19,0.08206896551724138,0.2640845070422535,0.1463917525773196,0.05056759545923633,-0.16560483302397555,2900
2017-07-20,0.08373535492763612,0.2746478873239437,0.14432989690721648,0.05159958720330237,-0.17668314526868426,2902
2017-07-21,0.08542886668963141,0.2746478873239437,0.1463917525773196,0.05263157894736842,-0.1751362215615997,2903
2017-07-24,0.08402203856749312,0.2631578947368421,0.14432989690721648,0.05159958720330237,-0.16519315268158266,2904
2017-07-25,0.0809228650137741,0.24561403508771928,0.13402061855670103,0.05056759545923633,-0.1533199280797506,2904
2017-07-26,0.08230027548209366,0.24561403508771928,0.13402061855670103,0.053663570691434466,-0.15177194046365156,2904
2017-07-27,0.0802065404475043,0.23157894736842105,0.13195876288659794,0.053663570691434466,-0.13876778057940486,2905
2017-07-28,0.08017894012388162,0.22727272727272727,0.12371134020618557,0.054695562435500514,-0.13806927595188423,2906
2017-07-31,0.08568479008947007,0.23426573426573427,0.13195876288659794,0.05985552115583075,-0.1383585922445199,2906
2017-08-01,0.08602890571231935,0.23776223776223776,0.1360824742268041,0.06191950464396285,-0.13876124832685427,2906
2017-08-02,0.088093599449415,0.23776223776223776,0.1402061855670103,0.0629514963880289,-0.13618339678471816,2906
2017-08-03,0.08728522336769759,0.23426573426573427,0.1360824742268041,0.061855670103092786,-0.13529666210078584,2910
2017-08-04,0.08694158075601374,0.22727272727272727,0.13814432989690723,0.061855670103092786,-0.12727272727272726,2910
2017-08-07,0.08728522336769759,0.22727272727272727,0.13402061855670103,0.06391752577319587,-0.1283036551077788,2910
2017-08-08,0.08794228787358296,0.22727272727272727,0.13814432989690723,0.06597938144329897,-0.12521087160262417,2911
2017-08-09,0.08959835221421215,0.23776223776223776,0.1402061855670103,0.06701030927835051,-0.13415399033955736,2913
2017-08-10,0.09090909090909091,0.24041811846689895,0.14432989690721648,0.0690010298661174,-0.133752655080232,2915
2017-08-11,0.0901920438957476,0.23693379790940766,0.1422680412371134,0.06893004115226338,-0.13133475671471928,2916
2017-08-14,0.09087791495198902,0.2264808362369338,0.15051546391752577,0.06995884773662552,-0.11624368040985816,2916
2017-08-15,0.0911895783339047,0.22996515679442509,0.15257731958762888,0.0698869475847893,-0.118733023208216,2917
2017-08-16,0.09146968139773895,0.21602787456445993,0.15843621399176955,0.07084188911704312,-0.1013888230100536,2919
2017-08-17,0.09137577002053388,0.2013888888888889,0.16049382716049382,0.07179487179487179,-0.08524453941120609,2922
2017-08-18,0.09031816626753336,0.19444444444444445,0.1601642710472279,0.06974358974358974,-0.07949051404903562,2923
2017-08-21,0.08891928864569083,0.1909722222222222,0.15811088295687886,0.06769230769230769,-0.07807062689762893,2924
2017-08-22,0.08714969241285031,0.1909722222222222,0.1540041067761807,0.06564102564102564,-0.08114965601361904,2926
2017-08-23,0.0867782712675094,0.19444444444444445,0.15778688524590165,0.06153846153846154,-0.08478177105226285,2927
2017-08-24,0.08538251366120218,0.18339100346020762,0.1557377049180328,0.06051282051282051,-0.07526574074478097,2928
2017-08-25,0.08501194947080914,0.17993079584775087,0.1557377049180328,0.060450819672131145,-0.0718365335526689,2929
2017-08-28,0.07849829351535836,0.1972318339100346,0.13114754098360656,0.05424769703172978,-0.10453421490236642,2930
2017-08-29,0.07710678949164108,0.19377162629757785,0.1329243353783231,0.0511770726714432,-0.1017209222726947,2931
2017-08-30,0.07742155525238745,0.19377162629757785,0.130879345603272,0.052200614124872056,-0.10223164643350582,2932
2017-08-31,0.07569041936583702,0.18339100346020762,0.12474437627811862,0.0511770726714432,-0.09543027898542672,2933
2017-09-01,0.08148653256051824,0.20761245674740483,0.130879345603272,0.05629477993858751,-0.11402539397647508,2933
2017-09-04,0.08319127173542448,0.20761245674740483,0.12883435582822086,0.06141248720573183,-0.11248903523042848,2933
2017-09-05,0.08412806539509536,0.2041522491349481,0.13496932515337423,0.062436028659160696,-0.10544957222868062,2936
2017-09-06,0.08412806539509536,0.20069204152249134,0.12883435582822086,0.06448311156601842,-0.10403330782537171,2936
2017-09-07,0.08239700374531835,0.20069204152249134,0.12678936605316973,0.06141248720573183,-0.10659111489304056,2937
2017-09-08,0.08509189925119129,0.20761245674740483,0.130879345603272,0.06448311156601842,-0.10993122816275963,2938
2017-09-11,0.08846546444368833,0.1972318339100346,0.14489795918367346,0.06960081883316274,-0.0899824449016165,2939
2017-09-12,0.09016672337529771,0.19377162629757785,0.1469387755102041,0.0736949846468782,-0.0834547462190367,2939
2017-09-13,0.09217687074829932,0.1903114186851211,0.1510204081632653,0.07770961145194274,-0.07594640887751708,2940
2017-09-14,0.09761904761904762,0.20761245674740483,0.15918367346938775,0.081799591002045,-0.08712082451168845,2940
2017-09-15,0.09727891156462586,0.20761245674740483,0.16122448979591836,0.08077709611451943,-0.08661166379218593,2940
2017-09-18,0.09928595715742945,0.2041522491349481,0.16938775510204082,0.081799591002045,-0.07855857608290517,2941
2017-09-19,0.10027192386131883,0.20689655172413793,0.16938775510204082,0.08282208588957055,-0.08079163122833224,2942
2017-09-20,0.10397553516819572,0.21724137931034482,0.17142857142857143,0.08784473953013279,-0.08760472383099271,2943
2017-09-21,0.10485239226331863,0.21724137931034482,0.17346938775510204,0.08784473953013279,-0.0865843156677274,2947
2017-09-22,0.10515603799185888,0.21379310344827587,0.17515274949083504,0.0888661899897855,-0.0817836337079656,2948
2017-09-25,0.10338983050847457,0.20689655172413793,0.17311608961303462,0.08877551020408163,-0.07595075181557981,2950
2017-09-26,0.10264227642276423,0.19310344827586207,0.17311608961303462,0.08979591836734693,-0.06164744428567129,2952
2017-09-27,0.1043360433604336,0.2,0.17311608961303462,0.08979591836734693,-0.06854399600980923,2952
2017-09-28,0.10569105691056911,0.2,0.17718940936863545,0.09081632653061225,-0.06599713205037616,2952
2017-09-29,0.10264227642276423,0.1896551724137931,0.1710794297352342,0.08979591836734693,-0.05921749836250251,2952
2017-10-09,0.10230352303523035,0.17586206896551723,0.17515274949083504,0.09285714285714286,-0.041857122791528284,2952
2017-10-10,0.10399728997289973,0.1724137931034483,0.17718940936863545,0.09285714285714286,-0.03739051699055912,2952
2017-10-11,0.10253807106598985,0.1793103448275862,0.1710794297352342,0.09081632653061225,-0.04836246669466296,2955
2017-10-12,0.10355329949238579,0.18620689655172415,0.17311608961303462,0.09081632653061225,-0.05424068847990071,2955
2017-10-13,0.10540540540540541,0.18620689655172415,0.17922606924643583,0.09081632653061225,-0.05118569866320011,2960
2017-10-16,0.10233029381965553,0.19655172413793104,0.1690427698574338,0.0836734693877551,-0.07019360451533657,2961
2017-10-17,0.09824442943956786,0.19655172413793104,0.164969450101833,0.07747196738022426,-0.0753310153969024,2962
2017-10-18,0.09372892784895483,0.2,0.16056910569105692,0.06924643584521385,-0.08509222923186463,2966
2017-10-19,0.09167509268621503,0.21379310344827587,0.1524390243902439,0.0681586978636826,-0.10349424232131263,2967
2017-10-20,0.08928571428571429,0.2103448275862069,0.15010141987829614,0.0671414038657172,-0.10172341571420024,2968
2017-10-23,0.0882452004041765,0.20618556701030927,0.15212981744421908,0.06917599186164802,-0.09553266235737572,2969
2017-10-24,0.08947191389169189,0.2027491408934708,0.15010141987829614,0.07222787385554426,-0.09158449402655058,2973
2017-10-25,0.08779011099899092,0.2027491408934708,0.1460446247464503,0.07019328585961343,-0.09463018559043893,2973
2017-10-26,0.0894418291862811,0.20618556701030927,0.14807302231237324,0.07019328585961343,-0.09705241292431593,2974
2017-10-27,0.09237487403426269,0.20962199312714777,0.15618661257606492,0.07222787385554426,-0.09541474991134319,2977
2017-10-30,0.09338259993281828,0.21649484536082475,0.15618661257606492,0.07324516785350967,-0.10177895514603746,2977
2017-10-31,0.09600537092984222,0.21649484536082475,0.15821501014198783,0.0762970498474059,-0.09923881536612789,2979
2017-11-01,0.09865771812080537,0.21649484536082475,0.16024340770791076,0.08130081300813008,-0.09572273500280433,2980
2017-11-02,0.09996645420999664,0.2226027397260274,0.15821501014198783,0.08333333333333333,-0.10182856798836681,2981
2017-11-03,0.09828916470982892,0.2226027397260274,0.15618661257606492,0.07926829268292683,-0.10487528709653152,2981
2017-11-06,0.09694733310969474,0.2226027397260274,0.16024340770791076,0.07723577235772358,-0.10386314969321023,2981
2017-11-07,0.0964824120603015,0.22945205479452055,0.15991902834008098,0.0782520325203252,-0.11036652436431746,2985
2017-11-08,0.0964824120603015,0.22602739726027396,0.16194331983805668,0.07621951219512195,-0.10694598124368465,2985
2017-11-09,0.0964824120603015,0.2328767123287671,0.16396761133603238,0.07520325203252033,-0.11329128064449076,2985
2017-11-10,0.09578030810448761,0.23972602739726026,0.16396761133603238,0.0741869918699187,-0.12064872579428472,2986
2017-11-13,0.09775694676933377,0.2534246575342466,0.15991902834008098,0.07614213197969544,-0.13539407737435838,2987
2017-11-14,0.09906291834002677,0.2602739726027397,0.15991902834008098,0.07715736040609138,-0.14173577822965353,2988
2017-11-15,0.1,0.2602739726027397,0.1595959595959596,0.07918781725888324,-0.14088208417531828,2990
2017-11-16,0.10026737967914438,0.25,0.16129032258064516,0.08012170385395538,-0.12929398678269974,2992
2017-11-17,0.1005008347245409,0.2602739726027397,0.16129032258064516,0.08012170385395538,-0.13956795938543945,2995
2017-11-20,0.10146862483311081,0.2671232876712329,0.16733870967741934,0.07809330628803246,-0.14440727968850697,2996
2017-11-21,0.1010673782521681,0.2705479452054795,0.1693548387096774,0.07707910750507099,-0.14733097209810528,2998
2017-11-22,0.09933333333333333,0.27303754266211605,0.16532258064516128,0.07403651115618662,-0.1533579967614421,3000
2017-11-23,0.09760159893404396,0.2696245733788396,0.16532258064516128,0.0720081135902637,-0.15095922626112712,3002
2017-11-24,0.09587217043941411,0.272108843537415,0.1592741935483871,0.07193515704154002,-0.15650416824245145,3004
2017-11-27,0.09584026622296173,0.2687074829931973,0.1592741935483871,0.07193515704154002,-0.15310280769823376,3005
2017-11-28,0.0954122340425532,0.2619047619047619,0.16129032258064516,0.06983805668016195,-0.14634057227435837,3008
2017-11-29,0.09375,0.2619047619047619,0.16129032258064516,0.06781376518218624,-0.1473527180233462,3008
2017-11-30,0.09338650714523097,0.2619047619047619,0.16129032258064516,0.06572295247724974,-0.14839812437581446,3009
2017-12-01,0.09465293922284955,0.2653061224489796,0.16330645161290322,0.06572295247724974,-0.15079142040390314,3011
2017-12-04,0.09163346613545817,0.25170068027210885,0.1592741935483871,0.06471183013144591,-0.13970766843219234,3012
2017-12-05,0.08925016589250166,0.24489795918367346,0.1532258064516129,0.06464646464646465,-0.1359618236346347,3014
2017-12-06,0.08922056384742952,0.24489795918367346,0.1532258064516129,0.06464646464646465,-0.1359618236346347,3015
2017-12-07,0.08783559827643354,0.24149659863945577,0.14919354838709678,0.06559031281533804,-0.13410466803823837,3017
2017-12-08,0.08214640609473335,0.23469387755102042,0.13709677419354838,0.060544904137235116,-0.13587303838562867,3019
2017-12-11,0.06754966887417219,0.20408163265306123,0.09879032258064516,0.04742684157416751,-0.1309730505756549,3020
2017-12-12,0.0645054581541515,0.2,0.09879032258064516,0.044399596367305755,-0.12840504052602456,3023
2017-12-13,0.06448412698412699,0.2,0.0967741935483871,0.044399596367305755,-0.1294131050421536,3024
2017-12-14,0.059445178335535004,0.1864406779661017,0.09274193548387097,0.04238143289606458,-0.11887899377613392,3028
2017-12-15,0.05971626525899043,0.17966101694915254,0.09475806451612903,0.04339051463168517,-0.11058672737524544,3031
2017-12-18,0.057717678100263854,0.17627118644067796,0.08870967741935484,0.045408678102926335,-0.10921200867953737,3032
2017-12-19,0.044781033915047744,0.1152542372881356,0.06451612903225806,0.03931451612903226,-0.06333891470749044,3037
2017-12-20,0.040473840078973346,0.07457627118644068,0.0625,0.037298387096774195,-0.024677077638053588,3039
2017-12-21,0.04243421052631579,0.07796610169491526,0.0625,0.04032258064516129,-0.02655481137233462,3040
2017-12-22,0.04240631163708087,0.07432432432432433,0.0625,0.041289023162134945,-0.022429812743256852,3042
2017-12-25,0.04402102496714849,0.08445945945945946,0.0625,0.0433031218529708,-0.031557898532974055,3044
2017-12-26,0.04494750656167979,0.08783783783783784,0.06653225806451613,0.0433031218529708,-0.03292014787909438,3048
2017-12-27,0.043278688524590166,0.0777027027027027,0.06451612903225806,0.03927492447129909,-0.02580717595092412,3050
2017-12-28,0.044575549000327765,0.08445945945945946,0.06653225806451613,0.03927492447129909,-0.031555868191551845,3051
2017-12-29,0.043222003929273084,0.08904109589041095,0.07099391480730223,0.040837696335078534,-0.03312529031922057,3054
2018-01-02,0.0481335952848723,0.11301369863013698,0.07099391480730223,0.04502617801047121,-0.05500365222125026,3054
2018-01-03,0.049738219895287955,0.11301369863013698,0.07707910750507099,0.04707112970711297,-0.050938580024045,3056
2018-01-04,0.05258001306335728,0.11986301369863013,0.07692307692307693,0.051201671891327065,-0.05580063929142813,3062
2018-01-05,0.05483028720626632,0.136986301369863,0.07894736842105263,0.0522466039707419,-0.07138931517396574,3064
2018-01-08,0.0600326264274062,0.16095890410958905,0.08906882591093117,0.05329153605015674,-0.08977872312904508,3065
2018-01-09,0.06225554106910039,0.17064846416382254,0.0931174089068826,0.055381400208986416,-0.09639905960588803,3068
2018-01-10,0.06579804560260587,0.18430034129692832,0.09696969696969697,0.05956112852664577,-0.10603492854875696,3070
2018-01-11,0.06540839570452327,0.18430034129692832,0.09696969696969697,0.05956112852664577,-0.10603492854875696,3073
2018-01-12,0.06371911573472042,0.18430034129692832,0.09274193548387097,0.05956112852664577,-0.10814880929166995,3076
2018-01-15,0.0636984075398115,0.19795221843003413,0.0907258064516129,0.05747126436781609,-0.12385368302031963,3077
2018-01-16,0.0694579681921454,0.2150170648464164,0.10483870967741936,0.06269592476489028,-0.13124974762526156,3081
2018-01-17,0.07038598767434318,0.22184300341296928,0.10462776659959759,0.06367432150313153,-0.13769195936160472,3083
2018-01-18,0.0712896953985742,0.22525597269624573,0.10462776659959759,0.06576200417536535,-0.14006108730876426,3086
2018-01-19,0.0705958549222798,0.22866894197952217,0.10261569416498995,0.06263048016701461,-0.1460458548135199,3088
2018-01-22,0.0715210355987055,0.24232081911262798,0.1006036217303823,0.06360792492179354,-0.16021504578654006,3090
2018-01-23,0.07237479806138934,0.24232081911262798,0.1006036217303823,0.06666666666666667,-0.15868567491410351,3095
2018-01-24,0.07391865719819238,0.24573378839590443,0.10462776659959759,0.06659729448491156,-0.16012125785364986,3098
2018-01-25,0.07578200580457917,0.25510204081632654,0.10462776659959759,0.06756756756756757,-0.16900437373274396,3101
2018-01-26,0.07630392788151964,0.2585034013605442,0.10462776659959759,0.06756756756756757,-0.17240573427696165,3106
2018-01-29,0.07623029913155356,0.2542372881355932,0.10663983903420524,0.06964656964656965,-0.16609408379520577,3109
2018-01-30,0.07430041814088131,0.25084745762711863,0.10462776659959759,0.06652806652806653,-0.16526954106328656,3109
2018-01-31,0.07418111753371869,0.25084745762711863,0.10663983903420524,0.06438213914849429,-0.16533646853576886,3114
2018-02-01,0.07156611039794608,0.25084745762711863,0.1006036217303823,0.060228452751817235,-0.17043142038601886,3116
2018-02-02,0.07252888318356868,0.2542372881355932,0.10663983903420524,0.060228452751817235,-0.17080314224258197,3116
2018-02-05,0.07023733162283514,0.2542372881355932,0.10261569416498995,0.058151609553478714,-0.17385363627635889,3118
2018-02-06,0.06794871794871794,0.25084745762711863,0.096579476861167,0.056016597510373446,-0.1745494204413484,3120
2018-02-07,0.06528,0.24067796610169492,0.09456740442655935,0.052904564315352696,-0.1669419817307389,3125
2018-02-08,0.06333973128598848,0.24067796610169492,0.0925553319919517,0.049740932642487044,-0.16952983378447556,3126
2018-02-09,0.06104186641099393,0.23728813559322035,0.08853118712273642,0.047619047619047616,-0.16921301822232832,3129
2018-02-12,0.06064474944142994,0.23389830508474577,0.08651911468812877,0.048654244306418216,-0.16631162558747226,3133
2018-02-13,0.05583918315252074,0.22033898305084745,0.0744466800804829,0.046583850931677016,-0.15982371754476749,3134
2018-02-14,0.05481198215423837,0.21621621621621623,0.07243460764587525,0.04446742502585315,-0.15776519988035204,3138
2018-02-22,0.0541573749601784,0.21621621621621623,0.07243460764587525,0.04343329886246122,-0.158282262962048,3139
2018-02-23,0.05348615090735435,0.21621621621621623,0.07042253521126761,0.04343329886246122,-0.1592882991793518,3141
2018-02-26,0.05089058524173028,0.21621621621621623,0.06237424547283702,0.038183694530443756,-0.16593724621457584,3144
2018-02-27,0.047058823529411764,0.19594594594594594,0.05823293172690763,0.03508771929824561,-0.14928562043336932,3145
2018-02-28,0.041640178003814365,0.17905405405405406,0.050200803212851405,0.02889576883384933,-0.1395057680307037,3146
2018-03-01,0.04132231404958678,0.17567567567567569,0.05421686746987952,0.02786377708978328,-0.1346353533958443,3146
2018-03-02,0.03750794659885569,0.1554054054054054,0.05421686746987952,0.026831785345717233,-0.11488107899760702,3146
2018-03-05,0.037178265014299335,0.14864864864864866,0.05220883534136546,0.026831785345717233,-0.10912833830510732,3147
2018-03-06,0.03653113087674714,0.14527027027027026,0.05220883534136546,0.026831785345717233,-0.10574995992672892,3148
2018-03-07,0.03620196887900921,0.14527027027027026,0.05421686746987952,0.025799793601651185,-0.1052619397345049,3149
2018-03-08,0.03711928934010152,0.14864864864864866,0.05622489959839357,0.02577319587628866,-0.10764960091130754,3152
2018-03-09,0.037436548223350255,0.13851351351351351,0.05421686746987952,0.027835051546391754,-0.09748755400537787,3152
2018-03-12,0.030754597336715282,0.06756756756756757,0.05421686746987952,0.0288659793814433,-0.02602614414190616,3154
2018-03-13,0.03073510773130545,0.060810810810810814,0.05421686746987952,0.028836251287332648,-0.019284251432204733,3156
2018-03-14,0.03134895503483217,0.057432432432432436,0.05421686746987952,0.03189300411522634,-0.014377496639879507,3158
2018-03-15,0.031665611146295125,0.057432432432432436,0.05421686746987952,0.03189300411522634,-0.014377496639879507,3158
2018-03-16,0.032278481012658226,0.057432432432432436,0.05421686746987952,0.03391572456320658,-0.013366136415889386,3160
2018-03-19,0.03415559772296015,0.060810810810810814,0.05622489959839357,0.03391572456320658,-0.015740498730010738,3162
2018-03-20,0.035398230088495575,0.06418918918918919,0.060240963855421686,0.03391572456320658,-0.017110844979875056,3164
2018-03-21,0.03631196716135144,0.06418918918918919,0.0642570281124498,0.03494347379239465,-0.014588938236766963,3167
2018-03-22,0.036289050173556325,0.06418918918918919,0.06626506024096386,0.03391572456320658,-0.014098796787103962,3169
2018-03-23,0.036558462023321775,0.06418918918918919,0.06626506024096386,0.03381147540983607,-0.014150921363789218,3173
2018-03-26,0.03653543307086614,0.060810810810810814,0.0642570281124498,0.03483606557377049,-0.011264263967700673,3175
2018-03-27,0.03901825047199497,0.060810810810810814,0.0642570281124498,0.0430327868852459,-0.007165903311962971,3178
2018-03-28,0.040276903713027064,0.06418918918918919,0.06626506024096386,0.04405737704918033,-0.009027970544117095,3178
2018-03-29,0.03837684806542938,0.057432432432432436,0.06224899598393574,0.0430327868852459,-0.004791540997841619,3179
2018-03-30,0.04339622641509434,0.06756756756756757,0.06626506024096386,0.05122950819672131,-0.008820283348724985,3180
2018-04-02,0.04743952246308514,0.07094594594594594,0.06827309236947791,0.05942622950819672,-0.007096285007108627,3183
2018-04-03,0.046467817896389325,0.07432432432432433,0.06827309236947791,0.05737704918032787,-0.01149925354942144,3185
2018-04-04,0.04675243175400063,0.07407407407407407,0.06827309236947791,0.0584016393442623,-0.01073670821720396,3187
2018-04-09,0.04891815616180621,0.07407407407407407,0.06827309236947791,0.062436028659160696,-0.008719513559754768,3189
2018-04-10,0.04796238244514107,0.06734006734006734,0.07014028056112225,0.06141248720573183,-0.0015636834566403052,3190
2018-04-11,0.045426065162907266,0.06397306397306397,0.06012024048096192,0.05828220858895705,-0.004771839438104483,3192
2018-04-12,0.046009389671361506,0.06734006734006734,0.05811623246492986,0.059244126659857,-0.00865988777767391,3195
2018-04-13,0.04659161976235147,0.06711409395973154,0.06012024048096192,0.05918367346938776,-0.007462136984556708,3198
2018-04-16,0.0465625,0.06375838926174497,0.06212424849699399,0.058163265306122446,-0.003614632360186755,3200
2018-04-17,0.047158026233603996,0.06375838926174497,0.06412825651302605,0.058163265306122446,-0.002612628352170729,3202
2018-04-18,0.0470991890205864,0.056856187290969896,0.06813627254509018,0.05918367346938776,0.0068037857162690715,3206
2018-04-19,0.04738154613466334,0.05016722408026756,0.06813627254509018,0.05918367346938776,0.013492748926971408,3208
2018-04-20,0.047648707567735905,0.05016722408026756,0.07014028056112225,0.058163265306122446,0.013984548853354782,3211
2018-04-23,0.04730781201369437,0.05016722408026756,0.07014028056112225,0.058163265306122446,0.013984548853354782,3213
