family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
T2,T2_lb5zw250,5,500,0.06600058156409781,552,0.00366131180861324,0.048294661648743846
T2,T2_lb5zw250,5,1000,0.049256117908999975,552,-0.009672450724235527,0.04607552296138199
T2,T2_lb5zw250,5,blend,0.05789677330806136,552,-0.00025004570497660363,0.047631148526477894
T2,T2_lb5zw250,10,500,0.06117375768030753,275,0.023088287618627322,0.11888843314191959
T2,T2_lb5zw250,10,1000,0.053001633534341286,275,0.015487138293354881,0.12855970936364702
T2,T2_lb5zw250,10,blend,0.058797677086518146,275,0.012695709793816928,0.12329192546583852
T2,T2_lb5zw250,20,500,0.10902839822824396,137,0.054470554231991604,0.0661392405063291
T2,T2_lb5zw250,20,1000,0.10378554849649849,137,-0.022839166812278947,0.11497078870496594
T2,T2_lb5zw250,20,blend,0.10856153716575549,137,0.007967949925486792,0.09788218111002922
T2,T2_lb5zw250,40,500,0.043530975289771616,68,-0.038054868284664006,0.06275303643724696
T2,T2_lb5zw250,40,1000,0.04120168626110839,68,-0.08930618282933246,0.0896761133603239
T2,T2_lb5zw250,40,blend,0.04574570912030386,68,-0.059537455219554974,0.053238866396761134
T2,T2_lb20zw60,5,500,0.09359285910609107,552,0.056308991515836716,0.10086962991531223
T2,T2_lb20zw60,5,1000,0.09838542786347969,552,0.06293851659642771,0.10223763150975654
T2,T2_lb20zw60,5,blend,0.09730917961705687,552,0.060645064673009515,0.10268224999959565
T2,T2_lb20zw60,10,500,0.1426344959311667,275,0.11201927954266232,0.16216160787530762
T2,T2_lb20zw60,10,1000,0.14265930775082528,275,0.08785516117293589,0.18211941872729404
T2,T2_lb20zw60,10,blend,0.14209959926085297,275,0.09717896279665535,0.171387554201336
T2,T2_lb20zw60,20,500,0.14272796536119325,137,0.055947640945300324,0.3074001947419669
T2,T2_lb20zw60,20,1000,0.14017975173594927,137,0.048975546410882934,0.3010467380720545
T2,T2_lb20zw60,20,blend,0.14333468289101323,137,0.05191476273421576,0.31404576436222004
T2,T2_lb20zw60,40,500,0.10279803030881397,68,0.12026862026862026,0.2384615384615385
T2,T2_lb20zw60,40,1000,0.11581478795281902,68,0.12576312576312576,0.28117408906882596
T2,T2_lb20zw60,40,blend,0.10814215368171928,68,0.1288156288156288,0.25870445344129556
T2,T2_lb20zw250,5,500,0.058280531229896626,552,0.02795490897646061,0.06377471752618154
T2,T2_lb20zw250,5,1000,0.05690144357439672,552,0.018917112411041197,0.06649274907037175
T2,T2_lb20zw250,5,blend,0.05773711802237315,552,0.02564424565456838,0.0646883959426496
T2,T2_lb20zw250,10,500,0.08433888399405685,275,0.0536068207768411,0.09255830305871324
T2,T2_lb20zw250,10,1000,0.08564395340315627,275,0.0363618149735731,0.13066916676432674
T2,T2_lb20zw250,10,blend,0.08603039478723061,275,0.03943808311592105,0.1136177194421657
T2,T2_lb20zw250,20,500,0.09288901129801767,137,0.07315402302278823,0.15523369036027262
T2,T2_lb20zw250,20,1000,0.08181973550641616,137,0.010200349689093004,0.20518500486854918
T2,T2_lb20zw250,20,blend,0.08727267271628143,137,0.03606184233517729,0.19184518013631938
T2,T2_lb20zw250,40,500,-0.10214505166678867,68,-0.20070874079169568,0.09493927125506073
T2,T2_lb20zw250,40,1000,-0.07228433002064708,68,-0.22188443362751675,0.14777327935222673
T2,T2_lb20zw250,40,blend,-0.08435081089044341,68,-0.19948116439541616,0.10121457489878542
T3,T3_lb5zw60,5,500,0.06845216002467808,548,0.09757307909274829,0.019056233455977827
T3,T3_lb5zw60,5,1000,0.06864597964351271,548,0.08720480025598228,0.028567546696173715
T3,T3_lb5zw60,5,blend,0.06869753362038106,548,0.09420057014482754,0.022581910712915376
T3,T3_lb5zw60,10,500,0.04543832611740028,273,0.06845032168412848,0.0953386851048869
T3,T3_lb5zw60,10,1000,0.06611768633245835,273,0.034220889637666126,0.102745224422829
T3,T3_lb5zw60,10,blend,0.05946480905147452,273,0.04882840867920609,0.09528301886792453
T3,T3_lb5zw60,20,500,0.04661281261967513,136,0.006529699310212861,0.15170399221032133
T3,T3_lb5zw60,20,1000,0.06371602466015774,136,0.0016594815926507828,0.18047711781888995
T3,T3_lb5zw60,20,blend,0.06065319003533492,136,0.006457547936619349,0.1734420642648491
T3,T3_lb5zw60,40,500,0.0494452869343124,67,0.010378510378510378,0.23097165991902832
T3,T3_lb5zw60,40,1000,0.06409130816505708,67,-0.028083028083028084,0.2479757085020243
T3,T3_lb5zw60,40,blend,0.06030010375927848,67,0.001221001221001221,0.24068825910931174
T3,T3_lb5zw250,5,500,0.047402511333349225,548,0.050180703121504376,0.021210314789531375
T3,T3_lb5zw250,5,1000,0.04748938897208075,548,0.05005468215133536,0.025859219840120656
T3,T3_lb5zw250,5,blend,0.047645929201062996,548,0.05231988261512975,0.022035932146977143
T3,T3_lb5zw250,10,500,0.06559949213340882,273,0.07862370763693781,0.0772618071018399
T3,T3_lb5zw250,10,1000,0.08178534540031897,273,0.05957082859990501,0.07994550568381578
T3,T3_lb5zw250,10,blend,0.07824657059916247,273,0.06867878294020317,0.07527247158092112
T3,T3_lb5zw250,20,500,0.0688417681704756,136,0.04384147132955083,0.14885589094449855
T3,T3_lb5zw250,20,1000,0.08619657509955252,136,0.03593622670602553,0.17952775073028238
T3,T3_lb5zw250,20,blend,0.0822951438704805,136,0.039272384987513266,0.17943037974683543
T3,T3_lb5zw250,40,500,0.09203868940815205,67,0.13932992097772143,0.2382591093117409
T3,T3_lb5zw250,40,1000,0.10708904113527128,67,0.07119943098421008,0.23441295546558708
T3,T3_lb5zw250,40,blend,0.10343623693624897,67,0.11048187566515356,0.24291497975708504
T3,T3_lb20zw60,5,500,0.09082928400130741,548,0.08289671244340875,0.07745329573904886
T3,T3_lb20zw60,5,1000,0.0905727537458295,548,0.06468558555655779,0.09147153803671644
T3,T3_lb20zw60,5,blend,0.09084335743487969,548,0.07384540835981393,0.08365998295209784
T3,T3_lb20zw60,10,500,0.13342557712883737,273,0.1333384589002323,0.1356381108637056
T3,T3_lb20zw60,10,1000,0.1402082091085638,273,0.07788968340395402,0.16379057775694364
T3,T3_lb20zw60,10,blend,0.13881806444976247,273,0.10563542717408371,0.14523907183874368
T3,T3_lb20zw60,20,500,0.17618216709874546,136,0.0771658940582614,0.2099074975657254
T3,T3_lb20zw60,20,1000,0.19254113895001881,136,0.041270585695489026,0.20097370983446933
T3,T3_lb20zw60,20,blend,0.18785147160391158,136,0.0531394866516218,0.21346153846153845
T3,T3_lb20zw60,40,500,0.13345039508340653,67,0.05372405372405373,0.32206477732793526
T3,T3_lb20zw60,40,1000,0.09825205523186209,67,-0.009768009768009768,0.32672064777327936
T3,T3_lb20zw60,40,blend,0.11441455822491821,67,0.04212454212454213,0.3105263157894737
T3,T3_lb20zw250,5,500,0.07647420561994937,548,0.0655806774761085,0.0693394575906027
T3,T3_lb20zw250,5,1000,0.07388071479924345,548,0.04840687854139422,0.06747328200511797
T3,T3_lb20zw250,5,blend,0.07526521318977611,548,0.057210343457487205,0.06749412911296815
