family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F1,F1_lb20zw60,10,blend,0.07500519829822903,322,0.09792945992757046,0.051616064231638496
F1,F1_lb20zw60,20,500,0.07449607406539317,160,0.08524663965528333,-0.026289499973710495
F1,F1_lb20zw60,20,1000,0.05145318176491269,160,0.09093832400797482,-0.06506651243493347
F1,F1_lb20zw60,20,blend,0.0666002578225712,160,0.08897678307286644,-0.05444555444555444
F1,F1_lb20zw250,3,500,0.04827213461275447,1077,0.06816512880740168,0.05509727074197346
F1,F1_lb20zw250,3,1000,0.048623409897942185,1077,0.058604780766224204,0.051135106333540854
F1,F1_lb20zw250,3,blend,0.04812015130552048,1077,0.06365534248693101,0.05293567073687333
F1,F1_lb20zw250,5,500,0.03754615279924747,646,0.07073031765433482,0.02836030699729037
F1,F1_lb20zw250,5,1000,0.046257393155692474,646,0.0713565685735017,0.03300158257322336
F1,F1_lb20zw250,5,blend,0.04242199385434284,646,0.07126355618970631,0.03184478572647311
F1,F1_lb20zw250,10,500,0.059006480754794706,322,0.0607975122028027,0.03837461080115692
F1,F1_lb20zw250,10,1000,0.062465303493454104,322,0.0745079515037002,0.023679094687929697
F1,F1_lb20zw250,10,blend,0.059664602383651136,322,0.06719807904267044,0.037913103949676785
F1,F1_lb20zw250,20,500,0.015410758232743469,160,0.021962827191459262,-0.05268415794731584
F1,F1_lb20zw250,20,1000,0.021498886675260752,160,0.026078847514309608,-0.046821599453178396
F1,F1_lb20zw250,20,blend,0.018683347005742413,160,0.013698630136986302,-0.06301593143698406
F2,F2_lb5zw60,3,500,0.05371470660295907,1077,0.09769208903251385,-0.006295320501065954
F2,F2_lb5zw60,3,1000,0.042293845959394775,1077,0.07796973486317188,-0.02851946347301388
F2,F2_lb5zw60,3,blend,0.04942642775502981,1077,0.08776249684677553,-0.018803028985758512
F2,F2_lb5zw60,5,500,0.020945034924192654,645,0.019663597095676142,0.03146949202686773
F2,F2_lb5zw60,5,1000,-0.012527452575410453,645,0.0006598522515327565,0.02660241408944121
F2,F2_lb5zw60,5,blend,0.0038167297146094875,645,0.010538643967099914,0.03316790147033731
F2,F2_lb5zw60,10,500,0.0058247897632074065,322,0.033904109589041095,-0.05817199032732215
F2,F2_lb5zw60,10,1000,-0.010561396439925017,322,0.027353960006298222,-0.051502268021684484
F2,F2_lb5zw60,10,blend,-0.0008926515921709046,322,0.03994646512360258,-0.0607482100804476
F2,F2_lb5zw60,20,500,-0.08339388257353803,160,-0.010836709756254424,0.05426152794573847
