date,R1,R2,R3,R4,n_U,n_300,n_1000
2020-01-21,-0.059548254620123205,-0.0009400233310395972,-0.012287244953098499,-0.005589124805156893,974.0,283.0,569.0
2020-01-22,-0.05755395683453238,-0.000975015396502406,-0.005996491743232697,-0.010774896730204549,973.0,283.0,568.0
2020-01-23,-0.06570841889117043,-0.0011951093302825966,-0.013133311595033094,-0.023238338912107907,974.0,283.0,569.0
2020-02-03,-0.06878850102669405,-0.0017988907584963476,-0.016269744327873044,-0.03206294596558341,974.0,283.0,569.0
2020-02-04,-0.06769230769230769,-0.001985971621527492,-0.01630044473727557,-0.037462029632384854,975.0,283.0,570.0
2020-02-05,-0.06673511293634497,-0.0018321611781392678,-0.009929110792722254,-0.04474691196450161,974.0,282.0,569.0
2020-02-06,-0.06776180698151951,-0.0018011724191238396,-0.010943625163337696,-0.04123197347592516,974.0,282.0,569.0
2020-02-07,-0.06981519507186858,-0.0020220026859919965,-0.008927682171971776,-0.032444627254484035,974.0,282.0,569.0
2020-02-10,-0.07913669064748201,-0.0023366651735279085,-0.014121210771321016,-0.018254919588452698,973.0,282.0,568.0
2020-02-11,-0.08521560574948665,-0.0025492056752780415,-0.015040167152995429,0.015194007154520184,974.0,282.0,569.0
2020-02-12,-0.09670781893004116,-0.0029548314986877705,-0.0368522977742104,0.031215662770951946,972.0,282.0,568.0
2020-02-13,-0.09989701338825953,-0.0031213413527811777,-0.0349485597800121,0.026501766784452305,971.0,283.0,566.0
2020-02-14,-0.09783728115345006,-0.0031833237399607694,-0.031857899710151086,0.0176678445229682,971.0,283.0,566.0
2020-02-17,-0.10504634397528322,-0.0037560585717308892,-0.030972269901209146,0.0,971.0,283.0,566.0
2020-02-18,-0.11570247933884298,-0.004075825784280338,-0.048761181707535045,0.03240464698830722,968.0,283.0,563.0
2020-02-19,-0.12926577042399173,-0.004648361798665212,-0.05916267764048658,0.009651295851514655,967.0,283.0,562.0
2020-02-20,-0.12293388429752067,-0.0045821677692416945,-0.05715793362948367,0.007650835692184096,968.0,283.0,563.0
2020-02-21,-0.1322314049586777,-0.005054035351266457,-0.07473653842890357,0.030722592873864765,968.0,283.0,563.0
2020-02-24,-0.1434468524251806,-0.006789069520713249,-0.086978679940581,0.002224143548104157,969.0,283.0,564.0
2020-02-25,-0.14329896907216494,-0.006539814105641547,-0.07772519858036166,0.0019888051533819145,970.0,283.0,565.0
2020-02-26,-0.13786008230452676,-0.006796969420324569,-0.07831182768440356,0.013916154081053955,972.0,283.0,567.0
2020-02-27,-0.1419753086419753,-0.006990865350590332,-0.08442135180744292,-0.00020565744947370623,972.0,283.0,567.0
2020-02-28,-0.11921891058581706,-0.005244627919537824,-0.053510491694646625,0.0014619519235554573,973.0,283.0,568.0
2020-03-02,-0.06728778467908902,0.0008971743599850476,0.0015007163476050273,-0.008884043806230108,966.0,282.0,566.0
2020-03-03,-0.07246376811594203,0.0009235653280475121,-0.004771460423634341,-0.0035836904493396476,966.0,282.0,566.0
2020-03-04,-0.07453416149068323,0.0011695913521616258,-0.007799048554338259,-0.0035649281365718946,966.0,282.0,565.0
2020-03-05,-0.07128099173553719,0.0015783337026179535,-0.0035191847540176763,0.015901060070671377,968.0,282.0,566.0
2020-03-06,-0.07128099173553719,0.0012640583976247306,-0.0014657966636686115,0.017630606333033663,968.0,282.0,568.0
2020-03-09,-0.06327800829875518,0.002239318696127469,0.015858682348726824,0.01776221230551005,964.0,281.0,567.0
2020-03-10,-0.054979253112033194,0.002571555632647735,0.03023635263745346,0.003583868817826289,964.0,281.0,566.0
2020-03-11,-0.046680497925311204,0.003262887604612633,0.05002732100472995,0.005426103139972086,964.0,281.0,566.0
2020-03-12,-0.043478260869565216,0.0031404557074765378,0.05641875251869431,-0.005215955570565499,966.0,282.0,567.0
2020-03-13,-0.03319502074688797,0.0039051824933296914,0.0646422604065621,0.014259579480239582,964.0,282.0,566.0
2020-03-16,-0.021920668058455117,0.005708064457663021,0.0831256759168281,0.026501097902627394,958.0,282.0,562.0
2020-03-17,-0.01791359325605901,0.00667523274150747,0.09778888608278397,0.02667690732206861,949.0,280.0,558.0
2020-03-18,-0.00631578947368421,0.007654246077643079,0.12294998095030753,0.039234602606695625,950.0,280.0,559.0
2020-03-19,-0.00946372239747634,0.007478793048098898,0.11347016190004433,0.039285714285714285,951.0,280.0,560.0
2020-03-20,-0.0010515247108307045,0.007806504804840537,0.131179880247847,0.025,951.0,280.0,560.0
2020-03-23,0.023630504833512353,0.007497961405089681,0.16707735725869294,0.0292267365661861,931.0,280.0,545.0
2020-03-24,0.028169014084507043,0.007355858948613497,0.17146798315667197,0.016588719670623975,923.0,279.0,538.0
2020-03-25,0.02391304347826087,0.005694181264484412,0.16177312578278763,0.027055582303536087,920.0,279.0,536.0
2020-03-26,0.036026200873362446,0.005975006437809793,0.17800150951533775,0.027082632959053318,916.0,278.0,535.0
2020-03-27,0.0297029702970297,0.003300320071048018,0.14892188088284675,0.06069579091118052,909.0,277.0,534.0
2020-03-30,-0.020134228187919462,-0.00025579062875653814,0.04715355649116956,0.08212372679081902,894.0,274.0,526.0
2020-03-31,-0.01791713325867861,9.70181778619182e-05,0.054546634857263424,0.08037523243873332,893.0,274.0,526.0
2020-04-01,-0.026875699888017916,-0.00026600875132469254,0.04765846160266532,0.08782714884405096,893.0,274.0,526.0
2020-04-02,-0.03583426651735722,-0.0005716131024234497,0.035446725218179966,0.08417751380755462,893.0,274.0,526.0
2020-04-03,-0.032474804031354984,-0.0004045436785425179,0.038806187704182205,0.07473787725591767,893.0,274.0,527.0
2020-04-07,-0.05630630630630631,-0.001355238473096698,0.006971701992448877,0.11266506937092549,888.0,274.0,524.0
2020-04-08,-0.0472972972972973,-0.0009981205867173,0.007681955814735894,0.0920070206719786,888.0,274.0,524.0
2020-04-09,-0.05174353205849269,-0.0011105643795079677,-0.005063034133181488,0.08872436565867223,889.0,274.0,525.0
2020-04-10,-0.04954954954954955,-0.0006938371241001239,-0.006071288679984334,0.09570385818561002,888.0,274.0,525.0
2020-04-13,-0.07207207207207207,-0.0018270716470301844,-0.038877051325184105,0.089004329004329,888.0,275.0,525.0
2020-04-14,-0.08773903262092239,-0.003064828243408253,-0.06581836456246727,0.11335403726708074,889.0,276.0,525.0
2020-04-15,-0.07744107744107744,-0.0028659189636224165,-0.05952748418501842,0.09593214756258234,891.0,276.0,528.0
2020-04-16,-0.07399103139013453,-0.0030073672756989254,-0.06767524191645033,0.07908180641645664,892.0,277.0,530.0
2020-04-17,-0.07494407158836688,-0.0023176344834184644,-0.06548034919089055,0.07518796992481203,894.0,277.0,532.0
2020-04-20,-0.07692307692307693,-0.002395550162608028,-0.07587155221224623,0.08065955461809922,897.0,277.0,534.0
2020-04-21,-0.0738255033557047,-0.0017788568351699134,-0.09745600818921706,0.031188636593677252,894.0,277.0,535.0
2020-04-22,-0.06480446927374302,-0.0013658325268529764,-0.09297348335825006,0.016501427878657257,895.0,277.0,536.0
2020-04-23,-0.07477678571428571,-0.0015552150968238519,-0.09868982919254658,0.01661187638236223,896.0,277.0,537.0
2020-04-24,-0.08231368186874305,-0.0035783205096777703,-0.1183398827421055,0.031033560636448722,899.0,277.0,540.0
2020-04-27,-0.14301552106430154,-0.009989462466642613,-0.17271849136133124,0.038660736249343464,902.0,277.0,543.0
2020-04-28,-0.16039823008849557,-0.010106203358438575,-0.1402640019005761,0.00966449176961548,904.0,277.0,545.0
2020-04-29,-0.17920353982300885,-0.014358570673272694,-0.16128640656433024,-0.04217533865465503,904.0,277.0,545.0
2020-04-30,-0.1723756906077348,-0.012584348565732283,-0.1454999907197169,-0.12025760040200473,905.0,277.0,546.0
2020-05-06,-0.2,-0.019557634417552847,-0.1641657334826428,-0.12070782934092289,905.0,278.0,546.0
2020-05-07,-0.19978046103183314,-0.02011005306381974,-0.16730565700047817,-0.12752138764618162,911.0,279.0,548.0
2020-05-08,-0.1927710843373494,-0.018386494892755845,-0.1364647780310431,-0.11363769904224691,913.0,279.0,549.0
2020-05-11,-0.19912472647702406,-0.01981311787850741,-0.15182742917972675,-0.09234929944607365,914.0,279.0,550.0
2020-05-12,-0.20087336244541484,-0.020624179709399736,-0.14912983038692215,-0.08403459560542309,916.0,279.0,552.0
2020-05-13,-0.21568627450980393,-0.021830464173541973,-0.1661367249602544,-0.08601502394887448,918.0,279.0,553.0
2020-05-14,-0.20887445887445888,-0.020353745655860424,-0.13680238680238682,-0.10111367127496163,924.0,280.0,558.0
2020-05-15,-0.20086393088552915,-0.020144390586271425,-0.11312489826460675,-0.13252567179572064,926.0,281.0,559.0
2020-05-18,-0.20386266094420602,-0.020889312745107105,-0.1264215835031286,-0.12688952124831923,932.0,283.0,565.0
2020-05-19,-0.19936034115138593,-0.020998261908721106,-0.12536930976125138,-0.119002886577415,938.0,283.0,568.0
2020-05-20,-0.20890774125132555,-0.021816217261789502,-0.13396366966295867,-0.1227715946025805,943.0,284.0,572.0
2020-05-21,-0.19894179894179895,-0.020032558004679152,-0.12201872201872202,-0.17397930339453826,945.0,284.0,573.0
2020-05-22,-0.22210414452709884,-0.01953015112308979,-0.14827864117139414,-0.15908080059303187,941.0,284.0,570.0
2020-05-25,-0.2252922422954304,-0.01909243275015552,-0.16048777302168737,-0.17315295280454657,941.0,284.0,570.0
2020-05-26,-0.23485653560042508,-0.01912254372010928,-0.16007974988613938,-0.16263899184581168,941.0,284.0,570.0
2020-05-27,-0.22044728434504793,-0.017033864881535278,-0.13813360247630488,-0.18019520632567337,939.0,284.0,570.0
2020-05-28,-0.1695464362850972,-0.011387240086243554,-0.026530915220795648,-0.23267004160192473,926.0,284.0,562.0
2020-05-29,-0.17462039045553146,-0.009452052768881338,-0.014222160367035885,-0.21944659649918435,922.0,283.0,561.0
2020-06-01,-0.16395222584147665,-0.006938358570201843,0.015251313981532205,-0.1832706766917293,921.0,285.0,560.0
2020-06-02,-0.16702819956616052,-0.004972342808646718,0.005347491041574282,-0.17485692841729994,922.0,285.0,561.0
2020-06-03,-0.08496732026143791,-0.0010876223914783522,0.1150326797385621,-0.1492891441483853,918.0,285.0,559.0
2020-06-04,-0.07399347116430903,-0.0008151160876278158,0.12578698986752412,-0.15134711779448623,919.0,285.0,560.0
2020-06-05,-0.06746463547334058,-0.0006416629657601518,0.12530644886400882,-0.17080200501253134,919.0,285.0,560.0
2020-06-08,-0.041304347826086954,-0.0003288947139310295,0.15782037865093712,-0.16423679519654752,920.0,285.0,561.0
2020-06-09,-0.03917301414581066,-0.00031132938817363,0.16170034829960417,-0.1518483709273183,919.0,285.0,560.0
2020-06-10,-0.04026115342763874,-0.0003234253368653182,0.17542512108216518,-0.1518483709273183,919.0,285.0,560.0
2020-06-11,-0.03816793893129771,-0.0002947467836900307,0.17070651994316116,-0.15726817042606517,917.0,285.0,560.0
2020-06-12,-0.028353326063249727,-0.00022526735249941716,0.17251060482227942,-0.17147950089126562,917.0,285.0,561.0
2020-06-15,-0.02954048140043764,-0.0002943705898955634,0.17432217954376839,-0.15399193170091002,914.0,285.0,561.0
2020-06-16,-0.034934497816593885,-0.00030981256630885953,0.16442584333479204,-0.12943192795487832,916.0,285.0,563.0
2020-06-17,-0.033879781420765025,-0.0002941260705634748,0.17502795983056052,-0.12057813573078605,915.0,285.0,562.0
2020-06-18,-0.029508196721311476,-0.0002646508997766021,0.16943360222048748,-0.125916214022601,915.0,285.0,562.0
2020-06-19,-0.027382256297918947,-0.00027668971662380944,0.1947218882291799,-0.14001313444037902,913.0,285.0,561.0
2020-06-22,-0.033953997809419496,-0.00033479435367569287,0.19133824448601092,-0.11717797166713574,913.0,285.0,561.0
2020-06-23,-0.029508196721311476,-0.00037503338722485086,0.2053483388791136,-0.10842230130486358,915.0,285.0,562.0
2020-06-24,-0.03176341730558598,-0.0004167857819852431,0.18868386703946194,-0.1176307847082495,913.0,284.0,560.0
2020-06-29,-0.054764512595837894,-0.0008037562866213907,0.1147819236892593,-0.07497484909456739,913.0,284.0,560.0
2020-06-30,-0.059375,-0.0009124550987088999,0.11524539045553146,-0.08981541649835788,960.0,291.0,587.0
2020-07-01,-0.055150884495317375,-0.0007075780465792232,0.10880134134615926,-0.060532616777018676,961.0,291.0,587.0
2020-07-02,-0.061330561330561334,-0.0008683766607704616,0.10569763823559919,-0.03666105617504734,962.0,291.0,588.0
2020-07-03,-0.061203319502074686,-0.0008236992167254565,0.023764000759363225,-0.041833228136615476,964.0,291.0,588.0
2020-07-06,-0.06535269709543569,-0.0010347555498364561,0.008640774068873341,-0.03489024475769689,964.0,291.0,588.0
2020-07-07,-0.05705394190871369,-0.0009853007444098148,0.010410693564626892,-0.04169296584613227,964.0,291.0,588.0
2020-07-08,-0.04771784232365145,-0.000878370735458723,-0.006413494497564495,-0.03995722000140262,964.0,291.0,588.0
2020-07-09,-0.039378238341968914,-0.0007809365881932448,-0.00020522419615825321,-0.03820909106820926,965.0,291.0,589.0
2020-07-10,-0.04343329886246122,-0.0008011819821057282,-0.003172145434822485,-0.03668428489193573,967.0,291.0,591.0
2020-07-13,-0.05572755417956656,-0.0011729368033402082,-0.01755961524826885,-0.04556596721197476,969.0,291.0,593.0
2020-07-14,-0.05257731958762887,-0.001145308495847665,-0.02422399352437914,-0.06107466416744767,970.0,291.0,594.0
2020-07-15,-0.040289256198347105,-0.0008604788688673965,-0.010748774797909467,-0.09476293303612891,968.0,291.0,592.0
2020-07-16,-0.04540763673890609,-0.000941888983390299,-0.010473138922312206,-0.09656821770223832,969.0,291.0,592.0
2020-07-17,-0.04531410916580844,-0.0009569401171756338,-0.011434327745043417,-0.10350932000416536,971.0,291.0,594.0
2020-07-20,-0.043209876543209874,-0.0010228149234637381,-0.013701679821898398,-0.09132807762280169,972.0,291.0,595.0
2020-07-21,-0.040123456790123455,-0.0010495584238613923,-0.012741200492204507,-0.08789165150596322,972.0,291.0,595.0
2020-07-22,-0.02672147995889003,-0.0005049799323030714,0.007232517850529467,-0.08934707903780069,973.0,291.0,596.0
2020-07-23,-0.030800821355236138,-0.0005232394382003566,-0.001292624633924662,-0.09974269975306083,974.0,291.0,597.0
2020-07-24,-0.030800821355236138,-0.0004717740739744447,0.0009625959503498441,-0.08784472189124316,974.0,291.0,597.0
2020-07-27,-0.013360739979445015,-2.4058023222428787e-06,0.04140377261639288,-0.10111178492015363,973.0,291.0,595.0
2020-07-28,-0.006166495375128468,0.00020018564167100723,0.053208504624871526,-0.09408876952842993,973.0,291.0,595.0
2020-07-29,-0.004098360655737705,0.00017621870382722704,0.05105252383957967,-0.09054060287368251,976.0,291.0,596.0
2020-07-30,-0.008188331627430911,0.0001526300486149266,0.05314222970313042,-0.08374847205885745,977.0,291.0,596.0
2020-07-31,-0.008171603677221655,7.049950332622197e-05,0.05303171582485303,-0.07340827850593172,979.0,291.0,597.0
2020-08-03,-0.010193679918450561,-8.90998746653224e-05,0.055159017176985126,-0.0668640173485018,981.0,291.0,599.0
2020-08-04,-0.014256619144602852,-0.00025127060000461305,0.04279732276411084,-0.04821305841924398,982.0,291.0,600.0
2020-08-05,-0.017276422764227643,-0.00041274675334268426,0.030441419559423807,-0.050113596145722736,984.0,291.0,602.0
2020-08-06,-0.023350253807106598,-0.0004953582416712131,0.016027984534862316,-0.06043664837325401,985.0,291.0,603.0
2020-08-07,-0.02233502538071066,-0.0005671184684508147,0.021098273481750564,-0.055341847463712374,985.0,291.0,603.0
2020-08-10,-0.011156186612576065,-0.0002898312099542941,0.0445713675669905,-0.041237113402061855,986.0,291.0,604.0
2020-08-11,-0.017241379310344827,-0.00043418485351259903,0.03533594027728404,-0.04976559477481168,986.0,291.0,604.0
2020-08-12,-0.019211324570273004,-0.00044762810688840074,0.0210779316280741,-0.038083753686939885,989.0,291.0,607.0
2020-08-13,-0.01314459049544995,-0.00030925320782069045,0.03226304624345614,-0.05168792495343558,989.0,291.0,607.0
2020-08-14,-0.01314459049544995,-0.0003434492610413775,0.03216951867035849,-0.03973120014493,989.0,291.0,607.0
2020-08-17,-0.027300303336703743,-0.0006616040475982244,0.01590957320650613,-0.030554187401280596,989.0,291.0,607.0
2020-08-18,-0.024266936299292215,-0.0005953371543038225,0.01585652049083124,-0.04717018518204001,989.0,291.0,607.0
2020-08-19,-0.024242424242424242,-0.0005947444023494632,0.002479055716465787,-0.05886010128413818,990.0,291.0,608.0
2020-08-20,-0.03232323232323232,-0.0006774319672646508,-0.001522410967996185,-0.04899168023150661,990.0,291.0,608.0
2020-08-21,-0.035317860746720484,-0.0010520474732114745,-0.004517039391484345,-0.050666124964027566,991.0,291.0,609.0
2020-08-24,-0.04233870967741935,-0.0019298327496176369,-0.028977969697974337,-0.03922032561545829,992.0,291.0,610.0
2020-08-25,-0.037298387096774195,-0.0019294246064344668,-0.031131891721645728,-0.02500140837135936,992.0,291.0,610.0
2020-08-26,-0.057459677419354836,-0.003126339527800579,-0.053361316763617134,-0.0004112444369331336,992.0,291.0,610.0
2020-08-27,-0.07258064516129033,-0.004470077096214815,-0.06439231353385942,0.0025519689031603884,992.0,291.0,610.0
2020-08-28,-0.0755287009063444,-0.005340993713599725,-0.06735709722912275,-0.031900832953695425,993.0,291.0,611.0
2020-08-31,-0.094662638469285,-0.006103549235964258,-0.08446895855083443,-0.06413349756188097,993.0,291.0,611.0
2020-09-01,-0.07150050352467271,-0.005607895935250903,-0.05724388438006986,-0.09048318063452962,993.0,291.0,611.0
2020-09-02,-0.07344064386317907,-0.006189510353653615,-0.05616422109895143,-0.0799534425642403,994.0,292.0,612.0
2020-09-03,-0.07746478873239436,-0.006554002015971544,-0.05411453492528776,-0.07326081117378458,994.0,292.0,612.0
2020-09-04,-0.08040201005025126,-0.006551957221204178,-0.0580669846695406,-0.06641149610529143,995.0,292.0,612.0
2020-09-07,-0.0823293172690763,-0.006594265804948457,-0.07117313065650024,-0.061352851642940284,996.0,292.0,612.0
2020-09-08,-0.08324974924774323,-0.006833505783597829,-0.06600836993739839,-0.066254812427254,997.0,292.0,612.0
2020-09-09,-0.08617234468937876,-0.006849072071319507,-0.06696102011910576,-0.0598281525844153,998.0,292.0,613.0
2020-09-10,-0.0939060939060939,-0.006926170506967345,-0.08076150341064395,-0.05185909980430528,1001.0,292.0,616.0
2020-09-11,-0.0979020979020979,-0.007304175892908389,-0.08475750740664795,-0.05191558079964362,1001.0,292.0,615.0
2020-09-14,-0.10238568588469185,-0.007267103593729807,-0.0750853825479881,-0.0478011260362637,1006.0,292.0,618.0
2020-09-15,-0.10536779324055666,-0.007592918461478306,-0.08110085694126444,-0.03971051114953231,1006.0,292.0,618.0
2020-09-16,-0.11332007952286283,-0.0077994368963633445,-0.08907765528043858,-0.024958992773861766,1006.0,292.0,618.0
2020-09-17,-0.11232604373757456,-0.007745723374417897,-0.08000281141434223,-0.031619896262800914,1006.0,292.0,618.0
2020-09-18,-0.10923535253227408,-0.007346147213461271,-0.0739174917855536,-0.047292362847721675,1007.0,292.0,619.0
2020-09-21,-0.10258964143426295,-0.006533006132725846,-0.0602509317568436,-0.05289069958482272,1004.0,292.0,617.0
2020-09-22,-0.10767696909272183,-0.006075930136394582,-0.07037858199594763,-0.07238480697384807,1003.0,292.0,616.0
2020-09-23,-0.1036889332003988,-0.0053655758262445095,-0.04622925578104397,-0.06373421099448495,1003.0,292.0,616.0
2020-09-24,-0.08964143426294821,-0.0038633059418548953,-0.017060789101657883,-0.06609144280377158,1004.0,292.0,616.0
2020-09-25,-0.09561752988047809,-0.0030479224794995666,-0.02008882897413368,-0.06157712150862836,1004.0,292.0,616.0
2020-09-28,-0.05572139303482587,-0.0014639061321484895,0.03894124543445912,-0.042852695249955525,1005.0,292.0,616.0
2020-09-29,-0.0647410358565737,-0.0013642033405908151,0.006759467668099012,-0.00530989246352237,1004.0,292.0,614.0
2020-09-30,-0.049800796812749,-0.0009770756854394584,0.02363984705043007,-0.028780509571192714,1004.0,292.0,614.0
2020-10-09,-0.0398406374501992,-0.0013525167147586724,0.03762415128219516,-0.04343849002721877,1004.0,292.0,614.0
2020-10-12,-0.03187250996015936,-0.001314587157908407,0.048529500090091895,-0.0362545178706885,1004.0,292.0,614.0
2020-10-13,-0.016966067864271458,-0.0009928885285963992,0.06536324940480484,-0.026390008058017726,1002.0,292.0,612.0
2020-10-14,-0.006986027944111776,-0.0006068164654564906,0.07626372130363145,-0.03409524023047777,1002.0,292.0,611.0
2020-10-15,-0.005988023952095809,-0.0005545885619531756,0.08018432073728295,-0.0273972602739726,1002.0,292.0,611.0
2020-10-16,-0.005988023952095809,-0.0004735300643871921,0.08791806995399809,-0.007000650180481132,1002.0,292.0,611.0
2020-10-19,0.0029940119760479044,-0.00020509759695634612,0.1008961098781458,-0.016971952559244892,1002.0,292.0,611.0
2020-10-20,0.015968063872255488,0.0003012268279116061,0.11835374975694735,-0.016366612111292964,1002.0,292.0,611.0
2020-10-21,0.018962075848303395,0.00035228243552275386,0.12432986908886005,-0.04524919848440688,1002.0,292.0,611.0
2020-10-22,0.024975024975024976,0.00045849722392335104,0.1382951044978878,-0.04991017291713452,1001.0,292.0,610.0
2020-10-23,0.024975024975024976,0.0008332206895333932,0.13730106871259953,-0.04648551538288794,1001.0,292.0,610.0
2020-10-26,0.002997002997002997,0.00014966774589108653,0.11223235552927707,-0.03453851336177857,1001.0,292.0,610.0
2020-10-27,-0.00897308075772682,-8.433025753096415e-05,0.09361656067653613,-0.04608738472557972,1003.0,292.0,612.0
2020-10-28,-0.013958125623130608,-6.13495805930092e-05,0.09371884346959122,-0.051146029187930875,1003.0,292.0,612.0
2020-10-29,-0.026919242273180457,-0.0005513784415188944,0.07676969092721835,-0.014258214701405675,1003.0,292.0,612.0
2020-10-30,-0.036889332003988036,-0.0015849533880555667,0.052752102258960175,-0.009199570239054523,1003.0,292.0,612.0
2020-11-02,-0.0518444666001994,-0.0030103950345611776,0.04377306328027868,0.011191691288387505,1003.0,292.0,612.0
2020-11-03,-0.062,-0.0041978890902051,-0.006278606965174127,0.021053222546597805,1000.0,292.0,610.0
2020-11-04,-0.063,-0.003961152487477677,0.0017410358565737027,0.01598922075005614,1000.0,292.0,610.0
2020-11-05,-0.06606606606606606,-0.0038106544397931877,-0.01626526925331706,0.01595361810288594,999.0,292.0,609.0
2020-11-06,-0.06042296072507553,-0.003418590150163448,-0.02058232327487633,-0.005564360919279969,993.0,292.0,605.0
2020-11-09,-0.06471183013144591,-0.004582845111775228,-0.032839320171286546,0.010000455861235838,989.0,292.0,601.0
2020-11-10,-0.06262626262626263,-0.004437097941185534,-0.045660194761991166,0.01673644927866018,990.0,292.0,602.0
2020-11-11,-0.06471183013144591,-0.004972817941515916,-0.057725802187334134,0.018228496606457742,989.0,291.0,601.0
2020-11-12,-0.06767676767676768,-0.005168745976879248,-0.061688743724671875,0.01976801269536825,990.0,291.0,602.0
2020-11-13,-0.06754032258064516,-0.005192754083311497,-0.06155229862854935,0.01455360597164379,992.0,291.0,604.0
2020-11-16,-0.07598784194528875,-0.005507388284956034,-0.07898185392133665,-0.017691018977534584,987.0,291.0,601.0
2020-11-17,-0.08308004052684904,-0.005851685364927542,-0.09904810439910453,-0.009371551423458038,987.0,291.0,601.0
2020-11-18,-0.09026369168356999,-0.006069041639798734,-0.10922576753187338,0.028247422680412373,986.0,291.0,600.0
2020-11-19,-0.09137055837563451,-0.006244000446764033,-0.11634558335065949,0.03335051546391753,985.0,291.0,600.0
2020-11-20,-0.08841463414634146,-0.006266664110150155,-0.11338965912136643,0.025017182130584195,984.0,291.0,600.0
2020-11-23,-0.08144329896907217,-0.005370943840825755,-0.08444030196607516,0.03495982640314351,970.0,289.0,590.0
2020-11-24,-0.08515057113187954,-0.005213190101280536,-0.07617749037415272,0.018119548729616984,963.0,288.0,586.0
2020-11-25,-0.08731808731808732,-0.004526447061988574,-0.07335996169495672,0.054487179487179495,962.0,288.0,585.0
2020-11-26,-0.08316008316008316,-0.0032802903133839854,-0.056240840886902704,0.05101495726495727,962.0,288.0,585.0
2020-11-27,-0.06971904266389178,-0.001934780308192605,-0.03282971065990375,0.03205694238938475,961.0,287.0,584.0
2020-11-30,-0.033507853403141365,-0.00043740529046745367,0.018336613197058038,-0.0005515017817749844,955.0,284.0,581.0
2020-12-01,-0.030430220356768102,-0.00027743569678542697,0.0315697796432319,0.027617512302732055,953.0,284.0,581.0
2020-12-02,-0.02938090241343127,-0.00019258032674710138,0.03361909758656873,0.02070325734475582,953.0,284.0,582.0
2020-12-03,-0.0273109243697479,-0.00019671463821973212,0.03875514169631816,0.015463917525773196,952.0,284.0,582.0
2020-12-04,-0.03046218487394958,-0.00018210557586448398,0.029960775851125953,0.012027491408934709,952.0,284.0,582.0
2020-12-07,-0.0452155625657203,-0.0003072933423372143,0.01949626756572561,0.052273708666062534,951.0,283.0,581.0
2020-12-08,-0.04416403785488959,-0.0002606292565310971,0.018462224771373034,0.05046131015733808,951.0,283.0,581.0
2020-12-09,-0.03898840885142255,-0.00024645352531356337,0.025723421280023355,0.0488352648956102,949.0,283.0,579.0
2020-12-10,-0.03371970495258166,-0.00020570830039964597,0.03395706272418602,0.03305321103157021,949.0,283.0,579.0
2020-12-11,-0.0368809272918862,-0.0002206204588532039,0.03065939528875896,0.04704084128148692,949.0,282.0,580.0
2020-12-14,-0.029504741833508957,-0.00018763785235010715,0.04648310011177979,0.02586206896551724,949.0,281.0,580.0
2020-12-15,-0.029504741833508957,-0.00018217003772416786,0.05357529869334009,0.02586206896551724,949.0,281.0,580.0
2020-12-16,-0.03161222339304531,-0.0001919059899232486,0.05865146829052467,0.022192907105166276,949.0,281.0,580.0
2020-12-17,-0.02845100105374078,-0.00018394367725764802,0.06291955732189373,0.022413793103448276,949.0,281.0,580.0
2020-12-18,-0.02845100105374078,-0.00018101509231495505,0.05996363309260068,0.013572217449993864,949.0,281.0,580.0
2020-12-21,-0.02528977871443625,-0.000179983597833557,0.05615352025463592,-0.0006626579948459943,949.0,281.0,580.0
2020-12-22,-0.02,-0.00015905902485759298,0.06515057113187954,0.01169905856266959,950.0,281.0,581.0
2020-12-23,-0.01368421052631579,-0.000131351608988789,0.07363387679177154,0.02432914168111184,950.0,281.0,581.0
2020-12-24,-0.01263157894736842,-0.00011682412185462534,0.07052850421271474,0.012048192771084338,950.0,281.0,581.0
2020-12-25,-0.01263157894736842,-0.00010812616215308473,0.05708746371652336,0.0049307550486644095,950.0,281.0,581.0
2020-12-28,-0.00631578947368421,-9.063092503361768e-05,0.027192063929457153,-0.007266009852216749,950.0,280.0,580.0
2020-12-29,-0.01368421052631579,-0.00010456628775079863,0.01674600983045231,0.0032019704433497538,950.0,280.0,580.0
2020-12-30,-0.012618296529968454,-0.00012116265019563459,0.016762605883462817,-0.003940886699507389,951.0,280.0,580.0
2020-12-31,-0.013930348258706468,-0.00015380052680136438,0.013380576111041431,-0.0017921146953405014,1005.0,279.0,620.0
2021-01-04,-0.011916583912611719,-0.00017187248051891955,0.01854560096133786,0.013731862762046352,1007.0,279.0,622.0
2021-01-05,-0.007944389275074478,-0.00012004858878293246,0.03727117329064582,0.015708375110926716,1007.0,279.0,622.0
2021-01-06,-0.005958291956305859,-0.00011467169611038343,0.038205745898583734,-0.003428393330216611,1007.0,279.0,621.0
2021-01-07,-0.006951340615690168,-0.00011314211943354992,0.03203706823573239,-0.006649005246480702,1007.0,279.0,621.0
2021-01-08,-0.015888778550148957,-0.0002066662499419982,0.017830926402432706,0.007843748376707704,1007.0,279.0,621.0
2021-01-11,-0.012896825396825396,-0.00020237192276571713,0.0239841018950608,0.02682985859004944,1008.0,279.0,622.0
2021-01-12,-0.00992063492063492,-0.00020972440185978408,0.019584106912874037,0.03275939563669052,1008.0,279.0,622.0
2021-01-13,-0.017839444995044598,-0.0002646748913498639,0.011665296838464359,0.044725199491419135,1009.0,279.0,623.0
