signal,kou_jing,window,seg,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
lf_sm5_incumbent,blend,2021-2023,long,0.11722551300644438,1.000930606530241,-0.1312448943202561,0.8931815108967024,8.42503438789546,0.5384615384615384,727
lf_sm5_incumbent,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm5_incumbent,blend,2024-2026,full,0.34080373565812466,1.8640061651207929,-0.16666686242381534,2.044820012219937,11.206624605678233,0.5778443113772455,634
lf_sm5_incumbent,blend,2024-2026,long,0.34080373565812466,1.8640061651207929,-0.16666686242381534,2.044820012219937,11.206624605678233,0.5778443113772455,634
lf_sm5_incumbent,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm1,500,full,full,0.23850654727153792,1.4684373414030711,-0.19505026887064225,1.22279527555902,19.564863102998697,0.5292667898952557,3068
lf_sm1,500,full,long,0.23850654727153792,1.4684373414030711,-0.19505026887064225,1.22279527555902,19.564863102998697,0.5292667898952557,3068
lf_sm1,500,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm1,500,2014-2020,full,0.28291576601752316,1.6206825305769386,-0.19505026887064225,1.450476165224635,20.524311657879323,0.536,1707
lf_sm1,500,2014-2020,long,0.28291576601752316,1.6206825305769386,-0.19505026887064225,1.450476165224635,20.524311657879323,0.536,1707
lf_sm1,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm1,500,2021-2023,full,0.1067343720070363,0.9645751852691066,-0.1319658360679895,0.8088030598468393,16.5130674002751,0.5353535353535354,727
lf_sm1,500,2021-2023,long,0.1067343720070363,0.9645751852691066,-0.1319658360679895,0.8088030598468393,16.5130674002751,0.5353535353535354,727
lf_sm1,500,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm1,500,2024-2026,full,0.2625108229462203,1.4811278136905772,-0.16951873233651604,1.5485652784678878,20.481072555205046,0.5042735042735043,634
lf_sm1,500,2024-2026,long,0.2625108229462203,1.4811278136905772,-0.16951873233651604,1.5485652784678878,20.481072555205046,0.5042735042735043,634
lf_sm1,500,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm1,1000,full,full,0.2124909535248561,1.214081016030446,-0.2497928566743418,0.8506686554367058,19.564863102998697,0.5317313616759088,3068
lf_sm1,1000,full,long,0.2124909535248561,1.214081016030446,-0.2497928566743418,0.8506686554367058,19.564863102998697,0.5317313616759088,3068
lf_sm1,1000,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm1,1000,2014-2020,full,0.22131784160451368,1.1980921723901845,-0.2497928566743418,0.8860054869104949,20.524311657879323,0.5302857142857142,1707
lf_sm1,1000,2014-2020,long,0.22131784160451368,1.1980921723901845,-0.2497928566743418,0.8860054869104949,20.524311657879323,0.5302857142857142,1707
lf_sm1,1000,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm1,1000,2021-2023,full,0.13385948564517086,1.0614192401138618,-0.13165020394172677,1.016781452951049,16.5130674002751,0.5353535353535354,727
lf_sm1,1000,2021-2023,long,0.13385948564517086,1.0614192401138618,-0.13165020394172677,1.016781452951049,16.5130674002751,0.5353535353535354,727
lf_sm1,1000,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm1,1000,2024-2026,full,0.26992058267598984,1.3849834687405276,-0.1968086899033058,1.3714871167965432,20.481072555205046,0.5299145299145299,634
lf_sm1,1000,2024-2026,long,0.26992058267598984,1.3849834687405276,-0.1968086899033058,1.3714871167965432,20.481072555205046,0.5299145299145299,634
lf_sm1,1000,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm1,blend,full,full,0.225498750398197,1.3468408717496703,-0.22170499478674088,1.0171117282003743,19.564863102998697,0.5329636475662354,3068
lf_sm1,blend,full,long,0.225498750398197,1.3468408717496703,-0.22170499478674088,1.0171117282003743,19.564863102998697,0.5329636475662354,3068
lf_sm1,blend,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm1,blend,2014-2020,full,0.2521168038110184,1.4124845190211452,-0.22170499478674088,1.1371724126176355,20.524311657879323,0.536,1707
lf_sm1,blend,2014-2020,long,0.2521168038110184,1.4124845190211452,-0.22170499478674088,1.1371724126176355,20.524311657879323,0.536,1707
lf_sm1,blend,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm1,blend,2021-2023,full,0.12029692882610356,1.031814539322709,-0.13177139529044568,0.9129214163737849,16.5130674002751,0.5277777777777778,727
lf_sm1,blend,2021-2023,long,0.12029692882610356,1.031814539322709,-0.13177139529044568,0.9129214163737849,16.5130674002751,0.5277777777777778,727
lf_sm1,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm1,blend,2024-2026,full,0.266215702811105,1.4407346050752035,-0.1808632229858207,1.471917277687658,20.481072555205046,0.5299145299145299,634
lf_sm1,blend,2024-2026,long,0.266215702811105,1.4407346050752035,-0.1808632229858207,1.471917277687658,20.481072555205046,0.5299145299145299,634
lf_sm1,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm1_5,500,full,full,0.22413136325196378,1.5839480424478198,-0.17586850248503838,1.2744258356952307,10.333441981747065,0.5497655028660761,3068
staged_sm1_5,500,full,long,0.22413136325196378,1.5839480424478198,-0.17586850248503838,1.2744258356952307,10.333441981747065,0.5497655028660761,3068
staged_sm1_5,500,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm1_5,500,2014-2020,full,0.2673818875391331,1.79322593187782,-0.11524313787807505,2.320154522536672,10.994141769185706,0.5637583892617449,1707
staged_sm1_5,500,2014-2020,long,0.2673818875391331,1.79322593187782,-0.11524313787807505,2.320154522536672,10.994141769185706,0.5637583892617449,1707
staged_sm1_5,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm1_5,500,2021-2023,full,0.09438372001573125,0.9991097734572745,-0.1033411006818652,0.9133221863611732,8.42503438789546,0.5366379310344828,727
staged_sm1_5,500,2021-2023,long,0.09438372001573125,0.9991097734572745,-0.1033411006818652,0.9133221863611732,8.42503438789546,0.5366379310344828,727
staged_sm1_5,500,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm1_5,500,2024-2026,full,0.24893383554596307,1.5255699093936925,-0.17586850248503916,1.4154543424689674,10.742902208201894,0.5279805352798054,634
staged_sm1_5,500,2024-2026,long,0.24893383554596307,1.5255699093936925,-0.17586850248503916,1.4154543424689674,10.742902208201894,0.5279805352798054,634
staged_sm1_5,500,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm1_5,1000,full,full,0.19818619531276035,1.2850160307463843,-0.18721552491491722,1.0585991487769453,10.333441981747065,0.5482021886399167,3068
staged_sm1_5,1000,full,long,0.19818619531276035,1.2850160307463843,-0.18721552491491722,1.0585991487769453,10.333441981747065,0.5482021886399167,3068
staged_sm1_5,1000,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm1_5,1000,2014-2020,full,0.1999834686144609,1.2557053277745314,-0.18009394199990292,1.110439731585023,10.994141769185706,0.5445829338446788,1707
staged_sm1_5,1000,2014-2020,long,0.1999834686144609,1.2557053277745314,-0.18009394199990292,1.110439731585023,10.994141769185706,0.5445829338446788,1707
staged_sm1_5,1000,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm1_5,1000,2021-2023,full,0.11283912834410466,1.0028672570203325,-0.13687583789226498,0.8243904116438752,8.42503438789546,0.5431034482758621,727
staged_sm1_5,1000,2021-2023,long,0.11283912834410466,1.0028672570203325,-0.13687583789226498,0.8243904116438752,8.42503438789546,0.5431034482758621,727
staged_sm1_5,1000,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm1_5,1000,2024-2026,full,0.28224325816050944,1.5748391083541413,-0.18721552491491766,1.5075846850242696,10.742902208201894,0.5620437956204379,634
staged_sm1_5,1000,2024-2026,long,0.28224325816050944,1.5748391083541413,-0.18721552491491766,1.5075846850242696,10.742902208201894,0.5620437956204379,634
staged_sm1_5,1000,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm1_5,blend,full,full,0.21115877928236204,1.439665020418476,-0.17916866524364938,1.1785474820343707,10.333441981747065,0.5513288170922356,3068
staged_sm1_5,blend,full,long,0.21115877928236204,1.439665020418476,-0.17916866524364938,1.1785474820343707,10.333441981747065,0.5513288170922356,3068
staged_sm1_5,blend,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm1_5,blend,2014-2020,full,0.233682678076797,1.5265454315048974,-0.14521112118988866,1.6092615783278503,10.994141769185706,0.5570469798657718,1707
staged_sm1_5,blend,2014-2020,long,0.233682678076797,1.5265454315048974,-0.14521112118988866,1.6092615783278503,10.994141769185706,0.5570469798657718,1707
staged_sm1_5,blend,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm1_5,blend,2021-2023,full,0.10361142417991796,1.016884674710265,-0.11999441546469891,0.8634687187621606,8.42503438789546,0.5301724137931034,727
staged_sm1_5,blend,2021-2023,long,0.10361142417991796,1.016884674710265,-0.11999441546469891,0.8634687187621606,8.42503438789546,0.5301724137931034,727
staged_sm1_5,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm1_5,blend,2024-2026,full,0.26558854685323624,1.5611952756861698,-0.17916866524364972,1.4823381448539843,10.742902208201894,0.559610705596107,634
staged_sm1_5,blend,2024-2026,long,0.26558854685323624,1.5611952756861698,-0.17916866524364972,1.4823381448539843,10.742902208201894,0.559610705596107,634
staged_sm1_5,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm2,500,full,full,0.23693788133089871,1.4491253558943107,-0.202714587709923,1.1688250165298808,15.41232073011734,0.5376884422110553,3068
lf_sm2,500,full,long,0.23693788133089871,1.4491253558943107,-0.202714587709923,1.1688250165298808,15.41232073011734,0.5376884422110553,3068
lf_sm2,500,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm2,500,2014-2020,full,0.2710617998775526,1.5339042299559746,-0.202714587709923,1.3371598114361256,16.79261862917399,0.5406976744186046,1707
lf_sm2,500,2014-2020,long,0.2710617998775526,1.5339042299559746,-0.202714587709923,1.3371598114361256,16.79261862917399,0.5406976744186046,1707
lf_sm2,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm2,500,2021-2023,full,0.1254623347801616,1.140816446854393,-0.13196583606798962,0.9507182958741127,13.817056396148555,0.5431472081218274,727
lf_sm2,500,2021-2023,long,0.1254623347801616,1.140816446854393,-0.13196583606798962,0.9507182958741127,13.817056396148555,0.5431472081218274,727
lf_sm2,500,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm2,500,2024-2026,full,0.2653607033231707,1.5001239170992435,-0.1977851253797308,1.341661577500838,13.525236593059937,0.5222551928783383,634
lf_sm2,500,2024-2026,long,0.2653607033231707,1.5001239170992435,-0.1977851253797308,1.341661577500838,13.525236593059937,0.5222551928783383,634
lf_sm2,500,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm2,1000,full,full,0.2057075169282864,1.166664927550968,-0.2900094283249963,0.7093132044581745,15.41232073011734,0.5402010050251256,3068
lf_sm2,1000,full,long,0.2057075169282864,1.166664927550968,-0.2900094283249963,0.7093132044581745,15.41232073011734,0.5402010050251256,3068
lf_sm2,1000,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm2,1000,2014-2020,full,0.1983526458094697,1.059732737361335,-0.2900094283249963,0.6839524044273061,16.79261862917399,0.5337209302325582,1707
lf_sm2,1000,2014-2020,long,0.1983526458094697,1.059732737361335,-0.2900094283249963,0.6839524044273061,16.79261862917399,0.5337209302325582,1707
lf_sm2,1000,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm2,1000,2021-2023,full,0.14652998983494972,1.1591152220710748,-0.13165020394172677,1.1130251640157678,13.817056396148555,0.5431472081218274,727
lf_sm2,1000,2021-2023,long,0.14652998983494972,1.1591152220710748,-0.13165020394172677,1.1130251640157678,13.817056396148555,0.5431472081218274,727
lf_sm2,1000,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm2,1000,2024-2026,full,0.2843977896127324,1.4656171112350864,-0.22021785904409386,1.2914383549419026,13.525236593059937,0.5519287833827893,634
lf_sm2,1000,2024-2026,long,0.2843977896127324,1.4656171112350864,-0.22021785904409386,1.2914383549419026,13.525236593059937,0.5519287833827893,634
lf_sm2,1000,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm2,blend,full,full,0.22132269912959254,1.31258278825628,-0.24751645749211804,0.8941736697917971,15.41232073011734,0.5420854271356784,3068
lf_sm2,blend,full,long,0.22132269912959254,1.31258278825628,-0.24751645749211804,0.8941736697917971,15.41232073011734,0.5420854271356784,3068
lf_sm2,blend,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm2,blend,2014-2020,full,0.23470722284351117,1.298344391241419,-0.24751645749211804,0.9482489577525779,16.79261862917399,0.5395348837209303,1707
lf_sm2,blend,2014-2020,long,0.23470722284351117,1.298344391241419,-0.24751645749211804,0.9482489577525779,16.79261862917399,0.5395348837209303,1707
lf_sm2,blend,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm2,blend,2021-2023,full,0.1359961623075557,1.1681935101114027,-0.13177139529044612,1.0320613362846882,13.817056396148555,0.5355329949238579,727
lf_sm2,blend,2021-2023,long,0.1359961623075557,1.1681935101114027,-0.13177139529044612,1.0320613362846882,13.817056396148555,0.5355329949238579,727
lf_sm2,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm2,blend,2024-2026,full,0.27487924646795153,1.4922394243299038,-0.20674270294203567,1.3295716973624905,13.525236593059937,0.5548961424332344,634
lf_sm2,blend,2024-2026,long,0.27487924646795153,1.4922394243299038,-0.20674270294203567,1.3295716973624905,13.525236593059937,0.5548961424332344,634
lf_sm2,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm2_5,500,full,full,0.23381405732663066,1.5891771827210213,-0.1780005148859578,1.3135583201904317,10.397327249022164,0.5482288828337875,3068
staged_sm2_5,500,full,long,0.23381405732663066,1.5891771827210213,-0.1780005148859578,1.3135583201904317,10.397327249022164,0.5482288828337875,3068
staged_sm2_5,500,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm2_5,500,2014-2020,full,0.256321424860158,1.648538195647343,-0.1258493693277788,2.0367318980563223,11.108963093145869,0.5535714285714286,1707
staged_sm2_5,500,2014-2020,long,0.256321424860158,1.648538195647343,-0.1258493693277788,2.0367318980563223,11.108963093145869,0.5535714285714286,1707
staged_sm2_5,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm2_5,500,2021-2023,full,0.12660291366420307,1.355687952719405,-0.0751341765329464,1.6850243059320358,8.42503438789546,0.5430622009569378,727
staged_sm2_5,500,2021-2023,long,0.12660291366420307,1.355687952719405,-0.0751341765329464,1.6850243059320358,8.42503438789546,0.5430622009569378,727
staged_sm2_5,500,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm2_5,500,2024-2026,full,0.288623680075379,1.6797474598658886,-0.17800051488595714,1.6214766584259424,10.742902208201894,0.5369318181818182,634
staged_sm2_5,500,2024-2026,long,0.288623680075379,1.6797474598658886,-0.17800051488595714,1.6214766584259424,10.742902208201894,0.5369318181818182,634
staged_sm2_5,500,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm2_5,1000,full,full,0.2023143221744721,1.2659736546827505,-0.19296067390944127,1.0484743760245188,10.397327249022164,0.5455040871934604,3068
staged_sm2_5,1000,full,long,0.2023143221744721,1.2659736546827505,-0.19296067390944127,1.0484743760245188,10.397327249022164,0.5455040871934604,3068
staged_sm2_5,1000,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm2_5,1000,2014-2020,full,0.18126181160831278,1.0893628627211842,-0.19296067390944127,0.939371779419578,11.108963093145869,0.5366541353383458,1707
staged_sm2_5,1000,2014-2020,long,0.18126181160831278,1.0893628627211842,-0.19296067390944127,0.939371779419578,11.108963093145869,0.5366541353383458,1707
staged_sm2_5,1000,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm2_5,1000,2021-2023,full,0.14639306884227749,1.324695857739394,-0.07729298348961222,1.894002045631373,8.42503438789546,0.5454545454545454,727
staged_sm2_5,1000,2021-2023,long,0.14639306884227749,1.324695857739394,-0.07729298348961222,1.894002045631373,8.42503438789546,0.5454545454545454,727
staged_sm2_5,1000,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm2_5,1000,2024-2026,full,0.3141505877804697,1.6826450163464055,-0.18943414092239186,1.6583630925809314,10.742902208201894,0.5710227272727273,634
staged_sm2_5,1000,2024-2026,long,0.3141505877804697,1.6826450163464055,-0.18943414092239186,1.6583630925809314,10.742902208201894,0.5710227272727273,634
staged_sm2_5,1000,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm2_5,blend,full,full,0.2180641897505514,1.4321249041741204,-0.18134961554948437,1.2024518998279807,10.397327249022164,0.5493188010899183,3068
staged_sm2_5,blend,full,long,0.2180641897505514,1.4321249041741204,-0.18134961554948437,1.2024518998279807,10.397327249022164,0.5493188010899183,3068
staged_sm2_5,blend,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm2_5,blend,2014-2020,full,0.2187916182342354,1.3689053425195783,-0.1429813026299932,1.5302113927470924,11.108963093145869,0.5479323308270677,1707
staged_sm2_5,blend,2014-2020,long,0.2187916182342354,1.3689053425195783,-0.1429813026299932,1.5302113927470924,11.108963093145869,0.5479323308270677,1707
staged_sm2_5,blend,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm2_5,blend,2021-2023,full,0.1364979912532403,1.3606639094862225,-0.07474940338379665,1.8260746584477598,8.42503438789546,0.5334928229665071,727
staged_sm2_5,blend,2021-2023,long,0.1364979912532403,1.3606639094862225,-0.07474940338379665,1.8260746584477598,8.42503438789546,0.5334928229665071,727
staged_sm2_5,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
staged_sm2_5,blend,2024-2026,full,0.3013871339279243,1.692011052379878,-0.1813496155494847,1.6619121745294525,10.742902208201894,0.5710227272727273,634
staged_sm2_5,blend,2024-2026,long,0.3013871339279243,1.692011052379878,-0.1813496155494847,1.6619121745294525,10.742902208201894,0.5710227272727273,634
staged_sm2_5,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm3,500,full,full,0.23362752120757088,1.4535160771207016,-0.20051546461976966,1.1651346775202125,12.697196870925685,0.5477545857052498,3068
lf_sm3,500,full,long,0.23362752120757088,1.4535160771207016,-0.20051546461976966,1.1651346775202125,12.697196870925685,0.5477545857052498,3068
lf_sm3,500,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm3,500,2014-2020,full,0.2631223392561513,1.5302670396896294,-0.20051546461976966,1.3122296564761269,14.209138840070299,0.5518867924528302,1707
lf_sm3,500,2014-2020,long,0.2631223392561513,1.5302670396896294,-0.20051546461976966,1.3122296564761269,14.209138840070299,0.5518867924528302,1707
lf_sm3,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm3,500,2021-2023,full,0.11088526924547235,1.0005298159735665,-0.14238199104233695,0.7787871797108166,11.121045392022008,0.5431472081218274,727
lf_sm3,500,2021-2023,long,0.11088526924547235,1.0005298159735665,-0.14238199104233695,0.7787871797108166,11.121045392022008,0.5431472081218274,727
lf_sm3,500,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm3,500,2024-2026,full,0.2874332602097342,1.6276755026842695,-0.13688505385960892,2.099814786971041,10.433753943217665,0.5414201183431953,634
lf_sm3,500,2024-2026,long,0.2874332602097342,1.6276755026842695,-0.13688505385960892,2.099814786971041,10.433753943217665,0.5414201183431953,634
lf_sm3,500,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm3,1000,full,full,0.20415212878044436,1.1730276447508579,-0.28350968971310664,0.7200887172041035,12.697196870925685,0.5509171410499684,3068
lf_sm3,1000,full,long,0.20415212878044436,1.1730276447508579,-0.28350968971310664,0.7200887172041035,12.697196870925685,0.5509171410499684,3068
lf_sm3,1000,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm3,1000,2014-2020,full,0.19094217564367508,1.040576373481434,-0.28350968971310664,0.6734943551202647,14.209138840070299,0.5459905660377359,1707
lf_sm3,1000,2014-2020,long,0.19094217564367508,1.040576373481434,-0.28350968971310664,0.6734943551202647,14.209138840070299,0.5459905660377359,1707
lf_sm3,1000,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm3,1000,2021-2023,full,0.13855445593844595,1.0933713842629484,-0.13820382220005034,1.0025370769984066,11.121045392022008,0.5482233502538071,727
lf_sm3,1000,2021-2023,long,0.13855445593844595,1.0933713842629484,-0.13820382220005034,1.0025370769984066,11.121045392022008,0.5482233502538071,727
lf_sm3,1000,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm3,1000,2024-2026,full,0.30596869636066687,1.5833904017352294,-0.1457158428308346,2.0997627328407527,10.433753943217665,0.5650887573964497,634
lf_sm3,1000,2024-2026,long,0.30596869636066687,1.5833904017352294,-0.1457158428308346,2.0997627328407527,10.433753943217665,0.5650887573964497,634
lf_sm3,1000,2024-2026,short,0.0,0.0,0.0,,0.0,,634
lf_sm3,blend,full,full,0.2188898249940076,1.3178032515452272,-0.2430433232901802,0.9006206055398006,12.697196870925685,0.5521821631878557,3068
lf_sm3,blend,full,long,0.2188898249940076,1.3178032515452272,-0.2430433232901802,0.9006206055398006,12.697196870925685,0.5521821631878557,3068
lf_sm3,blend,full,short,0.0,0.0,0.0,,0.0,,3068
lf_sm3,blend,2014-2020,full,0.22703225744991318,1.285817757929076,-0.2430433232901802,0.9341225851279581,14.209138840070299,0.5518867924528302,1707
lf_sm3,blend,2014-2020,long,0.22703225744991318,1.285817757929076,-0.2430433232901802,0.9341225851279581,14.209138840070299,0.5518867924528302,1707
lf_sm3,blend,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
lf_sm3,blend,2021-2023,full,0.12471986259195915,1.0658845914867714,-0.140256991194608,0.8892238563631318,11.121045392022008,0.5355329949238579,727
lf_sm3,blend,2021-2023,long,0.12471986259195915,1.0658845914867714,-0.140256991194608,0.8892238563631318,11.121045392022008,0.5355329949238579,727
lf_sm3,blend,2021-2023,short,0.0,0.0,0.0,,0.0,,727
lf_sm3,blend,2024-2026,full,0.2967009782852006,1.6155569951980504,-0.13879057762771707,2.137760238170146,10.433753943217665,0.5710059171597633,634
lf_sm3,blend,2024-2026,long,0.2967009782852006,1.6155569951980504,-0.13879057762771707,2.137760238170146,10.433753943217665,0.5710059171597633,634
lf_sm3,blend,2024-2026,short,0.0,0.0,0.0,,0.0,,634
staged_sm3_5,500,full,full,0.22993898066820426,1.5673607621183532,-0.1551586232840627,1.4819606915900154,10.397327249022164,0.5561497326203209,3068
staged_sm3_5,500,full,long,0.22993898066820426,1.5673607621183532,-0.1551586232840627,1.4819606915900154,10.397327249022164,0.5561497326203209,3068
staged_sm3_5,500,full,short,0.0,0.0,0.0,,0.0,,3068
staged_sm3_5,500,2014-2020,full,0.261468697716188,1.6894097350072372,-0.12076208589627269,2.165155526882616,11.223784417106032,0.5654506437768241,1707
staged_sm3_5,500,2014-2020,long,0.261468697716188,1.6894097350072372,-0.12076208589627269,2.165155526882616,11.223784417106032,0.5654506437768241,1707
staged_sm3_5,500,2014-2020,short,0.0,0.0,0.0,,0.0,,1707
staged_sm3_5,500,2021-2023,full,0.12043434174096783,1.2330033579283832,-0.11466466115792928,1.0503178618832867,8.42503438789546,0.5481481481481482,727
