measure,form,P,Q,hold,threshold,dual_sharpe_train_14_20,maxdd_improve_train_14_20,short_frac_train_14_20,dual_sharpe_val_21_23,maxdd_improve_val_21_23,short_frac_val_21_23,dual_sharpe_holdout_24_26,maxdd_improve_holdout_24_26,short_frac_holdout_24_26
pct_above_ma60,nonconfirm,20,20,10,0.2,0.5573898683512456,-0.1903323370461708,0.13122437024018746,0.8235853455246863,-1.1102230246251565e-16,0.10453920220082531,2.004494909076279,0.0021892516018938712,0.09427609427609428
pct_above_ma60,deteriorating,20,10,10,0.2,1.3762929143847347,-1.1102230246251565e-16,0.046280023432923256,0.7663827791234776,-3.3306690738754696e-16,0.024759284731774415,1.6273866051993788,0.0,0.020202020202020204
pct_above_ma60,low_pct,20,10,10,0.2,1.5417210392779428,-4.440892098500626e-16,0.0017574692442882249,0.75951643797504,0.0,0.013755158184319119,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,20,20,10,0.2,1.1189097210380095,0.0,0.05506736965436438,0.634275692633685,-1.1102230246251565e-16,0.04401650618982118,1.7037787300698142,1.1102230246251565e-16,0.04377104377104377
pct_above_ma60,low_pct,20,20,10,0.2,1.4389312001799344,-4.440892098500626e-16,0.0046865846514352666,0.75951643797504,0.0,0.013755158184319119,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,20,40,10,0.2,1.0961181374824607,-0.004404613389937029,0.09373169302870533,0.5233882155952887,-1.1102230246251565e-16,0.06052269601100413,1.47632650339844,0.0,0.06734006734006734
pct_above_ma60,low_pct,20,40,10,0.2,1.40761137082732,-3.3306690738754696e-16,0.011716461628588167,0.8388505545239671,0.0,0.017881705639614855,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,nonconfirm,20,20,20,0.2,0.3787482208456816,-0.2715997175682705,0.1687170474516696,0.7299119967797089,0.0,0.17606602475928473,1.992785303384845,0.003668015349874487,0.16498316498316498
pct_above_ma60,deteriorating,20,10,20,0.2,1.2294076694211773,-0.0042267511017552994,0.06971294669009959,0.7044164639624692,-1.1102230246251565e-16,0.04264099037138927,1.5777201227740172,0.0,0.03367003367003367
pct_above_ma60,low_pct,20,10,20,0.2,1.5101605527820408,-5.551115123125783e-16,0.0029291154071470417,0.890991074693192,0.0,0.027510316368638238,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,20,20,20,0.2,0.8501573443573921,-0.04492463270780267,0.08728763913298183,0.6544421036325819,-1.1102230246251565e-16,0.07290233837689133,1.6730226433222035,0.0,0.0707070707070707
pct_above_ma60,low_pct,20,20,20,0.2,1.4058556616424327,1.1102230246251565e-16,0.006444053895723492,0.890991074693192,0.0,0.027510316368638238,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,20,40,20,0.2,0.8639906810056737,-0.04804163703008335,0.13884007029876977,0.5577602620582679,0.0,0.08803301237964237,1.8124896578222667,0.0,0.10942760942760943
pct_above_ma60,low_pct,20,40,20,0.2,1.3308286790852935,-3.3306690738754696e-16,0.01816051552431166,0.8825801055647482,0.0,0.03163686382393398,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,nonconfirm,60,60,5,0.2,0.8663713643120651,-0.11947559540744845,0.09314586994727592,0.6262637035864094,-2.220446049250313e-16,0.030261348005502064,2.0523444424716875,0.0021892516018939823,0.05218855218855219
pct_above_ma60,deteriorating,60,10,5,0.2,1.4074892329550188,-1.1102230246251565e-16,0.028119507908611598,0.711922484533688,-3.3306690738754696e-16,0.011004126547455296,1.7763197156974682,0.0,0.008417508417508417
pct_above_ma60,low_pct,60,10,5,0.2,1.5417210392779428,-4.440892098500626e-16,0.0017574692442882249,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
pct_above_ma60,deteriorating,60,20,5,0.2,1.3284076648049679,2.220446049250313e-16,0.026947861745752782,0.6937911034928516,-1.1102230246251565e-16,0.013755158184319119,1.644484731816887,0.0,0.013468013468013467
pct_above_ma60,low_pct,60,20,5,0.2,1.4263672197509434,-1.1102230246251565e-16,0.0023432923257176333,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
pct_above_ma60,deteriorating,60,40,5,0.2,1.4087049340011204,0.0,0.029291154071470416,0.6842622025952134,3.3306690738754696e-16,0.012379642365887207,1.6869546365566257,0.0,0.020202020202020204
pct_above_ma60,low_pct,60,40,5,0.2,1.4361260763679236,-1.1102230246251565e-16,0.005858230814294083,0.7696081801006164,0.0,0.0068775790921595595,1.7476586834892367,0.0,0.0
pct_above_ma60,nonconfirm,60,60,10,0.2,0.7454378140738056,-0.14111052802396717,0.12478031634446397,0.632882877577178,0.0,0.048143053645116916,1.9148844138297247,0.0021892516018939823,0.08754208754208755
pct_above_ma60,deteriorating,60,10,10,0.2,1.3762929143847347,-1.1102230246251565e-16,0.046280023432923256,0.8481501498362819,-3.3306690738754696e-16,0.01925722145804677,1.6784770066498378,0.0,0.015151515151515152
pct_above_ma60,low_pct,60,10,10,0.2,1.5417210392779428,-4.440892098500626e-16,0.0017574692442882249,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,60,20,10,0.2,1.3235951850426726,-1.1102230246251565e-16,0.035735207967193906,0.733270411664743,2.220446049250313e-16,0.02200825309491059,1.7014326135838953,0.0,0.02861952861952862
pct_above_ma60,low_pct,60,20,10,0.2,1.4389312001799344,-4.440892098500626e-16,0.0046865846514352666,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,60,40,10,0.2,1.3225481413745732,2.220446049250313e-16,0.043936731107205626,0.7239640781041546,-5.551115123125783e-16,0.02063273727647868,1.647095605843607,0.0,0.03872053872053872
pct_above_ma60,low_pct,60,40,10,0.2,1.40761137082732,-3.3306690738754696e-16,0.011716461628588167,0.8692731747933867,0.0,0.013755158184319119,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,nonconfirm,60,60,20,0.2,0.6311479683226348,-0.23208650355205585,0.1546572934973638,0.543762129002859,-0.00024325257097113084,0.07427785419532325,2.0776622877774957,0.0021892516018939823,0.13636363636363635
pct_above_ma60,deteriorating,60,10,20,0.2,1.2294076694211773,-0.0042267511017552994,0.06971294669009959,0.7841728786144704,-5.551115123125783e-16,0.037138927097661624,1.6784770066498378,0.0,0.015151515151515152
pct_above_ma60,low_pct,60,10,20,0.2,1.5101605527820408,-5.551115123125783e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
pct_above_ma60,deteriorating,60,20,20,0.2,1.256856521807192,1.1102230246251565e-16,0.04862331575864089,0.778584333126913,2.220446049250313e-16,0.037138927097661624,1.7014326135838953,0.0,0.02861952861952862
