state_var,split,variant,window,bucket,bucket_name,cond_ic,n_days,n_grid_points,n_offset_cells,signed_stat,abs_stat,feasible_min_bucket,n_window_days,is_winner_variant,rank_ic_offset0,rank_ic_offset0_n
S2_turnover,tercile,S2_turnover|tercile,val_2021_2023,1,mid,0.3038974964356228,243,243,20,-0.2774845027739358,0.2774845027739358,True,727,False,,
S2_turnover,tercile,S2_turnover|tercile,val_2021_2023,2,high,0.17478376143630386,236,236,20,-0.2774845027739358,0.2774845027739358,True,727,False,,
S2_turnover,tercile,S2_turnover|tercile,holdout_2024_2026,0,low,0.02634799285042018,99,99,20,0.3462642740659158,0.3462642740659158,False,611,False,,
S2_turnover,tercile,S2_turnover|tercile,holdout_2024_2026,1,mid,0.29750939849624064,152,152,20,0.3462642740659158,0.3462642740659158,False,611,False,,
S2_turnover,tercile,S2_turnover|tercile,holdout_2024_2026,2,high,0.372612266916336,350,350,20,0.3462642740659158,0.3462642740659158,False,611,False,,
S2_turnover,tercile,S2_turnover|tercile,full_2014_2026,0,low,0.23451277942830545,883,883,20,-0.020709421972259,0.020709421972259,True,3045,False,,
S2_turnover,tercile,S2_turnover|tercile,full_2014_2026,1,mid,0.24007811552648292,871,871,20,-0.020709421972259,0.020709421972259,True,3045,False,,
S2_turnover,tercile,S2_turnover|tercile,full_2014_2026,2,high,0.21380335745604645,1281,1281,20,-0.020709421972259,0.020709421972259,True,3045,False,,
S2_turnover,binary,S2_turnover|binary,selection_2014_2023,0,down,0.24344978868915623,1120,1120,20,-0.057379305235092576,0.057379305235092576,True,2434,False,,
S2_turnover,binary,S2_turnover|binary,selection_2014_2023,1,up,0.18607048345406366,1314,1314,20,-0.057379305235092576,0.057379305235092576,True,2434,False,,
S2_turnover,binary,S2_turnover|binary,train_2014_2020,0,down,0.17269393869812172,754,754,20,-0.016343444912568172,0.016343444912568172,True,1707,False,,
S2_turnover,binary,S2_turnover|binary,train_2014_2020,1,up,0.15635049378555355,953,953,20,-0.016343444912568172,0.016343444912568172,True,1707,False,,
S2_turnover,binary,S2_turnover|binary,val_2021_2023,0,down,0.3990505123423833,366,366,20,-0.12237917069694154,0.12237917069694154,True,727,False,,
S2_turnover,binary,S2_turnover|binary,val_2021_2023,1,up,0.27667134164544177,361,361,20,-0.12237917069694154,0.12237917069694154,True,727,False,,
S2_turnover,binary,S2_turnover|binary,holdout_2024_2026,0,down,-0.01811970877157013,161,161,20,0.37784454190944683,0.37784454190944683,True,611,False,,
S2_turnover,binary,S2_turnover|binary,holdout_2024_2026,1,up,0.3597248331378767,440,440,20,0.37784454190944683,0.37784454190944683,True,611,False,,
S2_turnover,binary,S2_turnover|binary,full_2014_2026,0,down,0.21179641516019249,1281,1281,20,0.027347833097651264,0.027347833097651264,True,3045,False,,
S2_turnover,binary,S2_turnover|binary,full_2014_2026,1,up,0.23914424825784375,1754,1754,20,0.027347833097651264,0.027347833097651264,True,3045,False,,
S3_limitup,tercile,S3_limitup|tercile,selection_2014_2023,0,low,0.19994281293035937,866,866,20,-0.011217531214609278,0.011217531214609278,True,2434,False,,
S3_limitup,tercile,S3_limitup|tercile,selection_2014_2023,1,mid,0.2349352618637475,795,795,20,-0.011217531214609278,0.011217531214609278,True,2434,False,,
S3_limitup,tercile,S3_limitup|tercile,selection_2014_2023,2,high,0.1887252817157501,773,773,20,-0.011217531214609278,0.011217531214609278,True,2434,False,,
S3_limitup,tercile,S3_limitup|tercile,train_2014_2020,0,low,0.16086018679272443,581,581,20,-0.02037739365984098,0.02037739365984098,True,1707,False,,
S3_limitup,tercile,S3_limitup|tercile,train_2014_2020,1,mid,0.18729483787010137,540,540,20,-0.02037739365984098,0.02037739365984098,True,1707,False,,
S3_limitup,tercile,S3_limitup|tercile,train_2014_2020,2,high,0.14048279313288345,586,586,20,-0.02037739365984098,0.02037739365984098,True,1707,False,,
S3_limitup,tercile,S3_limitup|tercile,val_2021_2023,0,low,0.26114324272219,285,285,20,0.059784937831659,0.059784937831659,True,727,False,,
S3_limitup,tercile,S3_limitup|tercile,val_2021_2023,1,mid,0.3657889260621003,255,255,20,0.059784937831659,0.059784937831659,True,727,False,,
S3_limitup,tercile,S3_limitup|tercile,val_2021_2023,2,high,0.32092818055384903,187,187,20,0.059784937831659,0.059784937831659,True,727,False,,
S3_limitup,tercile,S3_limitup|tercile,holdout_2024_2026,0,low,0.28604963112005366,142,142,20,0.0016048240397168456,0.0016048240397168456,True,611,False,,
S3_limitup,tercile,S3_limitup|tercile,holdout_2024_2026,1,mid,0.38686959409546984,210,210,20,0.0016048240397168456,0.0016048240397168456,True,611,False,,
S3_limitup,tercile,S3_limitup|tercile,holdout_2024_2026,2,high,0.2876544551597705,249,249,20,0.0016048240397168456,0.0016048240397168456,True,611,False,,
S3_limitup,tercile,S3_limitup|tercile,full_2014_2026,0,low,0.21343659954948369,1008,1008,20,-0.005742024075418739,0.005742024075418739,True,3045,False,,
S3_limitup,tercile,S3_limitup|tercile,full_2014_2026,1,mid,0.26609390967424695,1005,1005,20,-0.005742024075418739,0.005742024075418739,True,3045,False,,
S3_limitup,tercile,S3_limitup|tercile,full_2014_2026,2,high,0.20769457547406495,1022,1022,20,-0.005742024075418739,0.005742024075418739,True,3045,False,,
S3_limitup,binary,S3_limitup|binary,selection_2014_2023,0,down,0.21430502752560046,1289,1289,20,-0.02008310943995381,0.02008310943995381,True,2434,False,,
S3_limitup,binary,S3_limitup|binary,selection_2014_2023,1,up,0.19422191808564665,1145,1145,20,-0.02008310943995381,0.02008310943995381,True,2434,False,,
S3_limitup,binary,S3_limitup|binary,train_2014_2020,0,down,0.1888006482755994,869,869,20,-0.042095534775682786,0.042095534775682786,True,1707,False,,
S3_limitup,binary,S3_limitup|binary,train_2014_2020,1,up,0.1467051134999166,838,838,20,-0.042095534775682786,0.042095534775682786,True,1707,False,,
S3_limitup,binary,S3_limitup|binary,val_2021_2023,0,down,0.2767163365681432,420,420,20,0.05348919901425425,0.05348919901425425,True,727,False,,
S3_limitup,binary,S3_limitup|binary,val_2021_2023,1,up,0.33020553558239746,307,307,20,0.05348919901425425,0.05348919901425425,True,727,False,,
S3_limitup,binary,S3_limitup|binary,holdout_2024_2026,0,down,0.36574234691389496,239,239,20,-0.10166657597267065,0.10166657597267065,True,611,False,,
S3_limitup,binary,S3_limitup|binary,holdout_2024_2026,1,up,0.2640757709412243,362,362,20,-0.10166657597267065,0.10166657597267065,True,611,False,,
S3_limitup,binary,S3_limitup|binary,full_2014_2026,0,down,0.24312765052468005,1528,1528,20,-0.033870286771300745,0.033870286771300745,True,3045,False,,
S3_limitup,binary,S3_limitup|binary,full_2014_2026,1,up,0.2092573637533793,1507,1507,20,-0.033870286771300745,0.033870286771300745,True,3045,False,,
S4_carry,tercile,S4_carry|tercile,selection_2014_2023,0,low,0.31906372906552377,858,858,20,-0.13227685679942805,0.13227685679942805,True,2434,False,,
S4_carry,tercile,S4_carry|tercile,selection_2014_2023,1,mid,0.19131423647376591,531,531,20,-0.13227685679942805,0.13227685679942805,True,2434,False,,
S4_carry,tercile,S4_carry|tercile,selection_2014_2023,2,high,0.18678687226609572,484,484,20,-0.13227685679942805,0.13227685679942805,True,2434,False,,
S4_carry,tercile,S4_carry|tercile,train_2014_2020,0,low,0.2721202178919862,552,552,20,-0.19430998611062364,0.19430998611062364,True,1707,False,,
S4_carry,tercile,S4_carry|tercile,train_2014_2020,1,mid,0.23807750545396933,300,300,20,-0.19430998611062364,0.19430998611062364,True,1707,False,,
S4_carry,tercile,S4_carry|tercile,train_2014_2020,2,high,0.07781023178136257,294,294,20,-0.19430998611062364,0.19430998611062364,True,1707,False,,
S4_carry,tercile,S4_carry|tercile,val_2021_2023,0,low,0.4013134933117633,306,306,20,-0.05857141083283879,0.05857141083283879,True,727,False,,
