date,n,xs_sd,xs_mean,xs_med
2012-02-16,2245,0.02899987502751344,0.00039479837318442566,-0.004008016032064128
2012-02-17,2242,0.06362746402650314,-0.00217745007681094,-0.006328899413701428
2012-02-20,2237,0.019418021043535367,0.002870575533793339,0.0
2012-02-21,2250,0.01646074426102369,0.01280309398870296,0.008901133934853925
2012-02-22,2249,0.01678649193142239,0.021144988215918925,0.0177215189873418
2012-02-23,2245,0.025794329475401966,0.003841032246265834,0.0
2012-02-24,2243,0.017615025052526472,0.01303222817019438,0.0097339390006489
2012-02-27,2236,0.017331444268839778,0.001768272655234994,-0.0013555862003070396
2012-02-28,2240,0.029024370642152915,-0.006373228292165199,-0.010757327726111683
2012-02-29,2247,0.024536513256548022,-0.013238960984966483,-0.013788575180564675
2012-03-01,2256,0.01571086785588653,0.006346316065884426,0.004056795131845842
2012-03-02,2249,0.013973855714776412,0.01990962949138468,0.0176879343019583
2012-03-05,2247,0.019371620937852434,0.0026454206902236325,-0.0009823182711198428
2012-03-06,2246,0.02184293936622221,-0.009206460222835854,-0.01483814149609031
2012-03-07,2249,0.01867818407838264,-0.004538296545153862,-0.006557377049180328
2012-03-08,2255,0.02008248963995255,0.015135922431615188,0.0125
2012-03-09,2233,0.021819310959449164,0.016149521500521135,0.0128563443264394
2012-03-12,2246,0.01906011287316385,0.0061460559526107066,0.0030315580332634425
2012-03-13,2257,0.01824414783882023,0.010510036890478218,0.007352941176470588
2012-03-14,2264,0.026320966575408306,-0.046058140631267196,-0.050095178545778045
2012-03-15,2247,0.039979179147515045,-0.011995823204751727,-0.018536585365853658
2012-03-16,2241,0.023826737666140213,0.025331245407338037,0.021929824561403508
2012-03-19,2258,0.02317018802187821,0.015555500302752866,0.01301459199478275
2012-03-20,2244,0.021107294273251892,-0.02361306771885855,-0.027382840663302092
2012-03-21,2248,0.023038669327324006,0.002602692238080081,0.0012763288644175477
2012-03-22,2261,0.019541161820597057,-0.0012667341786690568,-0.0023215322112594312
2012-03-23,2250,0.019954683840553336,-0.019076212384048493,-0.020897583408484233
2012-03-26,2252,0.020139674614097887,-0.002124176242087693,-0.0019258764731517799
2012-03-27,2266,0.01884891016893498,-0.0019181847351532218,-0.0018605053651782623
2012-03-28,2260,0.024975427374293847,-0.047769388506833314,-0.0498166190653401
2012-03-29,2263,0.026279922522455593,-0.020791195891539743,-0.021476904972050605
2012-03-30,2242,0.025212758695718204,-0.0049048222898510066,-0.0022641831852358166
2012-04-05,2252,0.01855505969988087,0.03156929120941158,0.02956327135971185
2012-04-06,2243,0.018500352803599664,0.00831571408196326,0.0048543689320388345
2012-04-09,2255,0.02115348719927931,-0.010649261135353603,-0.012750455373406194
2012-04-10,2244,0.019574498211077547,0.012175734370318402,0.0100236671857818
2012-04-11,2268,0.019949651044032603,0.005603362490467561,0.0015325751490297213
2012-04-12,2249,0.019295465041675557,0.021680876432044114,0.01926444833625219
2012-04-13,2256,0.019907231485476778,0.00817907773986788,0.005300778872548996
2012-04-16,2249,0.02297176351067013,0.0018493036415263354,-0.0014265335235378032
2012-04-17,2246,0.023136810842511422,-0.013650774887641267,-0.014117870747362694
2012-04-18,2225,0.017402800040924937,0.023272574781739462,0.02171664943123061
2012-04-19,2229,0.019475760773701646,1.4405991159613717e-05,-0.002197802197802198
2012-04-20,2171,0.019445264995394305,0.009519517918928567,0.0063985374771481
2012-04-23,2223,0.03319065000274467,-0.021029868115632053,-0.020226537216828478
2012-04-24,2268,0.028907624357249584,-0.011588739887583653,-0.013961607285571154
2012-04-25,2249,0.02488373956961105,0.013342212254347577,0.010376134889753566
2012-04-26,2237,0.023632839970048822,-0.0037500331780696834,-0.004545454545454545
2012-04-27,2216,0.027992354770237197,-0.005607096595561866,-0.00505484958947978
2012-05-02,2269,0.024051329754445377,0.0113321107252022,0.012711864406779662
2012-05-03,2269,0.027789353233513822,0.004983465128518725,0.003131524008350731
2012-05-04,2278,0.019226013814132446,0.010354959263234029,0.007853456960177627
2012-05-07,2272,0.021604918361852757,0.009811413778878177,0.005989817847827413
2012-05-08,2241,0.022242582169837034,0.0026501210647479653,0.0
2012-05-09,2269,0.021016196819065025,-0.017161982824937735,-0.02122820318423048
2012-05-10,2234,0.01839201896006928,0.004642474610641336,0.0027064392378755003
2012-05-11,2232,0.023240704605803075,-0.005516675017544763,-0.006824275326161441
2012-05-14,2278,0.019342542352435935,-0.002370402089859335,-0.003165833552573884
2012-05-15,2250,0.02086646796683561,-0.002588091780191282,-0.0048598951969466035
2012-05-16,2234,0.018722304764104806,-0.011424503577175492,-0.012607552759786337
2012-05-17,2264,0.018214838637895657,0.015149536133399064,0.013391376079335058
2012-05-18,2205,0.03815702891441983,-0.0148867229673506,-0.017448200654307525
2012-05-21,2273,0.022517063881274602,-0.003297130983762942,-0.0018832391713747645
2012-05-22,2276,0.015086013471301962,0.01397812253447474,0.012401821052847446
2012-05-23,2288,0.020546384111541856,-0.003193132939540902,-0.0071200101925178874
2012-05-24,2302,0.018127414080897162,-0.006467870276940511,-0.007621642872480242
2012-05-25,2254,0.02138728657561965,-0.013411216002363505,-0.014869896695676784
2012-05-28,2297,0.022018311233939408,0.012233649639436543,0.0100475938656795
2012-05-29,2290,0.01731116457044893,0.0166385229384244,0.014747285423932579
2012-05-30,2299,0.018070809913070196,0.00344932657159698,0.0007575757575757576
2012-05-31,2305,0.018738277474915545,0.0032347484420653097,0.0009372071227741331
2012-06-01,2314,0.01599494682244045,-0.0018195272029479447,-0.00268939046911842
2012-06-04,2312,0.021025227786086412,-0.0343254148150289,-0.037265759781865165
2012-06-05,2315,0.01959151184318576,-0.0004415863661851683,-0.0007593014426727411
2012-06-06,2301,0.016779863353540453,-0.002503014978677677,-0.0031269543464665416
2012-06-07,2319,0.016234686269969704,-0.0045820629829006945,-0.006033182503770739
2012-06-08,2294,0.018547757128565857,-0.0032004702675981498,-0.0021966118378198415
2012-06-11,2316,0.017693446941826823,0.018428829923528827,0.016646291768541155
2012-06-12,2329,0.01909838496785152,-0.005139104261066256,-0.007879656160458453
2012-06-13,2348,0.020250277066228086,0.018720411069597005,0.015692430818481238
2012-06-14,2343,0.01836216069118206,-0.005701493836051175,-0.0078125
2012-06-15,2311,0.018090826555097576,0.0019995266646245383,0.0009832841691248771
2012-06-18,2312,0.01668941475696383,0.01127791449636409,0.008491586420279123
2012-06-19,2340,0.01872846948595039,-0.0055263964627474274,-0.007953342638941017
2012-06-20,2324,0.019568549026783854,-0.0005432502401252266,-0.0015257706839410163
2012-06-21,2321,0.019376248663367113,-0.014525700591320065,-0.01699029126213592
2012-06-25,2301,0.024553424753406966,-0.025927398482968832,-0.026106194690265486
2012-06-26,2321,0.02173720418477996,-0.0006044103448509171,0.0007465472191116088
2012-06-27,2330,0.020720363430074582,-0.002152046405738987,-0.004447098904112479
2012-06-28,2296,0.02312365527204093,-0.014019617474824367,-0.014643124104720524
2012-06-29,2302,0.019375089504526082,0.013076958685727717,0.01278655595651007
2012-07-02,2352,0.01954198055987274,0.011334522222840636,0.008635474837191594
2012-07-03,2361,0.02313320791086185,0.004218482719265826,0.0016155088852988692
2012-07-04,2353,0.020448939940864986,-0.00410338018252264,-0.005355776587605203
2012-07-05,2349,0.029706648218813084,-0.02224737180797478,-0.02510460251046025
2012-07-06,2349,0.019797119550638047,0.017778799785437723,0.017391304347826087
2012-07-09,2364,0.024295984333042395,-0.0263149885651989,-0.02855201863354037
2012-07-10,2366,0.025569457179225624,-0.010945475261932994,-0.00843587842846553
2012-07-11,2371,0.02066804795363176,0.00727574149773078,0.0070140280561122
2012-07-12,2370,0.019414201011502107,0.013659784146109412,0.01174455661209629
2012-07-13,2372,0.026788696094737358,-0.008156072522097971,-0.008488708743485814
2012-07-16,2368,0.029151677887052852,-0.04200754149258292,-0.04060685795430814
2012-07-17,2372,0.0219040958866548,0.008076783956622393,0.008450771281660635
2012-07-18,2369,0.0212898626071391,0.008552883362365354,0.00690978886756238
2012-07-19,2368,0.019966367831484016,0.013503414640842003,0.010948905109489052
2012-07-20,2369,0.020752493541101195,-0.004738664431748931,-0.0065032516258129065
2012-07-23,2368,0.02176188341647989,-0.009641106326162953,-0.011534765682747746
2012-07-24,2368,0.01702100118935167,0.008417148521779404,0.006889770454006036
2012-07-25,2375,0.01889779727659506,-0.006322352355272655,-0.007684918347742555
2012-07-26,2381,0.022396634536320348,-0.008586732193700927,-0.008207070707070708
2012-07-27,2379,0.020229507603248185,-0.004142250014047371,-0.002531645569620253
2012-07-30,2380,0.025547544480250723,-0.023849681781568988,-0.022222222222222223
2012-07-31,2384,0.026736378692237956,-0.01963498365003544,-0.018151815181518153
2012-08-01,2387,0.019384740831292376,0.014488583088801086,0.014204545454545454
2012-08-02,2382,0.021216925116482276,-0.006918466803255279,-0.008242347242625164
2012-08-03,2390,0.0282038019870757,0.02209352905426257,0.019693654266958426
2012-08-06,2384,0.017509125565316478,0.02429435383510614,0.02138153717378317
2012-08-07,2385,0.02055753823253265,0.0108921822685069,0.007518796992481203
2012-08-08,2388,0.02454384522189428,-0.0014781892510634764,-0.004666558388236245
2012-08-09,2389,0.018005506102072685,0.0143163481342103,0.010719754977029096
2012-08-10,2391,0.029771150257447768,-0.0005579821957560513,-0.0039447731755424065
2012-08-13,2389,0.02191711543949394,-0.021536598283480517,-0.02336448598130841
2012-08-14,2388,0.02073917391723353,0.009511405170681884,0.008109530033621873
2012-08-15,2392,0.019326541236205988,-0.009901847642190249,-0.012031163523351356
2012-08-16,2392,0.02151686014225275,-0.006254918643049046,-0.005580747103783014
2012-08-17,2395,0.023113038084624477,0.002192208015047176,0.0015278838808250573
2012-08-20,2392,0.018543249129705022,0.0035412905915081488,0.0013020855409165122
2012-08-21,2390,0.021213761933160734,0.017469042226669954,0.014764956511424367
2012-08-22,2388,0.02102124199859738,-0.004453678060178734,-0.007960229377884064
2012-08-23,2384,0.020346676824407956,0.010477124063604413,0.00782123881431765
2012-08-24,2389,0.028954813443823276,-0.020688158042321728,-0.02181818181818182
2012-08-27,2380,0.02450916217457092,-0.0226564613273971,-0.0235206502632963
2012-08-28,2378,0.019642608986077316,0.00848084122149941,0.007853403141361256
2012-08-29,2385,0.021624595795742618,-0.003412255661698926,-0.004591368227731864
2012-08-30,2386,0.032415866529136896,-0.016712791853230134,-0.01609443912951879
2012-08-31,2385,0.01878464500008951,0.004895967639763407,0.003067484662576687
2012-09-03,2388,0.017312611272773244,0.01699716600006083,0.014946226219926164
2012-09-04,2397,0.019160384579370655,-0.007047483889322518,-0.009864364981504316
2012-09-05,2402,0.020079409807958776,0.007472754890982935,0.005434782608695652
2012-09-06,2401,0.017368798405576136,0.011750737019461945,0.009868421052631578
2012-09-07,2398,0.019498036874350096,0.03438019143066633,0.03100571517025342
2012-09-10,2400,0.0200386459393748,0.010596358476325292,0.0060159423830333965
2012-09-11,2399,0.021081157194640467,-0.002941984034283364,-0.0057692307692307696
2012-09-12,2405,0.01824851109778753,0.007052811355226832,0.004594180704441042
2012-09-13,2407,0.02189832536806655,-0.015082929167441472,-0.017396907216494846
2012-09-14,2398,0.018331048893576025,0.0011948831788186774,0.0005343864851201127
2012-09-17,2399,0.020021614527558452,-0.030427904331372133,-0.03197925669835782
2012-09-18,2402,0.017752498439624564,-0.003297158406067955,-0.002766914415132859
2012-09-19,2401,0.016827919190042732,0.009552863108702143,0.007936507936507936
2012-09-20,2403,0.022525462026557818,-0.03313291020074368,-0.03387096774193549
2012-09-21,2408,0.024314962560086802,-0.007939323651009045,-0.005947958678270714
2012-09-24,2401,0.017676199011856294,0.006482390008619369,0.005263157894736842
2012-09-25,2400,0.017807637742926454,-0.00811426246793238,-0.008230468161975011
2012-09-26,2398,0.020527536332581562,-0.025188345517938623,-0.0246658044094247
2012-09-27,2405,0.023748889235658006,0.023769496091906775,0.0217028380634391
2012-09-28,2404,0.014935353365167707,0.01751904138674591,0.01543656895633752
2012-10-08,2400,0.018465290238166673,-0.0008690249589343976,-0.0035773699836199836
2012-10-09,2404,0.04743672879469634,0.02872031401530697,0.025145067698259187
2012-10-10,2407,0.01889389025087655,0.011586496986119814,0.007936507936507936
2012-10-11,2408,0.02102260058190625,-0.016836734036615984,-0.018427116177540625
2012-10-12,2408,0.01863532473702359,-0.0008153048824511214,-0.001068971821651393
2012-10-15,2403,0.024018356544040134,-0.00901400703718091,-0.010526315789473684
2012-10-16,2407,0.01738924445025586,0.0030958183379597506,0.0015723270440251573
2012-10-17,2409,0.01610392861065826,0.0034349911319675403,0.002105263157894737
2012-10-18,2411,0.01594603560952688,0.017030498720903627,0.0145576707726764
2012-10-19,2415,0.12756695696565035,0.001269622275359211,-0.002512562814070352
2012-10-22,2415,0.01639915121099749,0.005518108825837943,0.003105590062111801
2012-10-23,2419,0.018531028881859837,-0.009792540856513703,-0.0109717868338558
2012-10-24,2416,0.019380978263986434,-0.0006027454180793034,-0.0025031328320802007
2012-10-25,2415,0.021075125831463194,-0.010883719501915738,-0.00980392156862745
2012-10-26,2418,0.021760866736778538,-0.022451565058854383,-0.023717290052575918
2012-10-29,2419,0.019427074917021735,-0.0015308910226034301,-0.0013869625520110957
2012-10-30,2418,0.017755326530087902,0.0010070942857957506,0.001648125537321521
2012-10-31,2417,0.01662838415182915,0.003562461353922123,0.0030165912518853697
2012-11-01,2418,0.0142768370239008,0.018114428747941884,0.016283715392244595
2012-11-02,2421,0.1282560926443526,0.007692317245513783,0.002688172043010753
2012-11-05,2417,0.01954339632640846,-0.0024444605004021983,-0.0037688442211055275
2012-11-06,2417,0.01869736878666884,-0.00680709287153853,-0.009823182711198428
2012-11-07,2417,0.017493030480702613,-0.0003696426099708588,-0.0011976047904191617
2012-11-08,2421,0.01969418742985423,-0.025952421680220376,-0.02660016625103907
2012-11-09,2421,0.017415547687384864,-0.0018468363392939134,-0.0013736263736263737
2012-11-12,2418,0.018626352810183405,0.008331015628320924,0.007336244765317054
2012-11-13,2421,0.02077265248569946,-0.020132079712976893,-0.02032520325203252
2012-11-14,2420,0.017886722392119803,0.002532995141451653,0.002353633625315944
2012-11-15,2422,0.018175599983158583,-0.018601798573432627,-0.0189873417721519
2012-11-16,2420,0.01844621310366361,-0.006209116477309867,-0.005547851393845296
2012-11-19,2419,0.016680333023407865,0.005686099007470612,0.005338078291814947
2012-11-20,2417,0.017033256928266877,-0.002042245546116393,-0.00354924578527063
2012-11-21,2419,0.015323350634765658,0.011611383841986088,0.011004126547455296
2012-11-22,2416,0.016671818579544723,-0.010489621439961313,-0.012269938650306749
2012-11-23,2412,0.01476313329102477,0.002495149023297819,0.002016137227404833
2012-11-26,2412,0.018192002283543958,-0.012004491466620953,-0.011731217201062924
2012-11-27,2411,0.024565585597283716,-0.04041560607314234,-0.04113924050632911
2012-11-28,2413,0.022042916484000665,-0.02341475986859912,-0.023622047244094488
2012-11-29,2413,0.02114823646503629,-0.01208170138957761,-0.011456628477905073
2012-11-30,2406,0.017622324638991268,0.013588933499641163,0.011834319526627219
2012-12-03,2403,0.024906254611515723,-0.0264335859055942,-0.02584493041749503
2012-12-04,2404,0.019696262763855478,0.012663904609967573,0.012264566523051797
2012-12-05,2402,0.01623570325333398,0.0381844917413502,0.03571428571428571
2012-12-06,2408,0.017152593092956653,-0.0011595825291202926,-0.0035211267605633804
2012-12-07,2402,0.017237454915804293,0.02436506860009999,0.0219435736677116
2012-12-10,2397,0.018610328060739704,0.01925960526368303,0.015427769985974754
2012-12-11,2404,0.01913085316870215,-0.007377561231808082,-0.010251418734298839
2012-12-12,2402,0.017441188271451167,0.000776879435773698,-0.002320185614849188
2012-12-13,2399,0.018046172871129317,-0.013382555756305268,-0.014669926650366748
2012-12-14,2403,0.015466399936530126,0.041626064509837156,0.03945371775417299
2012-12-17,2400,0.02029142719546857,0.0068501657136028175,0.004641812655493183
2012-12-18,2400,0.018064911839854477,-0.002718911577125274,-0.0049504950495049506
2012-12-19,2403,0.017355168250354127,0.004674803939765432,0.002349256068911511
2012-12-20,2407,0.019979314550084726,0.00466253361869616,0.0008795074758135445
2012-12-21,2408,0.021134432692275395,0.002396201813825518,0.0
2012-12-24,2402,0.01967334756687402,0.00813032512715138,0.0035087719298245615
2012-12-25,2400,0.016213533729841575,0.023878637451789232,0.021095655705103057
2012-12-26,2398,0.02043043091878856,0.01810672345029677,0.013782658795434239
2012-12-27,2400,0.02428520846027171,-0.010941297563442013,-0.013790670714568392
2012-12-28,2398,0.01857825150108551,0.011999846703793253,0.008040519550305197
2012-12-31,2402,0.01974423252487485,0.008533144639196645,0.005050505050505051
2013-01-04,2406,0.024124849818242967,-0.002956421076393254,-0.006920415224913495
2013-01-07,2397,0.021779676759628115,0.01309513018167614,0.009433962264150943
2013-01-08,2392,0.022682590514725626,0.012250262431012965,0.009288445598888282
2013-01-09,2396,0.02204022136228391,0.0008468447385184049,-0.0015942669930180129
2013-01-10,2387,0.019456773519175446,0.006399242441319254,0.0028149190710767065
2013-01-11,2388,0.02508589414485433,-0.01989704050803014,-0.025556655121227116
2013-01-14,2394,0.01867797133744284,0.035517058240664576,0.031078022033301473
2013-01-15,2391,0.02139218958212675,0.01828025617656967,0.0159189580318379
2013-01-16,2391,0.024796105077392924,-0.0016358625357050787,-0.0067842605156037995
2013-01-17,2391,0.02395199563245493,-0.010741308196857778,-0.011475409836065573
2013-01-18,2396,0.0184844008176043,0.01526394634013416,0.012213743621193693
2013-01-21,2397,0.021787511995188,0.008908856974949482,0.0051813471502590676
2013-01-22,2403,0.023959403775271552,-0.01763519972978077,-0.02107728337236534
2013-01-23,2401,0.021739463643536825,0.0014981541700992964,-0.0017985611510791368
2013-01-24,2401,0.024081415023545962,-0.023175318231427103,-0.026985350809560524
2013-01-25,2396,0.022298835997007795,-0.0005845617433400542,0.0
2013-01-28,2391,0.01827528082374599,0.02536023809138946,0.0232738557020946
2013-01-29,2391,0.01877802793453341,0.009374330871576256,0.006309148264984227
2013-01-30,2397,0.022042438833983005,0.0008893186439757292,-0.0017064846416382253
2013-01-31,2403,0.024102032194008888,-0.00483660241471662,-0.006920415224913495
2013-02-01,2403,0.0207952428844258,0.006632977747164927,0.0038314176245210726
2013-02-04,2404,0.025927926871344806,-0.006148341054059162,-0.009424707756459812
2013-02-05,2408,0.019728048902834232,0.009740655605926577,0.007594936708860759
2013-02-06,2407,0.01870197837990621,0.0053936194589924895,0.0024330900243309003
2013-02-07,2407,0.0183790836366092,0.003596875431512801,0.001095290251916758
2013-02-08,2421,0.10402225142265789,0.01786668485683086,0.010498687664041995
2013-02-18,2419,0.02259574071488058,0.007366166859726374,0.005240174672489083
2013-02-19,2414,0.022233436648373635,-0.015824774266627463,-0.019180367200977985
2013-02-20,2415,0.018854896235003436,0.018588218019646236,0.015135135135135135
2013-02-21,2416,0.02321416878589339,-0.01992028157844092,-0.023663911845730027
2013-02-22,2413,0.020215828354946994,-0.0018037189667385208,-0.003131524008350731
2013-02-25,2410,0.020545794136707856,0.010604936969814262,0.007462686567164179
2013-02-26,2411,0.021279450637129348,-0.013450916213537096,-0.01601423487544484
2013-02-27,2411,0.021801680818812324,0.0014825009072671088,0.0008920606601248885
2013-02-28,2409,0.017938466407705096,0.020207623568723066,0.01870748299319728
2013-03-01,2405,0.020675591763625177,0.012635455767509556,0.0091324200913242
2013-03-04,2396,0.030761339457503412,-0.03360124221665796,-0.03419663278818209
2013-03-05,2399,0.01971413579357964,0.022564824824855067,0.01841620626151013
2013-03-06,2399,0.02195467173331477,0.017626377245379285,0.015023474178403756
2013-03-07,2398,0.024622442674591353,-0.009446563084975951,-0.010526315789473684
2013-03-08,2401,0.02101498572902059,-0.007725083727229169,-0.0078125
2013-03-11,2403,0.020500571758312026,0.0008687995072009269,0.0
2013-03-12,2403,0.0239612515769271,-0.02638602900549933,-0.02949360044518642
2013-03-13,2402,0.021782093265120893,-0.008632369072564103,-0.010707086046767848
2013-03-14,2404,0.01972052922422696,0.002753812415098685,0.0009661844768227748
2013-03-15,2403,0.01913187773351824,0.001177115813069743,0.0
2013-03-18,2400,0.024401412349465943,-0.01331592330793516,-0.014156567663880038
2013-03-19,2407,0.022169251933999056,0.004325644329269393,0.004784688995215311
2013-03-20,2406,0.016323081178308343,0.025904148142192104,0.02390438247011952
2013-03-21,2407,0.01818900511032249,0.010178009214123365,0.006578947368421052
2013-03-22,2407,0.017798308144147453,0.0029249741801022763,0.0007067137809187279
2013-03-25,2394,0.019840024430366185,0.00027963589984839185,-0.0017103768387282364
2013-03-26,2396,0.022676713158469537,-0.00743695825657105,-0.011936910957463411
2013-03-27,2398,0.019235677104276688,0.0027737780309487975,0.0011338232855422105
2013-03-28,2394,0.024093701089135607,-0.030214066878672258,-0.03328636096111991
2013-03-29,2391,0.02139957713098949,-7.321387721707101e-05,0.0
2013-04-01,2399,0.022291444332152934,0.006163518325907282,0.00536480686695279
2013-04-02,2394,0.02500531149144829,-0.011396329057957975,-0.00962052653229124
2013-04-03,2394,0.024184413615079534,-0.01034355641214417,-0.010425724637681159
2013-04-08,2389,0.026452413464019636,0.00119094325455472,-0.0009345794392523365
2013-04-09,2393,0.019772010622009856,0.010091570445752276,0.008928571428571428
2013-04-10,2392,0.01936151136527614,-0.003482045672103423,-0.005316793245764468
2013-04-11,2393,0.017751451954906315,-0.0035104978451909806,-0.00452147701582517
2013-04-12,2393,0.018662995231191498,-0.008459612182239196,-0.00909090909090909
2013-04-15,2393,0.021162534111349527,-0.014698381861992363,-0.015296367112810707
2013-04-16,2396,0.018612370174346315,0.0097151973393931,0.010239828283297704
2013-04-17,2391,0.017198939853265028,0.007788536014282431,0.004618937644341801
2013-04-18,2387,0.017779628297787245,0.0033092909425726067,0.0
2013-04-19,2388,0.015383847305031529,0.020608073816520644,0.018285350602423783
2013-04-22,2388,0.02349901197956689,0.005398856455180077,0.0024363099463076956
2013-04-23,2387,0.021043300502221626,-0.028461622375303912,-0.030175438596491227
2013-04-24,2386,0.021386342015118246,0.021147822599168205,0.01689634770971315
2013-04-25,2388,0.02376613936149274,-0.015290128454533362,-0.016355355701602674
2013-04-26,2382,0.03793227892327938,-0.017212606058599846,-0.016594381129406758
2013-05-02,2381,0.02549473908522481,0.0037932387008130374,0.004098360655737705
2013-05-03,2396,0.01803482411328981,0.01948144790433738,0.017124334967114907
2013-05-06,2394,0.01965906904883984,0.018412686493000846,0.014624200311341349
2013-05-07,2397,0.019714032766897493,0.002617379064074652,0.0
2013-05-08,2393,0.0198314916689535,0.009890550896187476,0.005747126436781609
2013-05-09,2397,0.024442557978638552,0.0015229729348840435,-0.003333333333333333
2013-05-10,2397,0.02343562614424139,0.008322719997283392,0.005980066445182724
2013-05-13,2387,0.021315162816324482,0.005324998697794511,0.0005136106831022085
2013-05-14,2390,0.02204897949933038,-0.011162815257741739,-0.013790642073128563
2013-05-15,2391,0.020290029650908568,0.013418618854719523,0.00903225806451613
2013-05-16,2388,0.021907916197112225,0.008264365446751487,0.0071877865750487584
2013-05-17,2385,0.02025049800119972,0.015266922258049443,0.011063306699446834
2013-05-20,2378,0.024375831852265686,0.016477951642189355,0.012441679626749611
2013-05-21,2384,0.022093190412268513,0.01362208660631482,0.008
2013-05-22,2386,0.025425030624753254,-0.008714789092807748,-0.008933559457302474
2013-05-23,2387,0.021674747070775536,-0.006183246780865019,-0.009881422924901186
2013-05-24,2383,0.02042594150383843,0.01608269911107305,0.011140235910878113
2013-05-27,2377,0.021486686473604712,0.009290461603960387,0.00510204081632653
2013-05-28,2377,0.027492547921062392,-0.0008766250332588002,0.0
2013-05-29,2380,0.01924530089377869,0.007326118712550601,0.003566341066341066
2013-05-30,2381,0.02151653300420789,0.0023775892534741673,-0.0018094089264173703
2013-05-31,2380,0.021845081880717793,-0.0050339795976256435,-0.007403337325261782
2013-06-03,2377,0.02365636817653456,-0.00593298281746832,-0.005917159763313609
2013-06-04,2382,0.02502689705343183,-0.020411993035548495,-0.022608433010430563
2013-06-05,2381,0.019786141114823286,0.005001943463384312,0.00322061191626409
2013-06-06,2383,0.0210159891390522,-0.016410749739419736,-0.016901408450704224
2013-06-07,2376,0.023804445664821185,-0.01607960586552514,-0.017582238788309078
2013-06-13,2367,0.029448535819216543,-0.03031693346041267,-0.033707865168539325
2013-06-14,2372,0.021200189798436846,0.019472572946068342,0.014427517660374412
2013-06-17,2363,0.023325935706900336,0.0032350278596563883,0.0
2013-06-18,2365,0.02017855393464957,0.0031502958578454735,0.0014925373134328358
2013-06-19,2367,0.02166167611733176,-0.003966163542152081,-0.007835455435847209
2013-06-20,2361,0.021857655553956367,-0.03195730583347768,-0.03211009174311927
2013-06-21,2365,0.02306820000616862,-0.006118692145574758,-0.008333333333333333
2013-06-24,2364,0.028719346167232023,-0.06288142444836853,-0.06598103496897914
2013-06-25,2364,0.02893075666806742,-0.00504385996941955,-0.009603265848155275
2013-06-26,2363,0.02662398883093606,0.019449336597402753,0.014861995753715499
2013-06-27,2367,0.027710299568491456,-0.018113123103146715,-0.020833333333333332
2013-06-28,2371,0.02575432987962812,-0.0019086630804606003,-0.0014245014245014246
2013-07-01,2374,0.02372832178191243,0.020708528671010532,0.017998329395921598
2013-07-02,2374,0.02249165471970693,0.016664312130235386,0.012457764652672468
2013-07-03,2377,0.025547962901950355,-0.0016265430438880955,-0.00849514563106796
2013-07-04,2370,0.024659950374136833,0.008702452340465355,0.007692307692307693
2013-07-05,2370,0.024435321426849486,-0.005230034832407561,-0.004956454234832682
2013-07-08,2365,0.029432202372538244,-0.04136135386531013,-0.045414847161572056
2013-07-09,2364,0.023208894085971307,0.006297419602998642,0.004394806708176303
2013-07-10,2366,0.020672957463598245,0.030826907515237003,0.029105450679777753
2013-07-11,2370,0.020236200458958242,0.02764719795595779,0.02608695652173913
2013-07-12,2369,0.023544051478414055,-0.006262075801766387,-0.010914051841746248
