rank_worst_tv,lookback,z_window,smoothing,theta,exposure,is_incumbent,sharpe_full,ann_full,maxdd_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
972,10,30,5,0.7,0.020202020202020204,0,0.5149316302479889,0.022198073985636786,-0.12354017509561399,2.9537308569566636,1.0395701241008597,0.5371432411538749,-0.012092433535541248,0.5371432411538749
973,5,10,5,-0.15,0.6487455197132617,0,0.5017901613607204,0.1257320268425256,-0.5793452945067239,31.612903225806452,0.542886556256268,0.5332580528150701,0.39128054130257783,0.5332580528150701
974,10,30,0,0.65,0.06223525578364288,0,0.637752593995348,0.04561864163364236,-0.22974116050752735,10.617464972303683,1.2224617154727377,0.5313529095059714,0.01587890179805218,0.5313529095059714
975,60,300,5,0.6,0.09872922776148582,0,0.3640585629675986,0.03180200327453869,-0.22455584458512134,2.714239165852069,0.5301132231291622,0.8271567074246405,-0.012818596407784192,0.5301132231291622
976,5,25,5,-0.15,0.6634082763115021,0,0.9061200302982635,0.22281728515277507,-0.44806734285497807,23.949169110459433,0.965085291679227,0.5290795692283188,1.0591006488214885,0.5290795692283188
977,10,50,0,0.6,0.06972955360052134,0,0.7191151219323707,0.05487267896900654,-0.217010961401643,11.256109481915933,1.3135174267488454,0.5279256998834201,0.1026158754244303,0.5279256998834201
978,10,20,5,-0.05,0.5180840664711632,0,0.8453743889363917,0.18169016404927293,-0.407262387262774,18.84001303356142,0.7357305855142661,0.5169840801912096,1.4104066211456199,0.5169840801912096
979,5,15,0,-0.1,0.5747800586510264,0,0.5698463733047265,0.1320538613833306,-0.5450771487363809,50.45291625936787,0.5156974501455676,0.7789031547509255,0.5342336328208533,0.5156974501455676
980,10,20,5,0.65,0.033235581622678395,0,0.4082331384750358,0.021343876045318698,-0.12106994854284858,4.550342130987293,0.8300049222968524,0.5110449595106424,-0.1578277060327002,0.5110449595106424
981,5,25,5,-0.05,0.5555555555555556,0,0.6042190065147598,0.13846061436794221,-0.5050507153743233,25.386119257087,0.554733988756381,0.5093483000423403,0.7930146439922383,0.5093483000423403
