signal,kou_jing,window,leg,n_obs,ann_shift1,sharpe_shift1,maxdd_shift1,calmar_shift1,turnover_shift1,hit_shift1,ann_shift2,sharpe_shift2,maxdd_shift2,calmar_shift2,turnover_shift2,hit_shift2,d_ann,d_sharpe,d_maxdd,d_calmar,d_hit,diff_sharpe,ci_lo,ci_hi,p_value,boot_mean,boot_sd,block,n_boot,seed,ci_excludes_zero
equal_weight,blend,full,short_seg,3065,0.0957824736096003,0.4920430038147246,-0.45114102091081476,0.21231160362279572,10.63132137030995,0.45752045311516676,0.09947935649892838,0.5115032088492414,-0.43941339198028206,0.22639127144170504,10.63132137030995,0.45654911838790935,0.003696882889328082,0.019460205034516787,0.011727628930532696,0.01407966781890932,-0.0009713347272574113,0.019460205034516787,-0.12945397041213672,0.180871340613988,0.8002199780021998,0.02024186606659198,0.07940420455236548,20,10000,0,False
equal_weight,blend,2014-2020,symmetric,1707,0.3848930836299588,1.4058156112534208,-0.2925550608889208,1.3156261336258253,22.8207381370826,0.5272945410917816,0.3977765555441686,1.4529240711864244,-0.28989151790476697,1.3721565860883285,22.8207381370826,0.5288115246098439,0.012883471914209799,0.04710845993300361,0.0026635429841538327,0.05653045246250321,0.001516983518062287,0.04710845993300361,-0.2717489332232652,0.37623856201984784,0.7734226577342266,0.04607259234498046,0.16683382971633706,20,10000,0,False
equal_weight,blend,2014-2020,longflat,1707,0.29105636828351,1.7053473108535933,-0.1348188666457083,2.1588697155300944,11.338605741066198,0.5634638196915777,0.298373355275927,1.726060035089883,-0.1348188666457082,2.2131424384394602,11.338605741066198,0.5641330166270784,0.007316986992417007,0.02071272423628967,1.1102230246251565e-16,0.0542727229093658,0.0006691969355007155,0.02071272423628967,-0.2532085671310141,0.279913143977619,0.873012698730127,0.01929985557025473,0.13383176827444979,20,10000,0,False
equal_weight,blend,2014-2020,long_seg,1707,0.29105636828351,1.7053473108535933,-0.1348188666457083,2.1588697155300944,11.338605741066198,0.5634638196915777,0.298373355275927,1.726060035089883,-0.1348188666457082,2.2131424384394602,11.338605741066198,0.5641330166270784,0.007316986992417007,0.02071272423628967,1.1102230246251565e-16,0.0542727229093658,0.0006691969355007155,0.02071272423628967,-0.2532085671310141,0.279913143977619,0.873012698730127,0.01929985557025473,0.13383176827444979,20,10000,0,False
equal_weight,blend,2014-2020,short_seg,1707,0.0938367153464487,0.43729034646767795,-0.45114102091081476,0.20799863235003654,11.482132396016404,0.4501108647450111,0.09940320026824165,0.4670326667428663,-0.43941339198028206,0.22621795803779735,11.482132396016404,0.4501108647450111,0.005566484921792944,0.02974232027518836,0.011727628930532696,0.0182193256877608,0.0,0.02974232027518836,-0.17128430884600856,0.24721056192208776,0.7763223677632237,0.029794791543796204,0.10694838671574858,20,10000,0,False
equal_weight,blend,2021-2023,symmetric,727,0.22808365314783535,1.2560757952402728,-0.15035075042658586,1.5170104073355148,16.85006877579092,0.5261707988980716,0.18689796153986393,1.0280397197667432,-0.13902998279067802,1.3442996811792418,16.85006877579092,0.5158620689655172,-0.04118569160797142,-0.22803607547352955,0.011320767635907836,-0.17271072615627303,-0.010308729932554384,-0.22803607547352955,-0.48434041177110637,0.03552518015333867,0.08389161083891611,-0.22419768038328847,0.13284373148865292,20,10000,0,False
equal_weight,blend,2021-2023,longflat,727,0.11722551300644438,1.000930606530241,-0.1312448943202561,0.8931815108967024,8.42503438789546,0.5384615384615384,0.09566385029954995,0.8147507566029909,-0.131244894320256,0.7288957852037787,8.42503438789546,0.5282051282051282,-0.021561662706894427,-0.18617984992725012,1.1102230246251565e-16,-0.16428572569292366,-0.01025641025641022,-0.18617984992725012,-0.3914807506773104,0.02669589184543615,0.07629237076292371,-0.17670317914095826,0.10554212173259742,20,10000,0,False
equal_weight,blend,2021-2023,long_seg,727,0.11722551300644438,1.000930606530241,-0.1312448943202561,0.8931815108967024,8.42503438789546,0.5384615384615384,0.09566385029954995,0.8147507566029909,-0.131244894320256,0.7288957852037787,8.42503438789546,0.5282051282051282,-0.021561662706894427,-0.18617984992725012,1.1102230246251565e-16,-0.16428572569292366,-0.01025641025641022,-0.18617984992725012,-0.3914807506773104,0.02669589184543615,0.07629237076292371,-0.17670317914095826,0.10554212173259742,20,10000,0,False
equal_weight,blend,2021-2023,short_seg,727,0.11085814014139095,0.7964677798930749,-0.16343883344326526,0.6782851896692794,8.42503438789546,0.47645429362880887,0.09123411124031394,0.6560709687642974,-0.16486087152958373,0.5534006365115102,8.42503438789546,0.4666666666666667,-0.019624028901077006,-0.14039681112877755,-0.0014220380863184667,-0.12488455315776925,-0.009787626962142193,-0.14039681112877755,-0.32534028048373675,0.02501418907116738,0.1095890410958904,-0.14617422859447587,0.08889852482488005,20,10000,0,False
equal_weight,blend,2024-2026,symmetric,631,0.42249633827062777,1.5896463352466947,-0.2501863622216788,1.6887264937977433,21.743264659271,0.5396825396825397,0.47227415837583303,1.7800285526699975,-0.29393594446038196,1.6067247550919663,21.743264659271,0.5453100158982512,0.04977782010520526,0.19038221742330275,-0.04374958223870318,-0.08200173870577698,0.00562747621571158,0.19038221742330275,-0.3566723207630121,0.8068743079852935,0.5066493350664933,0.2010530681899733,0.29555955599375866,20,10000,0,False
