family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
L1,L1_lb5sm3,40,blend,-0.16063777994157744,79,-0.15602240896358546,-0.08764635080424554
L1,L1_lb10sm0,5,500,0.01849316890163488,646,0.06332585013805765,0.022418613315216964
L1,L1_lb10sm0,5,1000,0.010460481385700693,646,0.053146107358691796,0.018340473957982755
L1,L1_lb10sm0,5,blend,0.014034501634342415,646,0.05728150611885132,0.019642066079867508
L1,L1_lb10sm0,10,500,-0.03187864251541204,322,0.023523854511100614,0.08895386511988114
L1,L1_lb10sm0,10,1000,-0.0316755629303198,322,-0.021197449220595178,0.08894438210238498
L1,L1_lb10sm0,10,blend,-0.03229774126977937,322,-0.0045662100456621,0.09498190324161146
L1,L1_lb10sm0,20,500,-0.06905836165475214,160,0.013280596822946814,-0.04403491245596508
L1,L1_lb10sm0,20,1000,-0.06812375483417321,160,0.005048556177246126,-0.036174351963825645
L1,L1_lb10sm0,20,blend,-0.07180358607758115,160,0.0022831050228310505,-0.03075871496924128
L1,L1_lb10sm0,40,500,0.018524829600778968,79,0.11932773109243698,0.03578071999124631
L1,L1_lb10sm0,40,1000,0.03795034079844206,79,0.14257703081232495,0.015209541525331
L1,L1_lb10sm0,40,blend,0.030038948393378773,79,0.11820728291316528,0.02199365357260094
L1,L1_lb10sm3,5,500,0.03291686804063528,646,0.02507682043740169,0.026531190467618294
L1,L1_lb10sm3,5,1000,0.02017334835046204,646,0.011526717928989185,0.026804736136048075
L1,L1_lb10sm3,5,blend,0.02601720886387469,646,0.016547438750614808,0.027066541647034512
L1,L1_lb10sm3,10,500,-0.015951811550771425,322,0.0008699417414580379,0.06424112152486922
L1,L1_lb10sm3,10,1000,-0.021271418381506032,322,-0.04368997008345142,0.06566989616095842
L1,L1_lb10sm3,10,blend,-0.019467784119571823,322,-0.027503542749173358,0.0687929699230295
L1,L1_lb10sm3,20,500,-0.03990097269424587,160,0.040388449417969007,-0.02589515747410484
L1,L1_lb10sm3,20,1000,-0.0355150591819993,160,0.04778442343559072,-0.016614963983385037
L1,L1_lb10sm3,20,blend,-0.039235907652642676,160,0.04022766737410766,-0.012277196487722804
L1,L1_lb10sm3,40,500,0.030939629990262906,79,0.14873949579831933,0.1038406827880512
L1,L1_lb10sm3,40,1000,0.05562317429406037,79,0.18515406162464987,0.09246088193456614
L1,L1_lb10sm3,40,blend,0.04710321324245375,79,0.161624649859944,0.09727541306488674
L1,L1_lb20sm0,5,500,0.0051935510327354795,646,-0.010729538493004592,0.028079717234394588
L1,L1_lb20sm0,5,1000,-0.014050348184540646,646,-0.02403371820656541,0.020075669228108127
L1,L1_lb20sm0,5,blend,-0.007769060567762754,646,-0.018406225499028483,0.02649205660947384
L1,L1_lb20sm0,10,500,0.017057427132618697,322,-0.021622579121398203,0.0311169414107569
L1,L1_lb20sm0,10,1000,0.016560331440260184,322,-0.037458667926310814,0.03182816772296945
L1,L1_lb20sm0,10,blend,0.01623432580543071,322,-0.03160132262635805,0.03753062224399804
L1,L1_lb20sm0,20,500,0.05676198288995664,160,0.05090359508650075,-0.030890162469109833
L1,L1_lb20sm0,20,1000,0.03456287354974803,160,0.0214161682423307,-0.026263210473736788
L1,L1_lb20sm0,20,blend,0.046566272120004686,160,0.04225352112676057,-0.025632262474367735
L1,L1_lb20sm0,40,500,0.07373417721518986,79,0.13893557422969188,0.16555421818579713
L1,L1_lb20sm0,40,1000,0.1006572541382668,79,0.1750700280112045,0.21982711456395665
L1,L1_lb20sm0,40,blend,0.0917234664070107,79,0.18375350140056024,0.20691541744173325
L1,L1_lb20sm3,5,500,0.004586530232023987,646,-0.02053430988220055,0.0182723810448114
L1,L1_lb20sm3,5,1000,-0.013529192539257214,646,-0.03457382310115949,0.012950567675746242
L1,L1_lb20sm3,5,blend,-0.007632450841475186,646,-0.028547984163545967,0.019198679467090772
L1,L1_lb20sm3,10,500,0.017683918666805888,322,-0.025625885687293334,0.021061781858987525
L1,L1_lb20sm3,10,1000,0.013935033582713868,322,-0.04193827743662415,0.0213494333897046
L1,L1_lb20sm3,10,blend,0.015666062400066422,322,-0.035907731065973864,0.02580961261873528
L1,L1_lb20sm3,20,500,0.06270948083909529,160,0.07238407614637599,-0.06193806193806194
L1,L1_lb20sm3,20,1000,0.03766846361185983,160,0.03929513151971188,-0.04024922445975078
L1,L1_lb20sm3,20,blend,0.05227645611156685,160,0.06267284069715094,-0.048162363951837636
L1,L1_lb20sm3,40,500,0.056353456669912365,79,0.15182072829131654,0.18678192362402887
L1,L1_lb20sm3,40,1000,0.07176241480038949,79,0.18907563025210083,0.25637378268957217
L1,L1_lb20sm3,40,blend,0.06942551119766309,79,0.1938375350140056,0.23558376189955135
L1,L1_lb60sm0,5,500,-0.049185176843160226,646,-0.04077692124139879,-0.08138668478303406
L1,L1_lb60sm0,5,1000,-0.046077606031392875,646,-0.046157517202421255,-0.06378310137391148
L1,L1_lb60sm0,5,blend,-0.05018172899439062,646,-0.04472678220979893,-0.07687259424607057
L1,L1_lb60sm0,10,500,-0.08589421782100638,322,-0.0487836561171469,-0.10889032890265682
L1,L1_lb60sm0,10,1000,-0.0953559293218346,322,-0.07800346402141395,-0.08741129427383793
L1,L1_lb60sm0,10,blend,-0.09306310689120918,322,-0.06821366713903322,-0.0981018159978505
L1,L1_lb60sm0,20,500,-0.029816594398218682,160,0.10817415910991063,-0.13181555286818444
L1,L1_lb60sm0,20,1000,-0.04456814719324974,160,0.10100327995369479,-0.13683684736316315
L1,L1_lb60sm0,20,blend,-0.03950544943161842,160,0.10097112354492252,-0.13854566486145434
L1,L1_lb60sm0,40,500,-0.04888023369036027,79,0.07675070028011205,-0.19378487799540434
L1,L1_lb60sm0,40,1000,-0.08941090555014605,79,0.00028011204481792715,-0.22989386147280885
L1,L1_lb60sm0,40,blend,-0.07173807205452774,79,0.03529411764705883,-0.20822847138636613
L1,L1_lb60sm3,5,500,-0.05248192697611435,646,-0.046803734130675095,-0.08458666036350657
L1,L1_lb60sm3,5,1000,-0.050065951249824325,646,-0.05151327739604284,-0.06716426671759286
L1,L1_lb60sm3,5,blend,-0.053741772229655246,646,-0.05051643786918855,-0.08027254384166128
L1,L1_lb60sm3,10,500,-0.08455712745544336,322,-0.05632577546843017,-0.11090072861184429
L1,L1_lb60sm3,10,1000,-0.09603417919275326,322,-0.0833451424972445,-0.09379652605459057
L1,L1_lb60sm3,10,blend,-0.09305448050175395,322,-0.07472445284207212,-0.10318787438162823
L1,L1_lb60sm3,20,500,-0.02289640220321106,160,0.10434754646601069,-0.1337346863662653
L1,L1_lb60sm3,20,1000,-0.035854916207664365,160,0.09711235449225032,-0.13851937536148062
L1,L1_lb60sm3,20,blend,-0.03139575764678308,160,0.09846292366068558,-0.1403333508596666
L1,L1_lb60sm3,40,500,-0.04612950340798442,79,0.06666666666666668,-0.19312835102308787
L1,L1_lb60sm3,40,1000,-0.08485881207400195,79,-0.00392156862745098,-0.23120691541744173
L1,L1_lb60sm3,40,blend,-0.0668695228821811,79,0.02913165266106443,-0.2097603676551045
L2,L2_lb5zw60,5,500,0.021151205133481038,646,-0.03898192832689714,0.02566515818688139
L2,L2_lb5zw60,5,1000,0.0175715762743759,646,-0.058797461881966814,0.03599180067404157
L2,L2_lb5zw60,5,blend,0.01864375564129954,646,-0.05133601819341707,0.02875047156299064
L2,L2_lb5zw60,10,500,0.01051071640187545,322,-0.03061722563375846,0.08904553428901076
L2,L2_lb5zw60,10,1000,0.017018608380070094,322,-0.07527161076995749,0.0976592751813627
L2,L2_lb5zw60,10,blend,0.01502339638565065,322,-0.056353330184222956,0.09756760601223306
L2,L2_lb5zw60,20,500,0.03280206258056955,160,0.06485947649366519,-0.03462327146537672
L2,L2_lb5zw60,20,1000,0.05552853627094808,160,0.07887967071837419,-0.005441926494558073
L2,L2_lb5zw60,20,blend,0.050052736435016995,160,0.0650524149462988,-0.018087175981912822
L2,L2_lb5zw60,40,500,-0.009591041869522882,79,0.13445378151260504,0.14191924718240506
L2,L2_lb5zw60,40,1000,0.03498052580331062,79,0.21988795518207285,0.14585840901630376
L2,L2_lb5zw60,40,blend,0.013851022395326193,79,0.16806722689075632,0.16905569537148482
L2,L2_lb5zw250,5,500,0.04711528799268834,646,0.0723300332604493,-0.026698683380476585
L2,L2_lb5zw250,5,1000,0.04275441530625407,646,0.05684030601561245,-0.026211075507996607
L2,L2_lb5zw250,5,blend,0.043044549615782364,646,0.06402368650443878,-0.03039761565229097
L2,L2_lb5zw250,10,500,0.0627956223230112,322,0.12029601637537395,0.0009672677846090625
L2,L2_lb5zw250,10,1000,0.056046191440069684,322,0.07814517398834829,0.0009672677846090625
L2,L2_lb5zw250,10,blend,0.05930948268441019,322,0.0939576444654385,-9.799118079372856e-05
L2,L2_lb5zw250,20,500,0.14896285011133248,160,0.2818509228889318,-0.09561491140438508
L2,L2_lb5zw250,20,1000,0.14323215750615256,160,0.2729114412502412,-0.08772806141227192
L2,L2_lb5zw250,20,blend,0.15208601898511662,160,0.2800501639976848,-0.08594037541405962
L2,L2_lb5zw250,40,500,0.13208373904576437,79,0.38711484593837536,0.06838822628296312
L2,L2_lb5zw250,40,1000,0.13220545277507303,79,0.3313725490196079,0.04694167852062588
L2,L2_lb5zw250,40,blend,0.13804771178188902,79,0.3478991596638656,0.08502024291497975
L2,L2_lb20zw60,5,500,0.02531617706872874,646,-0.02242036727717204,-0.004583357465879189
L2,L2_lb20zw60,5,1000,0.02927817072053841,646,-0.026025936332779807,0.017989051911845504
L2,L2_lb20zw60,5,blend,0.025864708074607435,646,-0.024021056834949282,0.00511909998387685
L2,L2_lb20zw60,10,500,0.010699418671208941,322,-0.007762557077625569,-0.038112247317096296
L2,L2_lb20zw60,10,1000,0.028777455506251347,322,-0.02670445599118249,-0.012182516476742898
L2,L2_lb20zw60,10,blend,0.021544946813816097,322,-0.018426232089434735,-0.02338512114554851
L2,L2_lb20zw60,20,500,0.07756064690026955,160,0.09363946234484534,-0.10029444239970556
L2,L2_lb20zw60,20,1000,0.08443982186804172,160,0.09994211846420993,-0.06333140543666858
L2,L2_lb20zw60,20,blend,0.08471522325090823,160,0.09617981863785455,-0.08302224091697775
L2,L2_lb20zw60,40,500,0.0031402142161635832,79,0.13613445378151262,0.112375533428165
