date,ret,equity,futures_capital_share,futures_notional_over_total,total_gross_notional,cost_return
2015-06-03,-0.0024269284846597516,1.2269150813500906,0.46721272155630844,0.46721272155630844,1.0000002359722775,2.3539958962519695e-07
2015-06-04,-0.011090143503382888,1.2133084170314534,0.4624953507340509,0.4624953507340509,1.000000162603137,1.6079984468767442e-07
2015-06-05,0.010572675290945632,1.2261363329524981,0.4610167403922927,0.4610167403922927,0.4610167403922927,0.00016345361124395273
2015-06-08,-0.014585459756314645,1.2082525708124643,0.4530390636671335,0.4530390636671335,0.4530390636671335,1.7578635494667527e-20
2015-06-09,0.00417890144178279,1.2133017392226702,0.45531524756440367,0.45531524756440367,0.45531524756440367,0.0
2015-06-10,0.011948698592921358,1.227799116006909,0.4617466743195964,0.4620238886527881,0.46202388865278804,0.0002805266837046178
2015-06-11,-0.011402147172490773,1.2137995697879442,0.45553864582961184,0.45554564594639685,0.45554564594639685,6.920300423198119e-06
2015-06-12,-0.006842063997701042,1.2054946754510731,0.45178774247933146,0.4517918756341495,0.4517918756341495,4.104875508351027e-06
2015-06-15,0.007870540054184305,1.2149825695793166,0.4560687749726308,0.45607346200161847,0.45607346200161847,4.723918437127366e-06
2015-06-16,0.015814939070942557,1.2341974448894708,0.46453708829597934,0.4645464337514562,0.46454643375145627,9.493253285840722e-06
2015-06-17,-0.008336750789365577,1.2239082483665555,0.46003553915076517,0.4600405830535239,0.4600405830535239,5.001852998463341e-06
2015-06-18,0.014767630286193878,1.241982472882656,0.46789349134348207,0.46816549729678925,0.46816549729678925,0.00027602283666128665
2015-06-19,0.02630063292999152,1.274647398007426,0.481529591249102,0.4815448969035951,0.48154489690359514,1.5708202893738942e-05
2015-06-23,0.006137342987451833,1.2824703462770606,0.4846922118888454,0.4846958694631666,0.4846958694631666,3.680022109388862e-06
2015-06-24,-0.009608663989089772,1.2701475196437126,0.4796927543947357,0.47969857314309655,0.47969857314309655,5.762837962972416e-06
2015-06-25,0.03224035111976131,1.31109752165092,0.4959437062881317,0.4959624558724439,0.495962455872444,1.935407749384471e-05
2015-06-26,0.03976266737585887,1.3632302563016383,0.5152198578315955,0.5152428114306007,0.5152428114306007,2.3866295327418128e-05
2015-06-29,0.051356121469352756,1.433240474934962,0.5389001573597288,0.5389294769036413,0.5389294769036413,3.082528197109286e-05
2015-06-30,-0.04009480788693187,1.3757749734366698,0.5196402244421261,0.5196652803018537,0.5196652803018538,2.4051249845425704e-05
2015-07-01,0.052059811292989755,1.4473975589354007,0.5434102031066961,0.5434399040019812,0.5434399040019812,3.124711828884886e-05
2015-07-02,-0.011469970468101498,1.4307959516788094,0.538112365580321,0.53811933224829,0.53811933224829,6.886760493150524e-06
2015-07-03,0.01844603213129936,1.4571884597768097,0.5464780461139527,0.5464889177480232,0.5464889177480232,1.1072172581938003e-05
2015-07-06,-0.002599391732572842,1.4534006561416652,0.5452960925361224,0.5452976585662023,0.5452976585662022,1.561959354152427e-06
2015-07-07,0.06766716839954934,1.5517481630928187,0.5741145546832855,0.574152604186873,0.574152604186873,4.0624205754158126e-05
2015-07-08,0.049277660938283674,1.6282146829353112,0.5941155890654533,0.5941437731453857,0.5941437731453857,2.9572925467174345e-05
2015-07-09,-0.059565811401336655,1.5312287542106993,0.5685369050481976,0.5685748167821697,1.0001673895057892,0.00015741881405671165
2015-07-10,-0.038973218823676326,1.4715518409037405,0.5323962287979989,0.5324317375079344,1.000036722426764,3.5291235589939624e-05
2015-07-13,-0.0010419103644183636,1.470018615788924,0.5061507534640964,0.5061668349367621,1.000017092816669,1.7075007486036583e-05
2015-07-14,0.008552399367554697,1.4825908020688907,0.4968565327073648,0.49685953696339574,1.000003929634467,3.963242270234549e-06
2015-07-15,0.007885972097228633,1.4942824717656138,0.5257711104235396,0.5257908026150934,1.0000208460950502,2.101048677404566e-05
2015-07-16,-0.021318227664472,1.4624270178374845,0.5071030638681279,0.5074254041658927,1.0003232437401812,0.0003163527565370251
2015-07-17,-0.017455257585216488,1.4368999775415512,0.47070853335205126,0.471018298930423,1.0003097974386668,0.00030438984457540003
2015-07-20,-0.0037866824053609527,1.431458893678331,0.45633539979120447,0.4563354930741107,1.0000013737360869,1.3685341844380135e-06
2015-07-21,0.017217569291773094,1.4561051363685624,0.4560596886227757,0.4560596886502869,1.0000007897799374,8.033780283080984e-07
2015-07-22,0.01121487731209303,1.4724351768264443,0.45439231036442096,0.4543923103644291,1.0000003514728377,3.5541456271822953e-07
2015-07-23,0.05208373153973156,1.54912509528593,0.465958092248384,0.465958092248384,1.000000299944714,3.15566954046067e-07
2015-07-24,-0.029140165643883997,1.5039833334062003,0.4567077250382197,0.4567077250382197,1.0000004155092286,4.034012210315223e-07
2015-07-27,-0.07587199188749816,1.3898731221350726,0.45465526100050235,0.45465526100050235,1.0000004414162,4.07925073726401e-07
2015-07-28,-0.024712667875041228,1.355525649279302,0.4585303587797063,0.4585303587797063,1.00000220040537,2.146027482763414e-06
2015-07-29,0.056532651042688675,1.4321571077894228,0.46295251614637756,0.46295251614637756,0.46295251614637756,0.00017027420293799436
2015-07-30,-0.028295950122256164,1.3916328617001787,0.44731373310506245,0.44731373310506245,0.44731373310506245,0.0
2015-07-31,0.010329285595761073,1.4060074349731262,0.45296422188827784,0.45296422188827784,0.45296422188827784,0.0
2015-08-03,-0.020435120592824263,1.3772755034850428,0.44155227528902063,0.44155227528902063,0.44155227528902063,2.0430471236779932e-20
2015-08-04,0.0370230945877279,1.42826650472393,0.4614895968802005,0.4614895968802005,0.4614895968802005,0.0
2015-08-05,-0.010317464869657678,1.4135304152369321,0.4558756126287739,0.4558756126287739,0.4558756126287739,0.0
2015-08-06,0.003592736314530054,1.4186088572914466,0.45782350979402137,0.45782350979402137,0.45782350979402137,0.0
2015-08-07,0.018268846042748477,1.4445252041001835,0.4675507432904245,0.467831442155718,0.4678314421557179,0.0002858269096478507
2015-08-10,-0.028547579257659828,1.4032875063464463,0.451903927211688,0.45192163516668965,0.4519216351666897,1.7202435752732355e-05
2015-08-11,0.0067490995810546295,1.4127584334676282,0.455578283589829,0.45584761352399666,0.45584761352399666,0.0002711476687135133
2015-08-12,-0.006581594034748561,1.403460230989377,0.4519713817047857,0.4519714630390752,0.4519714630390752,8.079898025027848e-08
2015-08-13,0.014740995949109381,1.4241486325691275,0.45993251432339033,0.4599325143474362,0.4599325143474362,2.4400286868177378e-11
2015-08-14,0.0028216042481881143,1.428167016400836,0.4614520834126859,0.46145208341269317,0.4614520834126932,7.213731720135042e-15
2015-08-17,0.01439805238229419,1.4487298399136401,0.4690960660634702,0.46909606606347015,0.46909606606347015,2.1939174799749557e-18
2015-08-18,-0.04668105567858305,1.3811016015934068,0.44309935609804435,0.4433653753232382,0.4433653753232383,0.00025360116693109097
2015-08-19,-0.020109978007336493,1.3533276787594661,0.4316702574749504,0.43194165468632884,0.4319416546863289,0.00026593941942638477
2015-08-20,0.008599468031998292,1.3649655768697766,0.43651592080056584,0.4365209587870046,0.4365209587870046,5.081310442050636e-06
2015-08-21,0.02018210585910296,1.3925134566361939,0.4476632397654926,0.44767511511702307,0.44767511511702307,1.2115021132209448e-05
2015-08-24,0.04244756739572009,1.4516222654362059,0.4701539170796139,0.47017835981111283,0.47017835981111283,2.5480265991567788e-05
2015-08-25,0.04697810777935896,1.5198167326767853,0.4939282120767647,0.49395514334639534,0.49395514334639534,2.8196449717996657e-05
2015-08-26,0.03961781857546254,1.5800285562599266,0.5132136263144463,0.5132364971016397,0.5132364971016397,2.3776877891123075e-05
2015-08-27,-0.05021138121625035,1.5006931400889978,0.487479251637162,0.4875109593455909,0.4875109593455909,3.0115620593552112e-05
2015-08-28,-0.039036135863147026,1.442111878783591,0.46665970751856617,0.4666840759099472,0.4666840759099472,2.3417143544290278e-05
2015-08-31,0.03213968083110186,1.4884608942904363,0.4832673305884565,0.48328601805022353,0.48328601805022353,1.928807082374106e-05
2015-09-01,0.04767251101183767,1.559419562664187,0.5067803497941497,0.5068076627847163,0.5068076627847163,2.861506941021867e-05
2015-09-02,-0.0003775341550975586,1.558830828517154,0.506594072204079,0.5065943068663181,0.5065943068663181,2.345736460408964e-07
2015-09-07,-0.03940551878386034,1.4974042910231606,0.48635356808290725,0.4863781666045609,0.48637816660456085,2.36292041465e-05
2015-09-08,-0.0493808453744935,1.423461201265043,0.459671699841308,0.4597028564993319,0.45970285649933185,2.9618115911645167e-05
2015-09-09,0.0010076826177158882,1.4248955983745506,0.46021563116709563,0.4602162261874491,0.46021622618744906,5.956199451894861e-07
2015-09-10,0.003610771857354811,1.4300405713008302,0.4621576571623077,0.4621598169489702,0.46215981694897024,2.1675851594024112e-06
2015-09-11,-0.0073913835244597825,1.4194705929828082,0.45815265562834684,0.45815712145534654,0.4581571214553466,4.432818359658761e-06
2015-09-14,0.047200384197904066,1.4864701503292235,0.48257530025003054,0.4826023589607926,0.48260235896079257,2.8335892306026115e-05
2015-09-15,0.007923802124038204,1.4982486456637214,0.4866430392261998,0.48664775090485934,0.48664775090485934,4.749013069035657e-06
2015-09-16,-0.033290323321097826,1.4483714638341791,0.46896470247673483,0.4689853535882321,0.4689853535882322,1.996362931866549e-05
2015-09-17,0.007143880547032078,1.4587184565595406,0.4727314460424142,0.47301083513691644,0.4730108351369164,0.00028138501681949007
2015-09-18,0.004098230628945432,1.464696621217221,0.47488349458865575,0.47516867927084827,0.4751686792708483,0.00028635343479204177
2015-09-21,0.027727596209251137,1.5053091376993866,0.48905088532386987,0.4890509685710308,0.4890509685710308,8.555540465777594e-08
2015-09-22,-0.0073236377508116846,1.4942847988718895,0.485281271815085,0.48528127184024344,0.4852812718402434,2.4974148286228806e-11
2015-09-23,-0.0077768922763642445,1.4826639069608543,0.481246985503305,0.48124698550331263,0.4812469855033126,7.54751151600363e-15
2015-09-24,0.009468670040102323,1.4967027622762354,0.4862669798640268,0.4862669798640268,1.0001541661558875,0.00015562590434901075
2015-09-25,-0.04268499332273279,1.4328160148623585,0.4819184770170272,0.4819184770170272,1.000000295428209,2.82817857783161e-07
2015-09-28,0.02871913120046843,1.4739652459793229,0.4852203210107858,0.4852203210107858,1.000000595377889,6.124766246746686e-07
2015-09-29,-0.015217339168109523,1.4515354169092496,0.4861095890405124,0.4861095890405124,1.000000273851176,2.6968388980514557e-07
2015-09-30,0.0013865955798837426,1.4535481095023808,0.4857483988288046,0.4857483988288046,1.0000001856510963,1.859085193271195e-07
2015-10-08,0.04415433910629796,1.5177285656366672,0.48701431626216235,0.48701431626216235,1.0000001420063998,1.4827659865719732e-07
2015-10-09,0.024512563866070147,1.554931984033195,0.4915981896463685,0.4915981896463685,1.0000000072805988,7.459064876727151e-09
2015-10-12,0.03849749996541685,1.6147929780347385,0.49079683537773133,0.49079683537773133,1.0000002497902578,2.594065584510544e-07
2015-10-13,0.010393694286232158,1.631576642583986,0.4891119232908547,0.4891119232908547,1.000000201241007,2.0333264443758147e-07
2015-10-14,-0.009522136399638947,1.6160405472468362,0.4906099004594819,0.4906099004594819,1.0000001579110838,1.564074328960185e-07
2015-10-15,0.03878112477756579,1.6787124173552215,0.4942979933114345,0.4942979933114345,1.0000001196338686,1.2427340455190462e-07
2015-10-16,0.009659081767839472,1.694927237859143,0.4910342318029477,0.49132902922048,1.0002949326844643,0.0002977814633795776
2015-10-19,-0.007036913533183142,1.6830001814412912,0.4876527725061513,0.48765286157212606,1.0000001525838726,1.515101530369998e-07
2015-10-20,0.021398927775829746,1.7190145807706618,0.4892202912755577,0.4892202913017178,1.000000300766659,3.072027427692704e-07
2015-10-21,-0.058639599798278264,1.618212253706865,0.49153283983401874,0.4915328398340271,1.0000000265590752,2.50016615606633e-08
2015-10-22,0.03425591709765485,1.6736455985162566,0.4889993595701727,0.4889993595701727,1.000000285373204,2.95148924877409e-07
2015-10-23,0.03238483078439636,1.7278463280172554,0.4908408113321034,0.4908408113321034,1.000000547948449,5.656936667765174e-07
2015-10-26,0.0009022563166174447,1.7294052882808533,0.48734577989739825,0.48734577989739825,1.000000148916856,1.4905121720633037e-07
2015-10-27,0.006618371353911412,1.7408511347001143,0.48684964099088146,0.48684964099088146,1.000000210199407,2.115905846723625e-07
2015-10-28,-0.02786951891024181,1.6923344510816736,0.48484699647138235,0.48484699647138235,1.0000001848719555,1.7971966315692171e-07
2015-10-29,0.011681437280512741,1.7121033498296352,0.48631902450376246,0.48631902450376246,1.0000000408503238,4.132751397478815e-08
2015-10-30,-0.0014718927618102562,1.7095833173015498,0.48716515253634873,0.48716515253634873,1.0000000401306792,4.00716113249278e-08
2015-11-02,-0.020432477578111286,1.6746522945028728,0.4888960122574002,0.4888960122574002,1.0000004354296246,4.265327186189998e-07
2015-11-03,-0.0021043774772242507,1.671128193932139,0.4890013377855216,0.4890013377855216,1.000000006765636,6.751398687051914e-09
2015-11-04,0.05797030500387512,1.7680040050349601,0.49207640112296674,0.49237182421749726,1.00029561615563,0.0003127531143358824
2015-11-05,0.0018292537637469852,1.77123813301549,0.492854375670279,0.49285529363410896,1.0000010501774976,1.0520985389207858e-06
2015-11-06,-0.003510299657555449,1.7650205564037167,0.4786648062292029,0.47867435621383086,1.0000096955647595,9.661530421881997e-06
2015-11-09,0.004508731819431899,1.7729785607483257,0.4725939871382237,0.4725963419783281,1.0000028511182897,2.863973217444212e-06
2015-11-10,0.0010630757601244323,1.7748633712794777,0.46950983485026615,0.46951138399604125,1.00000198871312,1.990827272903815e-06
2015-11-11,-0.0006894392078066192,1.7736397108828177,0.4602330396148379,0.46023879705566684,1.0000061253504344,6.121127377719069e-06
2015-11-12,0.0024307116647233062,1.777950917617077,0.4606982437845222,0.4606991913412276,1.0000012472825819,1.2503143662967384e-06
2015-11-13,-0.006529971272735691,1.7663409492007034,0.4665935049817956,0.4668717410861014,1.0002786229209495,0.0002768035212800014
2015-11-16,0.02295559010703374,1.8068883480198235,0.4665121315284231,0.4665122131261309,1.0000005601319777,5.729901376357327e-07
2015-11-17,-0.010121687365563181,1.788599589056688,0.46570441313390754,0.46570441315863714,1.0000000401396723,3.9733390989440277e-08
2015-11-18,-0.01208536153906603,1.766983716374313,0.4683660535833053,0.4683660535833128,1.000000141393266,1.396844774636251e-07
2015-11-19,0.027057737898345424,1.8147942986426133,0.46778687214764497,0.4680677127753102,1.0002812617022958,0.00028887200771750987
2015-11-20,0.008791262443361036,1.8307486316026957,0.4641469967215028,0.4641470802394628,1.000000769945673,7.76714467468636e-07
2015-11-23,-0.010032319125892752,1.812381977091166,0.46343303810683023,0.4634330381321395,1.0000001234478122,1.2220934428750816e-07
2015-11-24,0.011870687886611053,1.833896197872534,0.46483938158470905,0.4651184526563104,1.0002794219328026,0.0002827388633556633
2015-11-25,0.000338727129201688,1.8345173882668933,0.4547182528061816,0.454724311101208,1.0000065995599423,6.6017953923927135e-06
2015-11-26,0.002321423686875601,1.8387760803860014,0.4595591137461931,0.4595626504608577,1.0000036149806715,3.6233725732242493e-06
2015-11-27,-0.007794080929745206,1.8244445108037932,0.49016175996347333,0.49017796421797916,1.00001632485142,1.6197614206797816e-05
2015-11-30,0.0010820684202539343,1.8264186845934396,0.48786354557808564,0.4878646108344259,1.0000012515801198,1.25293441508621e-06
2015-12-01,-0.00127984473655951,1.8240811522532088,0.48715660212716105,0.48715740124758783,1.0000015218419995,1.5198942781079794e-06
2015-12-02,-0.014480806263276413,1.797666986478936,0.48443296850778683,0.4844388942208335,1.0000065703528924,6.475208885028132e-06
2015-12-03,0.006602898981542982,1.8095367999931113,0.4747995199006499,0.4748033928040925,1.0000043615610765,4.3903600237755636e-06
2015-12-04,0.0012359775445447418,1.81177334684393,0.478196139978202,0.47819852989403155,0.4781985298940316,0.0001591746902179407
2015-12-07,-0.0015435443617821676,1.808976794309582,0.4773894674372568,0.4773903951570526,0.47739039515705256,9.262878191267021e-07
2015-12-08,0.00711164064737102,1.821841587210145,0.48107984113180413,0.4810840802523353,0.4810840802523353,4.269267633063739e-06
2015-12-09,0.0011970023417882114,1.8240223358564027,0.4817002471497141,0.48170096365214393,0.4817009636521439,7.173600849644637e-07
2015-12-10,0.002803563943334808,1.829136099109047,0.4831492712170164,0.4831509494451717,0.4831509494451717,1.6829331751770326e-06
2015-12-11,-0.0038702242436150502,1.8220569322334037,0.4811411711987762,0.48114350146268753,0.4811435014626875,2.321245267455143e-06
2015-12-14,-0.012962712559481226,1.7984381319538518,0.47432702350417383,0.47433489925772065,0.47433489925772065,7.773662417411708e-06
2015-12-15,-0.0015347460982063632,1.7956779860479701,0.4735190088572377,0.47351993293224914,0.47351993293224914,9.22656790913305e-07
2015-12-16,-0.002965252559248732,1.7903533473042548,0.4719532167818971,0.4719550004326129,0.47195500043261296,1.778361741008111e-06
2015-12-17,-0.012668483152612264,1.7676722860867078,0.46517783114612826,0.4651855256910882,0.4651855256910882,7.597066746734001e-06
2015-12-18,-0.0007144495218914804,1.7664093734670523,0.464795454514492,0.46507476307340956,0.46507476307340956,0.0002791090070511649
2015-12-21,-0.006053486871325009,1.755716437515384,0.46153586896660187,0.4615396052405839,0.46153960524058396,3.7136564965723667e-06
2015-12-22,-0.003957558719463905,1.7487680866191888,0.4593963984695916,0.459398782134661,0.45939878213466095,2.3742315749280263e-06
2015-12-23,0.008018151288539332,1.7627899737062709,0.4636965605833979,0.4637013353620123,0.4637013353620123,4.81306351170983e-06
2015-12-24,-0.001049393755191197,1.76094011291615,0.4631331758908084,0.46313380724361863,0.46313380724361863,6.306902725355058e-07
2015-12-25,-0.003838491349007711,1.7541807595266006,0.4610644765463586,0.461066787319314,0.461066787319314,2.30190307340369e-06
2015-12-28,0.01764103584679111,1.7851263251871607,0.4704070448523268,0.4704174515498485,0.47041745154984843,1.0590282445655426e-05
2015-12-29,-0.007452954419744917,1.771821860052054,0.4665904456431934,0.4665948554510545,1.0001644806954344,0.0001632548283084203
2015-12-30,0.00028237908978900883,1.7723221854961637,0.460594709401265,0.4605982270240908,1.0000039716842861,3.972805806941996e-06
2015-12-31,0.0008544829099117468,1.7738366045145275,0.47014535452589984,0.4701513233804789,1.000006119323251,6.124552108197038e-06
2016-01-04,-0.015101003038297534,1.7470498925603102,0.5077219550606186,0.5077401850274007,1.000018501677021,1.8222283140388345e-05
2016-01-05,0.003969456355736867,1.753984730860123,0.5190972743074306,0.5191053033161017,1.0000088845097355,8.91977640892499e-06
2016-01-06,0.0035932160134157787,1.7602871768823365,0.5083230495321271,0.5083283981276345,0.5083283981276345,0.00015344558973725016
2016-01-07,0.03387618049849905,1.819918983015596,0.5244334285457632,0.5244530985080733,0.5244530985080734,2.0336305503749505e-05
2016-01-08,-0.0032839299985695236,1.813942496472305,0.5228665557147542,0.522868537296072,0.522868537296072,1.975073943468651e-06
2016-01-11,0.037510810705758235,1.8819849500886083,0.5401171348174391,0.5401388400405162,0.5401388400405162,2.251940359121445e-05
2016-01-12,-0.012227839131845997,1.8589723408703696,0.5344241481979312,0.5344315778583829,0.5344315778583828,7.338811758975402e-06
2016-01-13,0.01498197704001103,1.886823421799305,0.5412964344846533,0.5413052941027952,0.5413052941027952,8.992352737513573e-06
2016-01-14,-0.015924902972173083,1.8567759418815275,0.5338734138270995,0.5338831202698054,0.5338831202698056,9.551868547617771e-06
2016-01-15,0.011555454194834613,1.8782318312280104,0.5391981880578934,0.5395148557787788,0.5395148557787788,0.00032032696022907145
2016-01-18,-0.012134347836845638,1.8554407128696542,0.5335379756011587,0.5335454373306868,0.5335454373306868,7.371186306589088e-06
2016-01-19,-0.02189756437662549,1.814811080412579,0.52309491581876,0.5231083427328828,0.5231083427328828,1.3132897406389906e-05
2016-01-20,0.00827117559918733,1.8298217015380225,0.5270071229619069,0.5270120439141248,0.5270120439141248,4.961654277842301e-06
2016-01-21,0.014081329757912542,1.855588024315564,0.5335750070943435,0.533583342119116,0.533583342119116,8.452393004885101e-06
2016-01-22,-0.009476577955013221,1.8380033997507486,0.5291126059970414,0.5291183454234215,0.5291183454234216,5.6850362586844575e-06
2016-01-25,-0.0018503431682272975,1.8346024627168411,0.528239687525814,0.5282408008468122,0.5282408008468124,1.1112609722671099e-06
2016-01-26,0.036299316526906766,1.9011972782120425,0.5447644276604741,0.5447854566537109,0.544785456653711,2.1792331318635922e-05
2016-01-27,0.012177040507370451,1.9243482344813332,0.5502411592824398,0.5502483757059439,0.5502483757059439,7.304298185362472e-06
2016-01-28,0.013059570687337763,1.9494793962765957,0.5560390980636912,0.5560468352991712,0.5560468352991712,7.838280453623558e-06
2016-01-29,-0.018999399127616168,1.9124404591356725,0.5475765119093292,0.5475880463146289,1.00014730218206,0.0001445035291106399
2016-02-01,-0.005037170629887622,1.9028071702235054,0.5510504690317448,0.5510508868586526,1.000000458763445,4.56452575317424e-07
2016-02-02,-0.0045921315138931496,1.8940692294522603,0.5323980436181615,0.5327301993276295,1.0003324403743754,0.00033091376445574383
2016-02-03,0.005865750188694729,1.9051793663923209,0.5324765830079126,0.5324766820735312,1.0000003058040183,3.0759778833558884e-07
2016-02-04,0.0233014564935472,1.9495728205107152,0.533293002803446,0.533293002832489,1.0000002294611672,2.34807946599937e-07
2016-02-05,-0.012291632577636102,1.9256093877176519,0.5325346218815142,0.532534621881523,1.0000000954883708,9.431466278469835e-08
2016-02-15,0.0036519366695311195,1.9326415912518513,0.5338464319980322,0.5338464319980322,1.0000000219511387,2.2031302849152052e-08
2016-02-16,0.041684951540980286,2.0132036623292677,0.5333043010946396,0.5333043010946396,1.0000002048051686,2.133424622827131e-07
2016-02-17,0.01254072506224957,2.0384506959528528,0.5326100358891297,0.5326100358891297,1.0000003288791586,3.330035416490963e-07
2016-02-18,-0.0013331172836003047,2.035733202098311,0.5332878233607767,0.5336079881536689,1.0003202194836984,0.00031979259357019387
2016-02-19,0.004702427854915259,2.045306090613034,0.5328067207648021,0.5328068163646884,1.0000003716506176,3.733982780582912e-07
2016-02-22,0.018999164613330954,2.0841651977132396,0.5320648683223511,0.5320648683504964,1.0000000213023774,2.170710476716283e-08
2016-02-23,-0.0048725470089362455,2.074010004812993,0.5324655113063461,0.5324655113063547,1.0000000397051527,3.95116873884082e-08
2016-02-24,0.005117636340673748,2.0846240337845447,0.5330897437881675,0.5330897437881675,1.00000040498545,4.0705801828191014e-07
2016-02-25,-0.08420801646194398,1.9090819788306517,0.5305655454204086,0.5305655454204086,1.000000016210837,1.4845754622275172e-08
2016-02-26,0.005485562168795255,1.9195543667108539,0.5332616676324717,0.5332616676324717,1.0000006100726802,6.134192716950318e-07
2016-02-29,-0.06076030075337935,1.8029216660770397,0.5318560675166268,0.5318560675166268,1.0000007584671213,7.123824309059163e-07
2016-03-01,0.026455375381711832,1.850618635536929,0.5336869913249526,0.5336869913249526,0.5336869913249526,0.0001436381672998027
2016-03-02,0.036452444804575324,1.9180782092031574,0.5500874053483742,0.5504176559419394,0.5504176559419395,0.000342289035098776
2016-03-03,-0.0015771001318672928,1.9150532078064912,0.5493767273256169,0.5493777736842614,0.5493777736842613,1.0447084321306803e-06
2016-03-04,0.01487303445460575,1.9435358601486004,0.5559806425278127,0.5559894405387761,0.555989440538776,8.928864083620233e-06
2016-03-07,-0.014591747667107469,1.9151762752953374,0.5494056839680415,0.5494145660090848,0.5494145660090848,8.75243654162851e-06
2016-03-08,-0.006484921015535106,1.9027565084192204,0.5464645423474199,0.5464684590292443,0.5464684590292442,3.891282452162804e-06
2016-03-09,0.015532351122110155,1.9323107906078683,0.553401270622795,0.5534104518467672,0.5534104518467672,9.323829966698919e-06
2016-03-10,0.01045821260525237,1.9525193076754688,0.5580235542588695,0.5580297652418482,0.5580297652418483,6.275938759215285e-06
