date,symbol,open,close,oi
2026-09-11,IC2609.CFE,7626.0000,7569.0000,120928
2026-09-11,IC2610.CFE,7553.6000,7496.0000,25852
2026-09-11,IC2612.CFE,7390.0000,7342.0000,118103
2026-09-11,IC2703.CFE,7229.8000,7143.6000,44648
2026-09-11,IM2609.CFE,7480.0000,7415.2000,192845
2026-09-11,IM2610.CFE,7409.4000,7341.6000,39597
2026-09-11,IM2612.CFE,7250.0000,7178.4000,181881
2026-09-11,IM2703.CFE,7079.8000,6962.0000,77681
