date,IC,IM,old,fixed
2019-04-10,0.22154247587789086,,0.22154247587789086,0.11077123793894543
2019-04-11,0.04759847870195258,,0.04759847870195258,0.02379923935097629
2019-04-12,0.12015262821283558,,0.12015262821283558,0.06007631410641779
2019-04-15,0.7579855710303217,,0.7579855710303217,0.37899278551516086
2019-04-16,0.37511043845262027,,0.37511043845262027,0.18755521922631013
2019-04-17,0.09893980745636238,,0.09893980745636238,0.04946990372818119
2019-04-18,0.13549331594952266,,0.13549331594952266,0.06774665797476133
2019-04-19,0.0771344890221807,,0.0771344890221807,0.03856724451109035
2019-04-22,0.11745656509893973,,0.11745656509893973,0.058728282549469865
2019-04-23,0.2033765060363689,,0.2033765060363689,0.10168825301818445
2019-04-24,0.14731915003536142,,0.14731915003536142,0.07365957501768071
2019-04-25,0.14352374109019028,,0.14352374109019028,0.07176187054509514
2019-04-26,0.10551476821120415,,0.10551476821120415,0.05275738410560207
2019-04-29,0.02619096886097922,,0.02619096886097922,0.01309548443048961
2019-04-30,0.163267667473657,,0.163267667473657,0.0816338337368285
2019-05-06,0.6678437935961141,,0.6678437935961141,0.33392189679805706
2019-05-07,0.494682676411408,,0.494682676411408,0.247341338205704
2019-05-08,0.6110036108930164,,0.6110036108930164,0.3055018054465082
2019-05-09,0.4257177298938409,,0.4257177298938409,0.21285886494692044
2019-05-10,0.47694698213928854,,0.47694698213928854,0.23847349106964427
2019-05-13,1.2305022245331063,,1.2305022245331063,0.6152511122665532
2019-05-14,0.6569532759611502,,0.6569532759611502,0.3284766379805751
2019-05-15,0.22765797735733181,,0.22765797735733181,0.11382898867866591
2019-05-16,0.22896004398820916,,0.22896004398820916,0.11448002199410458
2019-05-17,0.2485076617487484,,0.2485076617487484,0.1242538308743742
2019-05-20,0.22832822272624786,,0.22832822272624786,0.11416411136312393
2019-05-21,0.24976144280537438,,0.24976144280537438,0.12488072140268719
2019-05-22,0.21170895690330152,,0.21170895690330152,0.10585447845165076
2019-05-23,0.218822784234644,,0.218822784234644,0.109411392117322
2019-05-24,0.1861957854788439,,0.1861957854788439,0.09309789273942196
2019-05-27,0.17635211498329553,,0.17635211498329553,0.08817605749164777
2019-05-28,0.2046571042332772,,0.2046571042332772,0.1023285521166386
2019-05-29,0.2909034942618357,,0.2909034942618357,0.14545174713091785
2019-05-30,0.19466623379813142,,0.19466623379813142,0.09733311689906571
2019-05-31,0.36517157850258253,,0.36517157850258253,0.18258578925129126
2019-06-03,0.2749564920152157,,0.2749564920152157,0.13747824600760786
2019-06-04,0.21765540957349702,,0.21765540957349702,0.10882770478674851
2019-06-05,0.2957746268179339,,0.2957746268179339,0.14788731340896696
2019-06-06,0.34837119943661393,,0.34837119943661393,0.17418559971830697
2019-06-10,0.47234432425870165,,0.47234432425870165,0.23617216212935083
2019-06-11,0.18521760288230127,,0.18521760288230127,0.09260880144115063
2019-06-12,0.3926911475941784,,0.3926911475941784,0.1963455737970892
2019-06-13,0.3652740315239831,,0.3652740315239831,0.18263701576199154
2019-06-14,0.2862562223129494,,0.2862562223129494,0.1431281111564747
2019-06-17,0.1903440917036552,,0.1903440917036552,0.0951720458518276
2019-06-18,0.16096943291375435,,0.16096943291375435,0.08048471645687717
2019-06-19,0.1470992585918976,,0.1470992585918976,0.0735496292959488
2019-06-20,0.13446449103293642,,0.13446449103293642,0.06723224551646821
2019-06-21,0.12021178589037006,,0.12021178589037006,0.06010589294518503
2019-06-24,0.14414762487976607,,0.14414762487976607,0.07207381243988303
2019-06-25,0.1656510880434505,,0.1656510880434505,0.08282554402172525
2019-06-26,0.1483591686551908,,0.1483591686551908,0.0741795843275954
2019-06-27,0.16659978857860794,,0.16659978857860794,0.08329989428930397
2019-06-28,0.10701345602520254,,0.10701345602520254,0.05350672801260127
2019-07-01,0.19983280444655152,,0.19983280444655152,0.09991640222327576
2019-07-02,0.2154064494960787,,0.2154064494960787,0.10770322474803935
2019-07-03,0.16347836268596913,,0.16347836268596913,0.08173918134298457
2019-07-04,0.19864005070997368,,0.19864005070997368,0.09932002535498684
2019-07-05,0.13266614510329974,,0.13266614510329974,0.06633307255164987
2019-07-08,0.33503972894007356,,0.33503972894007356,0.16751986447003678
2019-07-09,0.39047619096392877,,0.39047619096392877,0.19523809548196439
2019-07-10,0.28521046167997377,,0.28521046167997377,0.14260523083998689
2019-07-11,0.41388801872389575,,0.41388801872389575,0.20694400936194787
2019-07-12,0.19915043398712123,,0.19915043398712123,0.09957521699356062
2019-07-15,0.3580154864117313,,0.3580154864117313,0.17900774320586565
2019-07-16,0.26755070549696436,,0.26755070549696436,0.13377535274848218
2019-07-17,0.6547893777445658,,0.6547893777445658,0.3273946888722829
2019-07-18,0.1509809473700812,,0.1509809473700812,0.0754904736850406
2019-07-19,0.14773402475894729,,0.14773402475894729,0.07386701237947364
2019-07-22,0.13257900341937423,,0.13257900341937423,0.06628950170968712
2019-07-23,0.1498102984001691,,0.1498102984001691,0.07490514920008455
2019-07-24,0.1713861176048423,,0.1713861176048423,0.08569305880242115
2019-07-25,0.15345064786855903,,0.15345064786855903,0.07672532393427951
2019-07-26,0.1380718548286613,,0.1380718548286613,0.06903592741433065
2019-07-29,0.21954038961944455,,0.21954038961944455,0.10977019480972228
2019-07-30,0.19764568111347064,,0.19764568111347064,0.09882284055673532
2019-07-31,0.13586903040726842,,0.13586903040726842,0.06793451520363421
2019-08-01,0.1472299690235173,,0.1472299690235173,0.07361498451175864
