date,ret,equity
2024-08-14,0.0,1.0
2024-08-15,-0.00014999999999998348,0.99985
2024-08-16,0.0026676911489633692,1.002517290995291
2024-08-19,-0.0019408470084629759,1.0005715583101304
2024-08-20,0.0094660466702563,1.0100430153780253
2024-08-21,0.0009115344666257297,1.010963704399317
2024-08-22,0.005819965487751766,1.0168474782682906
2024-08-23,-0.00032763914273648,1.016514319232217
2024-08-26,-0.0012792476331138225,1.0152139456953129
2024-08-27,0.005276681411446882,1.020570906251205
2024-08-28,-0.0006190705590835011,1.0199391008496876
2024-08-29,-0.00807669801981048,1.0117013607335277
2024-08-30,-0.009750170595547947,1.0018370998746278
2024-09-02,0.0109011568817452,1.0127582832703137
2024-09-03,-0.004220531696043084,1.0084839048353411
2024-09-04,0.0005442875296852723,1.0090328100486312
2024-09-05,0.00655152884280219,1.0156435176069987
2024-09-06,-0.01582513465745916,0.9995708221768924
2024-09-09,-0.007332641107630322,0.9922413280762103
2024-09-10,0.0015218356643920128,0.9937513563169604
2024-09-11,0.001286454676544313,0.9950297723966166
2024-09-12,-0.003035077206510861,0.9920097802146159
2024-09-13,-0.011552299736594107,0.9805497858919439
2024-09-18,-0.0004332373864466277,0.9801249750654233
2024-09-19,0.01747142549644498,0.9972491555444839
2024-09-20,-0.005658330181138149,0.991606390549552
2024-09-23,0.0015588792953458164,0.9931521852209124
2024-09-24,0.046163250981222426,1.038999318809815
2024-09-25,0.007694893894877763,1.0469943083249067
2024-09-26,0.04996774869764642,1.0993102568111517
2024-09-27,0.0700698408521947,1.1763387515530943
2024-09-30,0.09840627199974716,1.2920978627022712
2024-10-08,0.06436617011935009,1.3752652535438141
2024-10-09,-0.06694085689116958,1.2832038190189397
2024-10-10,-0.01208596057467548,1.2676950682530037
2024-10-11,-0.04185728690969748,1.2146327920671292
2024-10-14,0.02904544409568044,1.2499123409258952
2024-10-15,-0.024294825257439978,1.2195459390159828
2024-10-16,0.0038628103810791625,1.2242568137294167
2024-10-17,-0.0067526728504260225,1.215989807981397
2024-10-18,0.044741052323401975,1.2703944716050164
2024-10-21,0.015201738593501268,1.289706676272985
2024-10-22,0.007184689290685942,1.2989728180181297
2024-10-23,0.0028934300199008334,1.3027313049648186
2024-10-24,-0.00736456941789132,1.293137249836545
2024-10-25,0.0186124032270365,1.3172056417584037
2024-10-28,0.012944309527933573,1.334255959297265
2024-10-29,-0.013329270196364762,1.3164713011046818
2024-10-30,0.004151601987124387,1.3219367659743402
2024-10-31,0.012384491297504852,1.3383082803484012
2024-11-01,-0.019340101636109885,1.3124252621860157
2024-11-04,0.019688573914156127,1.338265043967371
2024-11-05,0.033335161394006496,1.3828763251959804
2024-11-06,0.0019644358586639044,1.3855928970372928
2024-11-07,0.01814004973721084,1.4107276211050754
2024-11-08,0.001736410299684632,1.413177223076412
2024-11-11,0.003126597273700016,1.4175956591293375
2024-11-12,-0.0004843891999828376,1.4169089911021127
2024-11-13,-0.000513132407808925,1.4161819291798623
2024-11-14,-0.003567623084478111,1.4111295258374994
2024-11-15,-0.023573441805676887,1.3778643460798967
2024-11-18,-0.019969377303967972,1.3503492530793422
2024-11-19,0.019298476387361152,1.3764089362545846
2024-11-20,0.0004214105787390121,1.3769889695409931
2024-11-21,0.000606901507208768,1.3778246662220175
2024-11-22,0.019498626667751262,1.4046903550022996
2024-11-25,-0.0009034873166837709,1.403421235082687
2024-11-26,0.005085885831448644,1.410558875257748
2024-11-27,-0.013007930069005802,1.3922104240501798
2024-11-28,0.004106598461176336,1.397927673235218
2024-11-29,-0.009640204026355237,1.3844513652511423
2024-12-02,-0.008619368940114724,1.3725182681543973
2024-12-03,0.00043781680535293077,1.373119179717849
2024-12-04,0.005694581047128944,1.3809385181741194
2024-12-05,-0.004287994738400691,1.375017061074134
2024-12-06,-0.006924829865012194,1.3654953018647065
2024-12-09,0.004537806633371666,1.371691655503346
2024-12-10,-0.006821163622288684,1.3623351222818296
2024-12-11,-0.00478834134225492,1.3558117966938017
2024-12-12,-0.004245844199552318,1.3500552310411247
2024-12-13,0.008531825227249046,1.3615736663195008
2024-12-16,0.007631811591573001,1.3719649400088985
2024-12-17,0.007062417503196139,1.3816543292149888
2024-12-18,-0.00375866062252328,1.3764611594938296
2024-12-19,-0.0023115509441757887,1.3732793994009804
2024-12-20,-0.0024713681495059925,1.369885520432928
2024-12-23,0.010275394110815794,1.3839616340420764
2024-12-24,-0.006158499593153399,1.3754385068818884
2024-12-25,0.004467826706959777,1.3815837277767162
2024-12-26,-0.004078200205847149,1.3759493527337021
2024-12-27,-0.001544187301414257,1.3738246292158216
2024-12-30,0.0003349736592883623,1.3742848242790904
2024-12-31,0.017685987252873403,1.3985904081631078
2025-01-02,0.014098507388416781,1.4183084453659642
2025-01-03,0.011444031338026406,1.4345396116617197
2025-01-06,0.002116385150617184,1.4375756499938128
2025-01-07,-0.006096006875366156,1.4288121789475916
2025-01-08,0.002580871830598408,1.4324997600514533
2025-01-09,0.0008209669329433122,1.4336757949859047
2025-01-10,0.008688661740837711,1.446132519014564
2025-01-13,-0.0022708860258915387,1.4428485168855465
2025-01-14,-0.02279094598246245,1.409964634276332
2025-01-15,-0.004117661070938805,1.4041588777903717
2025-01-16,0.0013781911272996439,1.4060940770970616
2025-01-17,0.005370145318577935,1.4136450066226645
2025-01-20,0.002970128830863672,1.4178437144134408
2025-01-21,0.0040371501644222985,1.4235677623982101
2025-01-22,-0.0060334455323323155,1.4149787438421964
2025-01-23,-0.004953149936684942,1.4079701419667239
2025-01-24,0.018450818858273266,1.4339483440140093
2025-01-27,-0.01692248489546877,1.4096823748215497
2025-02-05,0.006050476227804635,1.4182116245191625
2025-02-06,0.026002525110793595,1.4550887078981414
2025-02-07,0.016225332333313247,1.47869800575824
2025-02-10,0.008890909240330869,1.4918449755212948
2025-02-11,-0.0033932323200434045,1.4867827989338616
2025-02-12,0.014397207889039754,1.5081883199759607
2025-02-13,-0.007749055180215736,1.49650128546231
2025-02-14,0.006990410063502095,1.5069624431082498
2025-02-17,0.0011717302996878676,1.5087281966633315
2025-02-18,-0.018030215698405905,1.4815255018472246
2025-02-19,0.01951633408128517,1.5104394484912187
2025-02-20,0.003078505838655987,1.5150893451523353
2025-02-21,0.019263126300694156,1.5442747025648407
2025-02-24,-0.002773688206591074,1.5399913660345996
2025-02-25,-0.005988974118446788,1.5307683976007869
2025-02-26,0.01088144513441236,1.547425369932772
2025-02-27,-0.002671593744138945,1.5432912779949377
2025-02-28,-0.028896377918827154,1.4986957499871663
2025-03-03,0.0009259892841426698,1.5000835261918446
2025-03-04,0.010169121324993702,1.5153380575673139
2025-03-05,0.0038690208244138713,1.5212009320680686
2025-03-06,0.02080173681976505,1.5528445535069297
2025-03-07,-0.00445748372991106,1.5459227741745916
2025-03-10,-0.001941947302942837,1.5429206736127252
2025-03-11,0.007115307019046391,1.5538990279115135
2025-03-12,0.0012337918752034494,1.5558162159070372
2025-03-13,0.005805602225310569,1.5648486659922813
2025-03-14,-0.011368048090083072,1.5470593911035788
2025-03-17,0.0013447190853843605,1.549139751393019
2025-03-18,-0.0027806649903906466,1.544832112721098
2025-03-19,0.0017454317034792943,1.5475285116671942
2025-03-20,0.0025072892941970792,1.551408613336962
2025-03-21,0.009514205304716583,1.5661690333957554
2025-03-24,0.0018797838250830257,1.5691130926120787
2025-03-25,0.0015440319171697858,1.5715358533087207
2025-03-26,-0.0006475576273234918,1.5705181932802983
2025-03-27,-0.0017119640893284993,1.5678295225317653
2025-03-28,0.005194914460088462,1.5759742627893192
2025-03-31,0.003883038262345373,1.5820938311522017
2025-04-01,-0.0019790968721669078,1.5789627141994937
2025-04-02,-0.002550484259914665,1.5749355946499357
2025-04-03,0.005168757281987846,1.5830760544734446
2025-04-07,0.05350897090635165,1.667784825014806
2025-04-08,0.006106066280388456,1.6779684296977724
2025-04-09,-0.0129001003093413,1.6563224686387632
2025-04-10,-0.013890128534091217,1.6333159366554675
2025-04-11,-0.006842151664989693,1.622140541300026
2025-04-14,-0.0016707832753810603,1.6194302960133045
2025-04-15,0.001699777362532684,1.6221829669706676
2025-04-16,0.006202402813270114,1.6322443991686453
2025-04-17,-0.004547575851013952,1.6248216439560332
2025-04-18,0.0009060735147075061,1.6262938518137453
2025-04-21,-0.011298713720344744,1.607918823156945
2025-04-22,0.0007001871114848957,1.6090446671932335
2025-04-23,-0.0028225722888722826,1.6045030223040562
2025-04-24,0.003288352495172564,1.6097791938209616
2025-04-25,-0.0019293116377138153,1.6066734280881732
2025-04-28,0.00406331290360229,1.6132018449603986
2025-04-29,-0.0029295669919991996,1.6084758620839705
2025-04-30,-0.001795137014062087,1.6055884275277181
2025-05-06,-0.013416970356341151,1.5840462951910943
2025-05-07,0.0004011955139084922,1.5846818074585483
2025-05-08,0.007479806550517942,1.5965349208224633
2025-05-09,-0.010847460836646894,1.5792165707945025
2025-05-12,0.014292034780584384,1.6017867889503727
2025-05-13,-0.004471760318281892,1.5946239823491963
2025-05-14,0.005175816996247473,1.602877464259663
2025-05-15,-0.014930341344245535,1.5789459565852675
2025-05-16,-0.0012565247172726668,1.5769619719635803
2025-05-19,0.004136521361915779,1.5834851088475366
2025-05-20,0.006304013628429583,1.5934674205541268
2025-05-21,-0.0007075614122118434,1.592339944495726
2025-05-22,-0.009029484695266876,1.5779619353372398
2025-05-23,-0.006065009055395976,1.5683915819103493
2025-05-26,0.003992501324677322,1.5746533873787392
2025-05-27,-0.0012498380015067978,1.5726853257359918
2025-05-28,-0.0012063094808644204,1.5707881805171402
2025-05-29,0.010834934202812896,1.5878075670995995
2025-05-30,-0.004860688870054974,1.5800897285304094
2025-06-03,0.0019512054085442099,1.583172808154703
2025-06-04,0.004929188811791052,1.5909765658477908
