date,ret,equity,gross_pnl,pre_fill_pnl,post_fill_pnl,cost,cost_return,trade_notional,turnover,net_notional,gross_notional,rolls,symbols,decision_signal
2024-08-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2025-06-16,0.005923716170326054,1.3649101226626583,0.00803820577516597,0.00803820577516597,0.0,4.788236229049974e-07,3.5288773241941706e-07,0.001596078743016658,0.0011762924413980568,1.0000003508096358,1.0000003508096358,0,IC2506.CFE|IM2506.CFE,1.0
2025-06-17,-0.0007652292078372813,1.363865653570724,-0.0006351864674285462,-0.0006351864674285462,0.0,0.00040928262450565586,0.00029986049462892825,1.3642754150188527,0.9995349820964274,1.0003000901323633,1.0003000901323633,1,IC2509.CFE|IM2506.CFE,1.0
2025-06-18,-0.0015498850557739141,1.3617518185761714,-0.0021135881674317165,-0.0021135881674317165,0.0,2.468271208690514e-07,1.809761249011848e-07,0.0008227570695635046,0.0006032537496706159,1.0000001812570525,1.0000001812570525,0,IC2509.CFE|IM2506.CFE,1.0
2025-06-19,-0.011624393392812737,1.3459222797336639,-0.015425640915161264,-0.015425640915161264,0.0,0.00040389792734643934,0.0002966017168743342,1.3463264244881312,0.9886723895811141,1.0003000900820413,1.0003000900820413,1,IC2509.CFE|IM2509.CFE,1.0
2025-06-20,-0.003421523588188702,1.3413171749056865,-0.0046049836585991665,-0.0046049836585991665,0.0,1.2116937820388293e-07,9.002702461234268e-08,0.00040389792734627644,0.0003000900820411423,1.000000090336112,1.000000090336112,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-23,0.009123462724431652,1.3535546321525784,0.012238193656200845,0.012238193656200845,0.0,7.364093089498318e-07,5.490195180730551e-07,0.0024546976964994393,0.001830065060243517,1.0000005440558448,1.0000005440558448,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-24,0.022117185673018458,1.3834914512704712,0.02993781732878515,0.02993781732878515,0.0,9.98210892381676e-07,7.374736628060635e-07,0.0033273696412722533,0.0024582455426868785,1.0000007215157647,1.0000007215157647,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-25,0.021683149863467532,1.4134899037431952,0.029998825773873798,0.029998825773873798,0.0,3.733011497412098e-07,2.698254112075679e-07,0.0012443371658040327,0.0008994180373585597,1.000000264098915,1.000000264098915,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-26,-0.004455135054646009,1.4071926153236407,-0.006296909939815763,-0.006296909939815763,0.0,3.7847973861672844e-07,2.6776260489334996e-07,0.001261599128722428,0.0008925420163111665,1.0000002689608618,1.0000002689608618,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-27,0.002462264001910075,1.4106574950441058,0.0034650192208727287,0.0034650192208727287,0.0,1.3950040763524323e-07,9.913384004162037e-08,0.00046500135878414404,0.0003304461334720679,1.000000098890346,1.000000098890346,0,IC2509.CFE|IM2509.CFE,1.0
2025-06-30,0.005163945189414543,1.4179420530295503,0.0072849902892309585,0.0072849902892309585,0.0,4.3230378639542563e-07,3.0645552723760855e-07,0.0014410126213180855,0.001021518424125362,1.0000003048811377,1.0000003048811377,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-01,-0.0016003430123867624,1.4156728593730152,-0.0022688227114849324,-0.0022688227114849324,0.0,3.709450502503654e-07,2.6160804629343675e-07,0.0012364835008345512,0.0008720268209781225,1.00000026202738,1.00000026202738,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-02,-0.002031025733397529,1.4127975913655562,-0.002874994902138448,-0.002874994902138448,0.0,2.731053205941071e-07,1.9291555869416205e-07,0.0009103510686470238,0.0006430518623138735,1.0000001933081728,1.0000001933081728,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-03,0.0026309648119453577,1.4165146121148402,0.0037172082155515784,0.0037172082155515784,0.0,1.8746626765685984e-07,1.3269152552536708e-07,0.0006248875588561995,0.00044230508508455695,1.0000001323433347,1.0000001323433347,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-04,-0.0022529531362027733,1.413323271076999,-0.0031906637435354436,-0.0031906637435354436,0.0,6.772943058377082e-07,4.78141418411855e-07,0.0022576476861256942,0.0015938047280395166,1.000000479221081,1.000000479221081,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-07,-0.0015932229878424797,1.4110715319522664,-0.0022511054145065504,-0.0022511054145065504,0.0,6.337102260491202e-07,4.483830691942206e-07,0.002112367420163734,0.001494610230647402,1.0000004490985834,1.0000004490985834,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-08,0.019764855708446216,1.4389611571755991,0.027889861012082535,0.027889861012082535,0.0,2.357887499429466e-07,1.6709907655547745e-07,0.000785962499809822,0.0005569969218515914,1.0000001638603992,1.0000001638603992,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-09,-0.004701560095007995,1.4321957948207558,-0.006764842060233989,-0.006764842060233989,0.0,5.2029460947677e-07,3.6157654908351185e-07,0.0017343153649225667,0.0012052551636117061,1.000000363284553,1.000000363284553,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-10,0.004060293247072577,1.4380109297349521,0.005815662684043725,0.005815662684043725,0.0,5.277698474066698e-07,3.685039778187046e-07,0.0017592328246888995,0.0012283465927290156,1.0000003670137942,1.0000003670137942,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-11,0.01273047237273417,1.4563174881476326,0.01830717220221719,0.01830717220221719,0.0,6.137895367122084e-07,4.26832316792849e-07,0.002045965122374028,0.0014227743893094964,1.0000004214668448,1.0000004214668448,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-14,-0.003318156026807295,1.4514851994973907,-0.004832055742841757,-0.004832055742841757,0.0,2.329074000530084e-07,1.5992900033718312e-07,0.0007763580001766947,0.0005330966677906104,1.0000001604614364,1.0000001604614364,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-15,-0.0023241277495801294,1.448111762467134,-0.003372735314051597,-0.003372735314051597,0.0,7.017162051707259e-07,4.834470275092787e-07,0.002339054017235753,0.0016114900916975954,1.0000004845732375,1.0000004845732375,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-16,0.001793074348839685,1.450708334522667,0.002597218533556092,0.002597218533556092,0.0,6.464780230493167e-07,4.464282659702441e-07,0.0021549267434977223,0.0014880942199008138,1.0000004456292197,1.0000004456292197,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-17,0.014358237118610173,1.4715379487796876,0.02082975047842406,0.02082975047842406,0.0,1.3622140352565265e-07,9.389992480499134e-08,0.0004540713450855088,0.0003129997493499711,1.0000000925707717,1.0000000925707717,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-18,0.0037221879530948687,1.4770152896051572,0.00547738133815092,0.00547738133815092,0.0,4.051268142650691e-08,2.753084380875338e-08,0.00013504227142168972,9.176947936251128e-05,1.0000000274287488,1.0000000274287488,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-21,0.008432631393759049,1.4894704151053437,0.012455435352054553,0.012455435352054553,0.0,3.098518679100583e-07,2.0978243765701939e-07,0.0010328395597001944,0.0006992747921900647,1.0000002080282124,1.0000002080282124,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-22,0.010131166088089172,1.5045604872640712,0.015090990545204007,0.015090990545204007,0.0,9.183864764665725e-07,6.165859134581192e-07,0.0030612882548885748,0.002055286378193731,1.000000610401831,1.000000610401831,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-23,-0.0019487371840243295,1.501628494296926,-0.0029318056405416735,-0.0029318056405416735,0.0,1.873266035838221e-07,1.245058641174748e-07,0.0006244220119460737,0.0004150195470582493,1.0000001247489672,1.0000001247489672,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-24,0.017783070976589377,1.5283320603914774,0.026703774646540786,0.026703774646540786,0.0,2.0855198944784002e-07,1.388838785624441e-07,0.0006951732981594668,0.00046294626187481366,1.0000001364572497,1.0000001364572497,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-25,-0.001770105117066545,1.5256267519908016,-0.002705233258068605,-0.002705233258068605,0.0,7.51426072261673e-08,4.9166414271856447e-08,0.00025047535742055767,0.0001638880475728548,1.0000000492535983,1.0000000492535983,0,IC2509.CFE|IM2509.CFE,1.0
