index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2015-12-31T00:00:00,98,345,3791980.0165,4585641.820099994,-793661.8036000005,-109759.29809999999,-68165.48699999996,-340266.95439999993,-453394.8491999999,180778.5925000003,612883.2111000001
399102.SZ,chinext,2015-12-30T00:00:00,230,206,4404618.809200006,4341001.793099997,63617.01610000011,-4754.796199999999,53125.61360000001,162722.6957999999,-99105.67969999994,-65157.6717,1540.6555999999775
399102.SZ,chinext,2015-12-29T00:00:00,134,304,3565534.082200002,3913278.0160000026,-347743.9338000003,-137853.93550000002,34328.11369999999,-108813.53380000005,-238930.40000000005,52781.26449999995,294962.6692999998
399102.SZ,chinext,2015-12-28T00:00:00,78,362,4226995.480400001,5102525.030300006,-875529.5499000002,-127907.07379999995,-161033.94430000003,-338335.6884999998,-537193.8614,230089.0243,645440.5255999996
399102.SZ,chinext,2015-12-25T00:00:00,150,290,3748417.5838999976,4185877.0458,-437459.4619000003,-45413.24909999999,-20232.113300000015,-137489.16549999994,-299970.29639999993,80803.81639999991,356655.6455000002
399102.SZ,chinext,2015-12-24T00:00:00,161,277,3896527.063400001,4072841.078899997,-176314.01549999995,-115721.9516,102095.11750000002,-729.6613000000622,-175584.35420000003,-36524.938300000016,212838.9537999999
399102.SZ,chinext,2015-12-23T00:00:00,105,334,4463284.093199997,5461936.535899988,-998652.4427000002,-113859.68859999988,-228956.4143999997,-528906.7684000004,-469745.6742999999,274393.6116999996,724258.8309999991
399102.SZ,chinext,2015-12-22T00:00:00,166,270,4000633.369600002,4294289.443300003,-293656.0736999996,-49390.36229999995,32223.6841,-27281.369100000004,-266374.7045999997,46417.58769999999,247238.486
399102.SZ,chinext,2015-12-21T00:00:00,135,299,4340851.186399999,4847731.960900001,-506880.7745000002,-173271.87619999994,-13596.907199999992,-245028.49129999988,-261852.2832,117166.70119999982,389714.0733
399102.SZ,chinext,2015-12-18T00:00:00,95,336,5204760.221900004,5961397.232099994,-756637.0102,-154025.3085999998,-40745.13399999997,-266473.5601999999,-490163.4499999999,191759.6826000001,564877.3276000008
399102.SZ,chinext,2015-12-17T00:00:00,279,152,6325743.429799995,6084721.501899994,241021.92789999992,-2844.6215000000043,85268.2166000001,280384.05560000014,-39362.127700000005,-91289.43619999997,-149732.49169999998
399102.SZ,chinext,2015-12-16T00:00:00,211,226,4408187.859600001,4506059.8614000045,-97872.00180000004,-82595.97440000002,-11848.221300000003,83177.54800000005,-181049.54979999998,-40217.654099999956,138089.65590000004
399102.SZ,chinext,2015-12-15T00:00:00,170,268,4090477.275000002,4162518.527799997,-72041.2527999999,-1303.9715999999712,1719.5960000000096,97322.62790000006,-169363.8807000001,898.6210000000128,71142.63180000006
399102.SZ,chinext,2015-12-14T00:00:00,212,226,3726883.7157,3913818.2668000055,-186934.55110000004,-110164.65169999993,129402.09040000009,-90796.6869,-96137.86419999997,-2903.340000000006,189837.89110000012
399102.SZ,chinext,2015-12-11T00:00:00,109,329,3790719.0097999964,4284135.344500001,-493416.33470000036,-136263.19259999995,-72794.64059999996,-205362.3169,-288054.0178,88967.49930000004,404448.8354000005
399102.SZ,chinext,2015-12-10T00:00:00,169,270,4689700.036399998,4809725.397999999,-120025.3616,-37344.0299,-64753.34129999999,118294.44600000001,-238319.80759999994,-65149.04639999992,185174.40800000005
399102.SZ,chinext,2015-12-09T00:00:00,115,323,4453246.733099994,5068131.382400001,-614884.6493000002,-201714.60900000003,19350.321199999977,-259107.761,-355776.88829999976,112843.85420000002,502040.79509999964
399102.SZ,chinext,2015-12-08T00:00:00,102,334,5125988.062799996,5658023.722999988,-532035.6602000006,-209721.82950000014,-47699.871899999955,-107191.29980000023,-424844.3603999998,79151.55180000016,452884.10839999997
399102.SZ,chinext,2015-12-07T00:00:00,188,247,5026638.5708000045,5155219.717600002,-128581.14679999999,-156856.2390000001,62142.567500000005,83505.71680000005,-212086.8636000001,-18042.48769999996,146623.63449999987
399102.SZ,chinext,2015-12-04T00:00:00,99,337,5218324.619999997,5772029.613900008,-553704.9939000001,-114717.13509999997,-16331.8263,-76506.69989999999,-477198.2939999998,129388.15809999993,424316.8358000005
399102.SZ,chinext,2015-12-03T00:00:00,250,185,5013823.990800002,4825739.554100002,188084.43670000008,28309.347500000007,49530.79689999999,277602.27050000016,-89517.83380000005,-100405.5844,-87678.85229999994
399102.SZ,chinext,2015-12-02T00:00:00,69,362,4358470.247900004,5002421.066499999,-643950.8186000002,-174568.8625000001,-15013.111400000009,-287897.99609999976,-356052.8225,140143.67640000005,503807.1422
399102.SZ,chinext,2015-12-01T00:00:00,102,329,5357865.284000006,6210446.534400006,-852581.2504,-168031.80390000006,-103758.56479999993,-470171.0103999998,-382410.2400000003,272226.72009999986,580354.5303
399102.SZ,chinext,2015-11-30T00:00:00,131,297,6714574.979700003,7036478.449299997,-321903.4696000002,-70674.92590000007,57315.92610000003,-18804.49780000004,-303098.97179999994,19133.7751,302769.69450000016
399102.SZ,chinext,2015-11-27T00:00:00,45,382,6607828.767800004,8015593.4349,-1407764.6671000004,-175152.6077,-262458.8084,-683163.9144000001,-724600.7527000008,325861.47009999974,1081903.1970000002
399102.SZ,chinext,2015-11-26T00:00:00,96,330,6832918.791599986,7973451.5320999995,-1140532.7405000008,-209845.5254000001,-107163.11670000012,-538289.1752999995,-602243.5652,352614.2264999999,787918.514000001
