index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000300.SH,csi_300,2026-04-30T00:00:00,128,171,31541156.56480002,32787922.52949998,-1246765.9647999997,-417199.7895000003,-102823.62639999995,-625651.3764000003,-621114.5883000003,405531.9464000001,841234.0174999991
000300.SH,csi_300,2026-04-29T00:00:00,150,149,30540931.80729998,29496512.38499996,1044419.4219999997,-85627.4137,203954.50590000016,1157315.9272,-112896.50489999997,-833538.5416000005,-210880.8807999998
000300.SH,csi_300,2026-04-28T00:00:00,117,182,26875321.3504,28470258.811100002,-1594937.4589999998,-642419.2074999998,-70245.1724,-898611.2566,-696326.2041000004,747065.8102999997,847871.6495999997
000300.SH,csi_300,2026-04-27T00:00:00,147,152,29356561.45369999,29356661.615799993,-100.16289999992944,-40557.10730000002,-38418.113800000014,-72455.38050000029,72355.21840000001,243140.8961000002,-243040.7353000001
000300.SH,csi_300,2026-04-24T00:00:00,147,152,31462743.252699982,32656695.0986,-1193951.8484,-496094.91180000006,92453.74279999996,-1096794.4396000002,-97157.40629999962,548387.4681999998,645564.3796000005
000300.SH,csi_300,2026-04-23T00:00:00,123,176,29605370.349399995,31728233.80950001,-2122863.4615,-774877.6676000007,-53748.803399999924,-1771816.4743999983,-351046.9856999997,725954.1961999999,1396909.2661000008
000300.SH,csi_300,2026-04-22T00:00:00,148,151,28110246.54700001,27809248.224199995,300998.3220999999,-6822.860699999861,116298.45110000003,423367.3322000004,-122369.00939999995,-252897.6798000001,-48100.64309999992
000300.SH,csi_300,2026-04-21T00:00:00,137,162,25408999.95359999,26276880.757899996,-867880.8045999992,-654836.2587000002,27206.705000000016,-605834.9613000003,-262045.8430000001,266443.09410000005,601437.7094
000300.SH,csi_300,2026-04-20T00:00:00,152,147,28306656.240399964,28519421.296299983,-212765.05650000024,-120326.52989999994,-84306.80830000009,210054.9649000005,-422820.0207999996,206566.16680000006,6198.889100000095
000300.SH,csi_300,2026-04-17T00:00:00,138,162,26396427.771399982,27712764.574599996,-1316336.8044,-247940.0050999997,-167697.329,-858928.9173000004,-457407.8858999993,531581.5378000005,784755.2667000004
000300.SH,csi_300,2026-04-16T00:00:00,176,124,26080110.396500006,25204280.83410001,875829.5628000004,38729.97089999991,236982.94160000008,658639.2527999997,217190.30959999975,-660393.9482000002,-215435.61519999994
000300.SH,csi_300,2026-04-15T00:00:00,144,156,25976164.006100006,27869984.198699962,-1893820.1905000005,-405328.1571999999,-292776.1432999999,-1289204.0188,-604616.1737999998,710194.0992999994,1183626.0902000002
000300.SH,csi_300,2026-04-14T00:00:00,165,135,26968255.318200026,27084991.508200005,-116736.18840000004,56274.52359999996,221228.0981999999,57549.69520000025,-174285.88519999996,105816.30199999992,10919.88589999999
000300.SH,csi_300,2026-04-13T00:00:00,166,134,24333918.249299996,24606004.8408,-272086.59170000005,-322795.57739999995,6372.5540000000055,-179468.89729999995,-92617.69420000019,26909.1919999999,245177.39860000025
000300.SH,csi_300,2026-04-10T00:00:00,191,109,29250178.145500023,27800439.05250002,1449739.0942000009,527213.6616,-139592.0059,1429375.712700001,20363.38030000019,-829956.7305,-619782.3633999993
000300.SH,csi_300,2026-04-09T00:00:00,129,171,21198835.350400016,22043403.78159999,-844568.4303999998,-464836.55630000005,-160329.10690000004,-386952.4159000001,-457616.01530000014,368751.72380000004,475816.70570000017
000300.SH,csi_300,2026-04-08T00:00:00,205,95,29111082.5677,26971302.58299998,2139779.9851000006,1215731.9855000007,190780.1114000001,1790973.9564000003,348806.0283,-1199629.6384,-940150.3448000012
000300.SH,csi_300,2026-04-07T00:00:00,135,165,14753897.375399997,15348384.547600005,-594487.1725000002,-207759.72739999986,-101721.56860000001,-354841.4387999999,-239645.73340000008,74479.12390000031,520008.0477999996
000300.SH,csi_300,2026-04-03T00:00:00,136,164,14950390.4126,15325937.619000003,-375547.2065,242445.1707,-172798.70549999995,-134786.51760000002,-240760.6888000001,-186561.75819999998,562108.9655999998
000300.SH,csi_300,2026-04-02T00:00:00,124,176,15917765.184799999,17416815.218200002,-1499050.0350000006,-424581.92630000005,-99481.44740000005,-927564.8357,-571485.1976999997,694641.4164999998,804408.6181000002
000300.SH,csi_300,2026-04-01T00:00:00,172,128,20719651.756600007,20376970.2271,342681.5286000002,248099.13460000008,65671.56969999996,350666.82630000013,-7985.296800000167,-304485.41059999977,-38196.117000000064
000300.SH,csi_300,2026-03-31T00:00:00,111,189,17878344.37009999,19393730.387399975,-1515386.0166000014,-215192.33780000018,-321416.8777000001,-1072166.4319000004,-443219.5854000002,646053.3946999998,869332.6213000003
000300.SH,csi_300,2026-03-30T00:00:00,111,189,16616233.24089999,18028746.434800018,-1412513.194600001,-732236.8205999999,1163.9159000000031,-866482.5823999998,-546030.6115000001,539348.9203,873164.2740999997
000300.SH,csi_300,2026-03-27T00:00:00,145,155,17555555.695900004,17454981.487999998,100574.2097999999,-500482.32679999986,77055.4789,179509.95569999993,-78935.74779999994,13541.314899999932,-114115.52400000008
000300.SH,csi_300,2026-03-26T00:00:00,93,207,18045328.2557,19757273.27090001,-1711945.0157000003,-334257.83920000005,-302865.4967,-1022100.4456999996,-689844.5694999998,636261.6796000001,1075683.3366000003
000300.SH,csi_300,2026-03-25T00:00:00,148,152,23626740.282000013,22808758.259799995,817982.0214000003,473250.8842999999,28416.059199999985,737466.0691,80515.95309999994,-637818.5406000001,-180163.48239999992
000300.SH,csi_300,2026-03-24T00:00:00,127,173,20733674.428600006,20932799.156800013,-199124.7275000001,-526391.6220999998,345069.9650000001,-63160.41770000008,-135964.31049999996,-22313.39440000005,221438.12070000017
000300.SH,csi_300,2026-03-23T00:00:00,70,230,26507870.884999983,28880342.00460002,-2372471.119599999,-708641.5813,-407711.9272999999,-1430783.5975999995,-941687.5220000014,728063.5300000003,1644407.5891999996
000300.SH,csi_300,2026-03-20T00:00:00,127,173,27894882.332400013,27981704.593499992,-86822.25900000006,299053.69219999993,-367612.39009999996,400528.46100000065,-487350.72209999996,-610088.2213000001,696910.4796000005
000300.SH,csi_300,2026-03-19T00:00:00,81,219,21954714.943999987,23631211.343600012,-1676496.4000999976,-330422.8798,-350307.0251,-1019945.3602000007,-656551.0393999997,417351.3032000004,1259145.0965999998
000300.SH,csi_300,2026-03-18T00:00:00,145,155,22361464.911799997,21985943.572800014,375521.33699999994,-33182.22860000006,263801.2957000001,533178.3221000001,-157656.98309999978,-673788.8002000003,298267.4630999998
000300.SH,csi_300,2026-03-17T00:00:00,102,198,23690280.60350002,25110934.794500027,-1420654.1919,165379.19359999997,-359699.54439999996,-1205071.1822999995,-215583.00870000012,362700.4083000002,1057953.7819
