index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2025-04-30T00:00:00,628,742,9719037.23570001,9678129.938299978,40907.29760000002,11912.09200000004,-70286.98219999991,120591.87179999986,-79684.57440000009,-244734.72399999993,203827.42600000004
399102.SZ,chinext,2025-04-29T00:00:00,574,793,8518919.717500003,8567991.96759999,-49072.249699999986,-78558.94880000003,25213.857699999993,39853.22219999998,-88925.47230000012,-206270.87900000013,255343.1300000003
399102.SZ,chinext,2025-04-28T00:00:00,430,946,7680740.747100011,8521099.820799997,-840359.0727999983,-399534.8984999996,-107507.53419999988,-374032.43000000034,-466326.64369999955,84535.60300000009,755823.4704999987
399102.SZ,chinext,2025-04-25T00:00:00,576,798,9586686.586600011,9472720.603300009,113965.98239999988,3889.8133000000325,-24477.07450000001,71867.21209999995,42098.771200000076,-214497.58040000047,100531.59700000039
399102.SZ,chinext,2025-04-24T00:00:00,424,948,9067433.474099983,10401238.634400021,-1333805.1592000008,-447319.7143000004,-70426.22580000006,-594681.5433000005,-739123.617000001,174115.4666999998,1159689.6883000007
399102.SZ,chinext,2025-04-23T00:00:00,585,788,11994684.928900002,11756903.47779999,237781.4498,124042.38689999984,14522.452500000009,252224.88100000002,-14443.429900000021,-251827.4991,14046.04570000006
399102.SZ,chinext,2025-04-22T00:00:00,509,865,8547406.192500003,9353077.653399996,-805671.4609999994,-463375.5555999999,-47546.405999999995,-373654.28760000004,-432017.17329999927,282604.9977000003,523066.465
399102.SZ,chinext,2025-04-21T00:00:00,678,692,9068320.149799991,8632859.408299988,435460.74010000087,20329.13390000003,72012.84160000006,275722.4750999999,159738.26640000008,-163198.32950000023,-272262.4095000003
399102.SZ,chinext,2025-04-18T00:00:00,571,800,6815093.117799988,7124577.095799989,-309483.9788999998,-228221.54010000022,82800.58419999992,-50798.72359999995,-258685.25439999992,14941.81609999998,294542.1626
399102.SZ,chinext,2025-04-17T00:00:00,528,842,7510985.771100011,7683332.963900002,-172354.23330000014,2507.168099999999,-106169.35249999998,58441.39699999997,-230788.58979999987,-171811.8351000002,344159.02620000066
399102.SZ,chinext,2025-04-16T00:00:00,381,988,7715785.141399999,8801619.937199987,-1085834.7948999978,-335874.19900000014,54324.81930000001,-472514.92670000024,-613319.8691000005,96378.70629999982,989456.0903000012
399102.SZ,chinext,2025-04-15T00:00:00,503,866,8260189.318000009,8641590.258399993,-381400.9393000002,-370646.19679999934,108656.79979999998,-61386.19799999997,-320014.7424,-22868.8115,404269.7505
399102.SZ,chinext,2025-04-14T00:00:00,647,723,10660265.987500016,10824265.080699997,-163999.09240000014,-88855.42409999995,68132.46759999999,-64630.914499999926,-99368.17870000025,265419.48230000003,-101420.39080000014
399102.SZ,chinext,2025-04-11T00:00:00,622,749,11713349.627199993,11552616.660800029,160733.32719999997,-197016.46050000034,-51599.218300000044,291791.4703999994,-131058.50400000016,-285859.37169999944,125126.40450000022
399102.SZ,chinext,2025-04-10T00:00:00,589,782,14793677.137200013,14723645.798099983,70031.3394,466752.9220000008,-125712.37859999979,276706.322,-206674.98289999965,-212616.12309999974,142584.78020000007
399102.SZ,chinext,2025-04-09T00:00:00,691,681,13395849.5394,13134779.114600044,261070.42530000038,-553863.2342999999,121461.66710000008,401294.0741000009,-140223.6492999999,-377757.4164999997,116686.9929
399102.SZ,chinext,2025-04-08T00:00:00,267,1105,11217394.03989999,13307096.47589999,-2089702.4369000024,-840571.1614000008,8369.558900000002,-714202.4025999993,-1375500.0334000015,-141020.40049999993,2230722.832699998
399102.SZ,chinext,2025-04-07T00:00:00,187,1187,14157385.856899966,18802346.79400001,-4644960.938899997,-1837358.877099997,-220296.0307999998,-2001196.4878000019,-2643764.4492999986,436417.4971999997,4208543.441400004
399102.SZ,chinext,2025-04-03T00:00:00,434,941,9171513.886999972,10528104.131800003,-1356590.2446,-331118.7884000002,18069.284700000022,-579524.1076999998,-777066.1371,164581.22929999992,1192009.0134000033
399102.SZ,chinext,2025-04-02T00:00:00,549,826,8373686.229400003,8651470.737299984,-277784.50850000035,21390.767700000015,-6217.227100000004,-26745.60839999994,-251038.89950000023,-185813.9333000002,463598.4427000001
399102.SZ,chinext,2025-04-01T00:00:00,564,810,9541639.973900007,10164091.891199999,-622452.4552000003,-162318.5977999999,-68045.41839999997,-216560.80459999957,-405891.11270000023,46935.87909999973,575516.0386000001
399102.SZ,chinext,2025-03-31T00:00:00,316,1059,9679038.489299998,11071089.906399991,-1392051.4168000005,-645838.8096000003,73834.62059999988,-585401.6928000009,-806649.7243000017,38382.387900000016,1353669.0300000035
399102.SZ,chinext,2025-03-28T00:00:00,466,908,9249875.54890001,10466618.177099993,-1216742.627800001,-333235.7213000002,-201038.5476000001,-498335.31820000114,-718407.3099999998,133574.15490000008,1083168.4707999993
399102.SZ,chinext,2025-03-27T00:00:00,513,860,10305978.94309998,11130164.563100016,-824185.6206000014,-529818.5896999999,-209524.88210000016,-280348.10589999997,-543837.5141000004,26911.384199999982,797274.2357999996
399102.SZ,chinext,2025-03-26T00:00:00,509,861,10120902.6976,10468270.601799963,-347367.9041999996,14106.800100000066,-55954.90430000004,84641.38699999994,-432009.2912000004,-198379.6853000004,545747.5884000004
399102.SZ,chinext,2025-03-25T00:00:00,510,860,11164140.755800005,12600444.122600026,-1436303.3670000008,-153339.09639999992,-278961.6968999996,-635784.8703,-800518.4964999999,218380.04929999996,1217923.3140999987
399102.SZ,chinext,2025-03-24T00:00:00,312,1055,12448546.058700025,14778378.759699948,-2329832.702500003,-546170.5581999992,235251.7608000004,-1053410.0040999989,-1276422.696900001,307574.9224999998,2022257.7763999973
399102.SZ,chinext,2025-03-21T00:00:00,344,1025,14205478.867800012,17153549.229000017,-2948070.3627000027,-788511.5461000007,-156838.23289999994,-1436557.5396999991,-1511512.821500003,412582.4397000008,2535487.9171999996
