index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2025-12-31T00:00:00,477,914,21644733.0063,22839342.45410001,-1194608.6848999974,-400070.27139999974,-220061.57289999997,-391753.09419999947,-802856.3535999989,196971.5861999998,997637.8605999991
399102.SZ,chinext,2025-12-30T00:00:00,559,830,22351092.834500007,23136755.030700002,-785662.1929999997,-261406.70090000008,-88689.42910000015,-379652.38590000046,-406009.8103000004,88420.62860000003,697241.5657000003
399102.SZ,chinext,2025-12-29T00:00:00,406,982,21007626.537299976,22840847.086700004,-1833220.550499998,-831256.6886999985,-193743.46889999983,-757880.4115999995,-1075340.1378000027,417429.9680999995,1415790.577199999
399102.SZ,chinext,2025-12-26T00:00:00,451,934,22829069.50629997,24168702.811599948,-1339633.3035999986,-414813.6426999998,-58.651399999909245,-397374.5905000002,-942258.7148000008,135678.8550999997,1203954.4487999997
399102.SZ,chinext,2025-12-25T00:00:00,555,830,21291868.209100004,21806923.48859999,-515055.2757999992,-402053.64459999977,-1704.995500000007,-210964.99669999984,-304090.28279999935,-23430.244199999794,538485.5213999994
399102.SZ,chinext,2025-12-24T00:00:00,576,810,20585266.682900053,20534040.714699958,51225.968700000056,-91227.89129999994,31779.608100000027,304628.26419999934,-253402.2959999999,-548343.6378999995,497117.66899999994
399102.SZ,chinext,2025-12-23T00:00:00,469,916,19136468.47120002,20029887.913300026,-893419.4433000013,-216199.98300000012,-194248.9509999996,-306919.0298999998,-586500.4121999982,276025.4342000002,617394.008300002
399102.SZ,chinext,2025-12-22T00:00:00,595,788,20178376.375599958,19975273.43890003,203102.93690000047,160136.32230000035,-22420.039499999984,371003.03979999974,-167900.10309999972,-352866.66439999954,149763.72669999988
399102.SZ,chinext,2025-12-19T00:00:00,595,791,16844168.396899972,17232230.557499964,-388062.16169999976,-342106.4662000002,-75263.84840000008,-171056.25300000006,-217005.9076000006,-240480.52840000027,628542.6893999999
399102.SZ,chinext,2025-12-18T00:00:00,521,865,17155218.224399988,18169181.823600028,-1013963.5998000001,-322683.6460000005,-157020.0360999997,-404394.67549999966,-609568.9237000003,64868.64740000007,949094.9482999998
399102.SZ,chinext,2025-12-17T00:00:00,534,851,19752064.199899998,19345383.28520003,406680.9139999993,-159986.2806999994,240539.3129999999,524811.5144999998,-118130.59979999978,-636136.0370999988,229455.12660000043
399102.SZ,chinext,2025-12-16T00:00:00,363,1023,16032969.890499987,18381120.52650004,-2348149.677,-869636.2738,-223479.48549999995,-1216364.0486999995,-1131786.5873000007,585440.1410000003,1762710.4929999977
399102.SZ,chinext,2025-12-15T00:00:00,482,905,17988034.551899966,19547938.30890004,-1559903.7554000018,-545204.6710000008,-251685.9835999997,-724503.2468000004,-835400.510199999,208561.80530000012,1351341.953300001
