index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000300.SH,csi_300,2017-06-30T00:00:00,133,150,5585405.922599992,5795586.516300003,-210180.59369999997,-207310.7085999998,56977.600200000015,-209270.08119999972,-910.5125000000237,-17439.250200000017,230936.9168999998
000300.SH,csi_300,2017-06-29T00:00:00,109,174,6283464.991299998,6428033.037400001,-144568.04609999974,-166796.9189000001,77945.5056,-105510.9914000002,-39057.054700000015,66867.95119999997,76414.58269999991
000300.SH,csi_300,2017-06-28T00:00:00,87,195,6884358.912,7382107.800199997,-497748.88819999987,-185122.3613000001,-154421.4634,-459827.11689999996,-37921.77130000002,87565.05170000001,432979.75989999995
000300.SH,csi_300,2017-06-27T00:00:00,82,200,6694083.482400001,7162022.683500003,-467939.20110000006,-271837.6664000001,38693.0517,-396446.7599000001,-71492.44120000003,146602.65140000003,324968.4945999998
000300.SH,csi_300,2017-06-26T00:00:00,162,120,10300213.688099986,10063227.759700002,236985.92839999986,-6984.021000000004,55860.118399999985,219371.67880000005,17614.24959999999,-66667.41930000007,-184167.51619999993
000300.SH,csi_300,2017-06-23T00:00:00,118,164,7467724.682900003,7583121.123099996,-115396.44019999994,-341324.41189999995,234074.85080000007,89721.39630000008,-205117.83650000006,-71940.60769999996,172535.21070000003
000300.SH,csi_300,2017-06-22T00:00:00,153,129,9658021.166599995,9642025.345900001,15995.820699999998,1072.6879999999956,-136792.81819999986,170636.74719999998,-154640.9265,49273.08910000001,-45319.369599999976
000300.SH,csi_300,2017-06-21T00:00:00,125,158,6254578.647199999,6139683.393300007,114895.25390000004,-137717.9336999999,188827.12890000007,215412.16890000008,-100516.91499999998,-133244.57529999997,-887.8439999999953
000300.SH,csi_300,2017-06-20T00:00:00,88,193,5009889.1395,5314640.379000004,-304751.23949999997,-110301.17170000004,-42304.162500000006,-182859.25689999998,-121891.98259999993,53738.35469999996,261445.36640000014
000300.SH,csi_300,2017-06-19T00:00:00,142,139,5325069.222300001,5265338.426200004,59730.796100000094,-45655.681899999996,41952.273400000005,60262.05969999999,-531.2635999999529,-97379.28939999998,31257.300799999983
000300.SH,csi_300,2017-06-16T00:00:00,95,187,4715168.5161000015,5059399.615599997,-344231.0994999999,-154848.05339999995,-30911.479299999985,-160574.34459999995,-183656.75490000006,27180.733999999924,322290.7296000001
000300.SH,csi_300,2017-06-15T00:00:00,112,170,5458991.092300001,5703380.141699993,-244389.0493999999,-210857.9923000002,-62753.50439999996,-169422.5594,-74966.49000000002,35913.434699999976,220159.3119999999
000300.SH,csi_300,2017-06-14T00:00:00,74,207,5284868.894900002,6136362.889299993,-851493.9944000008,-192689.47169999994,-27953.474799999996,-568165.2673000002,-283328.7271000001,118524.28570000005,748201.9400999998
000300.SH,csi_300,2017-06-13T00:00:00,119,162,4919979.511799997,5169161.212400002,-249181.70060000007,-252719.42989999978,-26109.261500000008,-170289.6708,-78892.02979999997,98480.07740000004,148675.55139999997
000300.SH,csi_300,2017-06-12T00:00:00,97,184,6346422.414200003,6701683.550699995,-355261.13649999985,-106913.38590000002,-50521.70770000004,-241528.70799999998,-113732.42849999995,25749.17960000002,341458.9982
000300.SH,csi_300,2017-06-09T00:00:00,127,149,6937181.644600003,6861723.628599997,75458.01600000002,19429.327399999962,30593.484199999984,55117.76909999999,20340.24690000002,-65132.18059999996,-12833.950400000014
000300.SH,csi_300,2017-06-08T00:00:00,127,149,6351425.161999992,6331781.579299994,19643.58269999996,-110681.08380000005,51023.611200000014,-21028.66600000003,40672.24869999999,-12102.358399999983,-13749.266999999985
000300.SH,csi_300,2017-06-07T00:00:00,188,88,7424552.302700011,6885933.0507,538619.252,76003.09689999996,44371.82880000004,543920.7802000002,-5301.528199999921,-209670.23340000006,-348617.5884000005
000300.SH,csi_300,2017-06-06T00:00:00,134,142,4184577.9734000023,4138513.115100002,46064.8583,-81420.41329999999,91440.07870000004,103434.44910000011,-57369.59080000001,-40142.55740000002,-16951.557699999987
000300.SH,csi_300,2017-06-05T00:00:00,110,166,4441409.800400001,4899176.191499998,-457766.3911,-210017.24529999998,-24229.499300000018,-378083.57570000016,-79682.8154,180163.10260000007,285807.8446999999
000300.SH,csi_300,2017-06-02T00:00:00,123,156,4909737.7101,5050309.539399998,-140571.8292999999,-99261.7794,5401.568199999996,16819.219699999983,-157391.0490000001,-28018.2524,179864.03749999992
000300.SH,csi_300,2017-06-01T00:00:00,137,143,6817593.273699999,6366283.320099998,451309.9535999998,-103930.84890000007,367304.5701000001,826175.7381000003,-374865.7845000003,-378451.1241000002,-100737.33319999988
000300.SH,csi_300,2017-05-31T00:00:00,145,135,6836540.006599994,6562824.034599998,273715.97199999995,97417.16560000002,302739.7978000003,489452.7744000001,-215736.80239999996,-247843.92610000007,-17458.295599999994
000300.SH,csi_300,2017-05-26T00:00:00,130,151,6334986.147700007,6507234.314800002,-172248.16710000002,-90754.94900000005,51841.365399999944,-130827.38520000005,-41420.7819,-42373.04240000002,236988.61640000003
000300.SH,csi_300,2017-05-25T00:00:00,184,98,8224529.934200005,7456702.222800004,767827.7113999999,-41578.96030000004,85404.68320000003,610639.5995999997,157188.11179999996,-250645.3781999998,-542146.9260999996
000300.SH,csi_300,2017-05-24T00:00:00,141,141,4994344.691999999,5033331.331699996,-38986.639700000014,-250155.48710000003,209491.54219999997,37512.276400000046,-76498.91609999997,-80550.23030000002,116571.03929999999
000300.SH,csi_300,2017-05-23T00:00:00,152,130,7444396.328900004,6906364.971999993,538031.3569000004,3159.4247000000055,484740.3567999998,767456.1808999993,-229424.82399999996,-411955.8010999999,-125192.95120000005
000300.SH,csi_300,2017-05-22T00:00:00,101,181,5216363.777599999,5430778.783100002,-214415.0055000001,-143086.03809999992,203673.43540000005,-20830.631500000076,-193584.37399999992,-19606.771599999996,235496.90070000023
000300.SH,csi_300,2017-05-19T00:00:00,104,178,3856508.8075000043,4214172.548299999,-357663.7408000003,-174333.29920000007,28283.8425,-278647.07980000007,-79016.66100000004,77130.84020000002,284074.8142000001
000300.SH,csi_300,2017-05-18T00:00:00,84,196,4273337.142299995,4822680.869200003,-549343.7269000001,-338645.4852999999,34507.82610000003,-347265.9688000001,-202077.75810000004,120421.17440000002,437488.2121000002
000300.SH,csi_300,2017-05-17T00:00:00,105,174,5600440.536099992,6059041.335100001,-458600.79899999994,-175798.43410000016,-73806.49100000001,-404909.9607000001,-53690.83830000002,168939.68789999996,315845.60940000013
000300.SH,csi_300,2017-05-16T00:00:00,162,118,6087973.9223,5795802.675199996,292171.2471000003,-256715.74719999987,141754.61710000003,332536.6596999998,-40365.41259999998,-117528.00169999994,-201602.6587000001
000300.SH,csi_300,2017-05-15T00:00:00,156,125,5114583.5849,4977872.213599998,136711.37130000012,-37450.196899999966,44105.49309999998,108290.1758,28421.19550000003,-143122.62639999995,16209.72719999999
000300.SH,csi_300,2017-05-12T00:00:00,140,141,5432664.8462,5168972.220899997,263692.6252999999,-51561.23790000003,76653.57669999995,305468.3906999999,-41775.76539999998,-193990.44530000008,-74251.0889
000300.SH,csi_300,2017-05-11T00:00:00,148,134,6250742.431699996,5819225.101400001,431517.3302999999,-432.9381000000024,145508.07540000012,360788.8659000002,70728.46439999997,-367426.9295999997,-66727.83609999993
000300.SH,csi_300,2017-05-10T00:00:00,102,181,5322558.6684,5635527.152499994,-312968.4841,-73057.91480000001,189.54380000001353,-142865.26960000006,-170103.21450000003,-19371.037100000045,357485.4679000003
000300.SH,csi_300,2017-05-09T00:00:00,108,175,4122337.286900001,4405691.477699998,-283354.19079999987,-278420.2014999999,15345.373600000008,-139003.82360000003,-144350.3672,62188.5303,222974.24420000002
