index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000680.SH,star,2024-08-30T00:00:00,300,274,1122695.988200001,1052965.1207000013,69730.86919999993,15034.83170000001,17915.402500000007,16799.567499999983,52931.300000000025,-35280.49269999998,-34450.37390000003
000680.SH,star,2024-08-29T00:00:00,245,329,570634.0054999995,598619.3512000006,-27985.34680000002,-20535.702000000012,3938.6913000000013,-20707.4455,-7277.900199999996,-33493.007200000015,61478.352300000035
000680.SH,star,2024-08-28T00:00:00,234,340,418750.2526000002,471639.97530000017,-52889.722100000035,-17793.20609999998,-3844.5360000000023,-19721.865999999995,-33167.85670000006,13181.151699999999,39708.56979999998
000680.SH,star,2024-08-27T00:00:00,262,312,450638.34750000044,489726.43530000036,-39088.08750000003,-10534.770499999995,-7112.488599999999,-17898.486800000006,-21189.600999999995,39541.13650000003,-453.0482000000072
000680.SH,star,2024-08-26T00:00:00,270,304,496426.0491999999,522346.6319999994,-25920.582299999984,-8787.646499999988,1903.0828999999994,-19955.40920000001,-5965.173599999995,32795.88650000002,-6875.303600000016
000680.SH,star,2024-08-23T00:00:00,233,341,570111.3417000007,631475.0181000003,-61363.67880000001,-21043.91539999999,1948.2178000000001,-16200.840300000002,-45162.83609999999,43637.712799999965,17725.964399999983
000680.SH,star,2024-08-22T00:00:00,256,318,586275.2649999998,650541.1184000009,-64265.853499999925,-1885.4063000000017,-13036.3618,-25856.651600000027,-38409.20180000002,37309.774000000056,26956.080700000035
000680.SH,star,2024-08-21T00:00:00,249,325,561027.6748000003,594074.9718000002,-33047.295,-7235.888500000003,-3775.1894,-13678.691700000007,-19368.605300000003,5762.731099999998,27284.56549999999
000680.SH,star,2024-08-20T00:00:00,249,325,554695.3809000001,630209.3739000007,-75512.95349999999,-17530.185400000002,-5782.958400000004,-37017.25400000002,-38496.73900000002,77001.66279999996,-1487.6711000000334
000680.SH,star,2024-08-19T00:00:00,295,279,638023.7935000008,641320.3932000004,-3296.600899999994,3701.936499999989,744.2808000000023,-9191.189399999997,5894.589700000006,34604.602600000006,-31308.00090000003
