index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000680.SH,star,2021-04-30T00:00:00,73,195,1437014.685799999,1569429.7312999996,-132415.0443000001,-45457.04960000001,425.80979999999727,-27187.277800000014,-105227.76769999995,41567.88350000001,90847.16189999993
000680.SH,star,2021-04-29T00:00:00,89,178,1205654.9454999997,1331399.8316000002,-125744.88740000014,-5294.722199999995,-14168.363600000006,-31579.56480000001,-94165.32130000003,56138.452400000024,69606.43439999994
000680.SH,star,2021-04-28T00:00:00,100,167,1358292.1627999987,1332224.2185000002,26067.944999999985,13610.8947,5032.478700000001,38434.3834,-12366.439099999945,20964.404199999986,-47032.34660000002
000680.SH,star,2021-04-27T00:00:00,73,192,1041780.0751000001,1173197.2493999992,-131417.17510000005,-58324.67190000001,-13783.121400000005,-30850.565400000007,-100566.60889999995,26173.422300000013,105243.75130000003
000680.SH,star,2021-04-26T00:00:00,101,164,1600615.6981000006,1627618.8937000008,-27003.196099999972,-4935.226799999998,-24024.895300000015,-791.3660000000091,-26211.82959999999,9429.48449999999,17573.711300000003
000680.SH,star,2021-04-23T00:00:00,105,160,1040685.6009999992,1036618.7042000004,4066.8983000000176,-5957.2878000000055,358.6860999999993,6353.878300000003,-2286.981499999991,-15248.560599999983,11181.661500000004
000680.SH,star,2021-04-22T00:00:00,105,160,1019844.9442999996,1000263.6954000005,19581.248599999977,-437.4890999999916,7803.0381,16760.4722,2820.7766999999913,-16065.845399999995,-3515.4025999999903
000680.SH,star,2021-04-21T00:00:00,78,186,928584.1055,1034433.7413999998,-105849.63689999998,-51493.24309999996,-9669.180999999997,-44974.995800000004,-60874.64010000004,28772.110399999994,77077.52700000003
000680.SH,star,2021-04-20T00:00:00,94,169,1164352.0552999997,1255937.9353,-91585.87940000009,-13634.840800000002,-29878.127899999992,-22022.789899999992,-69563.0901,-4360.790200000032,95946.66990000004
000680.SH,star,2021-04-19T00:00:00,177,85,1139639.3441999995,1017903.0670999999,121736.27770000002,9440.128299999997,18594.690099999996,41485.1661,80251.11100000002,-2004.1029999999973,-119732.1751
000680.SH,star,2021-04-16T00:00:00,138,123,777438.8182999996,759095.9418999988,18342.878600000007,-7550.322500000004,9576.729800000003,13425.571000000002,4917.305400000007,2778.8844,-21121.7636
000680.SH,star,2021-04-15T00:00:00,91,170,615887.7790000002,650726.5363999999,-34838.757,-30003.586399999997,312.0879000000057,-10276.109800000002,-24562.647599999975,9383.501400000003,25455.256299999997
000680.SH,star,2021-04-14T00:00:00,89,172,604382.4601000007,677101.6036000004,-72708.37040000004,-24530.829900000004,-7341.930200000002,-36392.6247,-36326.51879999998,53297.73649999996,19421.405100000004
000680.SH,star,2021-04-13T00:00:00,84,177,606731.3390999998,597068.2076999994,9663.12950000001,16420.561999999998,-14843.877000000008,4577.530000000001,5085.601399999992,23197.31379999999,-32860.445999999996
000680.SH,star,2021-04-12T00:00:00,57,202,690221.3485000003,839462.6525,-149241.3035999999,-15232.827099999988,-34485.43920000004,-67456.50139999998,-81784.80260000002,77609.55390000003,71631.74869999997
000680.SH,star,2021-04-09T00:00:00,84,173,716296.1973999996,804385.1867999999,-88088.98779999992,-17706.963,-11057.8609,-39440.950999999994,-48648.038400000005,49641.177399999986,38447.809799999966
000680.SH,star,2021-04-08T00:00:00,101,155,810845.9242999996,846459.7825999995,-35613.85940000001,16647.654799999997,-23907.352600000002,-8475.872199999996,-27137.986100000016,45774.64789999998,-10160.790099999987
000680.SH,star,2021-04-07T00:00:00,86,168,720581.8550000001,813826.0559000003,-93244.20169999999,-40784.51540000002,8653.986400000002,-36138.117,-57106.0839,58917.87859999995,34326.32140000001
000680.SH,star,2021-04-06T00:00:00,94,160,767396.5,800751.9717,-33355.474,-13730.322600000007,6336.140999999998,-28465.816499999994,-4889.655199999997,24429.356200000002,8926.114899999986
000680.SH,star,2021-04-02T00:00:00,156,97,1199197.517500001,1035266.0281000002,163931.4909000001,68151.74399999998,13405.736799999995,79081.5354,84849.95400000009,-77576.85359999994,-86354.63649999996
000680.SH,star,2021-04-01T00:00:00,122,131,842654.9942000004,713087.3976999997,129567.59769999995,47921.790700000005,20700.619400000007,42481.8227,87085.7738,-29931.520499999984,-99636.07639999999
000680.SH,star,2021-03-31T00:00:00,96,155,598214.9069,568929.3480000003,29285.560299999972,26877.781099999993,6942.245999999997,7985.748500000004,21299.81040000001,6910.721200000002,-36196.279299999995
000680.SH,star,2021-03-30T00:00:00,81,168,631612.9887,634713.7625,-3100.773900000022,8468.589300000001,-4177.583000000004,5446.846200000007,-8547.62000000001,-6522.851400000009,9623.625499999987
000680.SH,star,2021-03-29T00:00:00,75,173,608544.4418999999,644596.9219999999,-36052.478500000005,2730.3025999999945,-7970.928000000005,-9263.069599999999,-26789.410500000013,29980.636099999996,6071.842599999993
000680.SH,star,2021-03-26T00:00:00,106,140,652898.5862000003,652647.6503000003,250.9358000000011,-9429.634399999999,13298.839999999986,10288.74590000001,-10037.810000000016,60.67569999999796,-311.6111000000019
000680.SH,star,2021-03-25T00:00:00,73,172,540180.5315999996,638567.497,-98386.96680000002,-29302.5999,-17632.66109999999,-43866.59069999999,-54520.37470000001,18669.232100000016,79717.73509999992
000680.SH,star,2021-03-24T00:00:00,65,179,560633.2159,678327.0052000001,-117693.78969999994,-11540.364799999996,-9584.057299999999,-42943.38480000003,-74750.40449999996,41131.32359999998,76562.46530000001
