index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2016-06-30T00:00:00,154,293,6134458.206700005,6696757.2267,-562299.02,-113995.80100000023,-45544.47030000001,-125720.96640000005,-436578.0536000004,-110258.5798,672557.5998000003
399102.SZ,chinext,2016-06-29T00:00:00,139,310,6211403.554899994,6854612.655600001,-643209.1006999998,-183167.67400000014,19567.57599999999,-251608.4763000002,-391600.62439999986,18596.67499999996,624612.4257000007
399102.SZ,chinext,2016-06-28T00:00:00,185,265,7242188.094599991,7806018.2967,-563830.2020999999,-246039.62229999973,38357.33689999998,-205785.10970000015,-358045.0923999995,106387.62639999989,457442.57570000034
399102.SZ,chinext,2016-06-27T00:00:00,329,120,7041480.517100005,6329918.855000008,711561.6620999998,-33607.10799999996,111423.72240000006,514002.28740000015,197559.3747,-265615.55399999995,-445946.1081000002
399102.SZ,chinext,2016-06-24T00:00:00,121,327,6126499.0704000015,6659896.167999997,-533397.0975999999,-130653.76729999985,28529.537600000018,-46768.807700000034,-486628.2898999999,-49281.52869999994,582678.6262999999
399102.SZ,chinext,2016-06-23T00:00:00,126,319,5244283.725400012,5764561.763899999,-520278.0385000005,-118980.56989999981,-3727.7383999999993,-123708.27819999988,-396569.76030000043,28110.06319999994,492167.97530000017
399102.SZ,chinext,2016-06-22T00:00:00,294,150,5480603.081200001,5009988.610900001,470614.47030000057,-60943.81779999999,353243.28959999996,407789.4467000001,62825.02360000003,-281037.9609000003,-189576.50940000024
399102.SZ,chinext,2016-06-21T00:00:00,105,333,5172797.7183,6090446.698400004,-917648.9801000004,-84347.7807,-250851.9554999998,-476453.26730000007,-441195.71280000015,94697.94270000016,822951.0374
399102.SZ,chinext,2016-06-20T00:00:00,181,259,4772347.419299999,5079400.632499997,-307053.21320000023,-201027.61969999998,43972.56760000002,-13597.213800000012,-293455.99939999986,21145.594100000064,285907.6190999999
399102.SZ,chinext,2016-06-17T00:00:00,186,254,5391469.920500006,5712676.9854999995,-321207.0649999998,-893.3272000000084,25720.238799999996,-39771.74729999997,-281435.3177000002,10944.436100000014,310262.6289
399102.SZ,chinext,2016-06-16T00:00:00,125,316,4949145.467999994,5555085.835099998,-605940.3671000008,-144619.5742,-66744.61750000002,-162850.78119999982,-443089.5859000005,14835.432200000047,591104.9348999996
399102.SZ,chinext,2016-06-15T00:00:00,346,99,5727907.285800001,5087542.785999995,640364.4997999999,6466.521400000009,-1915.769999999987,508139.4461999998,132225.05360000004,-222164.13489999986,-418200.3648999994
399102.SZ,chinext,2016-06-14T00:00:00,77,367,3685754.941699996,4309880.364599993,-624125.4228999998,-162268.59790000014,-10966.660399999995,-265884.25220000016,-358241.1706999999,120117.34780000012,504008.0751000001
399102.SZ,chinext,2016-06-13T00:00:00,54,390,4979083.831899991,6466704.445600003,-1487620.6136999999,-269991.06639999984,-399533.23370000004,-669236.8419000003,-818383.7717999998,182477.47520000007,1305143.1385
399102.SZ,chinext,2016-06-08T00:00:00,122,322,4832691.281100002,5591507.650299992,-758816.3691999994,-339496.3700000002,-35312.568500000016,-339776.7707,-419039.59849999996,161903.49509999994,596912.8740999995
399102.SZ,chinext,2016-06-07T00:00:00,184,260,4939791.175500002,5234913.880700003,-295122.7052000002,-229189.99900000016,76175.82959999997,-97672.80869999994,-197449.89649999997,16550.32349999995,278572.3817000001
399102.SZ,chinext,2016-06-06T00:00:00,124,319,5058078.967900005,5679063.989899997,-620985.0219999998,-188717.2461000002,61216.95099999999,-272734.8089999998,-348250.2130000001,97375.98670000002,523609.0352999994
399102.SZ,chinext,2016-06-03T00:00:00,185,255,6999669.0105000045,7646601.8246,-646932.8140999997,-401146.33620000025,-26718.09400000001,-370122.7644999999,-276810.04959999997,128802.2610000001,518130.5530999997
399102.SZ,chinext,2016-06-02T00:00:00,172,268,5301985.040899998,5641301.907399996,-339316.8665000002,-172638.90319999997,122849.12969999996,-63415.39469999988,-275901.4717999999,61035.838800000034,278281.02769999986
399102.SZ,chinext,2016-06-01T00:00:00,162,278,5968882.196899999,6281334.173700007,-312451.9767999998,-119158.00450000007,-17485.921399999992,-28928.92490000005,-283523.0519,3072.9022000000245,309379.0746000001
399102.SZ,chinext,2016-05-31T00:00:00,369,69,6197108.18989999,5082650.571700002,1114457.6182000001,108762.92349999998,167783.1903999999,778381.6613999996,336075.9568,-368562.8863,-745894.7319000002
399102.SZ,chinext,2016-05-30T00:00:00,177,263,2774159.5928000025,2953957.468900004,-179797.87610000002,-191140.36240000004,-77523.53730000003,-41805.32820000006,-137992.5479,-62310.08070000002,242107.9567999999
399102.SZ,chinext,2016-05-27T00:00:00,172,265,3071764.9138999977,3327998.3863000018,-256233.47240000035,-33944.390600000006,-58012.82519999993,-23206.39809999995,-233027.0743000002,-39987.835300000006,296221.30769999983
399102.SZ,chinext,2016-05-26T00:00:00,149,288,3295229.157299994,3508170.458900002,-212941.30160000004,-188130.06910000005,185767.0822999998,-28072.0493000001,-184869.25229999967,-14117.7081,227059.0097000001
399102.SZ,chinext,2016-05-25T00:00:00,123,315,3342344.0352000026,3698404.198999999,-356060.1637999998,29334.15090000003,-29461.6051,-63324.46049999998,-292735.7033,30795.120499999957,325265.0433000003
399102.SZ,chinext,2016-05-24T00:00:00,109,328,3028770.382499999,3437989.2202000036,-409218.8377000002,-162900.63320000004,42778.4656,-173384.13019999987,-235834.70749999987,20923.4685,388295.3692000005
399102.SZ,chinext,2016-05-23T00:00:00,201,234,3925099.4013999943,3922682.6856999975,2416.7156999999843,-5444.353599999997,53022.883799999996,97374.33149999997,-94957.61579999996,5160.305299999978,-7577.0209999999815
399102.SZ,chinext,2016-05-20T00:00:00,281,156,3105438.0586000024,2900918.685399999,204519.37320000006,-116961.05629999985,152316.6638,225161.34129999985,-20641.968099999984,-89133.92870000002,-115385.44450000001
399102.SZ,chinext,2016-05-19T00:00:00,246,193,3202627.6181999985,3044151.5610999945,158476.05709999995,32538.510099999985,-45584.36119999998,196335.99320000003,-37859.93610000002,-74241.72729999998,-84234.32979999995
399102.SZ,chinext,2016-05-18T00:00:00,47,393,2536210.713799998,3381468.990900002,-848657.3665999997,-220339.27699999997,-65310.09420000008,-366939.53119999997,-478318.74589999975,51689.22050000002,793569.0566000005
399102.SZ,chinext,2016-05-17T00:00:00,226,214,3543805.317699995,3560182.7406,-16377.422899999943,-34952.447800000045,12315.1315,98446.52269999997,-114823.9455999999,-41685.23819999985,58062.661099999925
