index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2020-12-31T00:00:00,419,470,6965207.959300004,6924281.230600006,40924.401600000034,6853.2173999999995,91199.77409999988,49867.97769999998,-8941.248999999963,-15416.86000000003,-25509.868499999953
399102.SZ,chinext,2020-12-30T00:00:00,322,566,6205891.858299994,6280407.400600005,-74515.54219999984,-136734.85960000008,18727.212499999976,134687.42309999987,-209202.96540000002,-46293.38620000002,120808.92970000001
399102.SZ,chinext,2020-12-29T00:00:00,332,556,5629271.916699993,6474818.322200016,-845546.4053999996,-227248.83819999985,-133991.67349999983,-353665.5541,-491880.85140000033,294191.3408000005,551355.0649999998
399102.SZ,chinext,2020-12-28T00:00:00,214,671,5772055.7258,6504538.649799997,-732482.9217000008,-300131.5886999997,-50339.861099999966,-207253.25120000003,-525229.6727999996,4530.557600000063,727952.3648000007
399102.SZ,chinext,2020-12-25T00:00:00,270,615,5436834.193400001,5813564.804599993,-376730.6139,-176029.13970000012,-276.03270000000043,-127086.78150000001,-249643.82969999986,12218.917099999993,364511.6973999993
399102.SZ,chinext,2020-12-24T00:00:00,170,713,5352407.932000004,6436489.087799994,-1084081.1556000004,-208445.7693000004,-94983.80800000005,-394471.1801000002,-689609.9757000011,-20370.728099999982,1104451.8850999998
399102.SZ,chinext,2020-12-23T00:00:00,264,618,6538027.132599998,7105239.425500008,-567212.291500001,-113201.56410000002,-37302.85499999999,-108088.19379999994,-459124.0991000004,161456.75839999993,405755.5315000003
399102.SZ,chinext,2020-12-22T00:00:00,192,689,6187110.802900002,7264910.690299995,-1077799.8881999988,-245265.4002999997,-219914.78259999986,-418227.77189999993,-659572.1154999991,88104.17130000002,989695.717000002
399102.SZ,chinext,2020-12-21T00:00:00,357,524,6513907.5556999985,6537410.510500013,-23504.007899999993,-130711.49260000014,62906.2254,71821.42179999995,-95324.37660000006,-12748.282700000034,36251.2375
399102.SZ,chinext,2020-12-18T00:00:00,249,632,4953982.026000003,5531313.025100002,-577331.0001000005,-126853.83790000013,-60362.17470000001,-169385.42069999987,-407945.5784000006,19077.12480000005,558253.8746000002
