index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000300.SH,csi_300,2019-04-30T00:00:00,103,194,7899045.374400003,8729469.322999993,-830423.9486000001,-573927.9546999994,-30171.84479999998,-525866.2280999997,-304557.7205,274404.603,556019.3456
000300.SH,csi_300,2019-04-29T00:00:00,73,225,9932680.72720001,10927410.288000004,-994729.5607999992,-624293.5251999997,-226651.26600000024,-482861.3415,-511868.2193000003,95975.07720000009,898754.4836000004
000300.SH,csi_300,2019-04-26T00:00:00,71,229,8861255.0401,9988300.344400004,-1127045.3043,-810710.7788999996,-169448.37149999998,-473653.49770000007,-653391.8066000001,195225.2928,931820.0115000004
000300.SH,csi_300,2019-04-25T00:00:00,43,257,9008011.9935,11236138.643399997,-2228126.649900002,-1151518.9221000003,-544445.9965999997,-1506487.4546999997,-721639.1952000007,578340.9260999998,1649785.7237999996
000300.SH,csi_300,2019-04-24T00:00:00,99,201,9427851.5823,10169646.940900002,-741795.3586000006,-696367.7080000004,60635.95940000003,-320493.5663999999,-421301.7921999997,138450.10179999995,603345.2567999995
000300.SH,csi_300,2019-04-23T00:00:00,67,233,10005685.623699998,10921723.855800001,-916038.2321000005,-617359.3876,-195470.87629999992,-398083.5309999999,-517954.70109999983,56094.26419999993,859943.9678999999
000300.SH,csi_300,2019-04-22T00:00:00,45,255,11623112.512699991,14621813.79209998,-2998701.279400002,-2110766.905299999,-449046.5978999996,-2232735.334399999,-765965.9449999991,961026.4853999994,2037674.794
000300.SH,csi_300,2019-04-19T00:00:00,107,192,10186389.576700004,10571338.839699995,-384949.26300000004,-433211.8330000001,239133.84899999984,-318770.8739000003,-66178.38909999997,101342.72890000016,283606.5341000003
000300.SH,csi_300,2019-04-18T00:00:00,78,221,9646214.16889999,10449914.923400005,-803700.7545000002,-482573.5720000004,-195364.45569999993,-581222.5071999998,-222478.24729999996,228690.7577,575009.9968000002
000300.SH,csi_300,2019-04-17T00:00:00,102,197,11964452.741099987,12406370.421299994,-441917.6801999998,-418651.3975999999,8416.244499999995,-421167.7497999998,-20749.93039999999,143209.1003,298708.5799
000300.SH,csi_300,2019-04-16T00:00:00,166,132,14519735.659299992,13271573.931600008,1248161.727700001,255029.15329999998,436354.06030000036,1330636.6625,-82474.93479999989,-676044.0886999996,-572117.6389999996
000300.SH,csi_300,2019-04-15T00:00:00,108,190,12611379.958300004,13344722.14459998,-733342.1862999998,-176256.84589999993,-390582.1956999998,-527661.9247999997,-205680.26149999996,216824.7350999999,516517.45119999966
000300.SH,csi_300,2019-04-12T00:00:00,66,232,8720692.561499989,9812584.036099998,-1091891.4746000005,-745216.3360999996,4909.688499999998,-643539.4411999999,-448352.03339999996,269944.9495999999,821946.5249999999
000300.SH,csi_300,2019-04-11T00:00:00,41,257,11594277.15639999,14018192.164899996,-2423915.008500001,-1509208.2949,-343107.5707999998,-1469536.2837000003,-954378.7248000001,538973.6136999998,1884941.3947999997
000300.SH,csi_300,2019-04-10T00:00:00,97,201,15166355.079700004,16172848.192299996,-1006493.1126000001,-916313.3453000002,-79169.59969999999,-645054.7861000003,-361438.3264999999,246256.55599999992,760236.5565999999
000300.SH,csi_300,2019-04-09T00:00:00,83,215,12742940.694600016,13891825.987299992,-1148885.2927000008,-963803.8862999997,42643.48530000001,-856547.8630000008,-292337.42969999975,247714.98650000003,901170.3062
000300.SH,csi_300,2019-04-08T00:00:00,85,214,17324105.847399984,19111312.952299993,-1787207.1049000002,-1088591.0362999998,21824.925000000003,-1247389.8298000002,-539817.2751000004,475435.5238,1311771.5810999998
