index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2015-04-30T00:00:00,177,202,5855866.667499995,5931480.473299995,-75613.80579999987,5411.053499999998,-13891.18710000002,119245.29960000001,-194859.1054,-10072.377300000031,85686.18309999998
399102.SZ,chinext,2015-04-29T00:00:00,235,144,5522412.403800004,5338341.559400006,184070.8444000001,-22324.76750000001,35533.364600000015,290021.67229999974,-105950.82789999986,-86047.5016,-98023.34279999997
399102.SZ,chinext,2015-04-28T00:00:00,73,314,4552782.933800003,5535915.757099991,-983132.8233000005,-159796.72569999986,-31269.71570000001,-590071.0649999996,-393061.7583000001,368680.1279000001,614452.6954000007
399102.SZ,chinext,2015-04-27T00:00:00,120,263,5211351.712999995,5809703.8071000045,-598352.0941000001,-25058.274699999998,-60563.29589999999,-389059.9433000001,-209292.15080000015,247085.17459999982,351266.91949999996
399102.SZ,chinext,2015-04-24T00:00:00,125,258,5479793.968600005,5960860.798999996,-481066.8304000004,-137199.46800000008,18229.591500000002,-145927.80449999997,-335139.02590000024,139985.95340000003,341080.87700000015
399102.SZ,chinext,2015-04-23T00:00:00,141,238,5597338.414599996,5845906.166200001,-248567.7516,-47409.509000000064,-14702.812300000018,-30507.854699999985,-218059.89689999988,55450.97689999998,193116.7746999999
399102.SZ,chinext,2015-04-22T00:00:00,162,212,5346547.711900001,5602707.060500011,-256159.34860000017,-16911.458500000022,-35515.127100000005,-41091.004899999985,-215068.34370000014,102903.4003,153255.94830000002
399102.SZ,chinext,2015-04-21T00:00:00,267,100,4780456.333600007,4293241.093300002,487215.24030000024,30452.336199999965,76090.62529999996,445513.79019999993,41701.45009999999,-220219.98879999993,-266995.2515000001
399102.SZ,chinext,2015-04-20T00:00:00,82,285,4160188.3949000007,4678454.274899999,-518265.8799999997,-154511.7619999999,-56699.34429999999,-260676.3314999997,-257589.54849999998,185252.22429999989,333013.6556999997
399102.SZ,chinext,2015-04-17T00:00:00,80,287,4412682.718799998,5127247.3774999995,-714564.6587000003,-169201.38069999992,-92985.22070000005,-416323.9776,-298240.68110000005,335023.2938000004,379541.3649
