index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000300.SH,csi_300,2023-02-28T00:00:00,111,189,7852035.645900003,8218138.751999997,-366103.10810000036,-30457.885400000017,110637.877,-139084.65990000003,-227018.4462000001,42820.42529999997,323282.6821999999
000300.SH,csi_300,2023-02-27T00:00:00,89,211,6713794.273800008,7646982.20440001,-933187.9324000009,-228755.10479999997,-141226.3378,-662506.7265000001,-270681.20410000026,68266.7436000001,864921.1892
000300.SH,csi_300,2023-02-24T00:00:00,91,209,7071725.993399993,8031044.2716999985,-959318.2778,-227337.65030000024,-69184.29680000001,-616933.0121,-342385.26619999984,176736.76520000002,782581.5142000001
000300.SH,csi_300,2023-02-23T00:00:00,100,200,7596637.604900009,8109860.0122,-513222.40599999984,8429.569400000019,-48246.82510000001,-318034.30269999994,-195188.10460000008,90344.3789999999,422878.02690000006
000300.SH,csi_300,2023-02-22T00:00:00,91,209,7100108.113400004,7878928.070000007,-778819.9547,-382266.65360000014,-5048.169099999991,-422550.0105,-356269.9461000001,54748.981000000065,724070.9762999999
000300.SH,csi_300,2023-02-21T00:00:00,122,178,10067829.059399994,10407824.70929999,-339995.64889999985,-23443.1999,74086.44029999997,-152567.6378000001,-187428.01210000008,73749.95689999992,266245.6911999998
000300.SH,csi_300,2023-02-20T00:00:00,181,119,12295743.90280001,11277316.045200001,1018427.8572000009,-19359.201499999992,197583.73450000008,700539.7254000001,317888.13219999993,-490007.0110999997,-528420.8452000003
000300.SH,csi_300,2023-02-17T00:00:00,86,214,8423842.153499996,9686712.912300015,-1262870.7610000013,-244439.7607999999,-160792.43350000016,-752109.2490999999,-510761.5097000001,125168.91639999999,1137701.8418000005
000300.SH,csi_300,2023-02-16T00:00:00,99,201,11434525.589300003,12343800.712299999,-909275.1230000005,9882.600699999994,-450237.5950999999,-504137.07070000056,-405138.0522999998,-44539.55680000011,953814.6812000009
000300.SH,csi_300,2023-02-15T00:00:00,108,192,8680473.704499997,9289168.867299998,-608695.1622999995,-115034.37240000002,-34613.30050000002,-322791.90040000004,-285903.2623999997,91012.13989999995,517683.0208
000300.SH,csi_300,2023-02-14T00:00:00,120,180,7879462.067600006,8534443.299100008,-654981.2319000001,-139471.48110000003,29560.45310000001,-337989.4087000001,-316991.8227999997,249168.19359999974,405813.03589999984
000300.SH,csi_300,2023-02-13T00:00:00,176,124,10420846.683900006,9801272.358900003,619574.3259000003,89093.40119999996,45833.511300000006,392103.49669999984,227470.82830000005,-285930.359,-333643.9664999998
000300.SH,csi_300,2023-02-10T00:00:00,103,197,7296579.903399988,8214955.4269999955,-918375.5231000003,-206099.35169999982,-35665.73359999999,-623667.0046000001,-294708.5190000002,187384.7821,730990.7425999999
000300.SH,csi_300,2023-02-09T00:00:00,168,132,8793258.850199994,8261592.352000003,531666.4979,25113.714600000014,91336.95690000002,422514.2047000001,109152.29350000006,-303768.04020000016,-227898.4556
000300.SH,csi_300,2023-02-08T00:00:00,104,196,6264004.970199995,6827381.2947999975,-563376.3235999998,-135913.52660000007,-81683.99909999991,-428996.6054000001,-134379.71919999993,142508.93130000008,420867.39170000044
000300.SH,csi_300,2023-02-07T00:00:00,129,171,6901198.323400001,7186899.437399998,-285701.11440000014,-64509.804000000026,-3138.0251999999946,-201034.87030000007,-84666.24370000004,49002.67870000002,236698.43449999968
000300.SH,csi_300,2023-02-06T00:00:00,90,210,8504539.103599994,9474140.6537,-969601.5506000003,-419699.9519000002,60879.0296,-564059.8097000001,-405541.7403999999,310397.39099999995,659204.1591999999
000300.SH,csi_300,2023-02-03T00:00:00,94,206,8513132.491600005,9403933.5849,-890801.0934999996,-440981.4642000001,101776.66809999997,-424490.50100000016,-466310.5922999996,208921.37540000005,681879.7207000005
000300.SH,csi_300,2023-02-02T00:00:00,136,164,10255556.132300003,10764312.892700005,-508756.7605,-261794.78689999986,-58846.54310000001,-423300.7356000003,-85456.0248000001,151901.73020000005,356855.02890000015
000300.SH,csi_300,2023-02-01T00:00:00,160,140,11083330.433300013,10909673.176200006,173657.25759999995,67727.66039999995,269233.43490000017,240051.03390000004,-66393.77680000015,-173159.7344,-497.5225999999602
000300.SH,csi_300,2023-01-31T00:00:00,79,221,9612848.308699997,10715353.126400003,-1102504.8169000004,-111245.4759,-154650.2637000001,-703706.3466000003,-398798.4711000001,225108.0005,877396.8161
000300.SH,csi_300,2023-01-30T00:00:00,105,195,14418719.461200004,14781503.81529998,-362784.3531,319591.8908999998,-111594.0125,-152464.91999999998,-210319.43409999993,-86.1587000000236,362870.51239999995
000300.SH,csi_300,2023-01-20T00:00:00,169,131,9701900.233099995,9137861.5633,564038.6697000001,123484.79490000001,78909.74429999999,435476.6887999999,128561.98100000009,-348603.26969999995,-215435.40079999986
000300.SH,csi_300,2023-01-19T00:00:00,160,140,7721199.822399997,7439147.693100002,282052.1295000002,-115496.9076,123439.4511,248843.972,33208.15730000002,-137977.15210000006,-144074.97670000003
000300.SH,csi_300,2023-01-18T00:00:00,128,172,6552645.0775000015,6716432.851200005,-163787.77380000005,-4141.053400000006,-85223.29080000005,-128167.5416000001,-35620.2321,-115357.308,279145.08160000003
000300.SH,csi_300,2023-01-17T00:00:00,110,190,7468826.389000001,8040663.284600002,-571836.8949000001,-131623.12220000004,-30468.34889999999,-357432.0478,-214404.8477999999,142337.06880000007,429499.8265999997
000300.SH,csi_300,2023-01-16T00:00:00,170,130,13818320.822600016,13188739.082300002,629581.7408000001,233862.05369999993,-88551.17310000001,546020.6395000002,83561.10079999983,-458918.67760000005,-170663.06530000007
000300.SH,csi_300,2023-01-13T00:00:00,139,161,8917641.269900005,8753939.357400008,163701.91239999983,88564.02690000008,75680.97069999999,134936.64359999998,28765.268899999905,-83847.17139999993,-79854.7384
000300.SH,csi_300,2023-01-12T00:00:00,110,190,7087904.658499995,7240250.138200001,-152345.48040000003,146631.1757,-48119.91449999997,22610.684699999983,-174956.1644000001,-31798.15900000004,184143.63959999997
000300.SH,csi_300,2023-01-11T00:00:00,106,194,7609075.719699998,8073677.510599994,-464601.7901999997,268.6376999999981,-171103.80409999986,-336235.6982999998,-128366.09260000009,23458.71329999999,441143.0775999998
000300.SH,csi_300,2023-01-10T00:00:00,152,148,8596430.041499991,8623983.362700002,-27553.321099999997,36346.63429999998,6177.623799999996,-119837.65859999998,92284.33739999999,22385.517099999983,5167.8047999999635
000300.SH,csi_300,2023-01-09T00:00:00,151,149,9174536.794500008,9125576.87759999,48959.9164,6908.454000000006,9405.929900000003,50654.41499999998,-1694.498100000012,-13072.90629999982,-35887.01050000001
000300.SH,csi_300,2023-01-06T00:00:00,125,175,9639164.391,9634413.054899992,4751.335799999959,135596.3514,-50690.14580000001,2586.3850000000302,2164.951099999931,-149491.08589999998,144739.74899999992
000300.SH,csi_300,2023-01-05T00:00:00,199,101,11334950.219,9975518.169100016,1359432.0497999992,468031.7646,57249.64400000001,1021786.6586000002,337645.39129999996,-552119.0214,-807313.0297000001
000300.SH,csi_300,2023-01-04T00:00:00,137,163,7490669.629200001,7688856.999499999,-198187.36910000016,-83234.67919999998,86378.80969999997,-56530.94220000003,-141656.42810000002,-29565.251599999938,227752.62399999998
000300.SH,csi_300,2023-01-03T00:00:00,165,135,7850188.030799994,7640732.565100001,209455.4658,-236554.4725000001,34531.022499999985,245608.20720000003,-36152.74150000005,-187249.0348,-22206.431900000032
