index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000680.SH,star,2024-12-31T00:00:00,247,333,3008627.521399998,3505865.449300002,-497237.9278,-116515.65679999994,-43298.856100000005,-334290.77400000027,-162947.1539,324416.6497999999,172821.27730000007
000680.SH,star,2024-12-30T00:00:00,256,324,3341704.1030999944,3572258.3458000016,-230554.24149999992,-113496.13629999998,-35695.30849999996,-142386.03799999997,-88168.20470000005,125949.34569999986,104604.89789999992
000680.SH,star,2024-12-27T00:00:00,291,289,4389308.1455,4587913.902199997,-198605.75819999984,1400.8927000000049,-33460.31849999999,-161666.3011000001,-36939.45559999995,134150.9794,64454.77700000012
000680.SH,star,2024-12-26T00:00:00,246,334,4230066.9147000015,4286522.377099995,-56455.46409999998,-11368.369100000034,8152.326999999984,70966.11520000003,-127421.57759999979,-10636.648399999987,67092.1128999999
000680.SH,star,2024-12-25T00:00:00,243,337,3745571.183899998,3872196.8717000037,-126625.68949999996,29630.89020000002,-43924.048700000014,-37416.70800000003,-89208.9798,104655.21059999982,21970.47880000005
000680.SH,star,2024-12-24T00:00:00,261,319,3508420.7039000043,3551640.2337000035,-43219.52890000002,-30338.86979999999,31441.60010000003,-10016.194800000014,-33203.334999999985,51500.25370000002,-8280.721799999998
000680.SH,star,2024-12-23T00:00:00,262,318,4825936.067399991,5149727.678300008,-323791.6128999999,20021.340799999987,-51541.7016,-190956.0577,-132835.55320000002,238211.1874000001,85580.42250000009
000680.SH,star,2024-12-20T00:00:00,289,292,5809506.339400008,5399215.091999997,410291.24830000056,51937.1529,20700.886000000006,386217.6015000001,24073.645900000094,-308245.64190000016,-102045.60499999992
000680.SH,star,2024-12-19T00:00:00,253,328,3692425.986599998,3629112.448499999,63313.53930000002,-29354.303900000003,13526.634299999969,96715.00479999992,-33401.466700000026,-40419.12240000005,-22894.416200000014
000680.SH,star,2024-12-18T00:00:00,289,292,3150090.321100004,3043166.584700005,106923.73599999992,38999.042100000035,-14836.586999999994,27849.72330000002,79074.0131,-55748.396999999975,-51175.34029999995
000680.SH,star,2024-12-17T00:00:00,209,371,2514473.0884999973,2772954.197899996,-258481.1078,-68853.5573,-43281.179399999965,-132555.24960000013,-125925.85980000002,148084.97840000014,110396.13110000004
000680.SH,star,2024-12-16T00:00:00,209,371,3456283.867199997,3725010.7657000027,-268726.89849999984,-31577.528599999987,-60547.622499999976,-132573.97020000004,-136152.92829999997,191213.86580000003,77513.0325
000680.SH,star,2024-12-13T00:00:00,247,333,5043094.585999999,5234480.637500004,-191386.05199999982,-75607.86109999988,-78119.30069999995,-179828.2316999998,-11557.819800000025,277962.9876999999,-86576.93189999995
000680.SH,star,2024-12-12T00:00:00,276,304,3970496.1457999996,4056834.683799996,-86338.53850000018,-31094.16970000007,14960.111000000008,-98838.53010000006,12499.99209999997,219904.8643000001,-133566.3236
000680.SH,star,2024-12-11T00:00:00,279,300,4248113.662099997,4362429.356599998,-114315.69299999998,-58331.66100000002,-14139.207899999987,-59510.32769999995,-54805.36680000002,136475.6781,-22159.986700000034
000680.SH,star,2024-12-10T00:00:00,155,424,5103611.956600005,5415323.297800001,-311711.34410000016,-20592.11099999997,-71567.95840000005,-112380.55659999997,-199330.7846,-24671.53630000003,336382.87669999985
000680.SH,star,2024-12-09T00:00:00,270,309,3289159.069399996,3419756.011899999,-130596.94029999993,-37191.82709999994,-5690.258900000001,-156143.27690000003,25546.33440000007,180528.12210000024,-49931.179099999994
000680.SH,star,2024-12-06T00:00:00,259,320,3881496.240099997,4030282.176799997,-148785.93689999997,-37903.93999999994,-22487.93169999999,-97856.40379999996,-50929.5329,115110.23609999988,33675.69800000002
000680.SH,star,2024-12-05T00:00:00,197,383,3297958.8284999994,3377535.7510000025,-79576.92160000012,-19849.23849999998,2581.0058999999974,-7694.487999999987,-71882.4345,39057.109400000045,40519.81359999991
000680.SH,star,2024-12-04T00:00:00,267,312,3769185.584899999,3868570.3908000006,-99384.80740000008,9372.354300000043,-56080.57720000003,-72447.9931000001,-26936.81279999997,199879.86099999974,-100495.0545
000680.SH,star,2024-12-03T00:00:00,254,325,3246810.977099998,3482780.798300005,-235969.82370000007,-20964.433099999977,-13506.534500000005,-174199.1536999999,-61770.66749999998,188453.7277000001,47516.09669999994
000680.SH,star,2024-12-02T00:00:00,282,296,3913602.804700002,3945373.064699995,-31770.258499999967,36094.95729999999,-32420.224300000013,-81703.76460000008,49933.50460000006,112502.92569999988,-80732.66609999997
000680.SH,star,2024-11-29T00:00:00,193,385,3930593.7571,4044292.0612000027,-113698.30240000019,-30192.542800000003,1656.4644000000021,1463.7014000000163,-115162.00549999994,-1475.9704999999012,115174.27749999992
000680.SH,star,2024-11-28T00:00:00,287,290,3275130.285099997,3232566.9035999994,42563.37950000003,36841.685500000036,-41019.31759999995,8798.945899999997,33764.4356,79031.5977,-121594.97469999988
000680.SH,star,2024-11-27T00:00:00,201,376,3150899.0643,3243088.851800003,-92189.78879999994,-119947.85059999995,3136.4849999999856,-18400.585299999977,-73789.20219999996,-34049.6685,126239.45100000006
000680.SH,star,2024-11-26T00:00:00,282,295,2253968.5204999982,2366014.5440000007,-112046.0237000001,4513.333500000006,-24488.626999999997,-100487.37049999996,-11558.653000000006,127565.46400000005,-15519.442000000015
000680.SH,star,2024-11-25T00:00:00,180,396,3119229.3923,3319350.268900001,-200120.87600000002,-122333.37880000005,43421.11980000003,-149496.4201,-50624.45650000007,86599.06480000002,113521.8119000001
000680.SH,star,2024-11-22T00:00:00,223,354,4039725.9818999977,4421030.420499999,-381304.44059999957,1758.6263999999837,-90082.33559999998,-176158.5954000001,-205145.84319999974,232033.5904,149270.8493
000680.SH,star,2024-11-21T00:00:00,300,277,4110488.053999994,4064803.010099996,45685.045899999976,66926.20910000004,-2171.798699999993,51149.684299999986,-5464.6403999999875,1244.1913999999933,-46929.23730000002
000680.SH,star,2024-11-20T00:00:00,317,260,3809101.7450999976,3634070.8195000025,175030.92470000015,41088.154899999994,54480.88649999993,69822.48340000003,105208.4421999998,49242.13289999994,-224273.05389999974
000680.SH,star,2024-11-19T00:00:00,238,338,3366565.8246000004,3407810.063299997,-41244.237599999935,13267.535199999988,59659.79410000007,-67673.29960000003,26429.060900000048,25644.208199999954,15600.028799999985
000680.SH,star,2024-11-18T00:00:00,185,391,3557502.548599996,3961134.3787999963,-403631.82769999997,-150344.66559999995,-80563.36519999994,-251392.56039999987,-152239.26980000007,250740.17429999984,152891.65399999998
000680.SH,star,2024-11-15T00:00:00,214,361,4308590.524300003,4750446.993899995,-441856.4691000002,-138075.78960000013,-146802.2055,-269554.11049999984,-172302.35910000003,245717.41899999997,196139.04919999992
000680.SH,star,2024-11-14T00:00:00,211,364,4872978.748700003,5312046.953399997,-439068.2030000001,4191.0308999999825,-118950.92259999993,-221176.07119999986,-217892.1335,270155.592,168912.6121999998
000680.SH,star,2024-11-13T00:00:00,234,339,5643207.327899985,5846622.422400004,-203415.09089999986,7893.4683999999925,49827.40140000005,-107131.54009999994,-96283.55439999998,146505.79369999998,56909.29599999998
000680.SH,star,2024-11-12T00:00:00,238,335,7520958.4387,8178945.395999997,-657986.9570999998,-157837.90230000002,-150626.73200000005,-467405.9514999999,-190581.00580000004,460871.9645,197114.99169999975
000680.SH,star,2024-11-11T00:00:00,291,282,9270772.18549999,8978330.247100005,292441.9379999996,122740.77820000004,41845.07410000001,119837.1194000001,172604.8190000002,-33791.92250000003,-258650.01420000006
000680.SH,star,2024-11-08T00:00:00,287,287,7895439.002499986,7996277.7489,-100838.7465000001,49192.00109999998,-46097.46839999998,-103888.18999999997,3049.443599999933,72527.42139999998,28311.324300000044
000680.SH,star,2024-11-07T00:00:00,248,326,5446268.693999993,5567397.502599996,-121128.80900000001,-12480.930399999997,66279.33690000005,4405.630600000001,-125534.4392,51845.745400000014,69283.06189999991
000680.SH,star,2024-11-06T00:00:00,234,340,6015489.819699999,6239683.987299996,-224194.16839999982,-14392.316800000002,-75608.61269999994,-121154.5377,-103039.62990000013,193066.3852999998,31127.782800000037
000680.SH,star,2024-11-05T00:00:00,232,342,5632039.695599994,5480826.648300005,151213.04720000018,111341.96729999993,14139.1227,160143.61470000003,-8930.567400000033,-246838.75389999978,95625.70400000003
000680.SH,star,2024-11-04T00:00:00,241,332,3022939.9227000047,3000263.2161999983,22676.70820000001,16391.492799999996,11927.694999999998,13334.209199999972,9342.497299999983,-596.681300000002,-22080.027899999986
000680.SH,star,2024-11-01T00:00:00,227,345,4034128.5317000016,4429294.8342,-395166.3018000002,-64317.26899999995,-74825.08420000007,-267374.46700000006,-127791.83549999991,351955.67619999975,43210.62499999994
