index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2023-08-31T00:00:00,362,951,5847425.828299986,6645291.685600019,-797865.860199999,-278987.24960000045,-61730.252399999925,-282894.0106,-514971.84670000005,-29869.341700000045,827735.1976000002
399102.SZ,chinext,2023-08-30T00:00:00,373,940,8179954.018900011,8878215.8934,-698261.8764000003,-203061.15019999983,-13504.392499999998,-151440.9112999997,-546820.9632,-103391.97870000004,801653.849800001
399102.SZ,chinext,2023-08-29T00:00:00,552,760,8876497.208499996,8680156.073199987,196341.13380000004,-77609.76669999995,9268.817300000019,355710.15759999974,-159369.02229999984,-417366.3658000001,221025.233
399102.SZ,chinext,2023-08-28T00:00:00,407,905,9316263.050299983,10042779.926999964,-726516.8760999987,-186370.54250000016,-151050.1014,-276200.4641999999,-450316.4124999998,92595.97130000025,633920.9057999998
399102.SZ,chinext,2023-08-25T00:00:00,335,975,5793145.3638999835,6978420.576399999,-1185274.9785000011,-266002.3769000005,-123545.11880000001,-377603.40450000006,-807671.8080000028,-50912.760099999934,1236187.973099999
399102.SZ,chinext,2023-08-24T00:00:00,453,857,6526365.949400009,6621510.238400013,-95144.28860000004,-122946.09599999984,-99961.9077,190632.0030999999,-285776.29210000037,-212658.4353000001,307802.7215000001
399102.SZ,chinext,2023-08-23T00:00:00,386,924,5106287.454000009,5795511.22689999,-689223.254199998,-292583.6278999994,-137709.85510000007,-195765.12680000035,-493458.64610000065,36465.36049999998,652758.4118
399102.SZ,chinext,2023-08-22T00:00:00,445,864,6280593.0105000045,6548782.254299998,-268189.24580000015,-150063.04300000015,144603.27309999985,53719.09110000007,-321908.3349000002,-34081.217299999946,302270.45989999967
399102.SZ,chinext,2023-08-21T00:00:00,434,874,4767570.483800005,5343765.790099994,-576195.3070999993,-222184.05740000008,-85482.82239999995,-172077.19780000002,-404118.10849999974,-14060.189700000026,590255.4967
399102.SZ,chinext,2023-08-18T00:00:00,350,957,5450487.071799999,6312505.676699999,-862018.6042000006,-157051.78399999984,-163860.96590000024,-281437.47050000046,-580581.1344000001,36016.3854000001,826002.2185999997
399102.SZ,chinext,2023-08-17T00:00:00,511,795,5640162.840699991,5702708.559399994,-62545.71929999994,-171123.40199999983,80160.21480000006,145089.05569999982,-207634.77439999988,-165857.3683999997,228403.0859999999
399102.SZ,chinext,2023-08-16T00:00:00,311,994,5192759.982100008,5935028.1451,-742268.1631999988,-152230.5826999999,-94155.6344,-151110.30550000016,-591157.8575,-55284.837799999965,797552.9996999984
399102.SZ,chinext,2023-08-15T00:00:00,409,895,5485081.3748,5964298.9321,-479217.5590999998,-60553.237199999916,-13054.290400000036,-64322.20449999999,-414895.3528000004,-48635.72039999992,527853.2774000007
