index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
399102.SZ,chinext,2016-08-31T00:00:00,163,313,3316388.4195,3606098.478699999,-289710.05919999996,-143526.80599999995,14481.278,-81494.56689999993,-208215.49229999993,62113.16890000006,227596.8903
399102.SZ,chinext,2016-08-30T00:00:00,140,337,3205035.7581999996,3469372.1474000025,-264336.38920000027,-12720.44240000001,-68425.44700000003,-109970.28760000021,-154366.10160000031,96053.23470000006,168283.15449999995
399102.SZ,chinext,2016-08-29T00:00:00,152,322,3476314.958999998,3823618.5883000004,-347303.6292999998,-106208.38160000002,-23757.249999999967,-100515.81999999995,-246787.80929999973,65514.606699999946,281789.02260000026
399102.SZ,chinext,2016-08-26T00:00:00,241,234,3980702.2377999984,4244502.116700001,-263799.87889999995,-85300.89150000003,-76755.87060000001,-129324.5615,-134475.31740000003,29946.04669999998,233853.8322
399102.SZ,chinext,2016-08-25T00:00:00,127,347,3887752.002600002,4171576.9928999976,-283824.99029999983,-188004.96320000023,88263.56200000006,-53276.40659999992,-230548.58369999987,4622.114599999967,279202.87570000015
399102.SZ,chinext,2016-08-24T00:00:00,238,238,3531909.2185999984,3555127.1204000018,-23217.90180000001,-38794.031200000005,-77343.0273,38071.56029999998,-61289.462100000004,10136.795899999977,13081.105899999999
399102.SZ,chinext,2016-08-23T00:00:00,153,322,2952619.2285,3257472.4695999958,-304853.2411000001,-116426.0958000001,-66597.59139999998,-83810.6196000001,-221042.62149999972,-35020.470200000025,339873.71129999973
399102.SZ,chinext,2016-08-22T00:00:00,126,349,3513877.6714,4264042.886300003,-750165.2148999996,-84119.99929999998,-121095.03629999995,-338969.3859,-411195.8289999998,47886.331900000005,702278.8830000005
399102.SZ,chinext,2016-08-19T00:00:00,181,292,3528116.1122000017,3803436.8949000016,-275320.7827000002,-82299.87260000003,-25058.602600000006,-138334.3725,-136986.4102,-27709.456200000015,303030.23889999994
399102.SZ,chinext,2016-08-18T00:00:00,148,325,3965213.119599999,4382722.302800002,-417509.1832000001,-116916.43420000005,4736.472900000002,-179997.57630000007,-237511.60690000004,16845.071800000023,400664.11140000017
399102.SZ,chinext,2016-08-17T00:00:00,184,288,4096765.973000004,4465549.848100007,-368783.8751000001,-189586.54219999994,-44162.41650000002,-230261.92650000012,-138521.94859999992,71486.14530000013,297297.7298000003
399102.SZ,chinext,2016-08-16T00:00:00,199,273,4488267.436099997,4691617.924000001,-203350.48790000018,-65325.538900000065,-50130.28519999998,23110.9126,-226461.40050000013,5644.9993999999815,197705.48849999992
399102.SZ,chinext,2016-08-15T00:00:00,337,135,5298994.913100002,4677912.431199997,621082.4819000008,-140186.968,73664.50130000003,452170.2446000001,168912.23730000004,-220508.1570000002,-400574.32489999995
399102.SZ,chinext,2016-08-12T00:00:00,192,282,2364141.028599999,2534419.8912000023,-170278.86259999985,-64321.11430000004,46961.468100000035,-58016.073699999986,-112262.78889999996,21779.913499999973,148498.94910000026
399102.SZ,chinext,2016-08-11T00:00:00,102,369,2518093.1331999977,3154553.633,-636460.4997999998,-167120.84890000007,-131474.89039999997,-280935.2088000001,-355525.2909999999,72278.82099999998,564181.6788000002
399102.SZ,chinext,2016-08-10T00:00:00,155,316,2801659.456800001,3027711.9694000003,-226057.30459999994,-33093.840200000006,-32170.313300000034,-55722.610399999976,-170329.90220000007,4791.0556000000115,221261.45700000008
399102.SZ,chinext,2016-08-09T00:00:00,274,194,3252447.0123999994,3127635.4533999986,124811.55900000001,-4343.215899999993,91235.82309999998,105029.66930000002,19781.88969999998,-38105.405600000006,-86706.15340000001
399102.SZ,chinext,2016-08-08T00:00:00,221,244,2371051.5448999996,2365297.779400002,5753.765499999985,-111510.11470000002,81704.7198,5371.338199999991,382.4272999999935,-103153.06830000003,97399.30280000009
399102.SZ,chinext,2016-08-05T00:00:00,124,338,2305613.430799999,2770216.7789000026,-464603.34810000035,-110896.8166999999,-23724.71020000002,-187660.33390000023,-276943.01419999986,11439.029900000018,453164.31820000004
399102.SZ,chinext,2016-08-04T00:00:00,247,216,2959541.6676000045,3028410.817299999,-68869.14970000001,-74910.20319999999,9887.57830000001,-16390.112799999974,-52479.03689999999,35191.71620000002,33677.433499999985
399102.SZ,chinext,2016-08-03T00:00:00,161,303,2368749.369299998,2557217.7909999997,-188468.42170000012,-58302.22780000001,45926.7848,-27637.258400000057,-160831.1633,-30872.388900000016,219340.81059999988
399102.SZ,chinext,2016-08-02T00:00:00,171,293,2089756.6307000031,2280360.7279,-190604.09720000008,-44670.301,6547.023100000002,-64452.07689999999,-126152.02029999995,22817.052600000017,167787.04459999982
399102.SZ,chinext,2016-08-01T00:00:00,110,350,2685192.8425999964,3134576.704300001,-449383.86170000053,-259915.90920000017,8969.115299999994,-215887.4678999999,-233496.3937999999,51365.84309999997,398018.01860000024
399102.SZ,chinext,2016-07-29T00:00:00,138,325,2679918.4143999983,2943199.8105,-263282.5156000001,-86556.53950000003,-23850.220200000003,-100936.79069999994,-162344.6054000001,-36790.830200000026,300072.22630000004
399102.SZ,chinext,2016-07-28T00:00:00,99,363,3762366.6103000008,4407230.99150001,-644864.3811999997,-103572.78119999998,29307.993999999995,-245500.63019999993,-399363.75100000005,64556.624200000006,580307.757
399102.SZ,chinext,2016-07-27T00:00:00,39,420,5098377.280800001,7163635.143800005,-2065257.863000001,-165249.78980000006,-249325.83950000012,-968898.3551000012,-1096359.5079000005,307393.61059999984,1757864.2524000008
399102.SZ,chinext,2016-07-26T00:00:00,214,244,3514887.1138000004,3647141.925500003,-132254.8117000001,-38882.47710000004,48571.919499999996,-78688.1450000001,-53566.666699999965,35777.937199999986,96476.87449999995
399102.SZ,chinext,2016-07-25T00:00:00,116,339,3577962.5857000016,4105574.3738999963,-527611.7882000008,-98265.4938,11416.515499999998,-231220.47080000024,-296391.31740000023,30837.816900000038,496773.9713000001
399102.SZ,chinext,2016-07-22T00:00:00,105,353,3885219.211,4537957.478699997,-652738.2676999994,-152019.77730000005,-148218.6325,-251467.85460000028,-401270.41310000035,5602.386400000047,647135.8812999997
399102.SZ,chinext,2016-07-21T00:00:00,129,330,4342360.532099999,4947858.736200001,-605498.2040999995,-128911.9222999999,-146362.24780000004,-309640.6880000001,-295857.51609999995,-17335.700700000063,622833.9048000005
399102.SZ,chinext,2016-07-20T00:00:00,173,286,4456566.058900002,4736987.9257,-280421.8668,-81911.62339999998,-62539.95340000003,-85444.43529999995,-194977.43149999992,-1972.1493999999734,282394.01620000013
399102.SZ,chinext,2016-07-19T00:00:00,187,273,4016523.550600002,4177508.0077999947,-160984.4572,-92222.78539999994,132123.80599999992,-20388.10710000004,-140596.35009999995,576.9761999999703,160407.48099999985
