index_code,wind_sector,date,maininflowcount,mainoutflowcount,maininmoney,mainoutmoney,maininflowmoney,openmaininflowmoney,endmaininflowmoney,extrabillinflowmoney,largebillinflowmoney,middlebillinflowmoney,smallbillinflowmoney
000680.SH,star,2019-10-31T00:00:00,4,36,366640.4578999999,421117.40890000004,-54476.95100000001,-52407.9497,-7337.245200000003,9028.239000000003,-63505.19,25474.739199999996,29002.211799999997
000680.SH,star,2019-10-30T00:00:00,5,33,384584.84199999995,430331.519,-45746.67700000001,-40249.3295,-7716.731,11733.1191,-57479.796100000014,12674.421300000002,33072.25570000001
000680.SH,star,2019-10-29T00:00:00,4,32,360227.77800000005,489866.53430000006,-129638.7563,-124537.1872,-21584.0635,-49449.6394,-80189.1169,46031.53039999999,83607.22589999999
000680.SH,star,2019-10-28T00:00:00,19,17,464637.53270000004,388291.54689999996,76345.9858,73709.55429999999,2657.851199999999,68153.05900000001,8192.926800000008,-3701.982499999992,-72644.0033
000680.SH,star,2019-10-25T00:00:00,3,32,270076.79819999996,308163.4811000001,-38086.68289999999,-37697.61190000002,1902.8879000000002,9358.580399999999,-47445.26329999999,19882.5736,18204.10929999999
000680.SH,star,2019-10-24T00:00:00,7,27,302294.62309999997,363973.7407,-61679.1176,-51706.6974,-16714.4581,-14312.010800000002,-47367.10680000001,21340.304799999994,40338.8128
000680.SH,star,2019-10-23T00:00:00,25,9,461633.3056,419403.5606,42229.745,20723.914,12038.355,19636.3349,22593.410099999994,10333.512999999997,-52563.25800000001
000680.SH,star,2019-10-22T00:00:00,17,17,202631.42850000007,211619.2771,-8987.8486,-6973.0725,9240.0839,826.9956,-9814.844199999996,6910.303400000001,2077.545200000001
000680.SH,star,2019-10-21T00:00:00,2,32,226793.51410000003,298400.4644,-71606.95029999998,-72254.43179999999,872.2532,-12213.9785,-59392.9718,15798.116600000001,55808.8337
000680.SH,star,2019-10-18T00:00:00,28,6,318223.46249999997,286153.6864,32069.776099999995,35891.381499999996,-582.3214000000006,6464.4466,25605.3295,-7367.732900000001,-24702.043199999996
000680.SH,star,2019-10-17T00:00:00,7,27,202423.80809999994,253010.15400000004,-50586.3459,-44834.9239,-11891.794100000003,-9109.0669,-41477.278999999995,11799.423199999997,38786.9227
000680.SH,star,2019-10-16T00:00:00,2,32,221672.86070000002,297381.2682,-75708.40750000002,-14386.3099,-13120.375399999999,-11691.9977,-64016.4098,14582.757300000001,61125.65019999999
000680.SH,star,2019-10-15T00:00:00,4,30,182820.88710000005,245487.45680000004,-62666.56970000001,-61094.3195,-10620.4699,-11355.514500000001,-51311.0552,17683.8739,44982.6958
000680.SH,star,2019-10-14T00:00:00,14,20,298488.6891,289915.9572,-10683.547899999998,-11942.272199999998,1007.5922000000003,12917.746600000002,-4345.0147,1744.1692000000003,-10316.901100000001
000680.SH,star,2019-10-11T00:00:00,4,29,183500.97310000003,231853.47060000003,-48352.49749999999,-44819.033500000005,-13402.5633,-9997.9143,-38354.583199999994,9474.465500000002,38878.032
000680.SH,star,2019-10-10T00:00:00,18,15,219198.58199999997,212628.3654,6570.216599999998,4871.268200000002,-3777.3818,-264.86629999999934,6835.0829,1037.3296999999966,-7607.546300000002
000680.SH,star,2019-10-09T00:00:00,11,22,194746.3076,215778.09889999998,-21031.791299999997,-22056.8338,5326.177299999999,-6708.159500000002,-14323.631800000003,12427.056599999996,8604.734699999997
000680.SH,star,2019-10-08T00:00:00,3,30,273819.23480000003,311586.58180000004,-37767.347,-35571.07510000001,-10545.037799999998,-5271.9701,-32495.376900000003,13768.684800000005,23998.662200000006
000680.SH,star,2019-09-30T00:00:00,5,28,488684.9808000001,549383.6662,-60698.685399999995,-59938.13240000002,-4231.1373,11438.251700000004,-72136.9371,64318.05469999998,-3619.3693000000094
000680.SH,star,2019-09-27T00:00:00,13,17,243294.9678,255250.65019999997,-11955.682399999998,-22475.596700000002,2765.2113,-2489.310300000001,-9466.372100000004,6846.776200000006,5108.906199999999
000680.SH,star,2019-09-26T00:00:00,0,30,335165.7027,522114.5791,-186948.8764,-177377.4615,-28438.069300000003,-47390.304,-139558.5724,55988.16259999999,130960.71380000001
000680.SH,star,2019-09-25T00:00:00,3,27,396637.05739999993,461271.8496,-64634.792200000025,-60627.673700000014,-19114.268299999996,21138.946600000003,-85773.73880000002,49473.827799999985,15160.964399999997
000680.SH,star,2019-09-24T00:00:00,25,4,497783.9956,425255.99580000003,72527.99979999998,71541.05780000001,9410.708400000003,24771.060099999995,47756.9397,-22833.029699999992,-49694.970100000006
000680.SH,star,2019-09-23T00:00:00,4,25,222305.1125,245804.26600000006,-23499.153500000004,-28074.5762,2636.734800000001,-626.0024999999999,-22873.151,1395.5053000000007,22103.648199999996
000680.SH,star,2019-09-20T00:00:00,8,21,217197.66099999993,234595.15309999994,-17397.4921,-24689.830299999998,3677.7807,-3360.392,-14037.100099999998,5840.9478000000045,11556.544300000001
000680.SH,star,2019-09-19T00:00:00,21,8,321267.19990000007,298798.81190000003,22468.388,23596.098399999995,-1112.9266,7104.5298999999995,15363.858099999994,-3948.964399999999,-18519.4236
000680.SH,star,2019-09-18T00:00:00,4,25,235230.69050000003,333229.42150000005,-97998.731,-23002.704400000002,3472.1896,-29552.4005,-68446.3305,24963.352600000006,73035.37840000002
000680.SH,star,2019-09-17T00:00:00,4,25,215913.4513,285814.0719,-69900.6206,-58949.0669,-14766.911400000003,-15810.9346,-54089.685999999994,16546.486999999997,53354.133600000016
000680.SH,star,2019-09-16T00:00:00,9,20,202199.58060000004,214680.2556,-12480.675000000003,-12364.440500000002,5585.1318,3452.5903000000008,-15933.265300000001,3580.1928000000007,8900.482200000002
000680.SH,star,2019-09-12T00:00:00,1,28,269460.2519,430228.3564999999,-160768.1046,-157973.3684,-24252.9231,-38946.929,-121821.1756,42644.6248,118123.47979999999
000680.SH,star,2019-09-11T00:00:00,7,22,293430.0425,331254.98900000006,-37824.9465,-34592.00439999999,-12647.5946,-5128.1746,-32696.7719,5327.8675,32497.079
000680.SH,star,2019-09-10T00:00:00,8,21,345167.06330000004,377094.8976,-31927.834300000002,12236.169399999999,-2389.4073,-10962.9301,-20964.90419999999,13607.703799999996,18320.1305
000680.SH,star,2019-09-09T00:00:00,2,27,320402.46550000005,370386.6889,-49984.2234,-50910.965200000006,-4857.355100000001,-15398.8733,-34585.35009999999,18126.46540000001,31857.758
000680.SH,star,2019-09-06T00:00:00,2,27,457316.64559999993,579221.8262,-121905.18059999999,-116980.4515,-39186.6446,3748.0078999999896,-125653.18849999999,9704.2094,112200.97119999999
000680.SH,star,2019-09-05T00:00:00,5,23,455871.8608,498658.2633000001,-42786.402500000004,-35981.91359999999,-6750.0357,-715.6313000000039,-42070.77120000001,11523.817400000002,31262.585100000004
000680.SH,star,2019-09-04T00:00:00,4,24,479649.8930999999,619874.4963,-140224.60320000004,-140879.5299,-29523.732399999997,-43124.398799999995,-97100.20439999999,49060.31869999998,91164.28449999998
000680.SH,star,2019-09-03T00:00:00,24,4,871078.4039999999,765778.4585000002,105299.9455,99360.6235,21829.563599999994,62134.30869999999,43165.63680000001,-26299.627999999997,-79000.3175
000680.SH,star,2019-09-02T00:00:00,5,23,291376.17640000005,333634.5558999999,-42258.3795,-44174.25030000001,3628.8508000000006,-9605.0858,-32653.2937,19831.2668,22427.1127
