candidate,ic_train,ic_val,ic_holdout,ic_inc_train,ic_inc_val,sym_train,sym_val,sym_holdout,sym_inc_worst_tv,lf_blend_train,lf_blend_val,lf_blend_holdout,lf_worst_tv_lift,gate0_rank_ic,gate1_sym_positive_worst,gate2_lf_not_worse_all_kj,gate3_lift_ge_0.10,pass
overnight_lb20_zw40,0.04999292419453748,0.0779990516832622,0.01722873900293255,0.1659983961507618,0.46752015173067796,0.5545338602530977,-0.1399816614098049,0.6505693768378401,0.6337536295262757,1.0321289082070506,-0.07275509448389314,1.2053463354575789,-0.6423866591487133,False,False,False,False,False
overnight_lb20_zw120,-0.00019812255295061088,0.02963489805595068,0.020894428152492667,0.1659983961507618,0.46752015173067796,0.23221352614898902,0.325740427791965,1.099143046855802,0.6337536295262757,0.7811666298320107,0.2534566461333135,1.380006045933082,-0.31617491853150664,False,False,False,False,False
intraday_lb20_zw40,0.1583942638803717,0.5099573257467994,0.02785923753665689,0.1659983961507618,0.46752015173067796,1.094290724007813,0.8299288646967617,1.1011408560663194,0.6337536295262757,1.4250009419971925,0.634730054029588,1.5480631273758763,0.06509848936476792,False,True,False,False,False
intraday_lb20_zw120,0.11437331949620265,0.3262209577999051,-0.07368035190615835,0.1659983961507618,0.46752015173067796,0.8432771751367011,0.8114334659530935,0.719612157626906,0.6337536295262757,1.211381390548881,0.644192152219542,1.2340559487366425,0.07456058755472184,False,True,True,False,False
fused_lb20_zw40,0.1451106184253974,0.353959222380275,0.018695014662756596,0.1659983961507618,0.46752015173067796,0.9890263946986956,0.8677138940292097,1.0657348278222039,0.6337536295262757,1.3447557230580818,0.6385690712263538,1.5138024099004839,0.06893750656153363,False,True,True,False,False
fused_lb20_zw120,0.10246709750459927,0.2463252726410621,-0.03995601173020528,0.1659983961507618,0.46752015173067796,0.7772643994420952,0.5877469966628053,0.7078965655381568,0.6337536295262757,1.1605793581076198,0.4567448105854143,1.1737862190304982,-0.11288675407940585,False,False,False,False,False
