candidate,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026
incumbent_citic20z40,0.6337536295262757,0.7544632133431628,1.1189027942626035
overnight_lb20_zw40,0.5545338602530977,-0.1399816614098049,0.6505693768378401
overnight_lb20_zw120,0.23221352614898902,0.325740427791965,1.099143046855802
intraday_lb20_zw40,1.094290724007813,0.8299288646967617,1.1011408560663194
intraday_lb20_zw120,0.8432771751367011,0.8114334659530935,0.719612157626906
fused_lb20_zw40,0.9890263946986956,0.8677138940292097,1.0657348278222039
fused_lb20_zw120,0.7772643994420952,0.5877469966628053,0.7078965655381568
