date,ret,pos_eff,gross,cost,carry
2021-06-02,-0.011323307784746078,1.0,-0.011277141183791306,0.0003,0.000253833399045227
2021-06-03,-0.0003,0.0,-0.0,0.0003,0.0
2021-06-04,0.00414000473860867,1.0,0.0042487585061078414,0.0003,0.00019124623250082854
2021-06-07,0.008251196006345446,1.0,0.00772829313078216,0.0,0.0005229028755632858
2021-06-08,-0.006184171481279705,1.0,-0.006535891073621181,0.0,0.00035171959234147585
2021-06-09,0.0020500154765414045,1.0,0.0016183711678959822,0.0,0.0004316443086454224
2021-06-10,0.011182653053314343,1.0,0.010915060293196444,0.0,0.00026759276011790024
2021-06-11,-0.006007050006216001,1.0,-0.006214667723234479,0.0,0.00020761771701847888
2021-06-15,-0.007164879551111236,1.0,-0.007389712982083685,0.0,0.00022483343097244837
2021-06-16,-0.01752855547381125,1.0,-0.0177152921036291,0.0,0.00018673662981784977
2021-06-17,0.012581603364649502,1.0,0.012372124680020469,0.0,0.00020947868462903264
2021-06-18,0.008927540289030774,1.0,0.008744882098706275,0.0,0.00018265819032449915
2021-06-21,0.01153395541851743,1.0,0.011329281965368976,0.0,0.0002046734531484542
2021-06-22,0.004946526200955737,1.0,0.004724472923288592,0.0,0.00022205327766714538
2021-06-23,0.007166434816523049,1.0,0.007000700509253832,0.0,0.0001657343072692168
2021-06-24,-0.0075827439930812365,1.0,-0.0076592638427619986,0.0,7.651984968076182e-05
2021-06-25,0.00625332269093882,1.0,0.006182447851181827,0.0,7.087483975699284e-05
2021-06-28,0.005826170113490697,1.0,0.005610929397425135,0.0,0.00021524071606556183
2021-06-29,-0.008674733267475594,1.0,-0.008808283257773386,0.0,0.00013354999029779248
2021-06-30,0.009130210822720196,1.0,0.008828075321432705,0.0,0.00030213550128749023
2021-07-01,-0.014554383175672203,1.0,-0.014779632954065702,0.0,0.00022524977839349914
2021-07-02,-0.008559107780264728,1.0,-0.00871130449340729,0.0,0.00015219671314256218
2021-07-05,0.011382343226364954,1.0,0.011053253199817425,0.0,0.0003290900265475287
2021-07-06,-0.0017043172060074196,1.0,-0.002085101767402564,0.0,0.0003807845613951444
2021-07-07,0.012186611063571,1.0,0.01199522061548397,0.0,0.00019139044808703007
2021-07-08,-0.0002586430667051777,1.0,-0.00045678424573430965,0.0,0.00019814117902913195
2021-07-09,0.007388054376834379,1.0,0.0072033007528122805,0.0,0.00018475362402209844
2021-07-12,0.017454983827181844,1.0,0.017229898175504688,0.0,0.0002250856516771565
2021-07-13,0.007635181886685137,1.0,0.007421434781103131,0.0,0.00021374710558200567
2021-07-14,-0.010383723576002613,1.0,-0.010526833350745168,0.0,0.0001431097747425554
2021-07-15,0.0024752692827351287,1.0,0.0022878905212329603,0.0,0.0001873787615021684
2021-07-16,-0.0012947926733434699,1.0,-0.0014408127840377927,0.0,0.00014602011069432286
2021-07-19,-0.0003,0.0,-0.0,0.0003,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0
2021-07-21,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,-0.0,0.0,0.0
2021-07-26,0.0,0.0,-0.0,0.0,0.0
2021-07-27,-0.0,0.0,-0.0,0.0,-0.0
2021-07-28,-0.0,0.0,-0.0,0.0,-0.0
2021-07-29,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0
2021-08-03,0.0,0.0,-0.0,0.0,0.0
2021-08-04,0.02000926904387233,1.0,0.020038311289355515,0.0003,0.00027095775451681746
2021-08-05,-0.003201263959203312,1.0,-0.003430915427273251,0.0,0.00022965146806993894
2021-08-06,-0.0003,0.0,0.0,0.0003,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,-0.0,0.0,0.0
2021-08-16,0.0,0.0,-0.0,0.0,0.0
2021-08-17,0.0,0.0,-0.0,0.0,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0
2021-08-20,0.0,0.0,-0.0,0.0,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0
2021-08-26,0.0,0.0,-0.0,0.0,0.0
2021-08-27,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,-0.0,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.0,0.0,-0.0,0.0,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0
2021-09-07,0.0,0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0
2021-09-10,0.0,0.0,0.0,0.0,0.0
2021-09-13,0.0,0.0,0.0,0.0,0.0
2021-09-14,0.0,0.0,-0.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0
2021-09-16,0.0,0.0,-0.0,0.0,0.0
2021-09-17,0.0,0.0,-0.0,0.0,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0
2021-09-24,0.0,0.0,-0.0,0.0,0.0
2021-09-27,0.0,0.0,-0.0,0.0,0.0
2021-09-28,0.0,0.0,0.0,0.0,0.0
2021-09-29,0.0,0.0,-0.0,0.0,0.0
2021-09-30,0.0,0.0,0.0,0.0,0.0
2021-10-08,0.0003969951175871347,1.0,0.0005005105487997374,0.0003,0.00019648456878739722
2021-10-11,-0.0026268983342370225,1.0,-0.0028101467099682087,0.0,0.0001832483757311863
2021-10-12,-0.021510491716758298,1.0,-0.021692299137455906,0.0,0.00018180742069760862
2021-10-13,0.007910314576702961,1.0,0.0077254955228491795,0.0,0.00018481905385378216
2021-10-14,0.005710513624063767,1.0,0.00554289064036384,0.0,0.0001676229836999275
2021-10-15,0.0017765816206590124,1.0,0.001684741373934484,0.0,9.184024672452833e-05
2021-10-18,0.008704941261400473,1.0,0.008516462810688075,0.0,0.0001884784507123988
2021-10-19,0.008896182880673514,1.0,0.008706848661067523,0.0,0.0001893342196059906
2021-10-20,0.0013722131115134419,1.0,0.0011885624336691603,0.0,0.00018365067784428156
2021-10-21,-0.002584376057999168,1.0,-0.0027737378746076624,0.0,0.0001893618166084944
2021-10-22,-0.009282867239751769,1.0,-0.0094196842404346,0.0,0.000136817000682832
2021-10-25,0.012056741033713628,1.0,0.01185615757391445,0.0,0.00020058345979917896
2021-10-26,-0.00149213528055212,1.0,-0.0016813888941011323,0.0,0.0001892536135490122
2021-10-27,-0.00857481358689323,1.0,-0.008793227645291501,0.0,0.00021841405839826997
2021-10-28,-0.017991271503808186,1.0,-0.018120046477818674,0.0,0.00012877497401049
2021-10-29,0.013403552976208915,1.0,0.01327605056377179,0.0,0.00012750241243712402
2021-11-01,0.007629924824441286,1.0,0.00748370414050481,0.0,0.000146220683936476
2021-11-02,-0.011101994403562548,1.0,-0.011192757261245356,0.0,9.076285768280867e-05
2021-11-03,0.003588803881265481,1.0,0.003470950841170106,0.0,0.00011785304009537479
2021-11-04,0.010777585495329355,1.0,0.010657950985704212,0.0,0.00011963450962514323
2021-11-05,-0.012034030125743432,1.0,-0.012079454778669507,0.0,4.5424652926074756e-05
2021-11-08,0.004843995470834535,1.0,0.004761986589602141,0.0,8.200888123239408e-05
2021-11-09,0.011361966773794543,1.0,0.011243622269598297,0.0,0.00011834450419624615
2021-11-10,-0.0010278904506974011,1.0,-0.001154264365880564,0.0,0.00012637391518316283
2021-11-11,0.00808231571179125,1.0,0.00795485374020155,0.0,0.00012746197158969974
2021-11-12,0.009516591167783249,1.0,0.009433879957335134,0.0,8.271121044811518e-05
2021-11-15,-0.005398223098010469,1.0,-0.0054651656852029995,0.0,6.694258719253038e-05
2021-11-16,-0.009314263698428018,1.0,-0.009368619903253161,0.0,5.43562048251427e-05
2021-11-17,0.013236568970468642,1.0,0.013112378321931017,0.0,0.00012419064853762499
2021-11-18,-0.001959509992594486,1.0,-0.0020635016290956876,0.0,0.00010399163650120149
2021-11-19,0.011777964767512103,1.0,0.011778425234919787,0.0,-4.604674076850021e-07
2021-11-22,0.015326929761977866,1.0,0.01514263802406235,0.0,0.00018429173791551564
2021-11-23,0.00022433526969066537,1.0,6.883957014935937e-05,0.0,0.000155495699541306
2021-11-24,-0.00038311120005527866,1.0,-0.0005380431092052995,0.0,0.00015493190915002084
2021-11-25,-0.0023020649341019854,1.0,-0.002374815833321109,0.0,7.275089921912343e-05
2021-11-26,0.00011775426816662088,1.0,2.483997311397701e-06,0.0,0.00011527027085522318
2021-11-29,0.003897137800651634,1.0,0.003858757787767453,0.0,3.8380012884181415e-05
2021-11-30,0.0057306705321838155,1.0,0.0055400297632342,0.0,0.00019064076894961563
2021-12-01,0.0015155091862442372,1.0,0.0014794246621108176,0.0,3.6084524133419604e-05
2021-12-02,-0.0003,0.0,-0.0,0.0003,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0
2021-12-06,0.0,0.0,-0.0,0.0,0.0
2021-12-07,0.0,0.0,-0.0,0.0,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0
2021-12-09,0.0,0.0,0.0,0.0,0.0
2021-12-10,0.0,0.0,0.0,0.0,-0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0
2021-12-14,0.0,0.0,-0.0,0.0,0.0
2021-12-15,0.0,0.0,-0.0,0.0,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0,0.0,-0.0,0.0,0.0
2021-12-20,0.0,0.0,-0.0,0.0,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0
2021-12-24,0.0,0.0,-0.0,0.0,0.0
2021-12-27,0.0,0.0,-0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0
2021-12-29,0.0,0.0,-0.0,0.0,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0,0.0,-0.0
2022-01-04,0.0,0.0,-0.0,0.0,0.0
2022-01-05,0.0,0.0,-0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,-0.0,0.0,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,-0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.0,0.0,-0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0
2022-01-18,0.0,0.0,-0.0,0.0,0.0
2022-01-19,0.0,0.0,-0.0,0.0,0.0
2022-01-20,-0.0,0.0,-0.0,0.0,-0.0
2022-01-21,-0.0,0.0,-0.0,0.0,-0.0
2022-01-24,0.0,0.0,0.0,0.0,-0.0
2022-01-25,-0.0,0.0,-0.0,0.0,-0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0
2022-01-27,-0.0,0.0,-0.0,0.0,-0.0
2022-01-28,0.0,0.0,-0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,-0.0,0.0,0.0
2022-02-11,-0.0,0.0,-0.0,0.0,-0.0
2022-02-14,-0.0,0.0,-0.0,0.0,-0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.0046725704863938905,1.0,0.004957781130711214,0.0003,1.4789355682676471e-05
2022-02-17,0.0023889461471147855,1.0,0.0023707736535980573,0.0,1.8172493516728208e-05
2022-02-18,0.007073896327572235,1.0,0.00705201536006117,0.0,2.1880967511064087e-05
2022-02-21,0.00816017059877138,1.0,0.008056414212834206,0.0,0.00010375638593717289
2022-02-22,-0.0003,0.0,-0.0,0.0003,-0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0
2022-02-24,-0.02033236855675508,1.0,-0.01998870190848534,0.0003,-4.3666648269737755e-05
2022-02-25,0.009312437854100776,1.0,0.009306034276524655,0.0,6.403577576120247e-06
2022-02-28,0.00644647558003356,1.0,0.0064144229907385775,0.0,3.2052589294982655e-05
2022-03-01,0.002259103760257548,1.0,0.0021606539262866153,0.0,9.844983397093272e-05
2022-03-02,-0.0008784848922737148,1.0,-0.0009315766536103776,0.0,5.3091761336662744e-05
2022-03-03,-0.0059313025584416985,1.0,-0.005975841532132431,0.0,4.453897369073285e-05
2022-03-04,-0.011045475701711344,1.0,-0.010942513266619158,0.0,-0.00010296243509218611
2022-03-07,-0.021386643790154168,1.0,-0.02137434157787188,0.0,-1.2302212282287177e-05
2022-03-08,-0.03197335244904825,1.0,-0.03236826872739851,0.0,0.000394916278350258
2022-03-09,-0.014809269471069891,1.0,-0.015134912456537086,0.0,0.00032564298546719576
2022-03-10,0.02033371144994793,1.0,0.020182005537905057,0.0,0.0001517059120428736
2022-03-11,0.00745157588936874,1.0,0.007364546619672674,0.0,8.70292696960662e-05
2022-03-14,-0.02510867640551169,1.0,-0.02522942183780147,0.0,0.00012074543228978036
2022-03-15,-0.052155925327021,1.0,-0.05240432900346603,0.0,0.00024840367644503027
2022-03-16,0.0331149629070958,1.0,0.032987106286438195,0.0,0.00012785662065760732
2022-03-17,0.018579533485493224,1.0,0.01841711610739527,0.0,0.00016241737809795446
2022-03-18,0.00977318405827087,1.0,0.009620881879679244,0.0,0.00015230217859162586
2022-03-21,0.007756197215672019,1.0,0.007564320296442939,0.0,0.0001918769192290796
2022-03-22,-0.0021124394688284156,1.0,-0.0022916889642907168,0.0,0.00017924949546230126
2022-03-23,0.0064602936274953445,1.0,0.006287144284129242,0.0,0.00017314934336610166
2022-03-24,-0.008793749780881113,1.0,-0.008966026067838473,0.0,0.00017227628695736026
2022-03-25,-0.0003,0.0,-0.0,0.0003,0.0
2022-03-28,0.0,0.0,-0.0,0.0,0.0
2022-03-29,0.0,0.0,-0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,-0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0
2022-04-06,0.0,0.0,-0.0,0.0,0.0
2022-04-07,0.0,0.0,-0.0,0.0,0.0
2022-04-08,0.0,0.0,-0.0,0.0,0.0
2022-04-11,0.0,0.0,-0.0,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0
2022-04-13,0.0,0.0,-0.0,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0
2022-04-15,0.0,0.0,-0.0,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0
2022-04-20,0.0,0.0,-0.0,0.0,0.0
2022-04-21,0.0,0.0,-0.0,0.0,0.0
2022-04-22,0.0,0.0,-0.0,0.0,0.0
2022-04-25,0.0,0.0,-0.0,0.0,0.0
2022-04-26,0.0,0.0,-0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,-0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0
2022-05-06,-0.0169614248340685,1.0,-0.016996673735593104,0.0003,0.00033524890152460384
2022-05-09,0.011016229167244478,1.0,0.010630327903320302,0.0,0.0003859012639241745
2022-05-10,0.016897002461531214,1.0,0.016669330777613456,0.0,0.00022767168391775683
2022-05-11,0.008874512105113135,1.0,0.00859375404191276,0.0,0.0002807580632003751
2022-05-12,0.0033497145721224685,1.0,0.0030877838472305186,0.0,0.00026193072489194986
2022-05-13,0.007956553065055615,1.0,0.007748742562885824,0.0,0.0002078105021697908
2022-05-16,0.0007921931189932929,1.0,0.0004301003177414331,0.0,0.0003620928012518598
2022-05-17,0.00539548136142015,1.0,0.005104895245794938,0.0,0.00029058611562521113
2022-05-18,-0.0005331893394549046,1.0,-0.0008565019733668411,0.0,0.0003233126339119364
2022-05-19,0.008054782734484076,1.0,0.007803098159242072,0.0,0.000251684575242003
2022-05-20,0.014707726626306632,1.0,0.01453594113006662,0.0,0.00017178549624001212
2022-05-23,0.009832262601386924,1.0,0.00944405041327756,0.0,0.000388212188109364
2022-05-24,-0.038715937680039024,1.0,-0.03908042969222597,0.0,0.00036449201218694845
2022-05-25,0.017764142963055465,1.0,0.017344890946219937,0.0,0.0004192520168355269
2022-05-26,0.00923225834359434,1.0,0.008895701124063127,0.0,0.0003365572195312141
2022-05-27,-0.0020202941831008645,1.0,-0.0023504528656014267,0.0,0.00033015868250056224
2022-05-30,0.009945600222749117,1.0,0.009455145389091313,0.0,0.0004904548336578037
2022-05-31,0.013039943347958839,1.0,0.01266739051524668,0.0,0.0003725528327121593
2022-06-01,0.0017711643017919885,1.0,0.0013565553652988838,0.0,0.0004146089364931048
