date,axis,band,long_ret,short_ret
2020-12-01,momentum,500,0.021404946447066392,0.018708415579555635
2020-12-02,momentum,500,0.005743355863275392,0.003887544824569407
2020-12-03,momentum,500,0.0048721135425909175,0.001375110891701864
2020-12-04,momentum,500,0.010650453302193346,-0.008930856544048581
2020-12-07,momentum,500,0.0008009724497488891,-0.010635982152135062
2020-12-08,momentum,500,0.0017319969381080276,-0.005024309556010356
2020-12-09,momentum,500,-0.014956943614729956,-0.018221199048826044
2020-12-10,momentum,500,0.003947502828151686,-0.00032317919749805533
2020-12-11,momentum,500,-0.014942170341187172,-0.016745787133702946
2020-12-14,momentum,500,0.01276788835676152,0.0036232355177645546
2020-12-15,momentum,500,0.004665236555541664,-0.0004259425636509887
2020-12-16,momentum,500,-0.003033291428048797,-0.00402478443410794
2020-12-17,momentum,500,0.008337532198913864,0.0137621162072024
2020-12-18,momentum,500,-0.009114891899177427,0.00015462298802683413
2020-12-21,momentum,500,0.027086301161719513,0.010937036322083827
2020-12-22,momentum,500,-0.017125737228068767,-0.02776285726158384
2020-12-23,momentum,500,0.011340194642348962,0.010461355262920274
2020-12-24,momentum,500,-0.011792573028121466,-0.01425437427064871
2020-12-25,momentum,500,0.004588864781153794,0.014105212153969909
2020-12-28,momentum,500,-0.004779903449695156,-0.005518139655632929
2020-12-29,momentum,500,-0.008044210419540463,-0.0013299240016840144
2020-12-30,momentum,500,0.015740393647009153,0.01118938146654594
2020-12-31,momentum,500,0.021208711991974702,0.018176600797300293
2021-01-04,momentum,500,0.021505424330230397,0.01801479987753396
2021-01-05,momentum,500,0.013845280713939296,0.005369312819019128
2021-01-06,momentum,500,0.0012776562217703023,-0.007675509657071263
2021-01-07,momentum,500,0.0031747752184623453,-0.004542264749842684
2021-01-08,momentum,500,-0.004451209796633265,0.00642019479739387
2021-01-11,momentum,500,-0.003945355812616245,-0.01995040284571101
2021-01-12,momentum,500,0.017826414686519017,0.016712223157139418
2021-01-13,momentum,500,-0.0012172159626885162,-0.004414889172404608
2021-01-14,momentum,500,-0.007709656010806338,-0.009518268012311808
2021-01-15,momentum,500,-0.005856160259877762,0.0008009080095935737
2021-01-18,momentum,500,0.023835776041968598,0.012307903753245456
2021-01-19,momentum,500,-0.012837711890614814,-0.006011078431681176
2021-01-20,momentum,500,0.020035210679132425,0.0037748602083257417
2021-01-21,momentum,500,0.017644443390597387,0.011802793768284102
2021-01-22,momentum,500,0.013927279906223774,-0.01197550302463361
2021-01-25,momentum,500,0.0020755295647852455,-0.0007459944608421275
2021-01-26,momentum,500,-0.026058877597488487,-0.010220354797753493
2021-01-27,momentum,500,0.001287882247990792,0.0025441938404541977
2021-01-28,momentum,500,-0.027478720552543145,-0.014693578414457701
2021-01-29,momentum,500,-0.014948286930706515,-0.010414679157396875
2021-02-01,momentum,500,0.010942676329782509,0.0027454705729746485
2021-02-02,momentum,500,0.01972662616339407,0.003990459413804066
2021-02-03,momentum,500,-0.013293464977524667,-0.012164447407305122
2021-02-04,momentum,500,-0.016700265556489104,-0.02003947817988893
2021-02-05,momentum,500,-0.01702946145919449,-0.01451051579641994
2021-02-08,momentum,500,0.011511776105129745,0.012244294620570107
2021-02-09,momentum,500,0.02888228348882237,0.022794207908111125
2021-02-10,momentum,500,0.008071044785093238,0.007324124457107476
2021-02-18,momentum,500,-0.011265734397893837,0.027665361980521788
2021-02-19,momentum,500,-0.00144529416876582,0.019365314152512688
2021-02-22,momentum,500,-0.02564700855713922,0.004256694878621065
2021-02-23,momentum,500,-0.0027176747572162214,-0.004497141464725749
2021-02-24,momentum,500,-0.018956241000704987,-0.008745318434712553
2021-02-25,momentum,500,0.00015423246130356037,-0.002969883588196197
2021-02-26,momentum,500,-0.022416738203562624,-0.01810364399166808
2021-03-01,momentum,500,0.02448893822175501,0.016210340783407273
2021-03-02,momentum,500,-0.004854458350530651,-0.00792612461203027
2021-03-03,momentum,500,0.01049048426412762,0.021862958999315178
2021-03-04,momentum,500,-0.03350269248563719,-0.01455013425909086
2021-03-05,momentum,500,0.003848713048046103,-0.0022286727282490853
2021-03-08,momentum,500,-0.04045819032149381,-0.00924599702397161
2021-03-09,momentum,500,-0.038795251183831224,-0.022197848356182347
2021-03-10,momentum,500,0.004307231926300921,-0.010161328504144695
2021-03-11,momentum,500,0.022947926304289865,0.02413150656379573
2021-03-12,momentum,500,-0.004811624092755252,0.0007551844485715618
2021-03-15,momentum,500,-0.022945165179777134,-0.0032994138531022067
2021-03-16,momentum,500,0.0031861612140208924,0.0027946175552059794
2021-03-17,momentum,500,0.01807290821904129,0.0009150952393797429
2021-03-18,momentum,500,0.01163581291883086,0.0033545088667860075
2021-03-19,momentum,500,-0.009087983838288021,-0.010746159139565682
2021-03-22,momentum,500,0.007925773521630262,0.01553981711220504
2021-03-23,momentum,500,-0.0061576762306517025,-0.014357137633175754
2021-03-24,momentum,500,-0.01943808091178878,-0.013673233656468766
2021-03-25,momentum,500,0.010404224342955558,-0.00130502986949687
2021-03-26,momentum,500,0.027956420471977335,0.013780119852739954
2021-03-29,momentum,500,0.006942073512614356,-0.0017765793983401063
2021-03-30,momentum,500,0.008508605622330202,-0.0006510953179628255
2021-03-31,momentum,500,-0.008384299129576956,-0.0028995812306004233
2021-04-01,momentum,500,0.012967291196788036,0.005608822000144664
2021-04-02,momentum,500,0.012424579585485006,-0.00017057699361578899
2021-04-06,momentum,500,0.0023828477714430353,0.0023901438676656415
2021-04-07,momentum,500,-0.008207636064522449,0.0027598925059468048
2021-04-08,momentum,500,0.004096815679185762,0.0002768760831410641
2021-04-09,momentum,500,-0.008139239649185025,-0.0008249168577522431
2021-04-12,momentum,500,-0.03298888925773565,-0.015136503683718218
2021-04-13,momentum,500,0.0015751260323114953,-0.008625936927945235
2021-04-14,momentum,500,0.014253027782667209,0.009612324666630898
2021-04-15,momentum,500,0.0006445543406795665,-0.0007234420193374301
2021-04-16,momentum,500,0.0047694129104810246,0.012701520927457558
2021-04-19,momentum,500,0.019951612007474386,0.01777112897363099
2021-04-20,momentum,500,0.003975696513132765,-0.005705590259218217
2021-04-21,momentum,500,0.007649744098088657,-0.0004652079760379265
