signal_file,start_date,end_date,rows,signal_label,signal_column,index,strategy,execution_lag_days,open_long,close_long,open_short,close_short,ann_ret,ann_vol,sharpe,max_drawdown,calmar,daily_win_rate,trade_win_rate,n_trades,trade_segments,target_long_days,target_flat_days,target_short_days,long_days,flat_days,short_days,total_return
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,5日平滑,factor_value,中证1000,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.21658186946328395,0.24911428235371674,0.911481527196012,-0.33893079084045175,0.6390150299600182,0.4722589167767503,0.5260930888575458,1417,709,1749,341,938,1748,343,937,10.270156400594733
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,5日平滑,factor_value,中证500,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.18909993843129969,0.23020741835227207,0.8674584909639317,-0.2869041730917543,0.6591048725207074,0.46730515191545574,0.5232722143864598,1417,709,1749,341,938,1748,343,937,7.4982689516399486
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,5日平滑,factor_value,沪深300,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.0986227321183073,0.19738399992732397,0.5751580312712109,-0.35327351584212785,0.2791682016785549,0.45772787318361957,0.5119887165021156,1417,709,1749,341,938,1748,343,937,2.1966006696259264
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,未平滑,factor_value_raw,中证1000,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.2724936432175724,0.249215884601913,1.0914247676323674,-0.40750039623680745,0.6686954067627958,0.4732496697490092,0.5303430079155673,1515,758,1724,364,940,1723,365,940,18.634998958007895
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,未平滑,factor_value_raw,中证500,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.21932016249223563,0.2301590641637764,0.9765588190573451,-0.38968870833842184,0.5628086156958104,0.4616908850726552,0.5131926121372031,1515,758,1724,364,940,1723,365,940,10.587604242784755
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,未平滑,factor_value_raw,沪深300,固定阈值_次日收盘成交,2,-0.35,0.1,-0.2,-0.1,0.11556507359231594,0.19772435783473188,0.6518994383305727,-0.32984041203906156,0.3503666299647663,0.45442536327608984,0.5,1515,758,1724,364,940,1723,365,940,2.861930417920277
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,买入持有,,中证1000,买入持有,0,,,,,0.054105315751114436,0.267002559168555,0.331905067727076,-0.7234872372733582,0.07478406385581007,0.5432628797886394,,1,1,3027,0,0,3027,0,0,0.9174948122039936
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,买入持有,,中证500,买入持有,0,,,,,0.06753076417886072,0.24614306041669864,0.38944580889680364,-0.6519574332360292,0.10358155415709856,0.5326948480845443,,1,1,3027,0,0,3027,0,0,1.2420367688277194
latest_equal_weight_signal/equal_weight_signal_contrast.csv.0621,2014-01-02,2026-06-18,3028,买入持有,,沪深300,买入持有,0,,,,,0.06285929605875928,0.21020773694916553,0.3955805917291332,-0.46696135102286174,0.1346134876496059,0.5161822985468957,,1,1,3027,0,0,3027,0,0,1.1237867456108503
