pit_policy,row_type,formation_date,window,alpha,beta_s,beta_m,beta_h,n,ordinary_t_beta_h,nw_lag3_t_beta_h,affects_verdict
legal_deadline_plus_one_month_end,monthly,2021-06-30,2021-2023,0.0020481793564961197,0.008223721713798954,0.00551802086235036,-0.0032410273185729623,3271,,,True
legal_deadline_plus_one_month_end,monthly,2021-07-30,2021-2023,0.07475249643275969,-0.012356152474548425,0.0033577801235153797,0.009322023555532894,3267,,,True
legal_deadline_plus_one_month_end,monthly,2021-08-31,2021-2023,-0.010191755607378377,-0.016149387851271534,0.002129411178684683,0.003236908223385519,3343,,,True
legal_deadline_plus_one_month_end,monthly,2021-09-30,2021-2023,-0.0222824603993319,0.012933962894961572,-0.010174754019517783,-0.00674670534608528,3342,,,True
legal_deadline_plus_one_month_end,monthly,2021-10-29,2021-2023,0.09327198935727395,0.011623336748914002,0.03603804762915972,0.00177135675340765,3437,,,True
legal_deadline_plus_one_month_end,monthly,2021-11-30,2021-2023,0.043804896885445914,-0.01744654831050113,0.018301870878395837,0.006459384797669142,3459,,,True
legal_deadline_plus_one_month_end,monthly,2021-12-31,2021-2023,-0.08750292303845662,-0.013831387710353096,0.01660894930377662,0.006456685224089334,3459,,,True
legal_deadline_plus_one_month_end,monthly,2022-01-28,2021-2023,0.05382047323683945,-0.000607079838301593,0.010215013810324415,-0.00010350581317190466,3458,,,True
legal_deadline_plus_one_month_end,monthly,2022-02-28,2021-2023,-0.03776730191543746,-0.017871064494546354,0.03114261798117965,0.00401132050002407,3458,,,True
legal_deadline_plus_one_month_end,monthly,2022-03-31,2021-2023,-0.14770595776150935,-0.015101737568137086,-0.024354744402051542,0.0023500513316390827,3458,,,True
legal_deadline_plus_one_month_end,monthly,2022-04-29,2021-2023,0.10627214856903232,0.011487037407026616,0.017269008844518298,-0.0031470926008361614,3478,,,True
legal_deadline_plus_one_month_end,monthly,2022-05-31,2021-2023,0.06926828480507574,0.014685626389434991,-0.011654382872771697,-0.010890060186610694,3479,,,True
legal_deadline_plus_one_month_end,monthly,2022-06-30,2021-2023,0.03076832369649488,-0.00043060997441590754,0.03181213724667959,-0.0004865551311549833,3452,,,True
legal_deadline_plus_one_month_end,monthly,2022-07-29,2021-2023,-0.022529206265776505,-0.008485396853419125,0.009646751815865225,0.006918730795590887,3444,,,True
legal_deadline_plus_one_month_end,monthly,2022-08-31,2021-2023,-0.08681419084011777,-0.005065717722243144,-0.0024424403951141703,-0.0010386555354237196,3461,,,True
legal_deadline_plus_one_month_end,monthly,2022-09-30,2021-2023,0.02736753669300477,0.0008830308623603116,0.02038654805830028,0.003236407851123539,3461,,,True
legal_deadline_plus_one_month_end,monthly,2022-10-31,2021-2023,0.0902672377458006,-0.01338130720434276,0.007948766021119429,0.004410626657543618,3518,,,True
legal_deadline_plus_one_month_end,monthly,2022-11-30,2021-2023,-0.03689910675209838,0.0003993782130113667,-0.0013159503686311978,-0.0008174391415515667,3519,,,True
legal_deadline_plus_one_month_end,monthly,2022-12-30,2021-2023,0.07495385192288803,0.0030903946579734116,0.0023053332885875862,0.0002391871180143064,3519,,,True
legal_deadline_plus_one_month_end,monthly,2023-01-31,2021-2023,0.03133448281385467,-0.011259403267196127,0.009748592815526437,0.006848533129101521,3519,,,True
legal_deadline_plus_one_month_end,monthly,2023-02-28,2021-2023,-0.013712378554629282,-0.006969408632709175,-0.006349512562955073,0.003310112424843099,3518,,,True
legal_deadline_plus_one_month_end,monthly,2023-03-31,2021-2023,-0.027351542555024633,-0.013983072526519555,-0.008985379030238771,0.0038337919514925844,3515,,,True
legal_deadline_plus_one_month_end,monthly,2023-04-28,2021-2023,-0.007028491328053157,-0.0010627896817089998,0.01802078552725418,0.002771657684729275,3550,,,True
legal_deadline_plus_one_month_end,monthly,2023-05-31,2021-2023,0.02499185200528267,0.0012396638162434576,0.006827059015195522,0.0009044403302332703,3558,,,True
legal_deadline_plus_one_month_end,monthly,2023-06-30,2021-2023,0.022188972262801726,-0.014279544094209638,0.006674116087691554,0.003759292105556988,3551,,,True
legal_deadline_plus_one_month_end,monthly,2023-07-31,2021-2023,-0.046576147170028094,-0.0025682709465083813,0.015052893419211243,0.0035302636718158626,3533,,,True
legal_deadline_plus_one_month_end,monthly,2023-08-31,2021-2023,0.005501640188215925,-0.0069096290875358055,0.011206967248486814,0.0028570970291264476,3572,,,True
legal_deadline_plus_one_month_end,monthly,2023-09-28,2021-2023,-0.00595728378426112,0.001437188359870046,0.01673537599181118,-0.0014962380521763984,3572,,,True
legal_deadline_plus_one_month_end,monthly,2023-10-31,2021-2023,0.0361832142713335,0.0005022743111251782,0.024043528238317,0.0017753680115810493,3706,,,True
legal_deadline_plus_one_month_end,monthly,2023-11-30,2021-2023,-0.020909233648314166,0.0009464315434432507,0.005715791662252704,0.002493848805383367,3706,,,True
legal_deadline_plus_one_month_end,summary,,2015-2017,0.013887401810330156,-0.004258644644733865,0.007654678486310396,0.0013143621815320794,36,2.048441135481764,1.7166849919064493,True
legal_deadline_plus_one_month_end,summary,,2018-2020,0.000401209746821352,-0.0012693115365597972,-0.0007535564952032454,7.805377511350338e-05,36,0.11388867919879389,0.107102094178803,True
legal_deadline_plus_one_month_end,summary,,2021-2023,0.01065831033726765,-0.0036344212520287252,0.009187029865197522,0.0013145204216358773,35,1.5478972039175145,1.5665873936607104,True
legal_deadline_plus_one_month_end,summary,,2024-2026-report-only,,,,,0,,,False
