date,axis,band,long_ret,short_ret
2016-01-13,quality,1000,-0.03587086361244491,-0.04117923827920269
2016-01-14,quality,1000,0.03856720852985,0.03525430727442436
2016-01-15,quality,1000,-0.03525333167036907,-0.045471055332295986
2016-01-18,quality,1000,0.020024610745796072,0.017040286484175427
2016-01-19,quality,1000,0.03673244356492244,0.037723005018148806
2016-01-20,quality,1000,-0.008914532961895667,-0.006426624261653995
2016-01-21,quality,1000,-0.03916153586560637,-0.04389215578823093
2016-01-22,quality,1000,0.014897874256791342,0.021280023536847492
2016-01-25,quality,1000,0.009900532850862223,0.01907884943525324
2016-01-26,quality,1000,-0.07711328221464796,-0.07925277122028267
2016-01-27,quality,1000,-0.012644400567399367,-0.007673183656590413
2016-01-28,quality,1000,-0.044980852598176135,-0.05044640693444377
2016-01-29,quality,1000,0.03950563673274295,0.03569970467585244
2016-02-01,quality,1000,-0.011587559447522705,-0.02075737897901
2016-02-02,quality,1000,0.03650807304367488,0.034644388982095965
2016-02-03,quality,1000,0.004223004972170532,0.006739832803553954
2016-02-04,quality,1000,0.02006070059042959,0.023038637114894765
2016-02-05,quality,1000,-0.010364432350019494,-0.009896791041568214
2016-02-15,quality,1000,-0.0006340828071059206,-0.000941323035438676
2016-02-16,quality,1000,0.042320809006131305,0.04334013340245182
2016-02-17,quality,1000,0.01324307130159113,0.016056355710014958
2016-02-18,quality,1000,-0.006254694980906972,0.0032013753205759445
2016-02-19,quality,1000,0.005340977930479248,0.004712865541584128
2016-02-22,quality,1000,0.02153947807092213,0.024056055776271953
2016-02-23,quality,1000,-0.003314592955642634,-0.0009847859377711129
2016-02-24,quality,1000,0.0057733678975495535,0.010497141037435596
2016-02-25,quality,1000,-0.07992491486087515,-0.07874866541396103
2016-02-26,quality,1000,0.0003804319772719993,0.0014555378514821548
2016-02-29,quality,1000,-0.060864684708081956,-0.05752625654342386
2016-03-01,quality,1000,0.02311665581963464,0.022620471298951936
2016-03-02,quality,1000,0.05073298821981454,0.0555681553964621
2016-03-03,quality,1000,0.0055658495843587735,0.005880854044268709
2016-03-04,quality,1000,-0.033462864695848006,-0.028914939528689943
2016-03-07,quality,1000,0.023889224768863637,0.026997850375862453
2016-03-08,quality,1000,0.005495230508500341,0.0064182894115994
2016-03-09,quality,1000,-0.021913337606315218,-0.03220278743003547
2016-03-10,quality,1000,-0.01606886725610854,-0.018916836787650396
2016-03-11,quality,1000,-0.0009863727053428496,-0.0037629830700719367
2016-03-14,quality,1000,0.037835383762546644,0.03308890024813165
2016-03-15,quality,1000,-0.009431154361337128,-0.009720174960560895
2016-03-16,quality,1000,-0.011090721025640616,-0.012277743098260994
2016-03-17,quality,1000,0.037006620551390784,0.032132308811917594
2016-03-18,quality,1000,0.036567247906077745,0.03744942806945077
2016-03-21,quality,1000,0.02692843455387414,0.027924282550165238
2016-03-22,quality,1000,-0.0006779165707124914,-0.004936606083334828
2016-03-23,quality,1000,0.009113376577597056,0.010507241939924342
2016-03-24,quality,1000,-0.01701787994000063,-0.01926266325025267
2016-03-25,quality,1000,0.008377506992284178,0.011590885461155567
2016-03-28,quality,1000,-0.004749963255515378,-0.003996521576413703
2016-03-29,quality,1000,-0.02120844755344557,-0.01810701657972984
2016-03-30,quality,1000,0.0362249199458448,0.03339825704572638
2016-03-31,quality,1000,-0.0015537281329433704,0.0009545898265478259
2016-04-01,quality,1000,-0.00623576104060782,-0.0038613137859341094
2016-04-05,quality,1000,0.030569255152311594,0.025899569989620307
2016-04-06,quality,1000,0.004267083061191773,0.005738285739291223
2016-04-07,quality,1000,-0.016810993075747023,-0.015408393649752952
2016-04-08,quality,1000,-0.008835644459116207,-0.009370269960898623
2016-04-11,quality,1000,0.023300067559880695,0.022794442315949067
2016-04-12,quality,1000,-0.007902177063490598,-0.003052932438048371
2016-04-13,quality,1000,0.014685401932378087,0.018592888861530495
2016-04-14,quality,1000,0.01012802928721729,0.009673926682556774
2016-04-15,quality,1000,-0.0017613076034720806,-0.00012886056300008046
2016-04-18,quality,1000,-0.01349023281054935,-0.012551797906038924
2016-04-19,quality,1000,0.005045345251258239,0.004594073143472565
2016-04-20,quality,1000,-0.04872614699110557,-0.04516595899927823
2016-04-21,quality,1000,-0.014241539726026037,-0.005481577624212497
2016-04-22,quality,1000,0.009428997341344753,0.0053036318074377005
2016-04-25,quality,1000,-0.006556382100880547,-0.0018825189277702301
2016-04-26,quality,1000,0.011626937831616349,0.010252951843768506
2016-04-27,quality,1000,-0.001794035485115407,-0.00441306882733559
2016-04-28,quality,1000,-0.0022773276044636558,-0.0035127482979635137
2016-04-29,quality,1000,-0.0004042066083915602,-0.0013544509227995357
2016-05-03,quality,1000,0.03438077459487724,0.02652116054052071
2016-05-04,quality,1000,0.001602587267946341,0.0007953348632456401
2016-05-05,quality,1000,0.00602761099234431,0.009075356099697653
2016-05-06,quality,1000,-0.04101557554512002,-0.038912990216649596
2016-05-09,quality,1000,-0.0402261814906387,-0.04203141721054367
2016-05-10,quality,1000,-0.0010332629188097653,-0.003107267998246975
2016-05-11,quality,1000,-0.003239647439691894,-0.007485106425155548
2016-05-12,quality,1000,0.0021436962921559896,-0.0018403026787915146
2016-05-13,quality,1000,0.0005030723754119092,-0.0024113366183599575
2016-05-16,quality,1000,0.020876595218202777,0.01681892713635421
2016-05-17,quality,1000,-0.002772611226798128,-0.0009187494636850528
2016-05-18,quality,1000,-0.0292700774112478,-0.02867196295584855
2016-05-19,quality,1000,0.006262667273584413,0.007798001273368723
2016-05-20,quality,1000,0.013408987032038201,0.009872920923788936
2016-05-23,quality,1000,0.017084214825378315,0.013863553265053983
2016-05-24,quality,1000,-0.01206403840727294,-0.009642333986612487
2016-05-25,quality,1000,-0.0027406407981705643,-0.0021078487901003235
2016-05-26,quality,1000,0.006204597380018111,0.0038513685360968895
2016-05-27,quality,1000,-0.00405652611314601,0.00029313149362160797
2016-05-30,quality,1000,-0.0056760640148394315,-0.005611620332690916
2016-05-31,quality,1000,0.04355320394994968,0.03715952163026517
2016-06-01,quality,1000,0.006697456323416841,0.00666447595908618
2016-06-02,quality,1000,0.009575508228621443,0.012164455345331357
2016-06-03,quality,1000,0.002017003671143678,-0.0004683749494935043
2016-06-06,quality,1000,0.004006860841290326,0.0024494928805885822
2016-06-07,quality,1000,0.001151885237902155,-0.0009409316964805002
2016-06-08,quality,1000,-0.0015602143731008387,-0.0025372054332646822
2016-06-13,quality,1000,-0.04622809222302633,-0.044337683921508
2016-06-14,quality,1000,0.005861603685342123,0.0033618025545513698
2016-06-15,quality,1000,0.03622873279669013,0.031786904903028
2016-06-16,quality,1000,-0.0014046041024791945,0.0028294823129377355
2016-06-17,quality,1000,0.0075234816670280685,0.008403664756701148
2016-06-20,quality,1000,0.005909471347413611,-0.0008511853836057626
2016-06-21,quality,1000,-0.00958422250292177,-0.011667608838826123
2016-06-22,quality,1000,0.016819258037101104,0.017837326872677996
2016-06-23,quality,1000,-0.0005827609932258676,-0.0032840344785105566
2016-06-24,quality,1000,-0.00872245884833812,-0.008825726046034063
2016-06-27,quality,1000,0.024678526437085277,0.024616327415386663
2016-06-28,quality,1000,0.01267983165959852,0.00928049348094462
2016-06-29,quality,1000,0.001595827987392235,0.0029009487604687413
2016-06-30,quality,1000,-0.0011136065446240738,0.002019847622923018
2016-07-01,quality,1000,-0.0030984608681778473,-0.0031165602891287426
2016-07-04,quality,1000,0.020998865187190276,0.01987419832084684
2016-07-05,quality,1000,0.00368587052943846,0.0076231185524554546
2016-07-06,quality,1000,0.005134968650979107,0.004977363897402837
2016-07-07,quality,1000,-0.00016028533782840693,0.003077090705570287
2016-07-08,quality,1000,-0.0017011066680188314,-0.004320604862117324
2016-07-11,quality,1000,-0.005956605436332134,-0.001292609083962047
2016-07-12,quality,1000,0.011626135069099612,0.009287604551210669
2016-07-13,quality,1000,0.007275204751635598,0.009607400945242596
2016-07-14,quality,1000,0.0019896813148460595,0.00202808070192767
2016-07-15,quality,1000,-0.0051034068436372525,-0.004184338185029041
2016-07-18,quality,1000,-0.006682013386953073,-0.004234248312145718
2016-07-19,quality,1000,0.0065804851368593915,0.0058492662527069835
2016-07-20,quality,1000,-0.00042693095675515444,-0.0011299663048637515
2016-07-21,quality,1000,0.0025727173511527423,-0.0007197100918196193
2016-07-22,quality,1000,-0.008203021570097462,-0.008805895612843288
2016-07-25,quality,1000,0.0021529780835275467,0.0011477690829784755
2016-07-26,quality,1000,0.013927871255324728,0.01089825553009663
2016-07-27,quality,1000,-0.0477966176790896,-0.048987465366527906
2016-07-28,quality,1000,-0.0017161881382409213,-0.003542514500112176
2016-07-29,quality,1000,-0.004826366165796623,-0.007305699679155193
2016-08-01,quality,1000,-0.015348294321805823,-0.014499176576708498
2016-08-02,quality,1000,0.011612328483448689,0.008293874564604096
2016-08-03,quality,1000,0.003785194533293042,0.007314311439955635
2016-08-04,quality,1000,0.00790366481404011,0.00816089054528348
2016-08-05,quality,1000,-0.006830763284747411,-0.004293154945741422
2016-08-08,quality,1000,0.01057207035157434,0.01275614201501041
2016-08-09,quality,1000,0.010017564531993919,0.00967910898072024
2016-08-10,quality,1000,-0.00480042789480711,-2.4428676794301483e-05
2016-08-11,quality,1000,-0.016171407395948863,-0.017021836155892818
2016-08-12,quality,1000,0.01057765765981474,0.01059965656366822
2016-08-15,quality,1000,0.023715845877678794,0.02106070891668939
2016-08-16,quality,1000,0.004530441298912518,0.011760184687972483
2016-08-17,quality,1000,0.0032009805411294602,0.0054417973557458615
2016-08-18,quality,1000,-0.0029238199149677724,0.002563236405808139
2016-08-19,quality,1000,0.0023406501047576653,0.00030876240932874583
2016-08-22,quality,1000,-0.010234969264995949,-0.011827319265795801
2016-08-23,quality,1000,0.0018207962979056697,0.0007361821902287942
2016-08-24,quality,1000,0.0021231874636201123,0.000594834490863762
2016-08-25,quality,1000,-0.006799394611805778,-0.009701553426952596
2016-08-26,quality,1000,0.005933521870108554,0.0025578497427516285
2016-08-29,quality,1000,0.002704664642867649,0.002774518968509025
2016-08-30,quality,1000,-0.00011913012479239955,0.0016190436972690534
2016-08-31,quality,1000,-0.00020755111571969055,0.0019810197416356016
2016-09-01,quality,1000,-0.008167640689816723,-0.0082424944983899
2016-09-02,quality,1000,-0.00573641487151522,-0.001847572283700153
2016-09-05,quality,1000,0.0037351133718414326,0.0053886063062654165
2016-09-06,quality,1000,0.01898341489191756,0.014475572420168729
2016-09-07,quality,1000,-0.001958908226551854,0.0006500872256164692
2016-09-08,quality,1000,0.004911677513673694,0.0023497029727034486
2016-09-09,quality,1000,-0.0057763779706654006,-0.0048294812062332545
2016-09-12,quality,1000,-0.02949025717451297,-0.031152556209675292
2016-09-13,quality,1000,0.006758723756978495,0.009024034588994154
2016-09-14,quality,1000,-0.006604595707456642,-0.005513814923105175
2016-09-19,quality,1000,0.012398439883966715,0.012604340650460049
2016-09-20,quality,1000,0.0020343181094705487,0.0016930132577472284
2016-09-21,quality,1000,0.0015534829003205869,0.0015111242453006235
2016-09-22,quality,1000,0.006072234342913146,0.005730348522537041
2016-09-23,quality,1000,-0.003449939156740752,-0.004376478869028672
2016-09-26,quality,1000,-0.02252434264764451,-0.01924616927393956
2016-09-27,quality,1000,0.0060628449444295246,0.007050867990190718
2016-09-28,quality,1000,-0.002616969879123525,-0.0005722138870349933
2016-09-29,quality,1000,0.002980866361239142,0.00231718427740641
2016-09-30,quality,1000,0.0038605141727969723,0.004772522197151633
2016-10-10,quality,1000,0.023174856402425843,0.01775062163269279
2016-10-11,quality,1000,0.006427588311285491,0.008116057214013893
2016-10-12,quality,1000,0.00016960210253989775,0.0011381812770750433
2016-10-13,quality,1000,0.0019302184051643394,0.002994048004452668
2016-10-14,quality,1000,-0.0009041494292066933,-4.3170998698317155e-05
2016-10-17,quality,1000,-0.011209881854380222,-0.010987261645336224
2016-10-18,quality,1000,0.01590133795743088,0.015591001656813952
2016-10-19,quality,1000,-0.003762410486876552,0.001149882388500501
2016-10-20,quality,1000,0.0036418858553885314,0.0010899512815948178
2016-10-21,quality,1000,-0.004403477792394266,-0.00451880494558023
2016-10-24,quality,1000,0.007239377046166195,0.007779480251600868
2016-10-25,quality,1000,0.001665380711977804,0.004633698676143483
2016-10-26,quality,1000,-0.004533004513340372,-0.004295296601069903
2016-10-27,quality,1000,0.0008361044046312115,-0.0006589285512151266
2016-10-28,quality,1000,-0.008906407318608894,-0.01076614856761757
2016-10-31,quality,1000,-0.0021222620383755204,-0.0012736673785771993
2016-11-01,quality,1000,0.010008251687842992,0.011825097663501906
2016-11-02,quality,1000,-0.006549278713199139,-0.005216237593083703
2016-11-03,quality,1000,0.0060392062456278974,0.0060757943777370585
2016-11-04,quality,1000,-0.005259356724409233,-0.000775559001815642
2016-11-07,quality,1000,-0.001366042684462402,-0.0010541732459812007
2016-11-08,quality,1000,0.006393823339231489,0.004121331725460861
2016-11-09,quality,1000,-0.010184543622868452,-0.004428688223860973
2016-11-10,quality,1000,0.013844669212270946,0.012723057064405876
2016-11-11,quality,1000,0.004042638627789986,0.006787004248406203
2016-11-14,quality,1000,0.0035037641602092906,0.0049254001059958604
2016-11-15,quality,1000,0.004561616646234511,0.004110199964421256
2016-11-16,quality,1000,0.0020927485376337285,0.0012699016155026087
2016-11-17,quality,1000,-0.004860483988280179,-0.001075402312704944
2016-11-18,quality,1000,-0.0020152536804029756,-0.00494108253944035
2016-11-21,quality,1000,0.002971757771818506,-0.00018712771392106933
2016-11-22,quality,1000,0.008785386008663765,0.009292748216926442
2016-11-23,quality,1000,-0.006507756158186159,-0.007143921952960685
2016-11-24,quality,1000,-0.00571903718631999,-0.007088259113040332
2016-11-25,quality,1000,0.0023017401718700326,0.0018123645809241299
2016-11-28,quality,1000,0.001246807265430103,0.0018598066793040148
2016-11-29,quality,1000,-0.008829122065257888,-0.012976484647152581
2016-11-30,quality,1000,-0.00011018755423459346,-0.003091693526910231
2016-12-01,quality,1000,0.003576528962882677,0.0052556982831202335
2016-12-02,quality,1000,-0.01876781641609109,-0.01592584483246794
2016-12-05,quality,1000,-0.005460800720165411,-0.006954820036793208
2016-12-06,quality,1000,0.0003750951879223623,0.002704764803864859
2016-12-07,quality,1000,0.010919679749875622,0.01380135760752384
2016-12-08,quality,1000,-0.0070562182508889714,-0.0055595193177413165
2016-12-09,quality,1000,-0.003916384705719912,-0.002287244253645998
2016-12-12,quality,1000,-0.049501921754458306,-0.048014857682593934
2016-12-13,quality,1000,0.0031740896054858274,0.0044625362475511484
2016-12-14,quality,1000,-0.007339754869789005,-0.004652078382688251
2016-12-15,quality,1000,0.009006135009329726,0.010914772151399988
2016-12-16,quality,1000,0.010302213376675199,0.009461827730510826
2016-12-19,quality,1000,-0.0009918983324549379,0.00012869566551816257
2016-12-20,quality,1000,-0.0022790028530664105,-0.001120811945454418
2016-12-21,quality,1000,0.008405475574757638,0.005162748023318301
2016-12-22,quality,1000,0.0017233960836878055,-0.0009640547471380091
2016-12-23,quality,1000,-0.0114262647763433,-0.010846933162554827
2016-12-26,quality,1000,0.004232819512092857,0.0036858898952800345
2016-12-27,quality,1000,0.0006207318887809539,0.0025331907781167102
2016-12-28,quality,1000,-0.0041212559428759465,-0.0021714450872608237
2016-12-29,quality,1000,-0.0026718366972415327,-0.004355217009136823
2016-12-30,quality,1000,0.0005237530264232443,-0.001243500949611227
2017-01-03,quality,1000,0.00761683025523494,0.01013952634263544
2017-01-04,quality,1000,0.01187240172063279,0.011583115304847324
2017-01-05,quality,1000,-0.0015856013826279164,0.0015047888064077834
2017-01-06,quality,1000,-0.00823715609719019,-0.004849930968923949
2017-01-09,quality,1000,0.00408166184041599,0.00564613933497664
2017-01-10,quality,1000,-0.004419179821034548,-0.003090199431017713
2017-01-11,quality,1000,-0.009415081242375032,-0.010140352317210135
2017-01-12,quality,1000,-0.009891916324696704,-0.01190161080675252
2017-01-13,quality,1000,-0.015246191767901774,-0.01669989693495951
2017-01-16,quality,1000,-0.03902907522280205,-0.0397293866658855
2017-01-17,quality,1000,0.01215461337527678,0.011260608854149982
2017-01-18,quality,1000,-0.0034365061940283153,-0.001900614225967571
2017-01-19,quality,1000,-0.00443396999164392,-0.0036585176990493037
2017-01-20,quality,1000,0.017157484462783652,0.01615087164876091
2017-01-23,quality,1000,0.010048751679023731,0.012103504099599555
2017-01-24,quality,1000,-0.004856440404949089,-0.002619395724421284
2017-01-25,quality,1000,0.0030431368439318087,0.0006994808066323448
2017-01-26,quality,1000,0.007196285870499639,0.008413989284464045
2017-02-03,quality,1000,-0.0032576289996998032,-0.0026128342807206976
2017-02-06,quality,1000,0.011926475872356426,0.010104029934441943
2017-02-07,quality,1000,-0.0008979792004717693,0.000702798404700966
2017-02-08,quality,1000,0.007722146133710384,0.006632544791240804
2017-02-09,quality,1000,0.0068289355394560245,0.007735080488700069
2017-02-10,quality,1000,-0.002933942701726852,-0.0011083949592512051
2017-02-13,quality,1000,0.006033105529462232,0.0058336773099634835
2017-02-14,quality,1000,-0.001870753443627737,-0.0015713543331427892
2017-02-15,quality,1000,-0.008919958291234088,-0.010625053827491068
2017-02-16,quality,1000,0.004407050538604263,0.008387204415738687
2017-02-17,quality,1000,-0.009225363769585108,-0.007675493993189646
2017-02-20,quality,1000,0.009253486315416512,0.010216793159955596
2017-02-21,quality,1000,0.009584166556495145,0.008481630590942492
2017-02-22,quality,1000,0.00511142290515567,0.003464242405623941
2017-02-23,quality,1000,0.001769262924358796,-0.002011788237231548
2017-02-24,quality,1000,0.004851661576494406,0.0015541362296624065
2017-02-27,quality,1000,-0.0051768502651362595,-0.008667576678435126
2017-02-28,quality,1000,0.004383094455765396,0.005478921942549121
2017-03-01,quality,1000,0.000403551366295792,0.0051653248267801094
2017-03-02,quality,1000,-0.005489041379200906,-0.0053431484518197
2017-03-03,quality,1000,0.00644687974023843,0.0020259631244729914
2017-03-06,quality,1000,0.011598779892706431,0.011153841471784139
2017-03-07,quality,1000,0.0012918770284426815,0.0006603092102598222
2017-03-08,quality,1000,-0.004243172681797685,-0.0035146506168116094
2017-03-09,quality,1000,-0.007469538625280302,-0.007862068583152979
2017-03-10,quality,1000,0.001326975598600545,-0.0018332376085284958
2017-03-13,quality,1000,0.009270020505393096,0.006803169716407518
2017-03-14,quality,1000,-0.0029081103422533144,-0.0033207288952506854
2017-03-15,quality,1000,0.0002590926230122427,-0.0017106936742658772
2017-03-16,quality,1000,0.009192068559804338,0.010758862497728505
2017-03-17,quality,1000,-0.009775423671689105,-0.005821584838217471
2017-03-20,quality,1000,0.003236660141741232,0.0034634159074605764
2017-03-21,quality,1000,0.0025454787279291903,-0.0009134217781835199
2017-03-22,quality,1000,-0.0038909569163989295,-0.007326409166340293
