date,growth_ret,value_ret,spread,growth_index,value_index
2013-06-03,-0.004734992515295744,-0.0006286959396675229,-0.004106296575628221,0.9952650074847043,0.9993713040603325
2013-06-04,-0.02313978224992752,-0.017492730170488358,-0.005647052079439163,0.9722347919305357,0.981889571498276
2013-06-05,0.005765547510236502,0.002159721218049526,0.0036058262921869755,0.9778402578145161,0.9840101792396224
2013-06-06,-0.01706896536052227,-0.01541453879326582,-0.0016544265672564507,0.961149536325756,0.9688421161587648
2013-06-07,-0.015340480953454971,-0.017118768766522408,0.0017782878130674362,0.9464050401703286,0.9522567320009747
2013-06-13,-0.03279127925634384,-0.0318179614841938,-0.0009733177721500397,0.915371208208492,0.9219578639791034
2013-06-14,0.015275020152330399,0.011239802464842796,0.004035217687487602,0.9293535218607398,0.9323204882511369
2013-06-17,0.005459116771817207,0.00041056281770579517,0.005048553954111412,0.9344269712588772,0.9327032643777982
2013-06-18,0.004788699559867382,0.0033336917404085398,0.0014550078194588423,0.9389016612848727,0.9358126095465065
2013-06-19,-0.005214642733335495,-0.0043456172570586205,-0.0008690254762768745,0.934005624559537,0.9317459261210881
2013-06-20,-0.032475464046001434,-0.027047036215662956,-0.005428427830338478,0.9036733584803905,0.9065449603134946
2013-06-21,-0.007223872002214193,-0.0071092406287789345,-0.00011463137343525887,0.8971453378069172,0.9001001140498192
2013-06-24,-0.0631156638264656,-0.06456542015075684,0.0014497563242912292,0.8405214142624149,0.8419847720084485
2013-06-25,-0.006959676742553711,-0.010228414088487625,0.003268737345933914,0.8346716569239544,0.8333726031041452
2013-06-26,0.020094571635127068,0.007419039960950613,0.012675531674176455,0.8514440263258231,0.8395554277489363
2013-06-27,-0.02208670787513256,-0.011002014391124249,-0.011084693484008312,0.832638430844338,0.830318626850696
2013-06-28,-0.0034766902681440115,0.0051480126567184925,-0.008624702924862504,0.8297436049149388,0.8345931176508325
2013-07-01,0.02198319137096405,0.012110386043787003,0.009872805327177048,0.8479840173706175,0.8447003624950719
2013-07-02,0.019499365240335464,0.008825808763504028,0.010673556476831436,0.8645191674432942,0.8521555263569159
2013-07-03,-0.0009484916226938367,-0.00741053419187665,0.006462042569182813,0.863699178255316,0.8458405986920514
2013-07-04,0.011433375999331474,0.012274658307433128,-0.000841282308101654,0.8735741757106226,0.856223003023551
2013-07-05,-0.0024119457229971886,0.002244543517008424,-0.004656489240005612,0.8714671622137965,0.858144832814101
2013-07-08,-0.03737480193376541,-0.03989369794726372,0.0025188960134983063,0.8388962496342752,0.8239102620588101
2013-07-09,0.004376829601824284,0.004744524601846933,-0.00036769500002264977,0.8425679555725339,0.8278193245668624
2013-07-10,0.03170628473162651,0.03303534537553787,-0.0013290606439113617,0.8692826550776611,0.8551666218624732
2013-07-11,0.023879528045654297,0.02952520176768303,-0.005645673722028732,0.890040714619189,0.8804155889179506
2013-07-12,-0.005620477255433798,-0.012686539441347122,0.007066062185913324,0.8850382610262618,0.8692461618243661
2013-07-15,0.022334415465593338,0.0140380859375,0.008296329528093338,0.9048050732509686,0.8814487141448986
2013-07-16,0.012861328199505806,0.01064421609044075,0.002217112109065056,0.9164420682546272,0.890831044730898
2013-07-17,-0.0148996040225029,-0.01089092530310154,-0.0040086787194013596,0.9027874443280697,0.88112907036505
2013-07-18,-0.0010189589811488986,-0.007218271493911743,0.0061993125127628446,0.9018675409536031,0.8747688415139769
2013-07-19,-0.022142989560961723,-0.02573774941265583,0.003594759851694107,0.8818974974088972,0.852254260277091
2013-07-22,0.018793346360325813,0.010432121343910694,0.00836122501641512,0.8984713025320071,0.8611450801361664
2013-07-23,0.02352037839591503,0.024159180000424385,-0.0006388016045093536,0.9196036875454305,0.881949639133656
2013-07-24,0.005329144652932882,-0.0016519427299499512,0.0069810873828828335,0.9245043886197306,0.8804927088391071
2013-07-25,-0.014557009562849998,-0.008821990340948105,-0.005735019221901894,0.9110463693936964,0.8727250106664532
2013-07-26,-0.00153277104254812,-0.0027699449565261602,0.0012371739139780402,0.9096499439002712,0.8703076104247235
2013-07-29,-0.015250534750521183,-0.018892556428909302,0.0036420216783881187,0.8957772958200104,0.8538652747842652
2013-07-30,0.0005013708723708987,0.006147939711809158,-0.00564656883943826,0.8962264124642657,0.8591147870156463
2013-07-31,0.004439392127096653,0.004522543400526047,-8.315127342939377e-05,0.9002051129438556,0.8630001709259582
2013-08-01,0.02358514815568924,0.02097339555621147,0.002611752599477768,0.9214365839031454,0.8811002148758664
2013-08-02,0.0036552632227540016,0.0034923776984214783,0.00016288552433252335,0.9248046771603867,0.8841773496163733
2013-08-05,0.014551110565662384,0.014650074765086174,-9.896419942378998e-05,0.9382616122693892,0.8971306138938488
2013-08-06,0.010852640494704247,0.011286892928183079,-0.00043425243347883224,0.9484442282373304,0.9072564310754638
2013-08-07,-0.006736387964338064,-0.004324216861277819,-0.0024121711030602455,0.9420551399533865,0.9033332575187045
2013-08-08,0.003518800949677825,0.0007860149489715695,0.0027327860007062554,0.9453700444745033,0.9040432909630174
2013-08-09,0.004343310836702585,0.007339074742048979,-0.0029957639053463936,0.9494760804333635,0.9106781322454429
2013-08-12,0.015538107603788376,0.022704098373651505,-0.007165990769863129,0.9642291419383603,0.9313542581466767
2013-08-13,0.004959715995937586,0.008939920924603939,-0.003980204928666353,0.9690114446373812,0.9396804915673012
2013-08-14,-0.003049595281481743,-0.004594962578266859,0.0015453672967851162,0.9660563519081132,0.935362694873022
2013-08-15,-0.008717727847397327,-0.009445753879845142,0.0007280260324478149,0.9576345355469288,0.9265274890688627
2013-08-16,-0.021002085879445076,-0.013229579664766788,-0.0077725062146782875,0.9375222127902497,0.9142699198406299
2013-08-19,0.01887338049709797,0.013872520066797733,0.005000860430300236,0.9552164262367213,0.9269531476500886
2013-08-20,0.0025399704463779926,-0.0035279453732073307,0.006067915819585323,0.9576426477292574,0.9236829075816565
2013-08-21,0.008280843496322632,0.007710467092692852,0.0005703764036297798,0.9655727366205075,0.9308049342446477
2013-08-22,0.0007451919373124838,-0.0011261117178946733,0.0018713036552071571,0.9662922736387258,0.9297567439011206
2013-08-23,-0.002389302710071206,-0.005898366216570139,0.003509063506498933,0.9639835088905999,0.924272698133266
2013-08-26,0.018908172845840454,0.022238116711378098,-0.0033299438655376434,0.9822106756972432,0.9448267822674938
2013-08-27,0.008239084854722023,0.013623968698084354,-0.005384883843362331,0.9903031927995266,0.957699072774218
2013-08-28,-0.007214805576950312,-0.0005731160053983331,-0.006641689571551979,0.9831583478012449,0.9571502001072559
2013-08-29,0.00015014776727184653,0.004424744751304388,-0.0042745969840325415,0.983305966832042,0.9613853454313904
2013-08-30,-0.012217364273965359,0.006251147948205471,-0.01846851222217083,0.9712925596424912,0.9673951074609187
2013-09-02,0.004325741436332464,-0.00036188901867717505,0.004687630455009639,0.9754941201145381,0.9670450177948066
2013-09-03,0.01368623599410057,0.014309459365904331,-0.0006232233718037605,0.9888449628532832,0.9808829091819415
2013-09-04,0.002663637977093458,0.0038061444647610188,-0.0011425064876675606,0.9914788878497968,0.9846162912373031
2013-09-05,0.00125345669221133,-0.006405995227396488,0.007659451919607818,0.9927216636969584,0.9783088439748201
2013-09-06,0.008876727893948555,0.005334978923201561,0.003541748970746994,1.0015337837800242,0.9835281010378074
2013-09-09,0.00812279898673296,0.01648475043475628,-0.00836195144802332,1.0096690413840914,0.9997413163289854
2013-09-10,0.007365869358181953,0.01701931282877922,-0.009653443470597267,1.0171061316379275,1.0167562265394439
2013-09-11,-0.010210910812020302,0.004696811083704233,-0.014907721895724535,1.0067205516414137,1.0215317384536795
2013-09-12,0.0017978345276787877,0.004563328344374895,-0.0027654938166961074,1.0085304686088785,1.0261933231904437
2013-09-13,0.002566032111644745,-0.003313507651910186,0.005879539763554931,1.011118390176901,1.0227930237617129
2013-09-16,0.003508992027491331,-0.0002522665890865028,0.003761258616577834,1.0146663965468816,1.022535007254267
2013-09-17,-0.01522775087505579,-0.0213801097124815,0.006152358837425709,0.9992153094389752,1.0006730966143176
2013-09-18,0.008813646622002125,0.006807303987443447,0.0020063426345586777,1.0080220400756648,1.0074849825750276
2013-09-23,0.017813781276345253,0.015619604848325253,0.0021941764280200005,1.025978724219308,1.0232214998934714
2013-09-24,0.0027284501120448112,-0.0019531294237822294,0.004681579535827041,1.0287780559843598,1.0212230158749829
2013-09-25,-0.00471846479922533,-0.0017555321101099253,-0.002962932689115405,1.023923802940982,1.019430226079031
2013-09-26,-0.019142230972647667,-0.022255735471844673,0.0031135044991970062,1.004323617006694,0.9967420566354134
2013-09-27,0.0007929209969006479,-0.0004106789128854871,0.001203599909786135,1.0051199662903019,0.9963327156911671
2013-09-30,0.012128305621445179,0.011194868013262749,0.0009334376081824303,1.0173103684276874,1.0074865289406254
2013-10-08,0.016563938930630684,0.017344539985060692,-0.0007806010544300079,1.034161035243821,1.0249609193262461
2013-10-09,0.015428813174366951,0.008363398723304272,0.007065414451062679,1.050116912648808,1.033533076170376
2013-10-10,-0.0017943457933142781,-0.0029186152387410402,0.001124269445426762,1.0482326397841084,1.0305165907845222
2013-10-11,0.014420180581510067,0.019099675118923187,-0.00467949453741312,1.0633483437412283,1.0501991228731669
2013-10-14,0.011874156072735786,0.010833571664988995,0.0010405844077467918,1.0759747079344968,1.061576530333322
2013-10-15,0.0032557309605181217,0.005253464914858341,-0.0019977339543402195,1.0794777921038536,1.0671534853898652
2013-10-16,-0.026809925213456154,-0.023973237723112106,-0.0028366874903440475,1.0505370732279626,1.0415703611975664
2013-10-17,-0.002406954299658537,0.001310685183852911,-0.003717639483511448,1.0480084785026058,1.0429355320379283
2013-10-18,0.006533206440508366,0.001167966052889824,0.005365240387618542,1.0548553342440663,1.0441536453347011
2013-10-21,0.02118850313127041,0.017173197120428085,0.004015306010842323,1.077206139796734,1.0620851017100474
2013-10-22,-0.00665022898465395,-0.0009221902582794428,-0.005728038726374507,1.0700424723034105,1.0611056571757866
2013-10-23,-0.025513002648949623,-0.021159039810299873,-0.00435396283864975,1.042742475873045,1.0386536803326698
2013-10-24,-0.00653505465015769,-0.006916154641658068,0.00038109999150037766,1.035928096807174,1.0314701908603618
2013-10-25,-0.020882757380604744,-0.01452390756458044,-0.0063588498160243034,1.0142950616977982,1.0164892131526857
2013-10-28,-0.001972443424165249,-0.0036248157266527414,0.0016523723024874926,1.012294422073189,1.012804627066877
2013-10-29,-0.03091389685869217,-0.02456388995051384,-0.0063500069081783295,0.9810004567185892,0.9879262056662349
2013-10-30,0.015931449830532074,0.019533155485987663,-0.0036017056554555893,0.9966292162785304,1.0072235218501953
2013-10-31,-0.011917364783585072,-0.0035096132196485996,-0.008407751563936472,0.9847520223541607,1.0036885568627687
2013-11-01,-0.004612924065440893,-0.0026141407433897257,-0.0019987833220511675,0.9802094360517516,1.0010647737125997
2013-11-04,0.007614350412040949,0.005863983649760485,0.0017503667622804642,0.9876730941750387,1.0069350011780016
2013-11-05,0.015029337257146835,0.010475859977304935,0.0045534772798419,1.002517166207205,1.0174835112565896
2013-11-06,-0.005798454396426678,-0.007595047354698181,0.0017965929582715034,0.9967041161373176,1.0097556758059714
2013-11-07,-0.01467878557741642,-0.010144568048417568,-0.004534217528998852,0.9820737101324095,0.9995121406404818
2013-11-08,-0.013610640540719032,-0.012890171259641647,-0.000720469281077385,0.968707057879307,0.986628257971535
2013-11-11,0.006444566883146763,0.005658297799527645,0.0007862690836191177,0.9749499553039865,0.992210894472567
2013-11-12,0.00921582616865635,0.00852353498339653,0.000692291185259819,0.9839349246152074,1.000668038742511
2013-11-13,-0.01680208556354046,-0.020717449486255646,0.003915363922715187,0.9674027658228669,0.9799367491973526
2013-11-14,0.013345660641789436,0.00958969909697771,0.0037559615448117256,0.9803133948394673,0.9893340477562258
2013-11-15,0.02001987211406231,0.01750243455171585,0.0025174375623464584,0.9999391436358558,1.0066498021768633
2013-11-18,0.022736718878149986,0.02215019054710865,0.0005865283310413361,1.0226744788399622,1.02894728710929
2013-11-19,0.005396669264882803,0.005190579686313868,0.0002060895785689354,1.0281935147678978,1.0342881199960472
2013-11-20,0.011705199256539345,0.009157831780612469,0.002547367475926876,1.0402287247325375,1.0437599566116569
2013-11-21,-0.0040309838950634,-0.0011613512178882957,-0.0028696326771751046,1.0360355794959584,1.042547784714863
2013-11-22,-0.0038331872783601284,-0.004995178896933794,0.0011619916185736656,1.032064261092706,1.0373400720216102
2013-11-25,0.0009595868177711964,0.0007350593223236501,0.00022452749544754624,1.0330546163527434,1.0381025785119695
2013-11-26,0.003181845648214221,0.0027399715036153793,0.00044187414459884167,1.036341636688153,1.040946949994922
2013-11-27,0.011455288156867027,0.009574356488883495,0.001880931667983532,1.048213228765375,1.0509133471801893
2013-11-28,0.006577750202268362,0.008579229936003685,-0.002001479733735323,1.0551081135429068,1.0599293744284635
2013-11-29,0.008098405785858631,0.0021975093986839056,0.0059008963871747255,1.063652807194329,1.062258579190711
2013-12-02,-0.05938350036740303,-0.039695266634225845,-0.019688233733177185,1.0004893803275152,1.0200919416552419
2013-12-03,0.017752695828676224,0.024317430332303047,-0.006564734503626823,1.0182507639762903,1.0448979563789869
2013-12-04,0.012482048943638802,0.019637828692793846,-0.0071557797491550446,1.03096061984914,1.0654174834478078
2013-12-05,-0.0034035362768918276,0.00336756301112473,-0.006771099288016558,1.0274517079794365,1.0690053439564722
2013-12-06,-0.001875612186267972,-0.0014219925506040454,-0.0004536196356639266,1.0255246070351485,1.06748522632081
2013-12-09,0.008389238268136978,0.005931047722697258,0.00245819054543972,1.0341279773134038,1.073816532141393
2013-12-10,0.0012990864925086498,0.0031028271187096834,-0.0018037406262010336,1.0354713990002569,1.0771483991978401
2013-12-11,-0.008321497589349747,-0.013777835294604301,0.005456337705254555,1.0268547262496357,1.0623076259658455
2013-12-12,0.006989093031734228,0.0026125700678676367,0.0043765229638665915,1.0340315094614705,1.0650829790723113
2013-12-13,0.004204809200018644,0.004693137016147375,-0.0004883278161287308,1.0383794146655632,1.0700815594266642
2013-12-16,-0.014953908510506153,-0.017564890906214714,0.002610982395708561,1.0228515838994614,1.0512856935745827
