date,growth_ret,value_ret,spread,growth_index,value_index
2013-06-03,-0.004864201415330172,-6.13963493378833e-05,-0.004802805065992288,0.9951357985846698,0.9999386036506621
2013-06-04,-0.02341815084218979,-0.017310213297605515,-0.006107937544584274,0.971831558344951,0.9826294531369594
2013-06-05,0.0054396954365074635,0.0018040796276181936,0.00363561580888927,0.9771180260379341,0.9844021949148614
2013-06-06,-0.01736775040626526,-0.01600118726491928,-0.0013665631413459778,0.9601476840442447,0.968650591050031
2013-06-07,-0.01562783680856228,-0.01737581565976143,0.00174797885119915,0.9451426527258822,0.9518194969412267
2013-06-13,-0.03273105248808861,-0.03208652138710022,-0.0006445311009883881,0.91420713895078,0.921278920295963
2013-06-14,0.015475578606128693,0.010931429453194141,0.004544149152934551,0.9283550233918968,0.9313498158198932
2013-06-17,0.005541768856346607,0.00015310397429857403,0.005388664882048033,0.933499752348163,0.9314924091781575
2013-06-18,0.004336085170507431,0.003561847610399127,0.000774237560108304,0.9375474867809922,0.9348102431898936
2013-06-19,-0.0056165424175560474,-0.004833261948078871,-0.0007832804694771767,0.9322817115530136,0.9302920604128095
2013-06-20,-0.033025313168764114,-0.02742302045226097,-0.005602292716503143,0.901492816067464,0.904780642213533
2013-06-21,-0.007167609874159098,-0.0072877551428973675,0.0001201452687382698,0.8950312672575353,0.8981868224350474
2013-06-24,-0.0630284994840622,-0.06506788730621338,0.002039387822151184,0.8386187894909742,0.8397437034929179
2013-06-25,-0.0070785945281386375,-0.010056824423372746,0.002978229895234108,0.8326825471164891,0.8312985485062568
2013-06-26,0.02059309184551239,0.0067491671070456505,0.01384392473846674,0.8498300552874142,0.8369091213259701
2013-06-27,-0.022392287850379944,-0.011336368508636951,-0.011055919341742992,0.8308004160655141,0.8274216111183793
2013-06-28,-0.004266740754246712,0.005123957991600037,-0.009390698745846748,0.8272556060716423,0.8316612846950919
2013-07-01,0.02212437056005001,0.011680726893246174,0.010443643666803837,0.84555811564825,0.8413756930293016
2013-07-02,0.019947193562984467,0.00866393931210041,0.011283254250884056,0.862424627049838,0.8486653209723839
2013-07-03,-0.0007432646816596389,-0.0070502120070159435,0.006306947325356305,0.8617836172839584,0.8426820505365263
2013-07-04,0.011632452718913555,0.011536110192537308,9.63425263762474e-05,0.8718082744659483,0.852403323528789
2013-07-05,-0.002645050873979926,0.0020105347502976656,-0.004655585624277592,0.8695022972276293,0.8541171100320128
2013-07-08,-0.03690702095627785,-0.040318287909030914,0.003411266952753067,0.8374115577223175,0.8196805704817127
2013-07-09,0.0041686613112688065,0.0046029952354729176,-0.0004343339242041111,0.8409024428846038,0.8234535562422498
2013-07-10,0.03177667036652565,0.033055488020181656,-0.0012788176536560059,0.867623522622554,0.8506732154057914
2013-07-11,0.023887773975729942,0.03019358031451702,-0.006305806338787079,0.8883491172269883,0.8763580854565547
2013-07-12,-0.0060289399698376656,-0.013270186260342598,0.007241246290504932,0.8829933137269685,0.8647286504317889
2013-07-15,0.022912317886948586,0.013970302417874336,0.00894201546907425,0.903224737223131,0.8768091711877214
2013-07-16,0.013336597010493279,0.010717906057834625,0.0026186909526586533,0.9152706815533846,0.8862067295151592
2013-07-17,-0.014814655296504498,-0.010799570940434933,-0.004015084356069565,0.9017112619031745,0.8766360770718694
2013-07-18,-0.0006044662441127002,-0.007521679624915123,0.006917213380802423,0.9011662078834178,0.8700423013524924
2013-07-19,-0.02260803058743477,-0.02644091285765171,0.003832882270216942,0.8807926146912269,0.8470375886799604
2013-07-22,0.018986206501722336,0.009861592203378677,0.009124614298343658,0.8975155251589465,0.8553907279604553
2013-07-23,0.023893481120467186,0.02414228394627571,-0.0002488028258085251,0.918960295414658,0.8760418137998881
2013-07-24,0.005437933839857578,-0.0015390149783343077,0.006976948818191886,0.9239575407025789,0.8746935723268029
2013-07-25,-0.015063752420246601,-0.008467464707791805,-0.006596287712454796,0.9100392730626152,0.8672871353729934
2013-07-26,-0.0021970034576952457,-0.002360690152272582,0.0001636866945773363,0.9080399136330582,0.8652397391733256
