date,growth_ret,value_ret,spread,growth_index,value_index
2013-06-03,-0.004947397857904434,-0.00038514999323524535,-0.004562247864669189,0.9950526021420956,0.9996148500067648
2013-06-04,-0.02236809954047203,-0.018478432670235634,-0.003889666870236397,0.9727951664893755,0.9811435343047471
2013-06-05,0.004094759467989206,0.0025688926689326763,0.00152586679905653,0.9767785287077719,0.9836639867371932
2013-06-06,-0.016704337671399117,-0.01616617478430271,-0.000538162887096405,0.9604620903340649,0.9677619027985758
2013-06-07,-0.016303323209285736,-0.01752443052828312,0.0012211073189973831,0.9448033664450824,0.9508024265650631
2013-06-13,-0.03228980675339699,-0.031160390004515648,-0.00112941674888134,0.9142958483226118,0.9211750521360559
2013-06-14,0.015300282277166843,0.013039602898061275,0.002260679379105568,0.9282848328867894,0.933186809015511
2013-06-17,0.0043015009723603725,0.0001016985479509458,0.004199802424409427,0.9322778509980794,0.9332817127589549
2013-06-18,0.003834203351289034,0.0037392270751297474,9.49762761592865e-05,0.9358523938587088,0.9367714650080267
2013-06-19,-0.004246309865266085,-0.005244295112788677,0.0009979852475225925,0.9318784746062336,0.9318587589922852
2013-06-20,-0.032192498445510864,-0.02753606252372265,-0.004656435921788216,0.9018789782610674,0.906199037941395
2013-06-21,-0.007490177638828754,-0.0070818266831338406,-0.00040835095569491386,0.8951237445051666,0.8997814934142714
2013-06-24,-0.0640253871679306,-0.0642767995595932,0.00025141239166259766,0.8378131002000155,0.8419464187146508
2013-06-25,-0.009115995839238167,-0.010790623724460602,0.001674627885222435,0.830175599464533,0.8328612917141439
2013-06-26,0.019800538197159767,0.009245174936950207,0.01055536326020956,0.8466135231320805,0.8405612400542555
2013-06-27,-0.02117517963051796,-0.015243449248373508,-0.005931730382144451,0.828686329702133,0.8277481874513385
2013-06-28,-0.003353399457409978,0.003293633693829179,-0.006647033151239157,0.8259074134137467,0.8304744867715342
2013-07-01,0.021350029855966568,0.01392408274114132,0.007425947114825249,0.8435405613483944,0.842038082239748
2013-07-02,0.017202109098434448,0.011906120926141739,0.005295988172292709,0.8580512381136641,0.8520634894713109
