date,factor_20,signal_20,factor_60,signal_60
2016-06-13,0.6942,1,0.3714,0
2016-06-14,0.6425,1,0.3318,0
2016-06-15,0.7428,1,0.3528,0
2016-06-16,0.738,1,0.3128,0
2016-06-17,0.727,1,0.1925,0
2016-06-20,0.6965,1,0.2651,0
2016-06-21,0.5892,1,0.1468,0
2016-06-22,0.5999,1,0.2787,0
2016-06-23,0.6283,1,0.3725,0
2016-06-24,0.6267,1,0.442,0
2016-06-27,0.6174,1,0.4688,1
2016-06-28,0.616,1,0.3883,1
2016-06-29,0.6097,1,0.3943,1
2016-06-30,0.4269,1,0.3729,1
2016-07-01,0.3392,1,0.2786,1
2016-07-04,0.3462,1,0.3455,1
2016-07-05,0.4537,1,0.2663,1
2016-07-06,0.1899,1,0.1086,1
2016-07-07,0.1286,1,0.0821,0
2016-07-08,0.0291,1,0.0535,0
2016-07-11,0.1437,1,-0.1091,0
2016-07-12,0.1589,1,-0.1344,0
2016-07-13,-0.0291,0,-0.1038,0
2016-07-14,-0.1734,0,-0.0626,0
2016-07-15,-0.2209,0,-0.1656,0
2016-07-18,-0.3278,0,-0.1557,0
2016-07-19,-0.0741,0,-0.102,0
2016-07-20,-0.2888,0,-0.0797,0
2016-07-21,-0.4532,0,-0.1016,0
2016-07-22,-0.4085,0,-0.0881,0
2016-07-25,-0.608,-1,-0.1339,0
2016-07-26,-0.6102,-1,-0.1744,0
2016-07-27,-0.8222,-1,-0.3553,0
2016-07-28,-0.8583,-1,-0.4473,0
2016-07-29,-0.8855,-1,-0.5154,-1
2016-08-01,-0.8916,-1,-0.4902,-1
2016-08-02,-0.8686,-1,-0.4053,-1
2016-08-03,-0.7907,-1,-0.2762,0
2016-08-04,-0.7537,-1,-0.1041,0
2016-08-05,-0.7737,-1,0.093,0
2016-08-08,-0.6696,-1,0.0618,0
2016-08-09,-0.6836,-1,0.0029,0
2016-08-10,-0.7153,-1,-0.0324,0
2016-08-11,-0.7826,-1,-0.174,0
2016-08-12,-0.7083,-1,-0.1346,0
2016-08-15,-0.6486,-1,-0.1733,0
2016-08-16,-0.7096,-1,-0.2168,0
2016-08-17,-0.6926,-1,-0.31,0
2016-08-18,-0.6459,-1,-0.3477,0
2016-08-19,-0.7003,-1,-0.3726,0
2016-08-22,-0.6969,-1,-0.508,-1
2016-08-23,-0.6385,-1,-0.4708,-1
2016-08-24,-0.2529,0,-0.4272,-1
2016-08-25,-0.0184,0,-0.5151,-1
2016-08-26,0.0944,0,-0.5758,-1
2016-08-29,-0.0345,0,-0.637,-1
2016-08-30,-0.0029,0,-0.4667,-1
2016-08-31,-0.0146,0,-0.5376,-1
2016-09-01,-0.1412,0,-0.5741,-1
2016-09-02,-0.1372,0,-0.6616,-1
2016-09-05,-0.1907,0,-0.5392,-1
2016-09-06,-0.098,0,-0.502,-1
2016-09-07,-0.1702,0,-0.6652,-1
2016-09-08,0.0476,0,-0.7193,-1
2016-09-09,0.0492,0,-0.6752,-1
2016-09-12,-0.2196,0,-0.7796,-1
2016-09-13,-0.2378,0,-0.7371,-1
2016-09-14,-0.1771,0,-0.7726,-1
2016-09-19,-0.1694,0,-0.8056,-1
2016-09-20,-0.1757,0,-0.8211,-1
2016-09-21,0.0066,0,-0.8356,-1
2016-09-22,-0.0634,0,-0.8242,-1
2016-09-23,-0.2276,0,-0.851,-1
2016-09-26,-0.2505,0,-0.822,-1
2016-09-27,-0.1938,0,-0.8219,-1
2016-09-28,-0.1507,0,-0.847,-1
2016-09-29,-0.2143,0,-0.8108,-1
2016-09-30,-0.201,0,-0.7387,-1
2016-10-10,-0.125,0,-0.743,-1
2016-10-11,-0.0424,0,-0.7334,-1
2016-10-12,-0.0775,0,-0.6705,-1
2016-10-13,-0.1498,0,-0.654,-1
2016-10-14,-0.2297,0,-0.7467,-1
2016-10-17,-0.347,0,-0.7605,-1
2016-10-18,-0.3582,0,-0.6908,-1
2016-10-19,-0.1985,0,-0.6816,-1
2016-10-20,-0.2009,0,-0.7568,-1
2016-10-21,-0.334,0,-0.7202,-1
2016-10-24,-0.2833,0,-0.6267,-1
2016-10-25,-0.2836,0,-0.6544,-1
2016-10-26,-0.4592,0,-0.6906,-1
2016-10-27,-0.3978,0,-0.6464,-1
2016-10-28,-0.4007,0,-0.5311,-1
2016-10-31,-0.369,0,-0.444,-1
2016-11-01,-0.3914,0,-0.4004,-1
2016-11-02,-0.3759,0,-0.4064,-1
2016-11-03,-0.4001,0,-0.4481,-1
2016-11-04,-0.3427,0,-0.4196,-1
2016-11-07,-0.3507,0,-0.4442,-1
2016-11-08,-0.3926,0,-0.4217,-1
2016-11-09,-0.3699,0,-0.4387,-1
2016-11-10,-0.3176,0,-0.4143,-1
2016-11-11,-0.1647,0,-0.4114,-1
2016-11-14,-0.0946,0,-0.3908,0
2016-11-15,-0.0497,0,-0.3747,0
2016-11-16,0.0065,0,-0.4006,0
2016-11-17,-0.1886,0,-0.4539,0
2016-11-18,-0.0514,0,-0.4459,0
2016-11-21,-0.1068,0,-0.4491,0
2016-11-22,-0.0246,0,-0.4262,0
2016-11-23,0.0482,0,-0.4122,0
2016-11-24,-0.1511,0,-0.4538,0
2016-11-25,-0.1455,0,-0.4713,0
2016-11-28,-0.3162,0,-0.5218,-1
2016-11-29,-0.4196,0,-0.5547,-1
2016-11-30,-0.4537,0,-0.5491,-1
2016-12-01,-0.4593,0,-0.5639,-1
2016-12-02,-0.4743,0,-0.5523,-1
2016-12-05,-0.2809,0,-0.4859,-1
2016-12-06,-0.3331,0,-0.4806,-1
2016-12-07,-0.3189,0,-0.4797,-1
2016-12-08,-0.4007,0,-0.4887,-1
2016-12-09,-0.6659,-1,-0.514,-1
2016-12-12,-0.7783,-1,-0.5482,-1
2016-12-13,-0.7356,-1,-0.549,-1
2016-12-14,-0.673,-1,-0.4701,-1
2016-12-15,-0.5896,-1,-0.4957,-1
2016-12-16,-0.6926,-1,-0.5495,-1
2016-12-19,-0.7298,-1,-0.5587,-1
2016-12-20,-0.7805,-1,-0.5611,-1
2016-12-21,-0.6729,-1,-0.5659,-1
2016-12-22,-0.5085,-1,-0.5609,-1
2016-12-23,-0.4959,-1,-0.5517,-1
2016-12-26,-0.3792,0,-0.5567,-1
2016-12-27,-0.0767,0,-0.562,-1
2016-12-28,-0.1012,0,-0.561,-1
2016-12-29,-0.1582,0,-0.5755,-1
2016-12-30,-0.1287,0,-0.5744,-1
2017-01-03,-0.5414,-1,-0.5873,-1
2017-01-04,-0.4197,-1,-0.5866,-1
2017-01-05,-0.4017,-1,-0.5739,-1
2017-01-06,-0.3711,0,-0.573,-1
2017-01-09,-0.1826,0,-0.553,-1
2017-01-10,0.0017,0,-0.5399,-1
2017-01-11,-0.0105,0,-0.5254,-1
2017-01-12,-0.1419,0,-0.5168,-1
2017-01-13,-0.2343,0,-0.5292,-1
2017-01-16,-0.2931,0,-0.5212,-1
2017-01-17,-0.1399,0,-0.5441,-1
2017-01-18,-0.2839,0,-0.5821,-1
2017-01-19,-0.2394,0,-0.5023,-1
2017-01-20,-0.1474,0,-0.5068,-1
2017-01-23,-0.0095,0,-0.4848,-1
2017-01-24,0.0601,0,-0.487,-1
2017-01-25,-0.007,0,-0.4966,-1
2017-01-26,0.0808,0,-0.4904,-1
2017-02-03,0.126,0,-0.4741,-1
2017-02-06,0.1228,0,-0.4885,-1
2017-02-07,0.1144,0,-0.4956,-1
2017-02-08,0.1933,1,-0.4704,-1
2017-02-09,0.1383,1,-0.4825,-1
2017-02-10,0.0719,1,-0.5179,-1
2017-02-13,-0.0425,0,-0.5794,-1
2017-02-14,-0.0967,0,-0.6241,-1
2017-02-15,-0.2627,0,-0.6476,-1
2017-02-16,-0.2616,0,-0.651,-1
2017-02-17,-0.2885,0,-0.6418,-1
2017-02-20,-0.1644,0,-0.6853,-1
2017-02-21,-0.1383,0,-0.6554,-1
2017-02-22,0.0844,0,-0.6907,-1
2017-02-23,0.1278,0,-0.6089,-1
2017-02-24,0.0157,0,-0.5306,-1
2017-02-27,-0.0121,0,-0.4771,-1
2017-02-28,0.0404,0,-0.2756,0
2017-03-01,0.1696,1,-0.0265,0
2017-03-02,0.0928,1,-0.054,0
2017-03-03,0.2104,1,-0.001,0
2017-03-06,0.3046,1,0.1243,0
2017-03-07,0.1525,1,-0.2823,0
2017-03-08,-0.0048,0,-0.2623,0
2017-03-09,0.004,0,-0.3017,0
2017-03-10,0.1167,0,-0.3011,0
2017-03-13,0.2395,1,-0.0919,0
2017-03-14,0.2724,1,0.0222,0
2017-03-15,0.2682,1,-0.0782,0
2017-03-16,0.4127,1,-0.0591,0
2017-03-17,0.3263,1,-0.1811,0
2017-03-20,0.3244,1,-0.1738,0
2017-03-21,-0.069,0,-0.2974,0
2017-03-22,-0.3079,0,-0.4407,0
2017-03-23,-0.3787,0,-0.4093,0
2017-03-24,-0.4053,0,-0.4177,0
2017-03-27,-0.3601,0,-0.3144,0
2017-03-28,-0.4128,0,-0.2707,0
2017-03-29,-0.5909,-1,-0.3881,0
2017-03-30,-0.7759,-1,-0.5512,-1
2017-03-31,-0.7674,-1,-0.4309,-1
2017-04-05,-0.7073,-1,-0.3526,0
2017-04-06,-0.6211,-1,-0.471,0
2017-04-07,-0.5304,-1,-0.4056,0
2017-04-10,-0.4293,-1,-0.4163,0
2017-04-11,-0.3014,0,-0.3144,0
2017-04-12,-0.451,0,-0.4771,0
2017-04-13,-0.523,-1,-0.5336,-1
2017-04-14,-0.4897,-1,-0.5389,-1
2017-04-17,-0.7958,-1,-0.6689,-1
2017-04-18,-0.8858,-1,-0.7771,-1
2017-04-19,-0.926,-1,-0.6965,-1
2017-04-20,-0.9453,-1,-0.8196,-1
2017-04-21,-0.8736,-1,-0.7501,-1
2017-04-24,-0.8491,-1,-0.7287,-1
2017-04-25,-0.8295,-1,-0.7482,-1
2017-04-26,-0.8268,-1,-0.7233,-1
2017-04-27,-0.8235,-1,-0.6932,-1
2017-04-28,-0.5701,-1,-0.6215,-1
2017-05-02,-0.4366,-1,-0.6957,-1
2017-05-03,-0.5395,-1,-0.667,-1
2017-05-04,-0.6895,-1,-0.7048,-1
2017-05-05,-0.593,-1,-0.7485,-1
2017-05-08,-0.6619,-1,-0.7596,-1
2017-05-09,-0.5181,-1,-0.7038,-1
2017-05-10,-0.4949,-1,-0.5287,-1
2017-05-11,-0.4809,-1,-0.6005,-1
2017-05-12,-0.4169,-1,-0.4854,-1
2017-05-15,-0.3709,0,-0.4228,-1
2017-05-16,-0.0708,0,-0.3215,0
2017-05-17,0.2028,1,-0.3692,0
2017-05-18,0.2822,1,-0.2704,0
2017-05-19,0.3943,1,-0.3922,0
2017-05-22,0.2513,1,-0.3695,0
2017-05-23,-0.0339,0,-0.4548,0
2017-05-24,0.0911,0,-0.4228,0
2017-05-25,0.1166,0,-0.3237,0
2017-05-26,0.0064,0,-0.3696,0
2017-05-31,-0.2595,0,-0.4067,0
2017-06-01,-0.4084,0,-0.4871,0
2017-06-02,-0.3466,0,-0.4932,0
2017-06-05,-0.1648,0,-0.5185,-1
2017-06-06,-0.0789,0,-0.5233,-1
2017-06-07,0.0065,0,-0.4638,-1
2017-06-08,-0.2291,0,-0.4838,-1
2017-06-09,-0.2554,0,-0.5072,-1
2017-06-12,-0.3549,0,-0.5623,-1
2017-06-13,-0.1786,0,-0.5386,-1
2017-06-14,-0.1123,0,-0.4782,-1
2017-06-15,-0.0626,0,-0.4703,-1
2017-06-16,-0.0207,0,-0.345,0
2017-06-19,-0.0962,0,-0.2844,0
2017-06-20,0.1835,1,-0.119,0
2017-06-21,0.13,1,-0.0768,0
2017-06-22,0.4746,1,-0.1235,0
2017-06-23,0.2583,1,-0.0707,0
2017-06-26,0.1094,1,-0.0582,0
2017-06-27,0.1484,1,-0.0775,0
2017-06-28,0.3853,1,0.0615,0
2017-06-29,0.7017,1,0.2337,0
2017-06-30,0.501,1,0.1485,0
2017-07-03,0.5988,1,0.1961,0
2017-07-04,0.8218,1,0.3747,0
2017-07-05,0.838,1,0.3459,0
2017-07-06,0.9443,1,0.4295,0
2017-07-07,0.9632,1,0.4697,1
2017-07-10,0.9572,1,0.4706,1
2017-07-11,0.9072,1,0.3744,1
2017-07-12,0.9147,1,0.4304,1
2017-07-13,0.8033,1,0.4759,1
2017-07-14,0.6662,1,0.552,1
2017-07-17,0.482,1,0.4616,1
2017-07-18,0.4202,1,0.6556,1
2017-07-19,0.6429,1,0.7519,1
2017-07-20,0.6642,1,0.7125,1
2017-07-21,0.6737,1,0.7238,1
2017-07-24,0.5862,1,0.6457,1
2017-07-25,0.6545,1,0.6464,1
2017-07-26,0.6928,1,0.614,1
2017-07-27,0.7658,1,0.711,1
2017-07-28,0.7668,1,0.6967,1
2017-07-31,0.7799,1,0.8297,1
2017-08-01,0.6824,1,0.8643,1
2017-08-02,0.7286,1,0.9031,1
2017-08-03,0.7323,1,0.9107,1
2017-08-04,0.6435,1,0.9229,1
2017-08-07,0.7984,1,0.9481,1
2017-08-08,0.8717,1,0.94,1
2017-08-09,0.7763,1,0.928,1
2017-08-10,0.718,1,0.8815,1
2017-08-11,0.5644,1,0.8043,1
2017-08-14,0.6246,1,0.8278,1
2017-08-15,0.6256,1,0.8863,1
2017-08-16,0.3926,1,0.9086,1
2017-08-17,0.6196,1,0.9112,1
2017-08-18,0.5747,1,0.9084,1
2017-08-21,0.6966,1,0.8304,1
2017-08-22,0.7025,1,0.8668,1
2017-08-23,0.4407,1,0.8824,1
2017-08-24,0.4076,1,0.889,1
2017-08-25,0.6305,1,0.9247,1
2017-08-28,0.5295,1,0.9391,1
2017-08-29,0.4969,1,0.938,1
2017-08-30,0.4139,1,0.9398,1
2017-08-31,0.4085,1,0.951,1
2017-09-01,0.548,1,0.9569,1
2017-09-04,0.6599,1,0.9606,1
2017-09-05,0.7341,1,0.9695,1
2017-09-06,0.8674,1,0.9612,1
2017-09-07,0.8858,1,0.96,1
2017-09-08,0.9547,1,0.9539,1
2017-09-11,0.9685,1,0.9537,1
2017-09-12,0.9669,1,0.9605,1
2017-09-13,0.9585,1,0.9577,1
2017-09-14,0.9293,1,0.9374,1
2017-09-15,0.8698,1,0.9249,1
2017-09-18,0.8384,1,0.9107,1
2017-09-19,0.8209,1,0.9206,1
2017-09-20,0.9086,1,0.9206,1
2017-09-21,0.8613,1,0.911,1
2017-09-22,0.7278,1,0.921,1
2017-09-25,0.4285,1,0.888,1
2017-09-26,0.6303,1,0.889,1
2017-09-27,0.6759,1,0.8842,1
2017-09-28,0.4712,1,0.8429,1
2017-09-29,0.2614,1,0.7981,1
2017-10-09,0.0543,1,0.8018,1
2017-10-10,-0.1744,0,0.7879,1
2017-10-11,-0.5443,-1,0.6185,1
2017-10-12,-0.4595,-1,0.609,1
2017-10-13,-0.4452,-1,0.5999,1
2017-10-16,-0.6031,-1,0.5847,1
2017-10-17,-0.6644,-1,0.5544,1
2017-10-18,-0.7147,-1,0.4262,1
2017-10-19,-0.7067,-1,0.4223,1
2017-10-20,-0.6206,-1,0.4687,1
2017-10-23,-0.6392,-1,0.4497,1
2017-10-24,-0.6614,-1,0.4461,1
2017-10-25,-0.6989,-1,0.4045,1
2017-10-26,-0.6847,-1,0.3392,1
2017-10-27,-0.7443,-1,0.3166,1
2017-10-30,-0.7508,-1,0.2194,1
2017-10-31,-0.7233,-1,0.2224,1
2017-11-01,-0.7776,-1,0.12,1
2017-11-02,-0.8104,-1,0.0938,0
2017-11-03,-0.8014,-1,0.1128,0
2017-11-06,-0.7929,-1,0.0638,0
2017-11-07,-0.7332,-1,0.1665,0
2017-11-08,-0.5165,-1,0.2596,0
2017-11-09,-0.498,-1,0.3193,0
2017-11-10,-0.5235,-1,0.3829,0
2017-11-13,-0.2721,0,0.4387,0
2017-11-14,-0.0588,0,0.4302,0
2017-11-15,-0.1263,0,0.2945,0
2017-11-16,-0.0118,0,0.2615,0
2017-11-17,-0.3929,0,0.2163,0
2017-11-20,-0.1338,0,0.3057,0
2017-11-21,-0.1611,0,0.2881,0
2017-11-22,0.0034,0,0.372,0
2017-11-23,0.1044,0,0.3881,0
2017-11-24,0.4606,1,0.3538,0
2017-11-27,0.5757,1,0.2487,0
2017-11-28,0.5894,1,0.339,0
2017-11-29,0.7357,1,0.4176,0
2017-11-30,0.7878,1,0.3129,0
2017-12-01,0.8326,1,0.2372,0
2017-12-04,0.7596,1,0.0539,0
2017-12-05,0.4076,1,-0.1116,0
2017-12-06,0.469,1,-0.0616,0
2017-12-07,0.401,1,-0.0482,0
2017-12-08,0.4174,1,-0.0517,0
2017-12-11,0.0015,1,-0.1366,0
2017-12-12,-0.2399,0,-0.1889,0
2017-12-13,0.0296,0,-0.1931,0
2017-12-14,0.2111,1,-0.1569,0
2017-12-15,0.4074,1,-0.1125,0
2017-12-18,-0.1372,0,-0.1977,0
2017-12-19,0.1236,0,-0.1432,0
2017-12-20,-0.4934,0,-0.2544,0
2017-12-21,-0.4491,0,-0.1697,0
2017-12-22,-0.4912,0,-0.1924,0
2017-12-25,-0.5724,-1,-0.1857,0
2017-12-26,-0.5512,-1,-0.1533,0
2017-12-27,-0.6397,-1,-0.1985,0
2017-12-28,-0.6095,-1,-0.213,0
2017-12-29,-0.5924,-1,-0.1968,0
2018-01-02,-0.3323,0,-0.1666,0
2018-01-03,0.0384,0,-0.1093,0
2018-01-04,-0.2853,0,0.0149,0
2018-01-05,-0.4664,0,-0.1214,0
2018-01-08,-0.4469,0,-0.1707,0
2018-01-09,-0.5424,-1,-0.2043,0
2018-01-10,-0.5632,-1,-0.1915,0
2018-01-11,-0.3448,0,-0.0012,0
2018-01-12,-0.5313,-1,0.0039,0
2018-01-15,-0.6404,-1,-0.1536,0
2018-01-16,-0.5321,-1,-0.1731,0
2018-01-17,-0.5641,-1,-0.1575,0
2018-01-18,-0.3268,0,-0.2162,0
2018-01-19,-0.2355,0,-0.1281,0
2018-01-22,-0.5536,-1,-0.1289,0
2018-01-23,-0.3121,0,-0.0131,0
2018-01-24,-0.3414,0,0.0127,0
2018-01-25,-0.4558,0,-0.0059,0
2018-01-26,-0.5066,-1,-0.0366,0
2018-01-29,-0.3599,0,0.0416,0
2018-01-30,-0.5265,-1,0.109,0
2018-01-31,-0.7034,-1,-0.1441,0
2018-02-01,-0.6487,-1,-0.2492,0
2018-02-02,-0.4164,-1,-0.2028,0
2018-02-05,-0.1087,0,-0.0382,0
2018-02-06,-0.0157,0,-0.217,0
2018-02-07,0.1209,0,-0.2381,0
2018-02-08,-0.0962,0,-0.1924,0
2018-02-09,-0.1004,0,-0.217,0
2018-02-12,0.1157,0,-0.1413,0
2018-02-13,0.1601,1,-0.2683,0
2018-02-14,-0.0063,0,-0.2767,0
2018-02-22,0.0664,0,-0.365,0
2018-02-23,-0.0849,0,-0.3793,0
2018-02-26,0.4814,1,-0.3155,0
2018-02-27,0.5158,1,-0.2088,0
2018-02-28,0.4422,1,-0.2265,0
2018-03-01,0.5291,1,-0.2694,0
2018-03-02,0.5064,1,-0.3335,0
2018-03-05,0.3788,1,-0.2985,0
2018-03-06,0.4614,1,-0.1445,0
2018-03-07,0.6167,1,-0.0376,0
2018-03-08,0.4557,1,-0.2821,0
2018-03-09,0.3596,1,-0.1365,0
2018-03-12,0.1902,1,0.0029,0
2018-03-13,0.365,1,0.0366,0
2018-03-14,0.1814,1,0.0299,0
2018-03-15,0.1994,1,-0.0388,0
2018-03-16,0.3784,1,-0.0533,0
2018-03-19,0.3851,1,0.0066,0
2018-03-20,0.3544,1,0.1287,0
2018-03-21,0.3908,1,-0.0411,0
2018-03-22,0.5212,1,0.2123,0
2018-03-23,-0.0372,0,-0.2667,0
2018-03-26,-0.1136,0,-0.1325,0
2018-03-27,-0.0388,0,0.1304,0
2018-03-28,0.045,0,0.1162,0
2018-03-29,-0.0413,0,0.0595,0
2018-03-30,0.2671,1,0.1681,0
2018-04-02,0.2988,1,0.1924,0
2018-04-03,0.0462,1,0.0293,0
2018-04-04,-0.1837,0,-0.1519,0
2018-04-09,0.2545,1,0.0098,0
2018-04-10,0.1631,1,0.1471,0
2018-04-11,-0.0869,0,0.1704,0
2018-04-12,-0.1469,0,0.2336,0
2018-04-13,0.1726,1,0.3369,0
2018-04-16,0.3453,1,0.2503,0
2018-04-17,0.3146,1,0.2975,0
2018-04-18,0.644,1,0.4706,1
2018-04-19,0.5717,1,0.4466,1
2018-04-20,0.4816,1,0.3657,1
2018-04-23,0.136,1,0.306,1
2018-04-24,0.6519,1,0.2523,1
2018-04-25,0.431,1,0.3122,1
2018-04-26,0.1809,1,0.2707,1
2018-04-27,-0.0811,0,0.1868,1
2018-05-02,-0.3431,0,0.0717,0
2018-05-03,-0.4383,0,0.1698,0
2018-05-04,-0.672,-1,-0.0013,0
2018-05-07,-0.6066,-1,-0.0441,0
2018-05-08,-0.3047,0,0.0767,0
2018-05-09,-0.4546,0,0.1195,0
2018-05-10,-0.6096,-1,-0.0304,0
2018-05-11,-0.5666,-1,-0.0961,0
2018-05-14,-0.6687,-1,-0.0879,0
2018-05-15,-0.7762,-1,-0.1381,0
2018-05-16,-0.8513,-1,-0.1761,0
2018-05-17,-0.7777,-1,-0.0866,0
2018-05-18,-0.881,-1,-0.0809,0
2018-05-21,-0.762,-1,0.0259,0
2018-05-22,-0.7216,-1,0.0031,0
2018-05-23,-0.6747,-1,-0.0606,0
2018-05-24,-0.7439,-1,-0.1111,0
2018-05-25,-0.8186,-1,-0.3219,0
2018-05-28,-0.8967,-1,-0.5032,-1
2018-05-29,-0.887,-1,-0.5539,-1
2018-05-30,-0.9111,-1,-0.7103,-1
2018-05-31,-0.9422,-1,-0.6871,-1
2018-06-01,-0.9157,-1,-0.722,-1
2018-06-04,-0.9279,-1,-0.7834,-1
2018-06-05,-0.9206,-1,-0.6871,-1
2018-06-06,-0.9268,-1,-0.653,-1
2018-06-07,-0.8683,-1,-0.7103,-1
2018-06-08,-0.8987,-1,-0.7904,-1
2018-06-11,-0.8545,-1,-0.7803,-1
2018-06-12,-0.8918,-1,-0.79,-1
2018-06-13,-0.8428,-1,-0.8115,-1
2018-06-14,-0.8405,-1,-0.7955,-1
2018-06-15,-0.867,-1,-0.8527,-1
2018-06-19,-0.9014,-1,-0.8855,-1
2018-06-20,-0.8995,-1,-0.8924,-1
2018-06-21,-0.8903,-1,-0.9168,-1
2018-06-22,-0.8758,-1,-0.854,-1
2018-06-25,-0.8952,-1,-0.8945,-1
2018-06-26,-0.789,-1,-0.8882,-1
2018-06-27,-0.6692,-1,-0.8902,-1
2018-06-28,-0.3054,0,-0.8929,-1
2018-06-29,0.0942,0,-0.8771,-1
2018-07-02,-0.1408,0,-0.9122,-1
2018-07-03,0.4511,1,-0.8374,-1
2018-07-04,0.2786,1,-0.7903,-1
2018-07-05,0.1153,1,-0.8553,-1
2018-07-06,-0.0355,0,-0.8687,-1
2018-07-09,0.0384,0,-0.867,-1
2018-07-10,-0.0202,0,-0.8505,-1
2018-07-11,0.0565,0,-0.8886,-1
2018-07-12,0.2113,1,-0.8526,-1
2018-07-13,-0.0778,0,-0.8648,-1
2018-07-16,-0.0023,0,-0.9189,-1
2018-07-17,0.4996,1,-0.8947,-1
2018-07-18,0.5512,1,-0.8967,-1
2018-07-19,0.6908,1,-0.8782,-1
2018-07-20,0.7064,1,-0.8511,-1
2018-07-23,0.7962,1,-0.7151,-1
2018-07-24,0.6603,1,-0.7601,-1
2018-07-25,0.5958,1,-0.7542,-1
2018-07-26,0.4505,1,-0.7218,-1
2018-07-27,0.3041,1,-0.7391,-1
2018-07-30,0.3766,1,-0.6546,-1
2018-07-31,0.1008,1,-0.6114,-1
2018-08-01,0.1381,1,-0.6174,-1
2018-08-02,0.1446,1,-0.6461,-1
2018-08-03,0.2281,1,-0.5612,-1
2018-08-06,0.2538,1,-0.5606,-1
2018-08-07,0.2269,1,-0.5222,-1
2018-08-08,0.3318,1,-0.4999,-1
2018-08-09,0.3394,1,-0.4119,-1
2018-08-10,0.4054,1,-0.4555,-1
2018-08-13,0.5039,1,-0.4298,-1
2018-08-14,0.3913,1,-0.4993,-1
2018-08-15,0.4644,1,-0.4585,-1
2018-08-16,0.5312,1,-0.3644,0
2018-08-17,0.4819,1,-0.2934,0
2018-08-20,0.4547,1,-0.1067,0
2018-08-21,0.3987,1,-0.1064,0
2018-08-22,0.4108,1,-0.0815,0
2018-08-23,0.5723,1,0.0771,0
2018-08-24,0.6329,1,0.1888,0
2018-08-27,0.6239,1,0.1526,0
2018-08-28,0.6433,1,0.1869,0
2018-08-29,0.691,1,0.1873,0
2018-08-30,0.7056,1,0.1713,0
2018-08-31,0.7081,1,0.1555,0
2018-09-03,0.6922,1,0.215,0
2018-09-04,0.7113,1,0.2387,0
2018-09-05,0.6479,1,0.264,0
2018-09-06,0.7579,1,0.307,0
2018-09-07,0.7182,1,0.2665,0
2018-09-10,0.4847,1,0.245,0
2018-09-11,0.4504,1,0.2837,0
2018-09-12,0.5882,1,0.3111,0
2018-09-13,0.6676,1,0.393,0
2018-09-14,0.5018,1,0.3385,0
2018-09-17,0.2582,1,0.3947,0
2018-09-18,0.4637,1,0.331,0
2018-09-19,0.404,1,0.3648,0
2018-09-20,0.3016,1,0.35,0
2018-09-21,0.2642,1,0.3639,0
2018-09-25,0.3038,1,0.385,0
2018-09-26,0.1788,1,0.2825,0
2018-09-27,-0.0665,0,0.2655,0
2018-09-28,0.0953,0,0.3415,0
2018-10-08,-0.1502,0,0.233,0
2018-10-09,-0.1807,0,0.1817,0
2018-10-10,-0.1763,0,0.1926,0
2018-10-11,-0.3886,0,0.1354,0
2018-10-12,-0.5769,-1,0.0729,0
2018-10-15,-0.5481,-1,0.1135,0
2018-10-16,-0.4952,-1,0.1721,0
2018-10-17,-0.2778,0,0.1543,0
2018-10-18,-0.4925,0,0.2177,0
2018-10-19,-0.6235,-1,0.2625,0
2018-10-22,-0.4932,-1,0.2406,0
2018-10-23,-0.2919,0,0.2068,0
2018-10-24,0.0063,0,0.3282,0
2018-10-25,0.1809,1,0.3458,0
2018-10-26,0.274,1,0.4048,0
2018-10-29,0.5624,1,0.5125,1
2018-10-30,0.5787,1,0.5354,1
2018-10-31,0.4982,1,0.4813,1
2018-11-01,0.6137,1,0.5043,1
2018-11-02,0.5565,1,0.5737,1
2018-11-05,0.6961,1,0.6145,1
2018-11-06,0.6993,1,0.6357,1
2018-11-07,0.5952,1,0.6428,1
2018-11-08,0.7884,1,0.636,1
2018-11-09,0.8688,1,0.6083,1
2018-11-12,0.895,1,0.6469,1
2018-11-13,0.8722,1,0.5876,1
2018-11-14,0.8543,1,0.619,1
2018-11-15,0.8748,1,0.674,1
2018-11-16,0.8633,1,0.6698,1
2018-11-19,0.8395,1,0.6166,1
2018-11-20,0.783,1,0.5146,1
2018-11-21,0.6033,1,0.5976,1
2018-11-22,0.4088,1,0.5757,1
2018-11-23,0.1278,1,0.4145,1
2018-11-26,-0.2749,0,0.3894,1
2018-11-27,-0.2538,0,0.4374,1
2018-11-28,-0.0044,0,0.4413,1
2018-11-29,-0.1063,0,0.3046,1
2018-11-30,0.0102,0,0.3633,1
2018-12-03,-0.1592,0,0.3458,1
2018-12-04,-0.2248,0,0.2544,1
2018-12-05,-0.2773,0,0.1168,1
2018-12-06,-0.1124,0,0.178,1
2018-12-07,0.023,0,0.1353,1
2018-12-10,-0.0841,0,0.2084,1
2018-12-11,0.0488,0,0.3521,1
2018-12-12,-0.0983,0,0.3481,1
2018-12-13,-0.425,0,0.1368,1
2018-12-14,-0.559,-1,-0.0863,0
2018-12-17,-0.462,-1,-0.0242,0
2018-12-18,-0.4568,-1,-0.0319,0
2018-12-19,-0.3493,0,0.0417,0
2018-12-20,-0.2583,0,0.1051,0
2018-12-21,0.0048,0,0.115,0
