date,ret,equity,gross_pnl,pre_fill_pnl,post_fill_pnl,cost,cost_return,trade_notional,turnover,net_notional,gross_notional,rolls,symbols,decision_signal
2015-07-02,0.0,1.3198640154310308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-03,0.0,1.3198640154310308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-06,0.0,1.3198640154310308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-07,0.0,1.3198640154310308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-08,0.0,1.3198640154310308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-09,-0.0010000000000000009,1.3185441514155998,0.0,0.0,0.0,0.0013198640154310308,0.001,1.3198640154310308,1.0,1.001001001001001,1.001001001001001,0,000852.SH|000905.SH,1.0
2015-07-10,0.041548125511152056,1.3733271893106107,0.05479492803137546,0.05479492803137546,0.0,1.1890136364568932e-05,9.017624743019477e-06,0.011890136364568931,0.009017624743019476,1.0000086579050187,1.0000086579050187,0,000852.SH|000905.SH,1.0
2015-07-13,0.05502249746438914,1.4488910811022304,0.07557378241268406,0.07557378241268406,0.0,9.89062106448797e-06,7.2019407621667425e-06,0.00989062106448797,0.007201940762166742,1.0000068263385657,1.0000068263385657,0,000852.SH|000905.SH,1.0
2015-07-14,0.027529032400766873,1.4887776506190757,0.039895696768099176,0.039895696768099176,0.0,9.127251253933028e-06,6.299473696110792e-06,0.009127251253933027,0.00629947369611079,1.000006130701418,1.000006130701418,0,000852.SH|000905.SH,1.0
2015-07-15,-0.050040684785487066,1.4142781974887686,-0.07448798217728082,-0.07448798217728082,0.0,1.1470953026334809e-05,7.70494708969124e-06,0.011470953026334808,0.007704947089691239,1.0000081108179752,1.0000081108179752,0,000852.SH|000905.SH,1.0
2015-07-16,0.01720338187267223,1.4386085653943623,0.02433915752411594,0.02433915752411594,0.0,8.789618522074697e-06,6.214914814978967e-06,0.008789618522074697,0.0062149148149789665,1.000006109805498,1.000006109805498,0,000852.SH|000905.SH,1.0
2015-07-17,0.05509398159168377,1.517867239213838,0.07925897837694315,0.07925897837694315,0.0,3.0455746753394383e-07,2.1170280426521457e-07,0.00030455746753394386,0.0002117028042652146,1.0000002006482909,1.0000002006482909,0,000852.SH|000905.SH,1.0
2015-07-20,0.02326029131257057,1.5531732733717591,0.03531822780856119,0.03531822780856119,0.0,1.2193650639773963e-05,8.033410514933786e-06,0.012193650639773963,0.008033410514933786,1.0000078507986514,1.0000078507986514,0,000852.SH|000905.SH,1.0
2015-07-21,0.017730085158442987,1.580711167774458,0.027545544638237558,0.027545544638237558,0.0,7.650235538524084e-06,4.925551881224629e-06,0.007650235538524083,0.004925551881224629,1.0000048397428287,1.0000048397428287,0,000852.SH|000905.SH,1.0
2015-07-22,0.014313148833651201,1.6033361219818285,0.022628397046268817,0.022628397046268817,0.0,3.4428388984916397e-06,2.178031615566391e-06,0.0034428388984916393,0.002178031615566391,1.0000021472970335,1.0000021472970335,0,000852.SH|000905.SH,1.0
2015-07-23,0.02978037494559027,1.6510840728582559,0.047751041990344655,0.047751041990344655,0.0,3.091113917237647e-06,1.927926324903619e-06,0.003091113917237647,0.0019279263249036187,1.000001872172331,1.000001872172331,0,000852.SH|000905.SH,1.0
2015-07-24,-0.012325267877586255,1.6307340193718618,-0.020345896195900444,-0.020345896195900444,0.0,4.157290493629194e-06,2.517915690648234e-06,0.004157290493629194,0.002517915690648234,1.0000025493369515,1.0000025493369515,0,000852.SH|000905.SH,1.0
2015-07-27,-0.0723826775931582,1.5126971246074734,-0.11803281336098398,-0.11803281336098398,0.0,4.081403404407477e-06,2.5028014108515267e-06,0.004081403404407476,0.0025028014108515267,1.000002698096888,1.000002698096888,0,000852.SH|000905.SH,1.0
2015-07-28,-0.03165208344550707,1.464817108991619,-0.04786017314740271,-0.04786017314740271,0.0,1.984246845171932e-05,1.3117277827091924e-05,0.01984246845171932,0.013117277827091925,1.0000135460381572,1.0000135460381572,0,000852.SH|000905.SH,1.0
2015-07-29,0.04717068954865189,1.5339135420854166,0.07063190194720476,0.07063190194720476,0.0,0.0015354688534072755,0.001048232468054864,1.5354688534072756,1.048232468054864,0.0,0.0,0,,0.0
2015-07-30,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-07-31,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-03,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-04,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-05,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-06,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-07,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-10,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-11,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-12,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-13,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-14,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-17,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-18,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-19,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-20,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-21,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-24,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-25,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-26,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-27,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-28,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-08-31,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-01,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-02,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-07,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-08,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-09,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-10,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-11,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-14,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-15,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-16,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-17,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-18,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-21,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-22,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-23,0.0,1.5339135420854166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-09-24,-0.0009999999999998899,1.5323796285433313,0.0,0.0,0.0,0.0015339135420854167,0.001,1.5339135420854166,1.0,1.0010010010010009,1.0010010010010009,0,000852.SH|000905.SH,1.0
2015-09-25,-0.03460729929166251,1.4793481081098856,-0.053028706468607134,-0.053028706468607134,0.0,2.8139648387781575e-06,1.836336627271071e-06,0.0028139648387781576,0.0018363366272710709,1.0000019021654358,1.0000019021654358,0,000852.SH|000905.SH,1.0
2015-09-28,0.022160155914835222,1.5121306928379172,0.03278841435974386,0.03278841435974386,0.0,5.8296317123574885e-06,3.940676085905039e-06,0.005829631712357489,0.00394067608590504,1.0000038552432933,1.0000038552432933,0,000852.SH|000905.SH,1.0
2015-09-29,-0.016919792741863837,1.4865457549164887,-0.02558229731999387,-0.02558229731999387,0.0,2.640601434578959e-06,1.7462785770343468e-06,0.002640601434578959,0.0017462785770343467,1.0000017763337763,1.0000017763337763,0,000852.SH|000905.SH,1.0
2015-09-30,0.002089583176906773,1.4896520159176643,0.0031080536133615017,0.0031080536133615017,0.0,1.7926121857391189e-06,1.2058910260988397e-06,0.001792612185739119,0.0012058910260988398,1.000001203376471,1.000001203376471,0,000852.SH|000905.SH,1.0
2015-10-08,0.04158333856227947,1.5515967200355505,0.061946135847151834,0.061946135847151834,0.0,1.431729265479247e-06,9.611165897676208e-07,0.001431729265479247,0.0009611165897676207,1.0000009227457414,1.0000009227457414,0,000852.SH|000905.SH,1.0
2015-10-09,0.015357828484839908,1.5754258763394966,0.0238292315072667,0.0238292315072667,0.0,7.520332074044628e-08,4.846834217252225e-08,7.520332074044628e-05,4.8468342172522254e-05,1.0000000477352327,1.0000000477352327,0,000852.SH|000905.SH,1.0
2015-10-12,0.04013321366164524,1.6386527796427142,0.06322958278369953,0.06322958278369953,0.0,2.6794804818356037e-06,1.7007975570779495e-06,0.0026794804818356037,0.0017007975570779495,1.0000016351728171,1.0000016351728171,0,000852.SH|000905.SH,1.0
2015-10-13,0.013736089285738995,1.661161460532211,0.022510862022736042,0.022510862022736042,0.0,2.181133239323214e-06,1.3310527199049333e-06,0.002181133239323214,0.0013310527199049333,1.0000013130170011,1.0000013130170011,0,000852.SH|000905.SH,1.0
2015-10-14,-0.012427046651651619,1.6405181295662514,-0.020641635759446796,-0.020641635759446796,0.0,1.6952065127009515e-06,1.0204947279223736e-06,0.0016952065127009517,0.001020494727922374,1.0000010333360432,1.0000010333360432,0,000852.SH|000905.SH,1.0
2015-10-15,0.03125958146945451,1.6918000396895447,0.05128324422146838,0.05128324422146838,0.0,1.3340981750700927e-06,8.132175750004206e-07,0.0013340981750700927,0.0008132175750004205,1.0000007885672915,1.0000007885672915,0,000852.SH|000905.SH,1.0
2015-10-16,0.016174721903389644,1.7191644348476667,0.027365918157531123,0.027365918157531123,0.0,1.5229994093568255e-06,9.002242425980229e-07,0.0015229994093568255,0.0009002242425980229,1.000000885895135,1.000000885895135,0,000852.SH|000905.SH,1.0
2015-10-19,-0.000440169379687938,1.7184077113047982,-0.0007560134141464228,-0.0007560134141464228,0.0,7.101287219608399e-07,4.1306620097906083e-07,0.0007101287219608398,0.00041306620097906083,1.0000004132481002,1.0000004132481002,0,000852.SH|000905.SH,1.0
2015-10-20,0.018272579197588623,1.749807452303362,0.031403175217722214,0.031403175217722214,0.0,3.434219158281409e-06,1.9984891453226682e-06,0.003434219158281409,0.0019984891453226684,1.0000019626268901,1.0000019626268901,0,000852.SH|000905.SH,1.0
2015-10-21,-0.06290179752548897,1.6397414182299843,-0.11006574857430414,-0.11006574857430414,0.0,2.8549907355287046e-07,1.6316027982224746e-07,0.00028549907355287043,0.00016316027982224743,1.0000001741122533,1.0000001741122533,0,000852.SH|000905.SH,1.0
2015-10-22,0.03940783431135908,1.7043600763530644,0.06462183084830576,0.06462183084830576,0.0,3.1727252256946975e-06,1.9348936304356386e-06,0.0031727252256946977,0.0019348936304356388,1.000001861534584,1.000001861534584,0,000852.SH|000905.SH,1.0
2015-10-23,0.028661963175542482,1.7532103820993608,0.048856595020589214,0.048856595020589214,0.0,6.2892742928993105e-06,3.6901089037223284e-06,0.006289274292899311,0.0036901089037223284,1.0000035872901263,1.0000035872901263,0,000852.SH|000905.SH,1.0
2015-10-26,0.0077721058206350335,1.7668365187148731,0.013627847401997758,0.013627847401997758,0.0,1.7107864854049872e-06,9.758021643451749e-07,0.0017107864854049872,0.0009758021643451748,1.0000009682766158,1.0000009682766158,0,000852.SH|000905.SH,1.0
2015-10-27,0.007591603300511007,1.7802496406618122,0.0134155527356382,0.0134155527356382,0.0,2.4307886989353357e-06,1.3757858597485832e-06,0.0024307886989353355,0.0013757858597485833,1.0000013654201318,1.0000013654201318,0,000852.SH|000905.SH,1.0
2015-10-28,-0.024076477374847527,1.7373875004668378,-0.04286006188163052,-0.04286006188163052,0.0,2.078313343839613e-06,1.1674280372650404e-06,0.0020783133438396126,0.0011674280372650403,1.0000011962290183,1.0000011962290183,0,000852.SH|000905.SH,1.0
2015-10-29,0.008790420312214664,1.7526598668411293,0.015272830973907775,0.015272830973907775,0.0,4.645996162785694e-07,2.6741277703087594e-07,0.0004645996162785694,0.00026741277703087597,1.0000002650825897,1.0000002650825897,0,000852.SH|000905.SH,1.0
2015-10-30,-0.003116836726415828,1.7471971121992438,-0.005462298899110152,-0.005462298899110152,0.0,4.5574277519293636e-07,2.6002921834134025e-07,0.00045574277519293635,0.00026002921834134023,1.000000260842221,1.000000260842221,0,000852.SH|000905.SH,1.0
2015-11-02,-0.023740543406777892,1.7057177033168807,-0.04147456497810574,-0.04147456497810574,0.0,4.843904257467487e-06,2.7723856819854372e-06,0.004843904257467486,0.002772385681985437,1.0000028398041763,1.0000028398041763,0,000852.SH|000905.SH,1.0
2015-11-03,-0.0023100537901817875,1.7017774036713533,-0.003940224540112096,-0.003940224540112096,0.0,7.510541514726545e-08,4.403156219884334e-08,7.510541514726545e-05,4.4031562198843346e-05,1.000000044133513,1.000000044133513,0,000852.SH|000905.SH,1.0
2015-11-04,0.051602770775081686,1.7895938329432197,0.0878186966815732,0.0878186966815732,0.0,2.2674097067803515e-06,1.3323773731445272e-06,0.002267409706780352,0.0013323773731445275,1.0000012669968263,1.0000012669968263,0,000852.SH|000905.SH,1.0
2015-11-05,0.000294167399833567,1.7901202731078147,0.0005279957908915675,0.0005279957908915675,0.0,1.5556262964519066e-06,8.692622134786176e-07,0.0015556262964519065,0.0008692622134786176,1.0000008690065803,1.0000008690065803,0,000852.SH|000905.SH,1.0
2015-11-06,0.024370112093206497,1.8337457048237735,0.043627138597804566,0.043627138597804566,0.0,1.7068818459618184e-06,9.535012097251506e-07,0.0017068818459618183,0.0009535012097251506,1.000000930817093,1.000000930817093,0,000852.SH|000905.SH,1.0
2015-11-09,0.016203766338076075,1.8634592917481885,0.02971943186358495,0.02971943186358495,0.0,5.84493917006213e-06,3.1874316895121727e-06,0.00584493917006213,0.0031874316895121723,1.0000031366068451,1.0000031366068451,0,000852.SH|000905.SH,1.0
2015-11-10,0.006915136905337738,1.8763453678681508,0.01289125864484832,0.01289125864484832,0.0,5.182524886215481e-06,2.7811312590325163e-06,0.00518252488621548,0.0027811312590325164,1.0000027620314336,1.0000027620314336,0,000852.SH|000905.SH,1.0
2015-11-11,0.01678413411919588,1.9078382001763818,0.031497166984132643,0.031497166984132643,0.0,4.33467590164369e-06,2.310169532685032e-06,0.00433467590164369,0.002310169532685032,1.000002272035386,1.000002272035386,0,000852.SH|000905.SH,1.0
2015-11-12,0.0015654592546952006,1.9108248431433088,0.002990182885575252,0.002990182885575252,0.0,3.539918648316827e-06,1.8554606192441043e-06,0.003539918648316827,0.0018554606192441043,1.0000018525605112,1.0000018525605112,0,000852.SH|000905.SH,1.0
2015-11-13,-0.017391560512701187,1.8775926172546091,-0.03322768722216699,-0.03322768722216699,0.0,4.538666532667292e-06,2.375239441204449e-06,0.0045386665326672924,0.002375239441204449,1.0000024172797075,1.0000024172797075,0,000852.SH|000905.SH,1.0
2015-11-16,0.02310954412922217,1.9209829266997562,0.04339605315342855,0.04339605315342855,0.0,5.743708281367142e-06,3.0590812024844426e-06,0.0057437082813671415,0.003059081202484443,1.0000029899840344,1.0000029899840344,0,000852.SH|000905.SH,1.0
2015-11-17,-0.008623170368113997,1.904417963648586,-0.01656448643738918,-0.01656448643738918,0.0,4.766137809385733e-07,2.481093269045314e-07,0.0004766137809385733,0.0002481093269045314,1.0000002502674255,1.0000002502674255,0,000852.SH|000905.SH,1.0
2015-11-18,-0.017007358181513665,1.8720288452135057,-0.03238745881902308,-0.03238745881902308,0.0,1.6596160573411053e-06,8.714557880779091e-07,0.0016596160573411054,0.0008714557880779091,1.000000886533379,1.000000886533379,0,000852.SH|000905.SH,1.0
2015-11-19,0.028174771493733264,1.9247728301570735,0.05274906107411074,0.05274906107411074,0.0,5.076130543124557e-06,2.7115664142160276e-06,0.005076130543124557,0.002711566414216028,1.0000026372621558,1.0000026372621558,0,000852.SH|000905.SH,1.0
2015-11-20,0.015687511336877735,1.9549677257510767,0.030203243346508254,0.030203243346508254,0.0,8.347752505044662e-06,4.337006619302411e-06,0.008347752505044662,0.004337006619302411,1.0000042700206224,1.0000042700206224,0,000852.SH|000905.SH,1.0
2015-11-23,-0.008713866310880447,1.9379323983467958,-0.017033841505138703,-0.017033841505138703,0.0,1.4858991421551717e-06,7.600632596552488e-07,0.0014858991421551717,0.0007600632596552487,1.0000007667445694,1.0000007667445694,0,000852.SH|000905.SH,1.0
