date,ret,equity,gross_pnl,pre_fill_pnl,post_fill_pnl,cost,cost_return,trade_notional,turnover,net_notional,gross_notional,rolls,symbols,decision_signal
2015-04-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2015-04-17,-0.004987904687904665,0.9950120953120953,-0.004687904687904664,0.0,-0.004687904687904664,0.0003,0.0003,1.0,1.0,-1.0097243133238238,1.0097243133238238,0,IC1505.CFE,-1.0
2015-04-20,0.017516245278707432,1.0124409712288627,0.017431918519720063,-0.00023310023310025668,0.01766501875282032,3.042602952603015e-06,3.0578552431050324e-06,0.01014200984201005,0.010192850810350108,-0.9651071065804365,0.9651071065804365,0,IC1505.CFE,-1.0
2015-04-21,-0.06740322716266234,0.9441991824563372,-0.0682333443193017,-0.003589408745130394,-0.06464393557417131,8.444453223728149e-06,8.340686977018116e-06,0.028148177412427165,0.027802289923393727,-1.1369375424210828,1.1369375424210828,0,IC1505.CFE,-1.0
2015-04-22,-0.006389111101501421,0.9381665889776768,-0.005992412009602769,-0.002320957295196734,-0.0036714547144060354,4.018146905758794e-05,4.2556136251946036e-05,0.1339382301919598,0.14185378750648678,-1.0078697013777853,1.0078697013777853,0,IC1505.CFE,-1.0
2015-04-23,-0.009254135456128076,0.9294846682828637,-0.008679484094806154,-0.00036945456245593016,-0.008310029532350223,2.4366000068344726e-06,2.597193329480688e-06,0.008122000022781574,0.00865731109826896,-1.0178835608933883,1.0178835608933883,0,IC1505.CFE,-1.0
2015-04-24,-0.007459945560620573,0.9225507632580421,-0.006930140743276626,0.0020374452572430066,-0.008967586000519633,3.7642815450664086e-06,4.049858672785392e-06,0.012547605150221363,0.01349952890928464,-1.0194449313761682,1.0194449313761682,0,IC1505.CFE,-1.0
2015-04-27,-0.0025304649336862495,0.9202162809020721,-0.002326335857638238,-0.004608029078352492,0.0022816932207142537,8.14649833178675e-06,8.830406581657266e-06,0.027154994439289166,0.02943468860552422,-0.9950498159643173,0.9950498159643173,0,IC1505.CFE,-1.0
2015-04-28,0.02413811810304689,0.9424285701708329,0.02221623590923182,0.00430011414673094,0.01791612176250088,3.946640470967588e-06,4.28881834941973e-06,0.013155468236558625,0.014296061164732433,-0.9619830106826704,0.9619830106826704,0,IC1505.CFE,-1.0
2015-04-29,-0.019147728782647255,0.9243832035121837,-0.01803401725618318,0.0010015223345497385,-0.01903553959073292,1.134940246608907e-05,1.204271901904648e-05,0.037831341553630236,0.04014239673015494,-1.0411976639549898,1.0411976639549898,0,IC1505.CFE,-1.0
2015-04-30,-0.004500608086758007,0.9202229169911935,-0.004147623670838705,-0.002063535960505668,-0.0020840877103330377,1.2662850151482985e-05,1.3698702121988615e-05,0.04220950050494328,0.04566234040662871,-1.0045432885810837,1.0045432885810837,0,IC1505.CFE,-1.0
2015-05-04,-0.001048820826630048,0.9192577680307109,-0.0009618061870619679,-0.0034808698991735613,0.0025190637121115934,3.342773420749362e-06,3.632569194950132e-06,0.011142578069164539,0.012108563983167106,-0.9945229892790699,0.9945229892790699,0,IC1505.CFE,-1.0
2015-05-05,0.024280497574197923,0.9415778040374432,0.02232236130447608,0.0013581039143559749,0.020964257390120103,2.3252977438543055e-06,2.529538313106342e-06,0.007750992479514353,0.008431794377021141,-0.9554724109864114,0.9554724109864114,0,IC1505.CFE,-1.0
2015-05-06,0.012821130657312718,0.9536498960870328,0.012083145634822125,-0.002540452686895491,0.014623598321717616,1.1053585232611632e-05,1.1739428420268996e-05,0.03684528410870544,0.03913142806756332,-0.9693428970336357,0.9693428970336357,0,IC1505.CFE,-1.0
2015-05-07,0.016071903235607365,0.9689768649375906,0.015337174461612538,0.0023912802287085655,0.012945894232903973,1.020561105468597e-05,1.0701632849288935e-05,0.0340187035156199,0.035672109497629785,-0.9732897824589237,0.9732897824589237,0,IC1505.CFE,-1.0
2015-05-08,-0.032606322074689165,0.937382093196513,-0.03158858080032694,-0.0026225568427613853,-0.028966023957565555,6.190940750769122e-06,6.389152285042291e-06,0.02063646916923041,0.021297174283474305,-1.061808561606196,1.061808561606196,0,IC1505.CFE,-1.0
