,g1_growth,g1_value,g2_growth,g2_value,g3_growth,g3_value,g4_growth,g4_value,g5_growth,g5_value
2025-07-10,-0.0021547874756172305,0.010808681554095487,-0.001276139040096381,0.011075812553398307,0.0011410199675064934,0.011821641723558016,-0.0022103935140984745,0.009516640966636406,-0.0008876469488504772,0.003730803684114404
2025-07-11,0.00762823493562376,-0.006482790677644614,0.004461513740167431,0.0004919324284173895,0.009590332160183337,0.00418414925292292,0.008832398385957594,0.0035151322407985467,0.005333304940734477,0.0005417687443930111
2025-07-14,-0.0019086216814994045,0.005200379349242133,0.0032411772484435557,-0.0021538827777445755,-0.0005633244199402095,0.0013854215615358722,0.00376816730223181,0.0010973737049794286,0.007026367474790786,0.007116414446011818
2025-07-15,0.006307948255437966,-0.007218176159000009,0.013939648158957698,-0.009096284735063484,0.004506058295985899,-0.008683953502909883,0.0015382629658002754,-0.011360321552088125,-0.00910920469272638,-0.012787500551918816
2025-07-16,-0.0007370504375442317,-0.004976365671729989,-0.0017299781460342544,-0.0017826616849645359,0.002364953266886839,-0.0012337953924942662,0.006124844492477034,0.0028638108072705495,0.007752362509748925,0.004824056598498986
2025-07-17,0.008775501602823445,0.0010741594107384798,0.016095267020178296,0.006713646654913257,0.013961055541555372,0.00591902093162978,0.016539686403383422,0.007263756516431631,0.011173926349108172,0.0061673930708776165
2025-07-18,0.006729462557205333,0.009118327166452951,-0.0009368787867461527,0.0058130094104026685,0.00088422133815603,0.006056662578276101,0.001622709993860836,0.004366092620913393,0.0012392426464762905,0.0013930760336126296
2025-07-21,0.0061771690293673165,0.011497429250854438,0.005276860196953998,0.017493542825755166,0.007964754394548308,0.016972858569332297,0.006577205664110175,0.015854242856039483,0.014135804575167266,0.018503102503451704
2025-07-22,0.009399197108514102,0.015591001950025857,0.001620562781589589,0.018631654238778366,0.0011283868839222129,0.0161040120576237,-0.001766532260336586,0.011458313987305927,-0.0008112263516237191,0.00527691896474196
2025-07-23,-9.18569475492112e-05,0.000832487077553846,-0.003544156568828166,-0.006426087463012751,-0.001288734553306616,-0.0023592779721975255,-0.005809822325154277,-0.007064118791389322,-0.009244631280765343,-0.009279621461706274
2025-07-24,0.009619854632173533,0.0044825634281740094,0.011382449716872176,0.016949711306305404,0.01344882537354542,0.01836613869202135,0.01469818952217261,0.015593882725699325,0.012165410874207852,0.011976104174228754
2025-07-25,-0.0004093250674893605,-0.008866403538001019,0.0031040483026597656,-0.003877054306110891,0.0008182976542610918,-0.005040714997769745,0.0070045233051634894,-0.003670719848543251,0.004732282797227444,0.00025102777288403446
2025-07-28,0.0025424864483497268,-0.0018174427949114935,0.009929937053482845,-0.0037624733203879338,0.004099985315277175,-0.00452835397606487,0.008099999357009578,0.00029566436192906566,0.010338043617205306,0.004633646957635693
2025-07-29,0.00972607765824032,-0.0039217229642156265,0.011564589390082605,0.0047594367840092175,0.0052917940573656225,0.0034098089172317258,0.011283286769740648,0.004119620031497173,0.005105565280173539,0.0002161133849015178
2025-07-30,-0.0017821515067824253,0.0026293715113997985,-0.004058849298640545,-0.0018194595920813387,-0.011368648537595644,-0.00359934546754844,-0.009083555487020748,-0.0036556192221995558,-0.0031913180724175046,-0.0041285385414382226
2025-07-31,-0.014621959098738934,-0.01674516216078994,-0.012113102324164461,-0.0254659397502904,-0.004119073946016411,-0.020638390607130273,-0.004740088986691423,-0.016008241456244986,-0.005247422321299077,-0.013476262159082453
