,mine,official
2014-07-08,,0.00252169512579159
2014-07-09,,0.0013497921407333857
2014-07-10,,-0.00970999764448277
2014-07-11,,-0.003988909510670213
2014-07-14,,-0.007027528433154018
2014-07-15,,-0.01131049950160068
2014-07-16,,-0.01183180466970124
2014-07-17,,-0.0011127794838188265
2014-07-18,,-0.003577772949748814
2014-07-21,,-7.345333326036485e-05
2014-07-22,,0.0020334818556675405
2014-07-23,,-0.009378323697144308
2014-07-24,,-0.008747368257708388
2014-07-25,,-0.003544141780144505
2014-07-28,,0.004382901468404032
2014-07-29,,0.00562405234509078
2014-07-30,,0.007988140088332929
2014-07-31,,-0.003607864674531891
2014-08-01,,-0.0027253475047905873
2014-08-04,,-0.0075468689644215825
2014-08-05,,0.005006710775611323
2014-08-06,,-4.662237173391759e-05
2014-08-07,,0.005705877241733659
2014-08-08,,0.005068740474400091
2014-08-11,,-0.002956670974898712
2014-08-12,,-0.004889240136894957
2014-08-13,,-0.0034926537221131593
2014-08-14,,0.0027399602820451507
2014-08-15,,0.0024970298006408154
2014-08-18,,0.008140053925507207
2014-08-19,,0.004766072987740899
2014-08-20,,-0.00377160043337732
2014-08-21,,0.005771700988288497
2014-08-22,,0.0003432448671771837
2014-08-25,,-0.0009061012190303419
2014-08-26,,-0.0014928926289103917
2014-08-27,,0.0030516385782226596
2014-08-28,,-0.0020416600383924566
2014-08-29,,0.00472738952970686
2014-09-01,,0.004621544228674779
2014-09-02,,-0.0019043015302973032
2014-09-03,,0.004873418659427919
2014-09-04,,-0.00177782562142359
2014-09-05,,-0.00663952722104022
2014-09-09,,-0.0015926509992627569
2014-09-10,,0.0010921514344428562
2014-09-11,,0.002436777295093173
2014-09-12,,-0.0033854597642413164
2014-09-15,,-0.005022275442780888
2014-09-16,,-0.0060666742189576794
2014-09-17,,-0.002972779119021496
2014-09-18,,0.0016802552474042276
2014-09-19,,0.0032123731012934087
2014-09-22,,-0.0007213917727386665
2014-09-23,,-0.0029876758172473483
2014-09-24,,-0.0027084030099475687
2014-09-25,,-0.0005344151050455936
2014-09-26,,-0.00555501975872752
2014-09-29,,0.0010782920365213222
2014-09-30,,0.003925972575432812
2014-10-08,,-0.00025921339779011454
2014-10-09,,-0.002072008237449241
2014-10-10,,-0.0021729232793602504
2014-10-13,,-0.0024493881257866557
2014-10-14,,-0.00022314754164154404
2014-10-15,,-0.00018399444679872978
2014-10-16,,-0.00031102762399848327
2014-10-17,,-0.0033387487136860017
2014-10-20,,0.004291114690195386
2014-10-21,,-0.00019375966345924756
2014-10-22,,0.002620640654550699
2014-10-23,,0.0026110798831933124
2014-10-24,,-0.004580980457356221
2014-10-27,,0.0019379782586153027
2014-10-28,,-0.005876851698949803
2014-10-29,,-0.009949859716107179
2014-10-30,,-0.006268886132028584
2014-10-31,,-0.006750745655553003
2014-11-03,,-0.004694258791451578
2014-11-04,,0.002385605550453085
2014-11-05,,-0.0034571099463198696
2014-11-06,,0.0014628643697613963
2014-11-07,,-0.0002471363167591001
2014-11-10,,-0.01189309879718925
2014-11-11,,0.001757801785322699
2014-11-12,,-0.006192569703666662
2014-11-13,,-0.007929737904363243
2014-11-14,,0.0033992248283527537
2014-11-17,,0.0032558687769235206
2014-11-18,,-6.798273493613394e-05
2014-11-19,,0.007989470139333044
2014-11-20,,-0.004194351945306485
2014-11-21,,-0.004203290395548898
2014-11-24,,-0.005418529920372395
2014-11-25,,0.0020055405220220646
2014-11-26,,0.0016455854317936058
2014-11-27,,-0.0018326190207387238
2014-11-28,,0.003198536070798008
2014-12-01,,0.0025563279270849337
2014-12-02,,-0.00405098495334566
2014-12-03,,0.0020100774715616776
2014-12-04,,-0.0034591584519219065
2014-12-05,,-0.0029331337082169062
2014-12-08,,-0.025621313811179602
2014-12-09,,-0.010079242845541625
2014-12-10,,-0.0054984063072076594
2014-12-11,,-0.006497453007072274
2014-12-12,,0.013578716542493874
2014-12-15,,0.004888702166409908
2014-12-16,,-0.0055164122461531795
2014-12-17,,-0.0014645480063910643
2014-12-18,,0.006831705476272987
2014-12-19,,-0.015375491889773274
2014-12-22,,-0.017194175289476976
2014-12-23,,0.006311739049894016
2014-12-24,,0.004951482454244482
2014-12-25,,-0.009018389202068544
2014-12-26,,-0.014377059578928542
2014-12-29,,-0.01885321393988848
2014-12-30,,-0.001161102529699365
2014-12-31,,-0.0036189783071474135
2015-01-05,,-0.024382821536097166
2015-01-06,,0.02010773500584251
2015-01-07,,-0.001737328016990558
2015-01-08,,0.019722534977142603
2015-01-09,,0.004705992462349151
2015-01-12,,0.017843069194769967
2015-01-13,,0.0056501157715664885
2015-01-14,,-0.001561957616587506
2015-01-15,,-0.01505621986841299
2015-01-16,,0.009435062184490306
2015-01-19,,0.037909514191353244
2015-01-20,,0.006108474291298016
2015-01-21,,-0.00943914474496288
2015-01-22,,0.0019576803044663027
2015-01-23,,-0.00955043241975595
2015-01-26,,-0.0028174765191122386
2015-01-27,,0.0011087952954422775
2015-01-28,,0.0003910342688105972
2015-01-29,,-0.0035996888290952267
2015-01-30,,-0.005032035643612542
2015-02-02,,0.010222098123264245
2015-02-03,,0.00559751277144116
2015-02-04,,0.005642048090516272
2015-02-05,,0.008499474451923228
2015-02-06,,0.0010310804847826205
2015-02-09,,-0.0019427864163971131
2015-02-10,,0.0038372869679339505
2015-02-11,,0.00915387825826608
2015-02-12,,-0.00015088306723654021
2015-02-13,,0.0034642151938657495
2015-02-16,,0.010193377827799832
2015-02-17,,-0.004698935317691166
2015-02-25,,-0.003978150983048878
2015-02-26,,-0.005240139787151987
2015-02-27,,0.010959272624799121
2015-03-02,,0.010486774359276252
2015-03-03,,0.005760226468866758
2015-03-04,,0.005310042812241456
2015-03-05,,0.00433292613483216
2015-03-06,,-0.015884097711189038
2015-03-09,,-0.0003526060280754084
2015-03-10,,0.007215921851254636
2015-03-11,,-0.006836163179400501
2015-03-12,,-0.007309269862319057
2015-03-13,,0.008633654077057074
2015-03-16,,0.004650434658030056
2015-03-17,,-0.0019897558250900893
2015-03-18,,0.002219673622944063
2015-03-19,,0.0011653934860134108
2015-03-20,,0.005686604332787448
2015-03-23,,0.01129950350422848
2015-03-24,,0.013447277223497034
2015-03-25,,0.00721593034121204
2015-03-26,,-0.020477430089745674
2015-03-27,,0.005813343583189745
2015-03-30,,-0.0187146267904158
2015-03-31,,0.02305983426369329
2015-04-01,,0.010034111313205862
2015-04-02,,0.008323393123054634
2015-04-03,,-0.001056503459716529
2015-04-07,,-0.0008449651747062248
2015-04-08,,-0.0022987728274019847
2015-04-09,,0.005984818086241739
2015-04-10,,0.0022789386912871468
2015-04-13,,-0.008886833272614636
2015-04-14,,-0.006685284686321902
2015-04-15,,-0.015901310796334056
2015-04-16,,-0.001812603809655533
2015-04-17,,-0.015508204719140939
2015-04-20,,-0.004512725338464585
2015-04-21,,0.012996528074431746
2015-04-22,,0.005338387977310566
2015-04-23,,0.016676643220332465
2015-04-24,,0.007799107546415329
2015-04-27,,-0.011638764202275498
2015-04-28,,-0.011838721627423165
2015-04-29,,-0.0005475387908091545
2015-04-30,,0.0003545443404140425
2015-05-04,,-0.01537600137919104
2015-05-05,,0.01106739409889368
2015-05-06,,0.0205267384805784
2015-05-07,,0.011724351087931462
2015-05-08,,0.01695310276463191
2015-05-11,,0.011299396685296337
2015-05-12,,0.00914855206643983
2015-05-13,,-0.0029989494291340346
2015-05-14,,-0.001890154267420785
2015-05-15,,0.018351355234571876
2015-05-18,,0.02411055725297273
2015-05-19,,-0.007250681918730573
2015-05-20,,0.007981340273307325
2015-05-21,,-3.0124087252225706e-05
2015-05-22,,-0.021833077324919126
2015-05-25,,-0.028224324502463816
2015-05-26,,0.008596768472126648
2015-05-27,,-0.007903433102487423
2015-05-28,,-0.008061870490657874
2015-05-29,,0.013131459585857597
2015-06-01,,0.005627571238215445
2015-06-02,,0.004441201580281939
2015-06-03,,0.00010822885998940102
2015-06-04,,0.0019231327727936565
2015-06-05,,-0.012443456211610027
2015-06-08,,-0.03318575901937837
2015-06-09,,-0.000373721407991634
2015-06-10,,0.010751241879326079
2015-06-11,,-0.0022569818457844892
2015-06-12,,-0.007449795543234217
2015-06-15,,-0.022227795480974755
2015-06-16,-0.0038201725125164496,-0.005474313899796801
2015-06-17,0.004955290265860172,0.006841310474047235
2015-06-18,-0.01155441026440595,-0.017297749444219024
2015-06-19,0.005005017911325196,0.01534431750709786
2015-06-23,0.0082599975843252,0.010319870268402087
2015-06-24,-0.009849399040135754,-0.016430048851439727
2015-06-25,-0.0041820455500839945,-0.006585394543077383
2015-06-26,0.002311783329618053,0.007006662822516163
2015-06-29,-0.0006750537871790391,-0.00450201187071253
2015-06-30,-0.004961239149462726,-0.0035314405569986107
2015-07-01,0.0012666317001007316,0.013869594188929413
2015-07-02,0.0009792581794096228,0.0143477575718306
2015-07-03,0.005782643609995336,0.02165424028575691
2015-07-06,-0.006282911044711702,-0.0016705926992509612
2015-07-07,0.014997310442395467,0.02646400913485114
2015-07-08,0.018258161864402777,0.039449313042479894
2015-07-09,-0.01913036385659291,-0.02882311189049247
2015-07-10,-0.020853287968065178,-0.03354056158711227
2015-07-13,-0.016913650474114722,-0.02749229171680101
2015-07-14,0.01080402636844563,0.011186961015769548
2015-07-15,0.016422248843388443,0.022591033900344115
2015-07-16,-0.004487926567624754,-0.004815892158200219
2015-07-17,-0.004790816228373136,-0.009884106501914625
2015-07-20,0.012615478344722625,0.008009606132584945
2015-07-21,-0.0012281782025579495,0.0014575754514543071
2015-07-22,0.004481853403856928,0.005994151795463365
2015-07-23,-0.0011591096854685554,-0.002475318566206086
2015-07-24,0.010541467865830847,0.013077917407613104
2015-07-27,0.006987287537414608,0.019116277583024477
2015-07-28,-0.007196036575207433,-0.00943547615846796
2015-07-29,-0.004112944792943614,-0.016289049976343062
2015-07-30,-0.00505620685433145,-0.007367742132733945
2015-07-31,-0.007686771568538253,-0.005160799866268939
2015-08-03,-0.011311758667521175,-0.009484293885519635
2015-08-04,-0.0028204512582028426,-0.012259633409702486
2015-08-05,0.004155574531562336,0.000796599713797419
2015-08-06,0.002676234265692135,0.0004378762368655309
2015-08-07,0.006597287123532691,0.004257551824332628
2015-08-10,-0.0017871482839614261,-0.01032199101807052
2015-08-11,-0.005680156587988421,-0.004112542502234584
2015-08-12,-0.0023104767728565467,-0.00851287889697816
2015-08-13,-0.0007740609619571771,-0.004442505862440438
2015-08-14,-0.008025542867346585,-0.009101618042135051
2015-08-17,-0.00936869827540196,-0.01878614384046773
2015-08-18,0.0066703243779192845,0.015137038334349429
2015-08-19,-0.00042761682052913294,-0.0022895364341402047
2015-08-20,0.0038909404289820954,0.005240045882474287
2015-08-21,-1.724921775162619e-05,-0.004610577823173534
2015-08-24,0.0077254300197535375,0.005922341728234248
2015-08-25,0.008969606385464526,0.00727184435321282
2015-08-26,-0.007745428978060846,-0.011124959522400446
2015-08-27,-0.010415419380487085,-0.011619727833474647
2015-08-28,-0.002605488515185231,-0.0058573915824113865
2015-08-31,0.0012262687573412895,-0.003570561041666087
2015-09-01,0.0006500783472094263,-0.0050537378990667126
2015-09-02,-0.004276000091121349,-0.005532925102975761
2015-09-07,0.004505361154208163,0.00827101132278818
2015-09-08,-0.0005944739384477829,0.0023955927882159944
2015-09-09,0.002070975584125244,0.002730798974868831
2015-09-10,0.006966207573893572,0.005959113598508314
2015-09-11,0.006119603271451937,0.0010977157537992444
2015-09-14,0.00846728509399755,0.0034157662774956243
2015-09-15,0.0017717687791561215,-0.002489053743264691
2015-09-16,-0.010863929589940383,-0.010327896324496155
2015-09-17,0.01698183150974015,0.021576249217965526
2015-09-18,0.0018412624880638703,0.007378744362303458
2015-09-21,0.0031392519643346217,0.00927862374708921
2015-09-22,-0.0028245402563172248,-0.002191283832272184
2015-09-23,0.01269919304470213,0.015226023374095288
2015-09-24,-0.005303189586478716,-0.007647225680774472
2015-09-25,-0.006287980242924544,-0.00913468417649066
2015-09-28,0.011035587928262595,0.021335749104351764
2015-09-29,0.002157895219878596,0.0052638848430794916
2015-09-30,-0.006136801840061509,-0.005455921418601295
2015-10-08,0.002896465590020471,0.004059072479732029
2015-10-09,-0.002757754348434628,0.0032815404250092772
2015-10-12,-0.002736470486852237,-0.003438566212025318
2015-10-13,0.003628388721806831,0.0009013496550360767
2015-10-14,0.005134524577914735,0.0051678428127400755
2015-10-15,-0.001614135493085353,-0.000702283686578431
2015-10-16,-0.004129604407544363,-0.008337392636289742
2015-10-19,-0.008190410703705558,-0.005115593729843715
2015-10-20,0.005056405122073032,0.007192422034582702
2015-10-21,0.00273485845285755,0.0057682815243744745
2015-10-22,0.005803326571361379,0.010213059035415695
2015-10-23,0.0023033350989026535,0.0034514977024395765
2015-10-26,0.0014513968198011564,-0.002338382042806675
2015-10-27,0.005467329696093479,0.007904981341103623
2015-10-28,-0.002628049822940213,-0.009809137857177963
2015-10-29,0.001083966169109182,-0.005559005659741212
2015-10-30,0.001698140445324309,0.0076013308419876635
2015-11-02,-0.01075282506196322,-0.008005799269808822
2015-11-03,-0.0020126068525142043,-0.00575522214082147
2015-11-04,0.0030438508217908652,0.0026002536848199753
2015-11-05,-0.004585978571559338,-0.008978276660121742
2015-11-06,0.006395060341459473,0.007089549147435648
2015-11-09,0.0095103851569546,0.011001578911158383
2015-11-10,0.006331340488619979,0.0076663322112353605
2015-11-11,0.011306071104677599,0.01251038478154487
2015-11-12,0.0060700252649009785,0.007117761427617331
2015-11-13,-0.004179842148441092,-0.011000727632454521
2015-11-16,0.008555432586201603,0.009020387673192687
2015-11-17,-0.00716099049366617,-0.011473460457674167
2015-11-18,-0.004459529941542615,-0.0020855720353679663
2015-11-19,0.00838435847002298,0.01284590970109667
2015-11-20,0.00420899342440844,0.007184224843004738
2015-11-23,-0.011716104343048556,-0.010601132541458225
2015-11-24,0.003951097767696501,0.006119253431596805
2015-11-25,0.00597864448979624,0.008890494865509524
2015-11-26,-0.004878793247114387,-0.0026425741934418268
2015-11-27,0.0038882124832159276,-0.0003231459525524505
2015-11-30,0.003948850664500372,0.002138020125004525
2015-12-01,-0.015120598043335022,-0.016499543540089645
2015-12-02,-0.008575417163107339,-0.02092966739017832
2015-12-03,0.003854896461458583,0.01131391938332027
2015-12-04,0.0016553697986752681,0.004230153379142343
2015-12-07,0.004407773464266832,0.007202551109838362
2015-12-08,0.01191714321067501,0.006576377209392192
2015-12-09,0.006220298883153284,3.351288830577559e-05
2015-12-10,0.006445028522525754,0.010161976848291565
2015-12-11,-0.007327842287806688,-0.007536714279153145
2015-12-14,-0.00636365705135414,-0.006418506780160094
2015-12-15,0.009625785790842906,0.010816930327898877
2015-12-16,0.0006403538186600249,0.008483479853206077
2015-12-17,0.0021217642153783696,0.00468117157824155
2015-12-18,-0.005027921502965214,-0.005797051428951927
2015-12-21,-0.008905314616134728,-0.011180411328663098
2015-12-22,-0.0001180022395477695,-0.0014741126849633357
2015-12-23,-0.004576179103201064,-0.008829744607809165
2015-12-24,0.00692610868818134,0.011441835210683204
2015-12-25,-0.004138318675717786,-0.005344847387581231
2015-12-28,0.0023106027545254197,0.008351603733777746
2015-12-29,-0.0033791752906733464,0.0012723823728459926
2015-12-30,0.0058764841296161194,0.011313635704246927
2015-12-31,-0.006377679227985541,-0.0045853646949715055
2016-01-04,0.0003510471069387705,0.0016817474366672691
2016-01-05,-0.012874702396054115,-0.023959240424967998
2016-01-06,-0.0015946446989922904,-0.003248792141158585
2016-01-07,-0.00040165450758647414,0.0010194299215964264
2016-01-08,-0.01665142665922777,-0.02557628644996457
2016-01-11,0.0011073459460975432,-0.004061476819384957
2016-01-12,0.0010920602348334927,0.0038753868687684268
2016-01-13,-0.005916051488964694,-0.004134420271252104
2016-01-14,0.009138632217120565,0.01577081497834265
2016-01-15,0.008343056980187391,0.01054181088739925
2016-01-18,0.006407137770504594,0.013763305452517915
2016-01-19,0.0003692351031921795,-0.0012775453338798037
2016-01-20,-0.002904412563060203,-0.0025676607575446653
2016-01-21,-0.0027409714606919586,-0.0056414287125531315
2016-01-22,-0.000800961638326804,0.0003326602310849136
2016-01-25,-0.002703141652410982,-0.0019761056456542025
2016-01-26,-0.0010609083522792606,-0.001724714839910546
2016-01-27,-1.4666331015570841e-05,0.0035323737358676777
2016-01-28,-0.005340630659538929,-0.010668615734313325
2016-01-29,0.002457510012561205,0.002748609528499424
2016-02-01,0.002342937173429035,0.0034892075956720614
2016-02-02,0.007907983643484204,0.009408503803562729
2016-02-03,0.00515415998270423,0.0025468660997660653
2016-02-04,0.0012438657419177046,0.0010296339372755092
2016-02-05,-0.0003702581798988615,-0.001962447648956145
2016-02-15,0.007029287600249803,0.010821050174146252
2016-02-16,0.0024312291281610166,0.002104027797229513
2016-02-17,-0.0021910552870370633,0.0029229871478735348
2016-02-18,-0.004299583107248909,-0.005854076797415897
2016-02-19,0.0035302547819190695,0.0033147514290812197
2016-02-22,-0.007400375757675031,-0.005746767298959288
2016-02-23,-0.0022036729524169117,-0.0019636013754962267
2016-02-24,-0.009254853612205923,-0.017972488172781298
2016-02-25,0.004680223554141619,0.004076704825708322
2016-02-26,-0.01548261806773299,-0.017320940094201265
2016-02-29,-0.012679846765886939,-0.013074187679480542
2016-03-01,-0.004826930501882064,-0.0030676911654510253
2016-03-02,-0.008023873692569121,-0.011743069135646822
2016-03-03,0.0014566256449102329,-0.0008311219552158411
2016-03-04,-0.010642964443694322,-0.014731652644946802
2016-03-07,0.00033046005108236173,-0.002715585126286779
2016-03-08,0.005279042849095077,0.011149447734945861
2016-03-09,0.007530844570274021,0.008197379244895275
2016-03-10,0.00021483667672136594,-0.0009052818281916064
2016-03-11,-0.0012025599222431195,-0.00122216285375909
2016-03-14,0.00805391761275217,0.006712562270176914
2016-03-15,-0.0002989969397312695,-0.0012822886295992264
2016-03-16,-0.0005284625275834443,-0.00014104247682789062
2016-03-17,0.011854065822835914,0.016188763478857116
2016-03-18,0.007195898424354336,0.009859913529268294
2016-03-21,0.0016547629063952858,0.002319055946135684
2016-03-22,0.002129333251385829,0.0031448648006748847
2016-03-23,0.006259621520751988,0.006088741253432728
2016-03-24,-0.000714943894418724,-0.0031260688207784826
2016-03-25,-0.003640639701046614,-0.0013337827032555705
2016-03-28,0.0016452783916466353,0.000481947032720198
2016-03-29,-0.003876633692867084,-0.005335069154101646
2016-03-30,0.00810344298045454,0.009682265033608806
2016-03-31,-0.0017528887296664743,-0.0037553304094506412
2016-04-01,-0.008041578084509317,-0.009049282888449084
2016-04-05,0.003892418559038536,0.0072022127107918
2016-04-06,0.0015397636210018025,0.0031640153520362535
2016-04-07,-0.004326157059419073,-0.002562474407326265
2016-04-08,-0.001985986978391533,-0.0026104422716887177
2016-04-11,0.0010659344879606417,0.003495547905115526
2016-04-12,-0.005028295438005806,-0.004549101552281276
2016-04-13,0.0010199766983444488,0.00038415708902594936
2016-04-14,0.0040374507093595725,0.0023887553937600448
2016-04-15,-0.00042363332438742694,-0.0026668480860636556
2016-04-18,-0.00354119180261599,-0.0028798598997479274
2016-04-19,0.0026319656507067355,0.002036482972390674
2016-04-20,-0.010003085944936235,-0.0016886459884075666
2016-04-21,-0.007589395620304015,-0.00200172140735011
2016-04-22,0.005178082129559982,0.004277412455414575
2016-04-25,-0.0052496906266491575,-0.005333317750499167
2016-04-26,0.0014436846661696773,0.0025456716141021296
2016-04-27,-0.00045463257502734557,-0.0008942899848758401
2016-04-28,0.0021289826057092273,0.0015210229378261886
2016-04-29,-0.002608890512250964,-0.002269692855846217
2016-05-03,0.00379217984769677,0.005320374710694686
2016-05-04,-0.00015137341673742452,0.00046086429228986425
2016-05-05,0.004231704847746821,0.001504399456213834
2016-05-06,-0.004977498046769814,-0.003682278079423784
2016-05-09,-0.0011100011166159177,0.000757863283392668
2016-05-10,-0.001445424637472673,-0.0023330515152515385
2016-05-11,-0.006637260640886936,-0.008632543699945705
2016-05-12,0.0005566943001850963,0.003758051899097281
2016-05-13,-0.001533418939783679,-0.000912239309165841
2016-05-16,-0.0005082687313825371,0.004541931700532853
2016-05-17,0.008237238030537879,0.005584779383255745
2016-05-18,-0.0043604554112254,-0.0011957507148586677
2016-05-19,0.003101676135321559,0.005486194793556054
2016-05-20,0.0017989934114559635,0.0009028049434425256
2016-05-23,0.002792970579950182,0.005223728779295556
2016-05-24,-0.00031183381531094817,-0.0003870538537411594
2016-05-25,-0.0003115672043114493,-0.004455197686006107
2016-05-26,-0.00028820425649439974,0.004703656445212312
2016-05-27,-0.005189150262219391,-0.006628379437963128
2016-05-30,0.0012793794268842343,-0.0009809486689185132
2016-05-31,0.005489292876902176,0.006222760719425402
2016-06-01,0.0011702968957876848,0.005796489528460569
2016-06-02,0.001426384149985931,0.001749301765434419
2016-06-03,0.0005270446285705441,-0.0007110132936389846
2016-06-06,-0.0029729619683120817,0.0008876439074438913
2016-06-07,0.00040157599454989246,0.003174045879951848
2016-06-08,0.0010089012286754106,0.0009225543070470188
2016-06-13,-0.004622999646690572,-0.011255280002571366
2016-06-14,-0.00033048351897377835,-0.004562129528850711
2016-06-15,0.005536000765070055,0.00952259948145251
2016-06-16,-0.0011892598330352166,0.0040958533831305655
2016-06-17,-0.000819727456684966,-0.004325362719843406
2016-06-20,0.003222848775585831,0.004338484103451723
2016-06-21,0.00032750959933553966,-0.0027652990067087435
2016-06-22,0.006438542738381799,0.005242340977609006
2016-06-23,0.008033667643691686,0.0012026925373401776
2016-06-24,0.0024176399146190438,0.003988662681585264
2016-06-27,0.006455132343843595,0.006571710021653132
2016-06-28,0.0009479524532837857,-0.0008356267972664533
2016-06-29,-0.0028349073442108567,0.00014512384483555962
2016-06-30,-0.0003421163701932214,-0.004221536502718504
2016-07-01,-0.0031088511668859484,-0.0024078983449498104
2016-07-04,0.0004915381177775131,0.0006314419650133019
2016-07-05,-0.003832451775400798,-0.0018032416374669236
2016-07-06,-0.0046434252126306775,-0.0032354314261187067
2016-07-07,-0.0020521059815689436,0.0010810967173016106
2016-07-08,0.004290489986788774,0.0032321286600976995
2016-07-11,-0.003948497416893565,-0.004405301299491904
2016-07-12,-0.0034832013309366834,-0.009623232795017422
2016-07-13,0.0032809915493214456,0.003947535152553305
2016-07-14,0.0013098971131701089,0.0029126684663421942
2016-07-15,-0.005707984102397338,-0.005322046332458363
2016-07-18,0.001344981910951424,-0.002755143688271011
2016-07-19,0.0044539636393600415,0.002276477762630069
2016-07-20,0.0002020272659684457,0.0017002752376361618
2016-07-21,-0.0018518316847163235,-0.001275744675416135
2016-07-22,0.0011114505819549087,-0.0005831921986911848
2016-07-25,-0.0035101641805315503,-0.005637448881672835
2016-07-26,0.000327618683581464,-0.0021068939179973434
2016-07-27,-0.006649735360692882,-0.011814885923427165
2016-07-28,-0.009191067128659115,-0.014629483808810018
2016-07-29,-0.0007940334588484822,-0.002352294988130832
2016-08-01,0.002261811186772378,0.005367619280382763
2016-08-02,-0.0029750701367137686,-0.004911280298541598
2016-08-03,-0.004318535544714905,-0.008610965020363626
2016-08-04,0.0012507883394542356,0.004044097426022741
2016-08-05,-0.004615964110827036,-0.004630883988588463
2016-08-08,-0.0017663055808605117,-0.003891046267906484
2016-08-09,0.0013524919712839655,-0.0010337493459957603
2016-08-10,6.449744086831164e-05,0.0009397282917159577
2016-08-11,-0.0020102292002029034,-0.004625293773829364
2016-08-12,-0.0030925981691405638,-0.005603744424954815
2016-08-15,0.0008512729951483354,-0.0026027659034297823
