signal,kou_jing,window,seg,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
rotation,1000,full,long,0.20717523320612793,1.2116123041257114,-0.2748987356529201,0.7536420009865085,11.620553359683793,0.546691403834261,3036
rotation,1000,full,short,0.08821612095320228,0.43142100627523405,-0.47977891949378726,0.1838682721747732,11.620553359683793,0.4551856594110115,3036
rotation,1000,2014-2020,full,0.3641220229829962,1.2678199343746601,-0.32614384236632754,1.1164461065434166,24.112478031634446,0.5193434935521688,1707
rotation,1000,2014-2020,long,0.2303820122302076,1.2325717240326846,-0.2748987356529201,0.838061374429462,12.056239015817223,0.5386313465783664,1707
rotation,1000,2014-2020,short,0.13374001075278855,0.6116862542968992,-0.40227525021325417,0.3324589585908909,12.056239015817223,0.4502262443438914,1707
rotation,1000,2021-2023,full,0.2930177456027198,1.4749229837843887,-0.17140711589465318,1.709484137069365,19.546079779917466,0.5344352617079889,727
rotation,1000,2021-2023,long,0.14454338277878753,1.0722634730132323,-0.15114163048320917,0.9563439425436484,9.773039889958733,0.5474452554744526,727
rotation,1000,2021-2023,short,0.1484743628239323,1.013111216483334,-0.1602546504068929,0.9264901982373056,9.773039889958733,0.4738372093023256,727
rotation,1000,2024-2026,full,0.09164021701943856,0.33287159723998544,-0.49386795276279083,0.1855561117233581,25.232558139534884,0.5307820299500832,602
rotation,1000,2024-2026,long,0.20756092947163554,1.2797437805989993,-0.2250704491325125,0.922204271025522,12.616279069767442,0.568561872909699,602
rotation,1000,2024-2026,short,-0.11592071245219708,-0.5221951482405712,-0.4797789194937867,-0.24161276734397724,12.616279069767442,0.44744744744744747,602
rotation,blend,full,full,0.25921939509663217,1.023155497125169,-0.4834897072430123,0.536142530468271,23.241106719367586,0.5205930807248764,3036
rotation,blend,full,long,0.22181147312928673,1.3706589936262206,-0.21695660057530008,1.022377159953249,11.620553359683793,0.549165120593692,3036
rotation,blend,full,short,0.03740792196734537,0.1917300892036515,-0.44993891327903335,0.08314000159427538,11.620553359683793,0.44430217669654287,3036
rotation,blend,2014-2020,full,0.3234773767035457,1.1706700702649535,-0.3153482218949757,1.025778343571182,24.112478031634446,0.5140679953106683,1707
rotation,blend,2014-2020,long,0.26642041595082416,1.492346288475694,-0.16888150209883612,1.5775583035429446,12.056239015817223,0.5463576158940397,1707
rotation,blend,2014-2020,short,0.05705696075272149,0.27015113608588337,-0.4132997955862251,0.1380522355976291,12.056239015817223,0.4343891402714932,1707
rotation,blend,2021-2023,full,0.24881944838128434,1.370792432270669,-0.1629265269732343,1.527188070621309,19.546079779917466,0.5275482093663911,727
rotation,blend,2021-2023,long,0.12759341062316884,1.0268663303189853,-0.14071635921674663,0.9067418410579796,9.773039889958733,0.5352798053527981,727
rotation,blend,2021-2023,short,0.12122603775811543,0.9128049708133629,-0.15791537053762084,0.7676645873381606,9.773039889958733,0.4738372093023256,727
rotation,blend,2024-2026,full,0.07896647956533263,0.304482754755392,-0.4834897072430131,0.16332608198759907,25.232558139534884,0.5291181364392679,602
rotation,blend,2024-2026,long,0.20041430829231188,1.324528257886072,-0.21695660057529986,0.9237529891272122,12.616279069767442,0.5752508361204013,602
rotation,blend,2024-2026,short,-0.12144782872697926,-0.5779540391639585,-0.4499389132790331,-0.2699207051061673,12.616279069767442,0.43843843843843844,602
E50,500,full,full,0.2654854652082881,1.0852863961418444,-0.2858847469918252,0.9286450851324347,20.98155467720685,0.5248764415156507,3036
E50,500,full,long,0.2576667276396225,1.6030420718255336,-0.18153657973958204,1.4193653312696026,10.490777338603426,0.5536050156739812,3036
E50,500,full,short,0.007818737568665534,0.04239165192156965,-0.43445457832407774,0.01799667435621593,10.490777338603426,0.4535031847133758,3036
E50,500,2014-2020,full,0.24608138421499368,0.9130108776789989,-0.2858847469918252,0.8607712961406447,21.241944932630346,0.5123094958968347,1707
E50,500,2014-2020,long,0.2840831465668899,1.6434305293336033,-0.13944618747329784,2.0372241917426974,10.620972466315173,0.5563139931740614,1707
E50,500,2014-2020,short,-0.03800176235189625,-0.18398064042939785,-0.43445457832407774,-0.08747004692294703,10.620972466315173,0.4295227524972253,1707
E50,500,2021-2023,full,0.22119803890413486,1.306354683259695,-0.1423371682988076,1.554042711035076,18.198074277854197,0.5440771349862259,727
E50,500,2021-2023,long,0.11893188233969328,1.0621272238757653,-0.1314400358158463,0.904837567956254,9.099037138927098,0.5527638190954773,727
E50,500,2021-2023,short,0.10226615656444159,0.8024094739828644,-0.15206277599066653,0.6725259084492748,9.099037138927098,0.49295774647887325,727
E50,500,2024-2026,full,0.36450703972282056,1.4740069319377451,-0.2808855526387013,1.2977066150201049,23.6046511627907,0.5357737104825291,602
E50,500,2024-2026,long,0.34237483591878515,1.9689495174105087,-0.14737350613187916,2.32317765183931,11.80232558139535,0.5457413249211357,602
E50,500,2024-2026,short,0.022132203804035473,0.12572893880720576,-0.2164921756470125,0.10223096395004004,11.80232558139535,0.476038338658147,602
E50,1000,full,full,0.3426879629011975,1.2880465115905861,-0.3298362659203413,1.038963868769846,20.98155467720685,0.5275123558484349,3036
E50,1000,full,long,0.23082353757706162,1.3191518626049263,-0.17337154308540514,1.3313807645084803,10.490777338603426,0.5523510971786834,3036
E50,1000,full,short,0.11186442532413593,0.5567251963934173,-0.3892751257559385,0.2873659731196668,10.490777338603426,0.4605095541401274,3036
E50,1000,2014-2020,full,0.3441492621038121,1.1976577163451823,-0.30954271577552395,1.1117989361874834,21.241944932630346,0.5175849941383353,1707
E50,1000,2014-2020,long,0.22039563179061553,1.1894564327222743,-0.17337154308540514,1.271233028606348,10.620972466315173,0.5415244596131968,1707
E50,1000,2014-2020,short,0.12375363031319647,0.5622260903018929,-0.3892751257559385,0.3179078808924091,10.620972466315173,0.45394006659267483,1707
E50,1000,2021-2023,full,0.3095874024140094,1.5595157881026436,-0.13747584360217102,2.251940372229295,18.198074277854197,0.5330578512396694,727
E50,1000,2021-2023,long,0.15282821118443235,1.1872092106282826,-0.13289851969885114,1.1499617266674003,9.099037138927098,0.550251256281407,727
E50,1000,2021-2023,short,0.15675919122957716,1.0325593655968068,-0.16863169046201565,0.929595088563067,9.099037138927098,0.4732394366197183,727
E50,1000,2024-2026,full,0.3667894968521108,1.3370125727572424,-0.3298362659203412,1.1120350754294988,23.6046511627907,0.5474209650582362,602
E50,1000,2024-2026,long,0.3451355693879717,1.7976753003311605,-0.1654686568189787,2.0858063153648914,11.80232558139535,0.583596214511041,602
E50,1000,2024-2026,short,0.021653927464139147,0.11041896460466044,-0.297192753352689,0.07286155944200186,11.80232558139535,0.46325878594249204,602
E50,blend,full,full,0.30408671405474286,1.2011689732017876,-0.3040894389041183,0.9999910393159812,20.98155467720685,0.5245469522240527,3036
E50,blend,full,long,0.24424513260834207,1.4663252343391735,-0.16894318206624648,1.445723524448403,10.490777338603426,0.5554858934169279,3036
E50,blend,full,short,0.05984158144640071,0.3133938603944283,-0.4120315450647545,0.1452354368571369,10.490777338603426,0.45031847133757963,3036
E50,blend,2014-2020,full,0.2951153231594028,1.0673335704818583,-0.29687854602785935,0.9940607939103452,21.241944932630346,0.515240328253224,1707
E50,blend,2014-2020,long,0.2522393891787527,1.4175515838104085,-0.15196045949794212,1.6599014639210707,10.620972466315173,0.5517633674630261,1707
